,PH_3550_M,PH_3550_STD,H2OT_3550_MAX,H2OT_3550_SAT?,P_H1635_BP,P_H1635_STD,H2Om_1635_MAX,P_H1635_PCA1_BP,P_H1635_PCA1_STD,P_H1635_PCA2_BP,P_H1635_PCA2_STD,P_G1515_BP,P_G1515_STD,STD_G1515_BP,STD_G1515_STD,AMP_G1515_BP,AMP_G1515_STD,P_G1430_BP,P_G1430_STD,STD_G1430_BP,STD_G1430_STD,AMP_G1430_BP,AMP_G1430_STD,AVG_BL_BP,AVG_BL_STD,PCA1_BP,PCA1_STD,PCA2_BP,PCA2_STD,PCA3_BP,PCA3_STD,PCA4_BP,PCA4_STD,m_BP,m_STD,b_BP,b_STD
Fiege73_2_256s,2.5891387056838178,0.013093433673343825,3.0720330000000002,*,1.1594346465303556,0.0027505793795930826,1.041609,-0.9999999999999999,0.00028593676582196247,0.5003951188923383,0.01826981157483489,1519.5648201206764,0.3362407187469619,34.99999999999999,0.4027557573172541,0.464820583200681,0.0027273901007916867,1428.3774457304344,0.3551695750461053,30.35643952984429,0.3879141282363328,0.4085938033546125,0.003406154402360952,0.9927378450174398,0.024548887816952126,-3.1665561430024733,0.12295085665029741,0.9999999999999999,0.0008440791357794941,-0.9999999999999999,0.006777921364983234,0.49999999999999994,0.006199560308261932,-0.0014079206777974623,3.1860831554357575e-05,2.113172060599852,0.005386347487419278
STD_C1'_256s_20x50,1.3802650496411557,0.004562710043988522,1.509947,-,0.2658647993661976,0.0037347614781542016,0.2458341,-0.10347641872266944,0.01916312432166315,0.05093028742434742,0.01564467600398974,1519.3018976554556,3.2632133692775636,32.59024603960503,2.5175435213012882,0.038756263444887924,0.004467143051234726,1429.5589511117128,4.2592883716187355,34.99999999999999,2.9647728219176153,0.030917516730430344,0.004762630474331879,0.7795255296218575,0.13372536010630745,2.9214298816272777,1.519116192115773,0.3184487845788313,0.06025522478020407,0.45143082603633566,0.20173319187829092,-0.15433905629829353,0.10674097179043847,0.000523895038523882,0.0002568176106683137,0.3175782459938097,0.08053993246930269
STD_C1_020320_256s_20x50_a,1.3509346312002692,0.0037168183800454883,1.4958120000000001,-,0.2609133571405772,0.003614497945625887,0.25468779999999996,-0.0977619286551204,0.01887628264791613,0.03430460147035751,0.01484792830691046,1517.3565770660866,3.8910478445906924,28.31654839000955,3.263788217018721,0.0232001107115391,0.003948660525805475,1435.1531836976894,4.714489317682159,22.500000000000004,3.495305787834642,0.013870747571290863,0.004084222187528301,0.5180857232515821,0.13832986155696608,-0.3579168222479975,1.5650357777977866,0.5585583392033646,0.06127952582677167,-0.213103282331168,0.2018770805950903,-0.19866497090764226,0.11237504401141073,-2.4305083360820158e-05,0.0002654521663915297,0.5283245418859068,0.08227554209424813
STD_C1_020320_256s_20x50_b,1.3549719782673373,0.0036560666401656895,1.5066629999999999,-,0.26082788282554065,0.003573917580472667,0.2575504,-0.09830176322325516,0.018617021695912398,0.03159655901071864,0.014986550347287237,1517.9658181274576,3.816554285769457,29.37182231837953,3.1699706186988736,0.022875798715166568,0.003971280280499901,1435.7044134924242,4.795464495807524,22.500000000000004,3.5317897127072015,0.013270989492458876,0.0041385290723773985,0.5309683951332851,0.14497084477997363,-0.2761457755065232,1.632657175694731,0.5534404856129681,0.06076815567310591,-0.21159262325319866,0.20930880816524675,-0.20790182493470596,0.11716895239776574,-4.834051205978349e-06,0.00027715160062934525,0.5280426815651863,0.08533652268465097
STD_C1_020320_256s_20x50_c,1.3668431457946149,0.003216080647904586,1.500077,-,0.26321280390516455,0.003703652761476284,0.2466384,-0.10258154157756778,0.01881281427406639,0.03622136584798825,0.015266996563766306,1518.0138550929994,3.5975965624405024,29.156091315989375,3.16447505176065,0.023866772191312682,0.003869420455098515,1435.3239552901553,4.615915738518158,22.500000000000004,3.5274783557582006,0.0139619980638159,0.00405467933213873,0.523696398271692,0.14095929036101737,-0.5764551354014477,1.5803665298869527,0.5470302797443444,0.061528974808785844,-0.2504126446438398,0.20176059056134713,-0.1992912010488387,0.11421089943129142,-4.600597157745993e-05,0.0002690709368246356,0.5372672389972928,0.08275030131488186
STD_C1_020520_256s_20x50_a,1.352493392203428,0.0036155305216061836,1.484458,-,0.2591552539983646,0.0036156452058457482,0.25273670000000004,-0.11165300207404627,0.018721137592428074,0.024417959960205352,0.015003773709205307,1515.9859463035953,4.300485567229625,29.79713484010448,3.1249186267800546,0.022634040373357873,0.003959383043159802,1436.9273090436977,4.098617417604634,25.695042215212933,3.5236435914256057,0.017143997768569282,0.004126274802581136,0.6394730870641705,0.13277405571434298,1.037988791872817,1.4939677178033577,0.5170951460503662,0.05875274100446658,-0.1061995398502305,0.19397814291032514,-0.2703927499672306,0.10780271761254287,0.00018076044611090082,0.0002539529564989482,0.46258597049997313,0.07851950520429116
STD_C1_020520_256s_20x50_b,1.3530417334344484,0.0034134486613755133,1.483179,-,0.26038842284373803,0.003655665950199831,0.24869629999999998,-0.11145365633150063,0.01918507483270415,0.026438731102668665,0.015336729727077327,1515.6234389234191,4.156184338235175,29.776918904035842,3.1730601511678134,0.02310147949444184,0.003921348864948462,1436.153833864416,4.188204099479266,25.03972954347639,3.5372042721491286,0.01736283108889992,0.004045633082422406,0.6290444651686418,0.1341563790334469,0.9442038449788057,1.5174173275871734,0.5148081849460531,0.06023150507265883,-0.11004880723826185,0.196617240961412,-0.2630114131156604,0.10763818314131723,0.00015899850084982796,0.0002570149363666213,0.46369039745119744,0.0798061328963061
STD_C1_020520_256s_20x50_c,1.3522521980933162,0.0034583286194726946,1.484037,-,0.25954148133618926,0.003607259417535044,0.24925460000000002,-0.11187089906215021,0.018702401614675786,0.02585593398160778,0.01479614588013749,1515.54085506323,4.278760391974923,30.452614711380004,3.0518020777640875,0.023036772272715392,0.004060231970871904,1435.4189927101531,4.310825647987685,25.44249420628218,3.494348400432086,0.017828890848396044,0.004217853075537834,0.6262212853035444,0.1341929796261206,0.9947315164729327,1.5348388810287517,0.520464648139101,0.05998883162806343,-0.09815876643336797,0.20128998393596434,-0.25778185020391353,0.1075704874135463,0.00016318191833816694,0.0002591020067374468,0.4601167645210112,0.08101200103999384
STD_C1_021220_256s_20x50_a,1.3322111475499334,0.0010685976159475767,1.487195,-,0.2581608098859499,0.0036581707453349566,0.2910946,-0.09297766812450202,0.01886181664742879,0.01857338068339379,0.015672767153064246,1516.0597974091536,3.697923795671003,28.9947065860841,3.103373058609206,0.02754837518791206,0.0040765893164683865,1436.0354596799395,4.0066668776407655,24.924616996648055,3.441084085007283,0.01892237479021832,0.004157891639616505,0.5762793520287168,0.1352624767222275,1.4725605969031335,1.5047291535799223,-0.00036760515359121436,0.05849239831724852,-0.026408779253144228,0.19503864289951164,0.18793387643507317,0.1095770414875603,3.989342863583e-05,0.0002560828612745895,0.46585777997468425,0.07881302709245992
STD_C1_021220_256s_20x50_b,1.3167909974414909,0.00103153236221519,1.495136,-,0.251107703752379,0.003659058737596952,0.3146035,-0.08168178792367455,0.01865548286404636,0.004371075015777651,0.01535215588964668,1514.791033664818,3.934041117553612,29.655361277209106,3.125348575346986,0.025255854632349504,0.003989965150163118,1435.9798165790046,4.1130832712884935,22.500000000000004,3.444571502349908,0.016799464633561932,0.004051646458688413,0.5828896098453477,0.12776211366799467,1.967347993072363,1.4288204198100978,0.02163790730433362,0.05814578189074166,0.03286771189392144,0.18482112826526143,0.17138684324177644,0.10402750622334085,0.00010925305740501132,0.00024285238624198338,0.45386457325829255,0.0749399401037266
STD_C1_021220_256s_20x50_c,1.316563591813973,0.001143349958302971,1.488485,-,0.2564206902706511,0.003611395547209711,0.3129325,-0.09646300325029425,0.018893331362058674,0.017146280713960918,0.015264532979635608,1515.2118523441422,4.008928193834137,29.806640262944182,3.122794687071645,0.0264517925779085,0.004017677963647429,1434.4631731041568,4.001306024831379,26.855577779050613,3.4410623773986297,0.020749788125519773,0.004156577859510635,0.6997547223602559,0.11564698799385993,3.1446513920065624,1.2838523755168436,-0.0020611482519845314,0.057186977415471595,0.19726638984507594,0.1688786205216545,0.08699643202017285,0.09492649146723618,0.0003118898662124282,0.00021825767819932016,0.394360955454483,0.06778791618208371
STD_C1_021420_256s_20x50_a,1.3481434334366451,0.003924489434790919,1.496353,-,0.26482254473598016,0.003710094401387013,0.28387670000000004,-0.10326501992898056,0.019067456852511464,0.023072210108937716,0.015132222010002822,1515.6756912102437,4.01762397676968,29.892059086661973,3.1183306654150926,0.02654907947790841,0.0040154157140890835,1435.0715220908696,3.974126945280209,26.798582745668675,3.414322129081292,0.021252148361170793,0.004149690285892197,0.6706836061556701,0.12998491678657023,2.243014708881068,1.4295203041027067,0.0423050237830831,0.058406283309425024,0.016072434133178357,0.18515812800490086,0.10006338294678524,0.10495137940856673,0.00018128851893050343,0.00024393379534710718,0.4303562115135003,0.07475783345551748
STD_C1_021420_256s_20x50_b,1.342171765929119,0.003987319700362334,1.499746,-,0.2639361848924865,0.003677351499963728,0.28376640000000003,-0.10440892864649587,0.01873814801061585,0.025363814041866568,0.015298433613019021,1515.6758843417315,3.875572813899871,28.447470112295875,3.1976025270619823,0.02674751538677591,0.004104900541108815,1436.0827742686893,3.7813844751653476,26.67178675967301,3.415030460013813,0.021229574990437164,0.00411749884094957,0.6685132365512885,0.1248279236713115,2.2048414452407723,1.398057884368002,0.04290640443704213,0.059039178043640284,0.00943730853688056,0.1825864672445519,0.1023123643414352,0.10153808120319217,0.0001757621475489955,0.00023794530843706957,0.43242214577828153,0.07377933456389886
STD_C1_021420_256s_20x50_c,1.3444669321994989,0.003253745532294602,1.502313,-,0.2642481600123476,0.0035894326708337245,0.28379879999999996,-0.1025757216147956,0.018621902119702848,0.02535483645819432,0.015204878873179322,1515.658722395873,4.001669781660869,29.150321456594614,3.117152835316719,0.026575908295610427,0.004033153740798148,1435.5307743199176,3.7928065050753665,26.602905013425765,3.4348510116869493,0.02131597178233407,0.004292665417972401,0.6692866935252718,0.127219064691605,2.253110771364512,1.3952632476169842,0.04675149945128051,0.05695815455478983,0.019237467050126723,0.18078775406783001,0.10175141516186513,0.10343028031277106,0.00018251245144629486,0.0002384799144342758,0.42918143060233727,0.07300044557231516
STD_C1_021720_256s_20x50_a,1.3359570487671242,6.83293093170098e-05,1.492846,-,0.25354558463866683,0.0036512636364745754,0.3093714,-0.08420247817942086,0.01898486700502431,0.007617884013747671,0.015330762763262661,1515.6887240203791,3.5418013953881413,30.1317063861611,2.7711360204249833,0.03142393317263738,0.0040733573056363145,1436.4451006463041,3.732524769415862,26.855716842962682,3.43085769825977,0.021583888189099912,0.00432645323302798,0.564889075192522,0.12997642211654378,1.816211130343578,1.4646649025499872,-0.007053980438251311,0.058481807326907456,0.15472408021704803,0.19112167624401613,0.18539449572398667,0.10520122398278306,0.00011535374927409854,0.0002482275180473506,0.4398130509740484,0.07716461447144839
STD_C1_021720_256s_20x50_b,1.3378125731847437,2.129337818826347e-05,1.504802,-,0.2536548959017537,0.003610224992282208,0.31020290000000006,-0.08587924003945858,0.019027324350438496,0.007432715893389514,0.015360891143335385,1515.5377027984148,3.5308689495051677,30.234907126281612,2.794234327338593,0.03173291185287123,0.003978453332644248,1436.0609770312221,3.6634922198635973,26.675270721873407,3.507169300676426,0.02172859787426054,0.004186827997682573,0.5552807777196844,0.1328514021343862,1.7209467400993557,1.474811610365502,-0.010764247271758164,0.05846928094501975,0.1449922406631867,0.1903989317348176,0.1944128726199261,0.1075366097176364,9.758388235835224e-05,0.00025155092322057363,0.44453747087593776,0.07726227833774345
STD_C1_021720_256s_20x50_c,1.3342473980834983,3.720724480109468e-05,1.486161,-,0.2541534084142594,0.003566294202300883,0.30976129999999996,-0.0855171484732897,0.019098298443009015,0.010324009206023547,0.015518000080317765,1515.9688267811762,3.581916159074832,29.76820610658493,2.8461585186136213,0.031941829109656185,0.003906664513913384,1436.56483096922,3.7866480917815792,27.94297507408885,3.44117678528674,0.022302747939270767,0.004189554439637452,0.575364816538504,0.1326488993695886,1.9333002085850937,1.4986001798004287,-0.006802074628428527,0.06043832168335958,0.16917913427248235,0.19536880670843756,0.1796335715911861,0.10731911884134414,0.0001357558024037676,0.00025384140434737344,0.4337771037036407,0.07896704688918295
STD_C1_021920_256s_20x50_a,1.3516386052348792,3.8085331765316234e-05,1.483948,-,0.2652355008739704,0.0036197186863087456,0.28780490000000003,-0.10822271895422132,0.019249686734675416,0.043006201503031014,0.015584751608425944,1518.4540663253129,3.398647113186801,30.337248972267016,2.738218014290335,0.036549488724597415,0.0041640958001194816,1434.2265517967162,3.7254254046271607,32.838549881765154,3.149071731287308,0.03089256101636862,0.004462495956739465,0.6724213976307555,0.13871630517873423,2.360082356380175,1.5657875464373785,-0.036288550979688985,0.05933654361564685,0.29493305098891537,0.20513269665130224,0.10985171817996948,0.11132256748789028,0.0002696797937186682,0.0002653793172424341,0.39406098721231464,0.08244489656435729
STD_C1_021920_256s_20x50_b,1.3509855477366497,3.592059842153648e-05,1.491578,-,0.26470878827758126,0.0036419710700122242,0.2903962,-0.10588372796492831,0.01897758203569987,0.03998766078295747,0.015475867612470431,1518.3887963686511,3.453983942070672,30.177717969437893,2.8844572726645747,0.03536288303330477,0.004083457567353885,1434.4997828236828,3.744321715896443,32.41441427238352,3.218711019872859,0.02978207407617862,0.0044158179130987475,0.687079400916731,0.13129345847972457,2.5941031258542595,1.4816717054476884,-0.02815552645780758,0.05959011401040244,0.32011738164952386,0.19483476086096835,0.08620141640084932,0.10610154939188753,0.00030793290283690926,0.00025119389639192817,0.3827486614376222,0.0782365108954743
STD_C1_021920_256s_20x50_c,1.3555155582042275,3.8615486906145525e-05,1.488983,-,0.26434738624989707,0.003637177832169431,0.2929333,-0.10347534178930896,0.019166364356163135,0.03591081490955243,0.015650127161046454,1517.6662145985892,3.5582833477824667,30.62099060469797,2.7896899236752697,0.03451515813198147,0.004200716196995112,1433.765790501502,3.8144145016573647,31.401967856540736,3.2944137078916307,0.028516864327060062,0.004445510878100988,0.6686423693121477,0.13244508191304916,2.466944689116049,1.4873991158434747,-0.021981304963104065,0.05915811862418805,0.30182649913225007,0.19552711305148113,0.09058352692847321,0.105920212986928,0.0002839361912616875,0.0002525919298603025,0.38977042577258453,0.07842580504925993
STD_C1_022120_256s_20x50_a,1.3344468540323995,3.688531189439467e-05,1.4577639999999998,-,0.260032717301401,0.0036021119669582898,0.28081649999999997,-0.10032102110225322,0.018653813554323342,0.035449988167048266,0.015802893342271966,1518.3953814598378,3.013318922798398,30.653269487198106,2.856821418746783,0.034514197890277286,0.003988170861260012,1433.889804803358,4.088781776197297,26.750081241625956,3.433908518268354,0.021657011061844283,0.0042676056259129255,0.5386271821790816,0.13982020633811634,0.6513256154612758,1.5950603839227036,-0.040488643122731,0.06103602528049361,0.040797193823692714,0.20889789693244462,0.19701383821340926,0.11216877105139121,-1.2134875657785503e-05,0.00026940758333284204,0.4818739529387803,0.0841108514532957
STD_C1_022120_256s_20x50_b,1.334657695557614,3.805091387068982e-05,1.45981,-,0.2599397807825934,0.0036103293272012294,0.2817754,-0.10095368894265676,0.01901775512087321,0.03458521158700918,0.01602366600719449,1518.4372302888864,3.030265735057917,31.28984839451444,2.6681472081089446,0.03570270321547297,0.004059777325831382,1433.2737248246767,3.960130523315634,27.159871323973682,3.4045112124599837,0.022801434376179847,0.004292928283877799,0.5494356968910575,0.1396662556214893,0.7782941800173574,1.5724093390646894,-0.039308281439930516,0.06084954037889645,0.06900634932372997,0.20333391292487488,0.20140805298779985,0.11290894944745047,9.033346670843423e-06,0.0002672687257328801,0.4755804783443065,0.08255579076637898
STD_C1_022120_256s_20x50_c,1.331813635014694,3.930338360000926e-05,1.4628219999999998,-,0.2602135832545058,0.0036715116446659657,0.2817728,-0.10106087745038235,0.019508598925668533,0.03437387185339564,0.016061285840157313,1518.3608361391937,3.029132406995853,30.9759788822114,2.7091632254106264,0.035640411283164454,0.004138708829381346,1433.7986199189586,3.9422465200360413,27.31499273944993,3.4082557393834585,0.02258301639290103,0.004331967133708245,0.5459432099448406,0.14013619838247,0.7195787098310059,1.603466365043209,-0.03868200960922785,0.06176424577616661,0.05554671583764829,0.20928700646685583,0.19790784600605107,0.11241923110571037,2.4227703851811083e-06,0.0002711399044549033,0.4788735446896295,0.08463579251782248
STD_CN92C_OL2_020320_256s_20x25_a,1.4534010770684656,0.00015500808577793867,1.566263,-,0.3444536492677967,0.003670826192187751,0.23187629999999998,-0.09788372836176316,0.019262788594054787,0.027346619018153766,0.0159070376042635,1518.8301607489113,2.88890674881215,32.97956741854041,2.17072654196987,0.045402961465942235,0.004353111649182686,1431.4012535315112,3.8005107995492073,33.406983220899875,3.1592504711065437,0.03331724320192276,0.004685032021795026,0.4986689658615359,0.14627545952909124,1.1431511474722962,1.667211353678613,0.08509274737572994,0.06202012995743031,0.35599675488015914,0.21830719787916117,0.004255380676601806,0.11608488070692197,0.00010108939209255083,0.00028258463455940486,0.37174099009481654,0.08802070329234744
STD_CN92C_OL2_020320_256s_20x25_b,1.417111146725265,0.00022170392577481175,1.548545,-,0.3425035034362757,0.0036504721034122094,0.2561471,-0.11520392174650158,0.018971413221270866,0.03382256861036579,0.016001253601293442,1520.3501591794056,2.8270456474893098,31.53497260122783,2.5606131177002864,0.0421860636201277,0.004349830477331739,1430.2583215586444,4.375756207121619,34.99999999999999,3.316409977758273,0.028539809473239863,0.004663800350667489,0.5118304884771487,0.14480750028703857,1.192096581325169,1.6423263719263472,-0.0728958377037897,0.061117326438303726,0.3383149066753234,0.2148184690339908,0.03217900376538357,0.115919685766166,8.20929980009715e-05,0.0002786081103400593,0.39502610692443535,0.08659343535078434
STD_CN92C_OL2_020320_256s_20x25_c,1.472614103607645,9.716366678266872e-05,1.5534540000000001,-,0.34503114941875146,0.003662391132293817,0.22721,-0.09262492626581668,0.019508820382291146,0.028224629668658293,0.016172574994717966,1517.9303555436086,3.0862639733819837,34.34769280713942,2.087490756412148,0.04602021814273769,0.004402403594058602,1430.1938794708947,3.741540978366139,33.820761568969424,3.0429669300873243,0.035434971255652425,0.004724750280394383,0.47282873672557557,0.1435450862138537,0.804173369239676,1.6575830189895,0.1160232899056329,0.06336005786771533,0.31203669649918925,0.21947213693633527,0.026482111182838237,0.11349927279426973,5.472852465526351e-05,0.0002790910848880569,0.3840025538762316,0.08792739002089428
STD_CN92C_OL2_020520_256s_20x25_a,1.4951699436611225,0.0006466048775038153,1.622319,-,0.35145996207382724,0.0036535164245059056,0.26271540000000004,-0.1274513291080792,0.01909459812682234,0.04576886144078409,0.016113290186156,1520.593395443719,2.5894074050496063,32.391147880072,2.5059260911899104,0.044323172251544876,0.004552841093338748,1425.8412662383655,4.078451344160517,34.99999999999999,3.1676408217414047,0.0313770240875918,0.004933766135715729,0.4643850049602379,0.1436919826983315,0.7433809266463502,1.6643706254708217,-0.08910596905702263,0.061830737910668634,0.27219752762146604,0.2215229192940918,0.056070283174520716,0.11357519330999648,3.947978269499911e-06,0.0002798068847092303,0.422002265892695,0.0883316014740422
STD_CN92C_OL2_020520_256s_20x25_b,1.530899969945537,0.00041664929096869055,1.6300350000000001,-,0.3500136727154986,0.003628213422123369,0.24608809999999998,-0.11998267093967929,0.018648753346758917,0.031280795696603185,0.016213861001945377,1519.3505086360217,2.7346267184695625,34.203376397943785,2.157451261727186,0.04595902974698404,0.004345311082940405,1428.9455526605186,3.702057564398455,32.12411330772635,3.260444880695654,0.03237272551121001,0.004793734348335707,0.45637026374560496,0.14823443026475291,0.514982028388371,1.6928799854429566,-0.02788286550499793,0.06206105397538994,0.25019436804307305,0.2234606522783243,0.05475429603779122,0.11675645438203196,-1.4467445440018838e-05,0.0002868024347410477,0.4195655891885917,0.08953007207211565
STD_CN92C_OL2_020520_256s_20x25_c,1.523435814011184,1.649026925744867e-05,1.6365290000000001,-,0.3513704591239297,0.003664970125876223,0.2467993,-0.11920233471424097,0.019013677578667853,0.042494822126940716,0.01599501942411025,1519.1439117981113,2.7635507586239987,32.76419086811594,2.2714312807156913,0.046851723551281456,0.0043077703213524774,1429.324726134044,3.89535733789421,33.89540658748598,3.1929540961838576,0.03323369810405226,0.004719783450887029,0.5148983018145773,0.1461829713366776,1.0668961807833333,1.6760077094358852,-0.019801298991450514,0.06117692429148303,0.3107591101904699,0.2207489145624227,0.012123857089843997,0.11589062168862731,8.870228551379115e-05,0.00028299580125034154,0.39313637606425955,0.08857853134552102
STD_CN92C_OL2_021220_20x25_a,1.2345188725365144,0.004504367878431241,1.382573,-,0.32310863851424837,0.003679031465189282,0.24656550000000002,-0.07956107532416422,0.018685865726170495,-0.016347524485738923,0.014741861226971022,1511.5293931760575,4.538803498591354,34.98000109836936,3.1556683986099894,0.020069875521435566,0.0039045771873803827,1429.746240148957,4.70328981492652,24.1568039155897,3.46443191792581,0.014213276052934506,0.004013225955772106,0.7719819907876788,0.10220107095317392,2.9977696139733276,1.190064422043669,0.8592606368867493,0.05605332479622154,0.08190319251873572,0.1632103460898353,-0.4631123770329292,0.08056224069844357,0.0006630956134743214,0.00019768429850396306,0.30985278213037293,0.0639298789448828
STD_CN92C_OL2_021220_20x25_b,1.2452531973485566,0.004235549314248665,1.3942700000000001,-,0.32448312997303574,0.003575181775680514,0.24292719999999998,-0.07972455847027142,0.01876239416523542,-0.011364904152223833,0.014860299820193648,1512.3216537181106,4.282175996245308,30.86824237418686,3.2141468629098435,0.022989331304151723,0.003947183879249768,1433.1428603366016,4.280497115113777,26.733816594308244,3.4653225869751725,0.018546551820582263,0.004067463870846974,0.7298531859577696,0.10500928085487009,2.599221396063447,1.233951756329792,0.8422414275815618,0.05565427072522341,0.055465249734030976,0.16819140809706165,-0.4103821374077379,0.0834413181370139,0.0005866628607070116,0.00020538764880670754,0.32518097826612524,0.06634348153150223
STD_CN92C_OL2_021220_20x25_c,1.2523465801219869,0.003223591738779861,1.375346,-,0.32461058985260527,0.0036246087472209094,0.24237809999999999,-0.08001841469918763,0.01882839526996104,-0.013678006523893073,0.014892092672100567,1513.373621407514,4.3115416157496,31.829774638239865,3.133273849810008,0.023479110911817973,0.004080659881076742,1433.4585162905448,4.2513881635197714,27.558737859821683,3.443771669396546,0.01896101905525409,0.004200458415717593,0.7399635805298096,0.10754743879999845,2.7793278925410205,1.263499994304882,0.8508671909093675,0.057598632501450885,0.08143486446554529,0.17348412137379765,-0.4173030434891354,0.08522016457938071,0.0006129286661107451,0.00020973567111200466,0.3146802752293803,0.06800148710073893
STD_CN92C_OL2_021420_256s_20x25_a,1.3699327095040255,0.002704785165327648,1.514406,-,0.32947464140522303,0.0036389882920229775,0.2299862,-0.061267804297068476,0.018855056442193242,-0.021026977786188145,0.014966006678950185,1511.0451451643387,4.315066704181642,34.16538736585001,3.2666797600522206,0.024258167642682016,0.004458354494943358,1428.5112752160312,3.929414671407884,32.55480423941111,2.922328975194562,0.031048735580937615,0.004563528787576156,0.673926266810915,0.13380236154642772,2.4453472299001064,1.519676526248869,0.8936159912768632,0.05815795914903509,0.0029087027076869568,0.20161823216940933,-0.29917836952691595,0.10706308383166377,0.0004743733530070184,0.0002564489661526047,0.33472336265728475,0.08027578023493705
STD_CN92C_OL2_021420_256s_20x25_b,1.3638699845750846,0.0027804960185491816,1.495846,-,0.32986849368244076,0.0035855311053153266,0.2311869,-0.0618678147830383,0.018825720810517716,-0.022139593941861668,0.01508554698636394,1509.7518547193433,4.400813018498052,34.9284656958643,3.2077456062175793,0.023597830504888312,0.00441725059451992,1427.8404189550818,4.025952106066842,30.403598809284176,3.117935193505282,0.027585678314575236,0.004486719637428739,0.6921434771873997,0.13077329488076622,2.5470544138270395,1.4945324060923348,0.8926478715155847,0.058188808552144394,-0.004162728779591466,0.1993468257799919,-0.33321647153433137,0.10466968893094454,0.0004977824410443689,0.00025189116342495084,0.3332283656358174,0.07922520185285718
STD_CN92C_OL2_021420_256s_20x25_c,1.3781776918289097,0.003244847529225119,1.493203,-,0.32962668773376774,0.003621887960973869,0.2318721,-0.06486935999334986,0.018925291632412116,-0.018260479578102545,0.01485173450971398,1509.9447398957734,4.390726221125569,34.99999999997121,3.186825092561741,0.023715448671454135,0.004449878087382107,1427.6321018056296,4.105972424626049,31.242839377043456,3.0659941073866435,0.028047151411511182,0.004615824652898478,0.7194416737826,0.11963778258509672,2.698588707290773,1.3917723395566797,0.8813187741350325,0.05931097106885629,-0.0008596200843725806,0.18770945217174165,-0.347749294258925,0.09592520226088413,0.0005276209129053643,0.0002332732400325432,0.3306362654372958,0.07453454084566741
STD_CN92C_OL2_021720_256s_20x25_a,1.370056404272452,0.006167870970921614,1.534665,-,0.3453257645272652,0.0036301530937697707,0.2749831,-0.15891730893056158,0.01901891414021378,0.0738156714069934,0.015565265506741617,1517.3953061962295,2.98435391553366,25.92206377804836,2.942701416959217,0.03038139344076682,0.00458502290934505,1420.0000000000002,1.2578629509231243,34.99999999999999,1.5303181490422042,0.040456400961085985,0.005290721357141093,0.060406238895439626,0.09385507528260528,-2.1989750644214485,1.1577002439275443,0.350585794462559,0.05861456140693374,-0.2241704482304949,0.1666687752922324,0.2799804308165084,0.0775722952364759,-0.00047642473096399157,0.00018857158756985858,0.5447398052802588,0.06405178194216034
STD_CN92C_OL2_021720_256s_20x25_b,1.3745672899715637,0.004922698984693782,1.538704,-,0.3424609383425618,0.003671027159793151,0.2832268,-0.15643748219092576,0.01939801797243843,0.0745773931124274,0.015229336225399171,1516.4686736548083,2.9362315412893234,24.797701081683005,2.873483744120479,0.029739592873070476,0.0044125301296402825,1420.0000000000002,1.3849762321755128,34.99999999999999,1.3067087605556291,0.03950231275809741,0.004933468658012573,0.07870213581819963,0.09373949965036443,-2.020752716311964,1.1534172771682745,0.35046246639893136,0.05837233638116478,-0.211332781507536,0.1651243079902416,0.2689382308670034,0.07614790620180159,-0.00043975608373231424,0.00018794278555224136,0.5419064704492648,0.06362692516691859
