,PH_3550_M,PH_3550_STD,H2OT_3550_MAX,H2OT_3550_SAT?,P_H1635_BP,P_H1635_STD,H2Om_1635_MAX,P_H1635_PCA1_BP,P_H1635_PCA1_STD,P_H1635_PCA2_BP,P_H1635_PCA2_STD,P_G1515_BP,P_G1515_STD,STD_G1515_BP,STD_G1515_STD,AMP_G1515_BP,AMP_G1515_STD,P_G1430_BP,P_G1430_STD,STD_G1430_BP,STD_G1430_STD,AMP_G1430_BP,AMP_G1430_STD,AVG_BL_BP,AVG_BL_STD,PCA1_BP,PCA1_STD,PCA2_BP,PCA2_STD,PCA3_BP,PCA3_STD,PCA4_BP,PCA4_STD,m_BP,m_STD,b_BP,b_STD
FR02MI01c,1.8652991566368404,4.103820691055903e-05,1.864143,-,0.5660231105027936,0.003650729342602483,0.22696439999999998,0.07164902743409031,0.01959615549693595,0.04279722129065836,0.016063140990698343,1522.2243746546308,1.8300229698705186,30.293223448891254,2.5155949216065943,0.048055595655984246,0.004519601991885675,1422.3806590272984,2.3490041156474493,34.99999999999999,1.1582869423456397,0.0486953272785367,0.005544240026735567,1.4837590181882572,0.13954422456937376,1.3478380551702553,1.649113105054824,0.10331034056321349,0.06268461984872035,-0.10053093263830669,0.22338087295404396,-0.2794433722777289,0.10950992909413855,0.00031421992502836605,0.0002753141023438649,0.723148271299167,0.08834739285880765
FR02MI02a,1.8629632054608551,5.597410809546435e-05,2.042063,*,0.4886213136759699,0.0037049177686530486,0.481706,-0.04750717692505076,0.019239257501090592,-0.12496843226576423,0.015330063976748054,1524.9999999999998,1.3536560434464635,29.766829317711537,2.877991434546422,0.03530263967402915,0.004509244983887025,1421.0554549597978,1.907632644226507,29.483919985245414,2.9569053740021007,0.0369817383640897,0.004806446798599255,1.0770749892292653,0.13638267572484003,2.826990272796218,1.5574256993959537,0.4644715779891005,0.062116141344585395,0.1722167259725205,0.20675881976700958,-0.2823435401157089,0.1073958697696606,0.00015813222143733446,0.0002632899035494707,0.8187115799037852,0.08276941980656004
FR02MI02b,1.8573040392312166,4.9615808223938397e-05,2.041802,*,0.48380062123068357,0.0036149445929249896,0.4959183,-0.02724984909762529,0.01866193362402456,-0.13642269999471388,0.014492846469657828,1524.9999999999998,1.1611485886540356,31.018196345804775,2.9299496020960802,0.03376378934640285,0.004505347160069755,1421.1872947560043,2.0759879625242172,30.665607499012093,3.1160980006472108,0.04001877685001962,0.0049198002071041665,1.0548192266975316,0.13906726848019435,2.654596509916639,1.610629149723739,0.4954079310822492,0.06121395442240034,0.16428020918636496,0.21537413058753388,-0.2518136317880835,0.10813341504590361,9.744270453754553e-05,0.00027102510293396787,0.8498370959127692,0.0857491066841534
FR02MI02c,1.784139047682215,5.3430137724732364e-05,2.024573,*,0.47618471094177656,0.003686697554219295,0.4887356,-0.05025671896370856,0.019110162409943045,-0.165554622786779,0.014511922628438544,1524.9999999999998,0.9011664508859378,33.860597524886494,2.1745922411373133,0.0359114361342571,0.004338623364305545,1423.2577116111863,1.9766310398980085,24.921958954957866,2.3902564385512797,0.04004163140823696,0.004514772814070052,0.9376861347167692,0.13419577116103706,2.001818464405039,1.5465909745869968,0.4905132030383225,0.06134709376509047,0.12799886595373666,0.20540631103740878,-0.17548535277420324,0.10522208047938754,-5.968055877153717e-05,0.00026057542615133105,0.8631929646857519,0.08222166260065947
FR02MI03a,0.9325624767730814,0.0009074323982711687,1.194898,-,0.19545379576529837,0.0037049207059662113,0.3974773,-0.06782370638076254,0.019079535730517287,0.05609617366875017,0.014876930578182875,1505.0000000000002,1.0829373433046494,25.130174003869683,1.7633130684588683,0.04354313911866873,0.004268332092962927,1420.0000000000005,1.2196893469386485,23.507700810784282,2.4289490247828738,0.03985913846315435,0.0044141697802574315,0.4955183298226679,0.13422756062042096,1.4486883577151284,1.5167355595008067,0.21747551827487724,0.06170424170140553,0.1597429005062089,0.19768651634854942,0.020654286341126375,0.10791542723548112,0.0001508803320255348,0.00025723268276263824,0.5038014409657934,0.08002428900170752
FR02MI03b,0.9681927730144283,0.00374235946691154,1.218496,-,0.21157711072966726,0.0036367107895393432,0.3354005,-0.05587062837425378,0.01892953452096011,0.0749923555239654,0.014887051297704486,1508.0452471736828,1.790497522750705,24.681826350178767,1.631308058208293,0.04388399720662224,0.004404279867391436,1421.164550342986,1.4976630974574974,23.735935248978052,2.5133032778864646,0.03987343303358378,0.004409865699597496,0.5601109691757317,0.13546243571153932,1.621299016671629,1.5284296624714158,0.2624057119788201,0.06078599808004664,0.11379909250514973,0.19818071999971543,-0.12158676982061326,0.10910317881011067,0.00023802480053137202,0.00025977677365059197,0.44486794173687777,0.08055805564653816
FR02MI03c,0.9863151550427748,0.004135076880300369,1.233067,-,0.2163667054966327,0.003695372642153646,0.2944622,-0.05640928012115268,0.018968938968273435,0.09059835228624254,0.015323772514624925,1510.4204408756432,1.9663172513423153,23.3439515988398,1.7348015223618454,0.04713276006912142,0.0045962044348518225,1424.8789110378666,2.3713345564325463,30.7911408282571,3.143919609996784,0.03975200243757413,0.0048744631335965564,0.6233587782722315,0.13020210377831623,1.9389968281249288,1.4994542524985959,0.3236083338351422,0.061578560175832485,0.15195622182758284,0.1991485648649113,-0.21213305613087635,0.10417642755924314,0.00028526418873289614,0.00025329662443588654,0.41121858840042175,0.08000409166990471
FR02MI04a,1.5586059150021858,0.00025278262997857723,1.500333,-,0.41196331365348227,0.0036584653672519837,0.05469516,-0.031902493426247035,0.019538449824787626,0.08562495626804724,0.01763767580667007,1520.1842253437176,1.8183177762735687,30.9329775179514,1.9489720895451381,0.07472950261245795,0.004688504895306355,1429.1500453455633,2.218972142135079,34.99999999999999,1.5345320568332648,0.07179182187154373,0.005175827664164666,0.8848002362570431,0.14834765052967255,1.0140648568526216,1.7270739937025723,0.1782574981260271,0.06346795013494108,0.023185040404426364,0.22950745793729274,0.033001923181202514,0.11539501493082818,0.00024769494030958304,0.0002907790171810526,0.3239474110579973,0.09177440527862193
FR02MI04b,1.543288667050584,0.0002833459851044397,1.722243,-,0.41027348738361985,0.003665613593644919,0.32474559999999997,-0.029780210377249615,0.019957008917437066,0.0777958099499808,0.018332785932322744,1520.7643197199664,1.7538285812323118,31.21909936710929,1.942854352436467,0.07678178266135742,0.004702481016387865,1428.8962651432307,2.2059666921238295,34.99999999999999,1.4227813672578415,0.07356064939384495,0.005219684544047351,0.881912462965493,0.14803897250434117,1.1138209013596196,1.7132821953768111,0.2127595337965742,0.06329172397770044,0.005333781699545891,0.22860902185928297,0.03105858537225989,0.1164130246830956,0.00020849905449012743,0.0002887138131970987,0.6041601998393148,0.09116304722263938
FR02MI04c,1.540023507224545,0.0002601430590949443,1.708695,-,0.4123122460023071,0.0037817136871966983,0.31853020000000004,-0.044944308039350525,0.019336420301329968,0.09250249127536912,0.017502514174933804,1520.5297262172055,1.7738230186482622,31.457528883244773,1.855834404429426,0.07664530828452418,0.004662660017499513,1429.377153255296,2.2058659430272627,34.99999999999999,1.5009806536956194,0.07283922547434814,0.0051296804946852495,0.913294851462571,0.1417629576225279,1.1937041323258422,1.6465249503295396,0.1521091151012196,0.062147887108661835,-0.0173083749582383,0.2207880860173836,0.0008005538027876753,0.11116990220490731,0.00023603590045132467,0.0002767168364632734,0.596795490379792,0.0877395063313908
FR02MI05a,0.9294098690613176,3.867350821453362e-05,1.186318,-,0.22671059342983857,0.0036694874355700288,0.4275817,-0.0009033146214133353,0.01902904694935839,-0.07005540560811294,0.01658268078494593,1523.679267988215,1.6456951711812653,34.1758125446361,1.5352212473720688,0.0659455062888826,0.004513398241245486,1429.0067744618354,1.8250114423955919,34.0882435817264,1.7141158174323303,0.06892449285318426,0.004999405555538984,0.6073789430948667,0.09627107867560791,-0.7427287558402025,1.195687260086634,-0.5297134138655201,0.058423374320572936,0.42223657564128303,0.17377990336769686,0.4577872932939312,0.07316749575977012,-0.0003693533537313382,0.00019493651048584863,0.7824771445770972,0.06624851565827054
FR02MI05b,1.0936758368757058,0.00014913048123418063,1.3580290000000002,-,0.24124946425472502,0.003641738331781392,0.38912090000000005,-0.01156670205537795,0.019635800878301166,-0.016904521772430913,0.01783043748922464,1522.5244500175788,1.8014908066695845,31.40539333487135,1.873198642141991,0.07090902464427534,0.004507314014585023,1429.8828477176748,1.9925211290332028,34.92149507368224,1.7323768168168492,0.07187475441006679,0.005088492347868601,0.5597341139557931,0.09746932105399274,-1.4538308036072658,1.2202931786926148,-0.488629058855721,0.05914937328442693,0.3684887612739767,0.17880190574823365,0.457127025853501,0.07405032452912567,-0.00046858476839828876,0.00019838591378191367,0.7829241509102333,0.06776106336645504
FR02MI05c,0.9265275062836889,0.00015070922958338405,1.1719620000000002,-,0.22106728027168296,0.00364544384445272,0.4037138,0.016986768304655044,0.019188042806845676,-0.06627004998392647,0.016741680640388418,1519.997452303434,2.234979377245774,34.99999999999999,1.4665448292440941,0.06290949994530154,0.004484092867936675,1426.6661022501723,1.97061499695888,32.53536041248539,1.8215480602756873,0.06565074264432227,0.005100223052134762,0.5834149785481842,0.08568048983471113,-0.8293137291151509,1.0836867229827696,-0.4777346872493591,0.055999103074025135,0.517581936705316,0.1633685915273434,0.49999999999999994,0.06290448175895406,-0.0003414655615650291,0.00017440053096488137,0.7458511331793753,0.06084473827253152
FR02MI05d,1.0684850143158175,0.00030076653610130625,1.323138,-,0.23449939279114335,0.003660625799408174,0.32791220000000004,-0.009209310523142734,0.01915252902013656,-0.050944711767943254,0.01647393017932318,1521.4293065773359,2.084127392567503,34.99999999999999,1.1575685090374401,0.06905300990658128,0.004590482816831236,1427.8583904082475,1.9494380968075118,33.739022336392864,2.0170767426003877,0.06647125731856642,0.0052168744472905855,0.5909376192501559,0.1007770058268949,-0.9345904755543242,1.237933675274645,-0.44863281835797564,0.05837549339662465,0.5115649436742534,0.17885179494879083,0.4340931997082038,0.07692496778642363,-0.0002862829491838387,0.00020254418754671324,0.6594772950923268,0.06823861686956748
FR02MI06a,1.8927499094952245,2.4408076730416638e-05,2.166489,*,0.42134951799276404,0.003657876389118709,0.42501990000000006,-0.06113583417084427,0.01952193191744591,-0.05714752910511881,0.01661158086080384,1519.9272647887242,2.1218185337306092,34.99999999999999,1.560405856867193,0.06290294260169532,0.00481504566945123,1425.7439702037404,1.9198695832836765,29.830730953441922,2.459904336552385,0.061412409798769364,0.005255737244473011,0.9754785570342851,0.15033507723227524,1.4413900302738714,1.748878486123963,0.495333789741603,0.06451274131648553,0.1486477698785028,0.23458367204273603,0.0006109082481793813,0.11561866606844916,0.0001886608492866769,0.0002944871553780689,0.7538773112103759,0.0932578689567366
FR02MI06b,1.8803501419028368,1.9670690617403773e-05,2.242838,*,0.4180036332078721,0.003658030933710071,0.44160950000000004,-0.04753361578763441,0.01923090139585246,-0.06523395623811062,0.01710513873036393,1520.7058918828664,2.011376816429508,34.99999999999999,1.6095887515437721,0.06328229438134608,0.004864189965074408,1424.7941642341355,1.8757558467768507,30.703152544794158,2.267041892861251,0.06162168411408547,0.005330071225268843,0.9208841022723531,0.14324868861555679,0.7356195210290899,1.6650254755100267,0.49189596224003007,0.06271164835219101,0.07876667167692533,0.22508974028087378,0.06030550963311768,0.11152534955331088,4.6374640350202835e-05,0.0002798896665814748,0.8173970372351471,0.08887048848025787
FR02MI06c,1.8222245959213426,1.4225424915618706e-05,2.1861509999999997,*,0.41064405122054987,0.0037022025326933442,0.4272933,-0.05122699848529526,0.019600215297738123,-0.09626104190670311,0.016907614199661854,1521.8088472785394,2.0635244181889254,34.99999999999999,1.6927708337806946,0.056891564861740525,0.0046150960219613025,1425.8818669417499,1.975124470594892,29.929157648931973,2.4940750805640772,0.05662915587017631,0.005181005074357451,0.975475987240376,0.1483143323129818,1.0558549318097672,1.7253315791348176,0.510854260413599,0.0643422211171115,0.11568486184248787,0.22966886696511407,0.02898386455537232,0.11584156008562235,0.0001690578548022323,0.00029058175720598556,0.7774473233186548,0.09185835633053278
FR02MI07a,1.6052383953165739,0.0004907038178119757,1.697527,-,0.31574836492328273,0.003659556461292747,0.2202228,-0.008446863508292102,0.01868903284476807,-0.12277767618183358,0.015168802803496759,1523.3210240271228,3.1082492500327548,34.99999999999999,2.800333129091422,0.02747835621168801,0.0046131912196492025,1420.0000000000002,1.6473927058157065,30.615149480892153,3.133221454795098,0.03638471105732873,0.005078692156620793,0.9017727996715731,0.1265519246309761,2.695764875754147,1.4472160869955515,0.6936147162345371,0.059312066788564544,0.11342614745969808,0.19596249786881093,-0.04643234137401117,0.0999351529932608,0.000459814452415985,0.00024392331734069677,0.4015552327775434,0.07723289870874528
FR02MI07b,1.6312883006932257,0.0004604837912637334,1.7122119999999998,-,0.3177704123818376,0.003650456243590221,0.23496750000000002,-0.010435861269821012,0.01920938031373144,-0.11341090155547374,0.015221253959451151,1520.6704556849381,3.5910244402103664,34.42959074680833,3.135010749296279,0.027234566212228715,0.0047602940821762,1420.0000000000002,1.6795714983660475,31.734356276658154,3.074342283391626,0.03714384505737044,0.005198941455142597,0.9496938730545228,0.12627348261190524,3.163102854698817,1.4486750917226865,0.6750144368883315,0.0590571757478082,0.20013665880953568,0.19681915730640512,-0.07158380147020853,0.0999878843928812,0.0005522371013823004,0.00024355437624922434,0.38826534599920853,0.07737471195756038
FR02MI07c,1.6462534988528936,0.00045841928475630843,1.673218,-,0.31737642009878037,0.003617985132758893,0.227008,-0.011477614395549922,0.019073839130347204,-0.11040428867555735,0.015035657984752402,1522.2903263205542,3.318423199234161,34.99999999999999,2.8958757800217136,0.026784410973760563,0.004710371133359352,1420.0000000000002,1.666354666082884,31.26078011090252,3.142620506209254,0.036827163320544753,0.005147724813539303,0.9519264698174763,0.12642977222252583,3.1551011357226133,1.4603760663874579,0.6637561275131787,0.0594565514168618,0.18292158111394025,0.19887681303935056,-0.07579620029782792,0.09973083055152582,0.000556097421938776,0.0002452219227253601,0.37983224485872,0.07811652838656599
FR02MI08a,1.5563704739389193,0.0025566091517364273,1.7570139999999999,-,0.35875492357754685,0.00366718206125334,0.2920592,-0.018854885079969408,0.019146889238574393,-0.01600910293964242,0.016543394616481584,1522.5132051303922,2.2596298321284665,32.99758263641388,2.384767501838849,0.0506243742138036,0.004458413506111432,1433.0034177389764,2.449559239393481,34.99999999999999,1.158140672204062,0.06343988630473425,0.004842817028122373,0.7331343074961575,0.13185082384283972,-0.8400211115244319,1.5391115331183134,0.535793924122386,0.06261506224980101,-0.19852078785554933,0.2083172300835957,0.049192943334337776,0.10395289891495793,2.584933129246585e-05,0.00025759678158111484,0.6538441254728052,0.08224061736121713
FR02MI08b,1.5788180624616317,0.0024535862439385835,1.802662,-,0.3593890688448815,0.0036774504519040264,0.29692579999999996,-0.02473663242224422,0.019056928076964987,-0.019083096442675144,0.01652798720565527,1520.5093154729536,2.4695451659050134,34.99999999999999,2.066086121994414,0.05312124313577268,0.004470204370140699,1429.9675329276993,2.6339186986037966,34.99999999999999,0.9951733298430397,0.061884658932049204,0.004798147626280936,0.7752176428561683,0.14159769534147468,-0.7424953846452954,1.6199771059347783,0.5777260357109567,0.0620860343835104,-0.17946224724862175,0.21288955321692812,-0.016759585734385733,0.11220019701472245,1.9270645280174387e-05,0.00027424696330713384,0.6795331541369899,0.0857039032047751
