,H2OT_3550_M,H2OT_3550_STD,H2Om_1635_BP,H2Om_1635_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD
FR04MI04c,2.269234013191705,0.2377663856190943,1.012768223641299,0.18859245958479218,276.8591855709623,57.05841714002974,162.17949195396136,55.54180900451333
FR04MI05a,3.09519372722785,0.37942453778803437,1.353637240954411,0.2694964128212265,757.9834062362104,111.18311855701826,818.4704899721146,120.87252082183414
FR04MI05b,3.0778277118903272,0.3777949452615497,1.3385820625280862,0.2661937295922588,816.0595875475407,116.13397784679812,889.7454290106039,127.0680616370688
FR04MI05c,3.092081162603934,0.37945528485155244,1.3430190102783992,0.26758463923444087,842.4017234299031,119.68107728483456,982.6108240243158,136.7084854081507
FR04MI07a,1.3674391153005014,0.1347568766901111,0.4748360683982215,0.08485399417594904,10.797868954460188,6.671304802689167,17.2881317189257,19.023048737378186
FR04MI07b,1.3917631102624826,0.13694789094496784,0.505948154145296,0.09047362294572524,10.800799806553073,8.965108824467357,20.053812895650584,21.378885620019723
FR04MI07c,1.4726347219850469,0.14503048255703568,0.4619038038661517,0.08280610619014882,25.100812422245788,19.886783951517614,10.810533619316733,13.001823299664986
FR04MI08a,3.312196364907836,0.3660375987405706,1.3078865115688145,0.24479115976354698,851.0619351510508,102.18836887651008,836.5538655382713,106.68074001405363
FR04MI08b,3.197608670607771,0.35317476430792377,1.2421101502907756,0.23298800497940672,768.7090111419602,96.77684381735853,796.481305556789,104.04770480908029
FR04MI08c,3.1751921363819773,0.3502867236141652,1.250253308371468,0.23455700165320648,793.9973963278165,98.46964212017552,780.8750058224529,103.66555293022189
FR04MI08d,3.1638078321472496,0.3499483611363682,1.2444150443161561,0.23344683099006616,753.942989870071,95.85820944170568,768.8565276262045,101.90586528074836
FR06MI01a,2.8135415311550136,0.2733212250950722,1.2463398105470351,0.22221250106930532,1354.8840520402787,127.28307714094326,1331.4311986871794,130.3502998816856
FR06MI01b,2.9428876959383685,0.2862198316393576,1.3182707493198664,0.2350977327774255,1792.056267851956,159.25551390040982,1609.8465538963517,147.59007948059863
FR06MI01c,2.9405493462224324,0.28559522693539163,1.3363601466854125,0.23783295809807486,1795.402436274198,160.17548466471735,1619.4789744049797,149.55209560371983
FR06MI02a,4.006436492699964,0.42228013207655485,1.924203186513247,0.35497496980571563,1025.4561689105983,117.32439005610308,1011.2017248625161,119.97139778250113
FR06MI02b,3.8623674836496527,0.40740499566624044,1.9203727139698665,0.35355283181623093,992.2379240971272,113.15609029160538,995.5231728029972,119.0706224303321
FR06MI02c,3.805238472978021,0.40079584551634745,1.9206676947000718,0.3545619397967553,993.9667376670116,113.21905916878254,996.9096411190442,119.13091021653116
FR06MI03a,7.662563134045304,204.40527202372033,3.03924490183933,19.243940912210853,3525.8080792735404,28538.843799170958,3438.249249661952,34155.30402689468
FR06MI03b,7.066010156289004,108.04280019820631,2.7886778562393038,177.95279317050475,2929.9674458434765,68627.77637033307,3085.827675259748,33218.08537220538
FR06MI03c,7.603071630310234,327.8019976408477,3.117243291137226,8.005344493635592,3659.4970715250747,113953.55530190196,3634.2023341011286,20887.97595168031
FR06MI04a,2.1318361384538482,0.20235454669798827,0.4749799049140534,0.08218989455937863,376.1785970226486,52.58416171639215,329.09965087812867,54.737397953012405
