Wavenumber,WD23MI02,WD33MI03,SH55MI02,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,WD70MI01B,WD12MI06,WD35MI01,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,VS73MI02,SH63MI24
1805.075,0.000400435,-5.78E-05,0.000508546,-3.16E-05,4.10E-05,-0.000818017,0.000130768,-8.88E-05,-0.000515534,-0.000586116,6.83E-05,5.49E-05,0.000957771,-0.000171616,0.000311279,-0.000308916,-0.000240518,6.48E-05,1.25E-05,-1.21E-07,-0.00013024,0.000100054,3.08E-05,0.000260526,-5.89E-05,5.29E-06,0.000721904,-7.31E-06,3.50E-05,0.000280613,0.000468331,0.000559398,0.0001515,0.000517024,-0.000649569,-9.48E-05,0.000233921,-9.37E-05,-2.81E-05,0.000447612,-0.000221577,-6.16E-05
1807.003,-0.000694969,0.000147518,0.000575738,-0.000152869,5.49E-05,-0.000786257,0.000126267,0.000234787,-0.00056367,-0.000521442,5.83E-05,1.79E-05,0.000927353,-0.000128631,0.000230112,-0.000101649,-0.000309948,0.000256902,2.44E-05,-2.08E-05,-0.000114327,8.04E-05,4.76E-05,-0.000328786,2.52E-05,0.000202901,0.000750652,6.35E-06,0.000105241,0.000223696,0.00050704,-0.000116738,0.000126152,0.000501608,-0.00051516,-0.00036376,0.000296415,-0.000113524,0.000150804,0.000311245,-0.000257636,-8.53E-05
1808.932,-0.000731891,0.000366738,0.000581321,-0.000316299,6.07E-05,-0.000734276,0.000111141,0.000272309,-0.000602007,-0.00047788,-1.20E-05,2.22E-05,0.000765821,-0.000184282,4.58E-05,9.76E-05,-0.000238937,0.000396437,1.87E-05,-4.71E-05,-0.000101163,4.59E-05,-1.53E-06,-0.000497898,5.11E-05,0.000244534,0.000699469,0.000130588,0.000163188,0.00013745,0.000482148,-0.000308071,4.38E-05,0.00040141,-0.000397992,-0.000635158,0.000346188,-0.000156214,0.000504005,3.67E-05,-0.00028678,7.00E-05
1810.86,-0.000406149,0.000576177,0.000587779,-0.000366557,6.71E-05,-0.000625329,0.000152922,0.000452934,-0.000631248,-0.000293277,-3.90E-05,-8.48E-06,0.000563099,-0.00018812,-5.64E-05,0.000298511,-0.000171803,0.000571689,-5.88E-06,-6.07E-05,-1.54E-05,0.000103645,2.47E-07,0.000131938,0.000174498,0.00029303,0.00066459,0.000298462,0.000239384,8.93E-05,0.000485875,-5.80E-05,-0.000116286,0.000369272,-0.000211256,-0.000813596,0.000394216,-0.000212705,0.000751263,-0.000134836,-0.000275097,0.000182728
1812.789,0.000128866,0.000754789,0.00057511,-0.000350535,8.52E-05,-0.000525936,0.000224127,0.000515538,-0.000634176,-8.68E-05,-7.24E-05,-8.79E-05,0.00030359,-0.00014864,-6.74E-05,0.000400746,-0.000234073,0.000659235,-2.81E-05,-5.86E-05,-5.14E-07,9.33E-05,1.50E-05,0.000132432,0.000276011,0.000329331,0.000595431,0.000317929,0.000288694,8.22E-06,0.000450097,0.000196606,-0.000223594,0.000314281,-2.62E-05,-0.000914594,0.000307134,-0.000237511,0.000764464,-0.000219185,-0.000264456,0.000320142
1814.717,-8.36E-05,0.000803815,0.00052635,-0.000262762,9.17E-05,-0.000401735,0.000275449,0.000515347,-0.000558882,0.000183576,-7.94E-05,-8.97E-05,7.67E-05,-5.97E-05,-9.80E-05,0.000339356,-0.00022373,0.000643979,-3.76E-05,-4.36E-05,-9.49E-06,3.98E-05,5.03E-05,-0.000166503,0.000311656,0.000267128,0.000450291,0.000259624,0.000338088,-4.44E-05,0.000388613,-1.42E-05,-0.000272133,0.000214777,5.65E-05,-0.000899776,0.000190169,-0.000215485,0.000680818,-0.000240472,-0.00024865,0.000452366
1816.646,-0.00053975,0.000770632,0.000460133,-0.00011823,8.88E-05,-0.000183778,0.000273992,0.000439302,-0.000480868,0.000448672,-3.62E-05,-1.52E-05,-0.000170656,0.000196518,-0.000163992,0.000267059,-0.000192257,0.000586418,1.82E-06,-2.05E-05,5.21E-05,-6.19E-06,7.16E-05,0.00026553,0.000297985,8.01E-05,0.000297152,0.00015226,0.000350258,-0.000231848,0.000291152,-7.74E-05,-0.000302562,6.68E-05,9.09E-05,-0.00085333,3.09E-05,-0.000168828,0.000565714,-0.00019768,-0.000213078,0.000544754
1818.574,1.18E-05,0.000757698,0.00035141,1.76E-05,7.29E-05,0.000177571,0.000174358,0.000247393,-0.000344398,0.000624577,1.63E-06,0.000173636,-0.000463419,0.000406713,-0.000195728,0.00032793,5.55E-07,0.000521028,4.41E-05,-9.57E-07,0.000185544,-0.000109063,5.90E-05,0.000177929,0.000276347,-7.08E-05,0.000149021,0.000121173,0.000336795,-0.00044542,0.000176588,9.56E-05,-0.00026601,-9.43E-05,0.000257656,-0.000738141,-0.000137201,-9.74E-05,0.000340954,-0.000114305,-0.000143499,0.00060119
1820.503,0.000234497,0.000617877,0.000216404,9.13E-05,5.43E-05,0.000501782,0.000133764,-1.34E-05,-0.000158148,0.000663467,-1.58E-05,0.000263188,-0.000772555,0.000568639,-0.000254474,0.000429208,0.000214019,0.000425666,5.16E-05,-5.96E-06,0.000253241,-0.000173578,2.61E-05,-0.000507928,0.000247424,-0.000157254,-4.02E-05,0.000139997,0.000276989,-0.000594538,3.62E-05,-0.000107364,-0.000180566,-0.000234866,0.000443012,-0.000536803,-0.000286179,-7.18E-05,-1.75E-05,-5.94E-05,-9.61E-05,0.000685007
1822.431,-0.000152064,0.000437308,9.42E-05,0.000173555,3.69E-05,0.000725574,0.000194409,-0.00015458,0.000105599,0.000685166,-1.02E-05,0.000213204,-0.000944585,0.000845906,-0.00027589,0.000455747,0.000478673,0.00033381,5.24E-05,-6.25E-06,0.000284192,-0.000249412,1.86E-05,-0.000427043,0.000221569,-0.000323778,-0.000233479,0.000228184,0.000204051,-0.000622948,-7.17E-05,-0.000760793,-8.27E-05,-0.000293962,0.000627409,-0.000299347,-0.000342784,-6.34E-05,-0.000304651,-1.68E-05,-7.20E-05,0.000760212
1824.36,0.000766449,0.000312985,1.80E-07,0.000235028,9.58E-06,0.000874345,0.000203881,-0.000127437,0.000374259,0.000676419,2.40E-05,0.000106702,-0.001026182,0.000894636,-0.0002153,0.000370578,0.00080517,0.000246896,5.17E-05,-1.37E-05,0.000253225,-0.000306748,-1.85E-05,-3.54E-05,0.000145595,-0.000430765,-0.000447295,0.0003189,9.01E-05,-0.000592573,-0.000170981,-0.000466642,-3.77E-05,-0.000315096,0.000776974,-5.87E-05,-0.000328175,-3.37E-05,-0.000369886,-1.98E-05,-6.08E-05,0.000778378
1826.288,0.000922563,0.000165028,-7.10E-05,0.000302795,-3.42E-05,0.00101854,0.000135753,7.32E-05,0.000579811,0.000686738,7.14E-05,4.07E-05,-0.001028796,0.000739856,-0.000171228,0.000171228,0.000854333,0.000184508,5.37E-05,-2.66E-05,0.00022814,-0.000277713,-1.64E-05,-0.00014668,8.64E-05,-0.000309639,-0.000666275,0.000349529,-4.21E-05,-0.000476675,-0.000249032,0.000148207,-4.63E-05,-0.000302332,0.000791915,0.00017177,-0.000248737,6.57E-06,-0.000400768,2.03E-05,-4.46E-05,0.000727733
1828.217,-1.88E-05,-2.87E-05,-0.000148712,0.000259479,-6.12E-05,0.001074569,0.000104897,0.000188027,0.000690729,0.000636087,6.71E-05,-7.80E-05,-0.000901073,0.000382941,-0.000197341,-0.000174605,0.000616416,8.58E-05,4.54E-05,-4.94E-05,0.00019328,-0.000197286,9.27E-06,-0.000165329,4.18E-05,-0.000288217,-0.000839714,0.00022767,-0.000172717,-0.000359331,-0.000322799,-0.000106304,-0.000108373,-0.000265873,0.000719401,0.000385904,-0.000138859,-6.33E-07,-0.000457356,5.79E-05,-3.32E-05,0.000584504
1830.145,0.000257863,-0.000225093,-0.000224229,0.000179442,-5.57E-05,0.001018068,9.15E-05,0.000349918,0.000732667,0.000566203,5.95E-05,-0.000204016,-0.000642332,0.000122916,-0.000216489,-0.000262773,0.000413594,2.53E-05,3.39E-05,-7.72E-05,0.000197012,-0.000131691,6.03E-05,0.000408753,4.80E-05,-0.000325711,-0.000843976,0.000143377,-0.000251292,-0.000236303,-0.000327471,0.000289076,-0.000119577,-0.000161558,0.000676965,0.000621047,1.39E-05,-3.36E-05,-0.000380476,0.000124541,1.64E-05,0.000330285
1832.074,0.001947402,-0.000380415,-0.000297624,0.000124086,-3.69E-05,0.000837929,-1.36E-05,0.000406366,0.000735955,0.00039472,4.02E-05,-0.000236144,-0.000330526,-0.000120557,-0.000253198,-0.000203428,4.40E-05,-2.91E-05,3.58E-05,-0.000100733,0.000114919,-8.22E-05,5.22E-05,0.000581824,4.46E-06,-0.000326325,-0.000833419,7.64E-05,-0.000367378,-0.000150443,-0.000347953,0.000927257,-0.000155856,-0.00012189,0.000645036,0.000786594,0.000109577,-5.60E-05,-0.000332923,0.000146975,0.000115778,9.17E-05
1834.002,0.000471664,-0.000424216,-0.000372907,8.76E-05,-1.09E-05,0.00059966,-0.000112806,0.000325707,0.000726747,0.000204862,-1.36E-05,-0.000186146,-1.54E-05,-0.000493167,-0.000275054,-0.000281869,-0.000375807,-0.000111181,3.77E-05,-0.000105955,7.97E-06,2.59E-06,2.71E-05,-6.70E-05,-7.96E-05,-0.000188172,-0.000833091,4.29E-05,-0.000450408,-3.01E-05,-0.000373647,0.000169476,-0.000149382,-0.000133402,0.000572061,0.000831513,0.000151742,-6.03E-05,-0.000233849,4.73E-05,0.000179008,-0.000145591
1835.931,-6.02E-05,-0.00051114,-0.000420571,5.55E-06,1.40E-05,0.000378966,-0.000167801,0.00017011,0.0006635,-1.91E-05,-5.67E-05,-0.000102176,0.000239351,-0.000969573,-0.000240992,-0.000357281,-0.000676778,-0.000190642,3.70E-05,-9.03E-05,-4.50E-05,0.000102949,-1.38E-06,-0.000126724,-0.000158314,-0.000159297,-0.000803741,6.31E-05,-0.000505889,0.00013128,-0.0003936,-0.000163473,-0.000117289,-0.000130443,0.000440724,0.000815832,0.000178294,-6.11E-05,-0.00016519,-0.000129964,0.000214055,-0.000324049
1837.859,0.00013049,-0.000649897,-0.000414867,-4.32E-05,3.17E-05,0.000140463,-0.00018398,9.68E-05,0.00057602,-0.000231504,-5.31E-05,-3.96E-05,0.000423094,-0.001218858,-0.00014204,-0.00034156,-0.000732803,-0.000263511,2.83E-05,-4.91E-05,-7.28E-05,0.000291058,-1.16E-05,0.000129226,-0.000177156,-0.000264182,-0.000668576,6.78E-05,-0.000510998,0.000295051,-0.000365172,-0.000240183,-0.000111004,-6.27E-05,0.000340868,0.000760942,0.000157786,-2.71E-05,-0.000150266,-0.00022826,0.000247426,-0.000418988
1839.788,-8.50E-07,-0.000693179,-0.000410398,-3.89E-05,5.25E-05,-0.000133471,-0.000167764,-3.45E-05,0.000470251,-0.000427817,-5.88E-05,-8.75E-06,0.000623265,-0.001156555,-5.08E-05,-0.000323314,-0.000690054,-0.000389294,1.19E-05,-3.14E-06,-0.000202131,0.00039971,-5.22E-05,0.000209185,-0.000200777,-0.000500542,-0.000512696,-4.61E-05,-0.000462605,0.000388727,-0.000351081,-0.000184622,-0.000108523,-7.75E-07,0.000227294,0.000668025,6.27E-05,2.72E-05,-8.55E-05,-0.000205528,0.000257534,-0.000508924
1841.716,-0.000520715,-0.000752375,-0.00041869,-2.65E-05,6.06E-05,-0.000365975,-0.000141601,-0.000130838,0.000335482,-0.000561302,-5.97E-05,7.07E-05,0.000817339,-0.00085624,2.25E-05,-0.00022199,-0.000610094,-0.000481323,-1.02E-05,3.76E-05,-0.000301492,0.00042047,-6.14E-05,-0.000731328,-0.000222014,-0.000609612,-0.000357565,-0.000195274,-0.000328072,0.00042879,-0.000311782,-0.000756671,-4.54E-05,7.37E-05,8.73E-05,0.000603208,-1.79E-06,6.50E-05,6.59E-05,-5.59E-05,0.000270242,-0.000673694
1843.645,-0.000525721,-0.000737629,-0.00041039,-2.56E-05,5.23E-05,-0.000531611,-0.000148338,-8.85E-05,0.000167661,-0.000650993,-3.25E-05,0.000157703,0.000851637,-0.000379833,0.00013895,-2.24E-05,-0.000533306,-0.000554879,-4.05E-06,7.40E-05,-0.000302857,0.000367363,-5.34E-05,-0.000472426,-0.000231068,-0.000560172,-0.000173785,-0.000346009,-0.00015477,0.000342524,-0.00026566,-0.00058099,1.24E-05,0.000106173,-4.34E-05,0.000482712,-0.000102152,8.89E-05,0.000140635,9.65E-05,0.000279469,-0.000754473
1845.573,-0.000136266,-0.000584381,-0.000409229,-1.84E-05,2.94E-05,-0.000641303,-0.000180964,-6.95E-05,4.41E-05,-0.000702386,-1.21E-05,0.000268489,0.00078337,0.000124045,0.000311383,0.000200159,-0.000369265,-0.000629703,-2.52E-06,0.000112794,-0.000314348,0.000258331,-6.50E-05,0.000149628,-0.000256382,-0.000472151,6.12E-06,-0.000381592,-6.49E-06,0.000244475,-0.000220179,0.000324084,0.000123609,0.000117543,-0.000119599,0.000284626,-0.000183268,0.000127784,6.69E-06,0.000165473,0.000274485,-0.000742927
1847.502,0.000148739,-0.00047757,-0.000409304,-3.76E-05,-1.60E-06,-0.000757602,-0.000132395,-0.000123641,-7.16E-05,-0.000711597,-2.15E-05,0.00023047,0.000652919,0.000614359,0.00040247,0.000344608,-0.000139822,-0.000665752,-2.21E-05,0.000106966,-0.000366227,0.000130796,-7.10E-05,0.000224242,-0.000250218,-0.000324041,0.000157441,-0.00035272,0.000121356,0.000274136,-0.000173469,0.000884194,0.000261823,0.000175951,-0.000172643,3.58E-05,-0.000204019,0.000121105,-0.000218903,0.000170053,0.000251317,-0.000691523
1849.43,0.000768195,-0.000295138,-0.000362905,-1.40E-05,-2.38E-05,-0.000889261,-3.37E-05,-0.000140221,-0.000188969,-0.000586791,-1.80E-05,9.86E-05,0.000549525,0.000958303,0.000407109,0.000403718,0.000211255,-0.000658653,-2.09E-05,8.77E-05,-0.000339836,-3.43E-05,-4.08E-05,0.000490573,-0.000188554,-0.000212367,0.000302695,-0.000301675,0.000260495,0.000366428,-7.68E-05,0.000502014,0.00030955,0.000288719,-0.000250919,-0.00025082,-0.000161151,9.99E-05,-0.000297913,0.0002075,0.000215431,-0.000602923
1851.359,-8.32E-05,-2.04E-05,-0.000283611,-3.22E-05,-3.79E-05,-0.001030598,2.47E-05,-9.85E-05,-0.000320135,-0.000394736,-2.76E-05,-0.000116832,0.000415421,0.000896568,0.000341862,0.000416397,0.000565546,-0.000591493,-2.57E-05,4.64E-05,-0.000292143,-0.000140441,-1.60E-06,0.000412767,-0.000120905,0.000110467,0.000420936,-0.000262913,0.000358723,0.000414248,1.98E-05,0.000162063,0.000204232,0.000377639,-0.000382179,-0.000491761,-9.16E-05,3.64E-05,-0.000197557,0.000241376,0.00015804,-0.000522017
1853.287,-0.001162016,0.000260596,-0.000195386,-0.000127413,-4.25E-05,-0.001091326,8.44E-05,1.26E-05,-0.000423761,-0.000164572,-6.54E-05,-0.000308683,0.00029145,0.000637034,0.000221033,0.000321435,0.000783253,-0.000391246,-4.27E-05,2.74E-06,-0.000191209,-0.000205136,7.85E-05,-7.39E-05,-2.00E-05,0.000618685,0.000548237,-0.000170698,0.000449609,0.000420749,0.000153811,0.000211488,9.92E-05,0.000490856,-0.000523436,-0.000642924,2.64E-05,-6.12E-05,7.91E-06,0.000259585,9.71E-05,-0.000495165
1855.216,-0.000763143,0.000398214,-8.63E-05,-0.00025071,-3.71E-05,-0.001050243,0.00018536,9.48E-05,-0.000498493,5.67E-05,-8.96E-05,-0.000531686,0.00018343,0.000317756,9.80E-05,0.000121022,0.000898069,-9.71E-05,-5.72E-05,-2.32E-05,-3.25E-05,-0.000210137,0.000108981,-0.00017694,7.01E-05,0.000965384,0.000662948,-0.00011535,0.000467838,0.000410587,0.000278014,0.000269991,0.000101011,0.00058014,-0.000648692,-0.000711537,0.000162658,-0.00011015,0.000264663,0.000196009,6.67E-05,-0.000561772
1857.144,-0.000195534,0.000437955,2.60E-05,-0.00021859,-2.02E-05,-0.000817505,0.000195409,0.000172281,-0.000517257,0.000270756,-7.80E-06,-0.000540351,4.53E-05,0.000296835,2.14E-05,0.00019481,0.000892276,0.000231446,-4.64E-05,-2.02E-05,0.000135983,-0.000154117,9.76E-05,0.000334865,0.000139641,0.00105527,0.000746865,-0.000110903,0.000466606,0.000413964,0.000367821,-0.000112587,0.000137189,0.000535394,-0.000763491,-0.0007239,0.000247694,-4.84E-05,0.000436382,8.05E-05,7.70E-05,-0.000525018
1859.073,-0.000218504,0.000573973,0.000108477,-9.84E-05,-1.20E-05,-0.000512004,3.67E-05,0.000138788,-0.000504372,0.000359297,5.54E-05,-0.000371789,-0.000193878,0.00023492,7.70E-06,0.000221701,0.000503481,0.00042228,-1.94E-05,-2.20E-06,0.000213282,-0.000135032,4.20E-05,0.000202123,9.40E-05,0.000995628,0.000727719,-6.55E-05,0.000409907,0.0003314,0.000350617,-0.000177386,9.91E-05,0.00031229,-0.000852518,-0.0007725,0.000215266,3.75E-05,0.000444855,-0.000143635,8.54E-05,-0.000297261
1861.001,-0.00075991,0.000793735,0.000206218,2.45E-05,-7.55E-06,-0.000165933,-0.000107762,-5.38E-06,-0.000481314,0.000395079,8.12E-05,-0.00022194,-0.000450795,-8.02E-05,5.95E-05,8.57E-05,8.37E-05,0.000514784,-1.77E-05,1.40E-05,0.000271616,-8.14E-05,-1.95E-05,-7.39E-05,3.84E-05,0.001018812,0.000700691,2.31E-05,0.000335581,0.000167205,0.000318708,-0.000126296,0.000156442,8.99E-05,-0.000867628,-0.000830885,0.000151179,0.0001228,0.00042008,-0.000418005,7.14E-05,-8.62E-05
1862.93,-0.001336761,0.000790178,0.000305356,7.93E-05,1.21E-06,0.000219099,-0.000206512,-0.00015472,-0.000486294,0.000388021,0.000128604,-0.000114888,-0.000689733,-0.000427171,7.58E-05,-1.43E-05,-0.000155333,0.000549679,-2.21E-05,2.15E-05,0.000349964,2.55E-05,-6.09E-05,-0.000278016,2.31E-05,0.000876921,0.000654707,4.77E-05,0.000244644,-7.98E-06,0.000284188,-0.000278133,0.000199973,-0.000121782,-0.000808628,-0.000771748,0.000112602,0.00019443,0.000334566,-0.000586533,5.99E-05,6.36E-05
1864.858,-0.000946516,0.000593769,0.000396532,0.000100525,-1.51E-07,0.000556631,-0.000271192,-0.000146194,-0.000469483,0.000352976,0.000161948,3.16E-05,-0.000869563,-0.000565494,6.62E-05,-5.38E-06,-0.000179244,0.000556111,-2.85E-05,4.18E-05,0.000394586,0.000136221,-4.91E-05,-0.000497582,4.65E-05,0.000578025,0.000605169,-5.44E-06,0.000170094,-9.06E-05,0.000276992,-0.000354393,0.000165857,-0.00030896,-0.000706239,-0.00060425,7.34E-05,0.000251994,0.000272986,-0.000571171,3.07E-05,0.000237697
1866.786,0.000361563,0.000351047,0.000459534,0.000107557,-3.31E-06,0.000802105,-0.000289084,-0.000146412,-0.000433235,0.000265822,0.000133757,0.00019928,-0.00091942,-0.000523726,0.000102443,-1.79E-05,-0.000252998,0.000543408,-3.95E-05,6.91E-05,0.000357413,0.000143484,-5.80E-05,-0.000532431,7.81E-05,0.00032711,0.000493029,-8.32E-05,5.09E-05,-0.000212235,0.000250966,-0.000862348,0.00010849,-0.000440925,-0.00057178,-0.000418097,-2.47E-05,0.000262806,0.000264388,-0.000415207,-1.27E-05,0.000421231
1868.715,0.001159276,0.000109676,0.000513024,0.000112266,-6.22E-06,0.001050884,-0.000277089,-0.000118806,-0.000382483,0.000168148,0.000103122,0.000370834,-0.000864581,-0.000473576,0.000166555,-7.13E-05,-0.000428794,0.000577246,-3.56E-05,8.93E-05,0.00034504,0.000106572,-4.21E-05,-8.28E-06,0.000136403,0.000205797,0.000370048,-0.000170302,-4.60E-05,-0.000394381,0.000228852,-0.000514546,0.00010305,-0.0005163,-0.000368584,-0.000221033,-9.92E-05,0.000241068,0.000215184,-0.000197283,-5.20E-05,0.000537403
1870.644,0.000529005,-7.21E-05,0.000534885,5.86E-05,-1.26E-05,0.001204697,-0.000332268,1.33E-06,-0.000356296,8.62E-05,8.00E-05,0.000448392,-0.000780454,-0.00049536,0.000174125,-0.000176499,-0.000555166,0.00052981,-2.93E-05,7.01E-05,0.000287985,0.000106046,-9.27E-07,0.000367479,0.000189182,-2.06E-05,0.000251514,-0.000183347,-0.000148453,-0.00055487,0.000194592,0.000312632,7.65E-05,-0.000574254,-0.000182583,-1.60E-05,-9.81E-05,0.000172304,0.000116045,-1.82E-05,-0.000104232,0.000562706
1872.572,-0.000164906,-9.86E-05,0.000525529,2.20E-05,-2.66E-05,0.001199814,-0.000393406,0.000133807,-0.000334908,6.82E-05,7.43E-05,0.000499542,-0.000614137,-0.000333177,0.000105721,-0.000244994,-0.000529503,0.000392218,-2.88E-05,4.27E-05,0.00017164,0.000147075,4.73E-05,-0.000157546,0.000259416,-0.000325297,0.000131953,-5.30E-05,-0.000271899,-0.000639789,0.000171545,0.00032697,5.42E-05,-0.000560495,-2.32E-05,0.000197418,-0.000103598,8.67E-05,9.06E-05,0.000102524,-0.00017127,0.000558767
1874.5,0.000274746,-8.16E-05,0.00047514,-5.27E-05,-5.47E-05,0.001070547,-0.000399287,0.000121971,-0.000322918,6.74E-06,1.97E-05,0.000412695,-0.000392313,-0.000188014,-3.71E-05,-0.000277595,-0.000411669,0.000255464,-3.63E-05,-8.99E-06,4.10E-05,0.000140343,6.69E-05,-0.000361574,0.000295788,-0.000535198,3.48E-06,5.10E-05,-0.000368994,-0.000638492,0.000143019,0.000178316,-2.23E-05,-0.000484869,0.000110558,0.000352194,-0.000209989,-2.15E-05,-2.02E-05,0.000142107,-0.000231888,0.000544135
1876.429,0.000962355,-3.99E-05,0.000424036,-9.47E-05,-5.49E-05,0.000874945,-0.00030697,0.00010403,-0.000248206,-3.51E-05,-5.57E-05,0.000241854,-0.000108948,2.17E-05,-0.000140737,-0.000282082,-0.000237564,0.000157287,-3.60E-05,-4.22E-05,-5.11E-05,7.09E-05,0.000104851,9.55E-06,0.000312016,-0.000545607,-0.000100732,0.000208549,-0.000380092,-0.000606503,0.000150014,0.000206478,-0.000136959,-0.000382009,0.000227206,0.000490505,-0.000299321,-0.000124076,-8.60E-05,0.000195373,-0.000256536,0.000528002
1878.358,0.001202493,3.40E-05,0.00034193,-0.000112043,-4.79E-05,0.000600783,-0.000155991,0.000109086,-0.000126679,-6.93E-05,-0.00012227,0.000112531,0.000118089,0.000145368,-0.000211508,-0.000335998,-8.35E-05,0.000114687,-4.08E-05,-6.88E-05,-0.000164461,2.08E-05,0.000107063,0.000265769,0.000267558,-0.000316639,-0.000220469,0.000367942,-0.000392346,-0.00053364,0.000128794,0.000306848,-0.000234216,-0.000305062,0.000368005,0.000619892,-0.000314158,-0.000207682,-1.24E-05,0.000254518,-0.000272263,0.00047703
1880.286,0.000449185,0.000109952,0.000234388,-0.000142152,-4.15E-05,0.000328137,1.77E-05,0.00015001,4.17E-05,-8.65E-05,-0.000175016,6.31E-05,0.000344385,0.000128019,-0.000285513,-0.000438232,6.20E-05,0.000139847,-3.54E-05,-8.89E-05,-0.000239595,-1.41E-05,8.76E-05,0.000199171,0.000216841,-0.000140429,-0.000329094,0.000491649,-0.000378489,-0.000454579,0.000123124,0.000140402,-0.000268101,-0.000202654,0.000543851,0.000751542,-0.000229031,-0.000266435,9.71E-05,0.000283789,-0.000289174,0.000392449
1882.215,-0.000415783,0.000100298,0.000146479,-0.000124031,-3.70E-05,0.000100117,0.000150631,0.000140661,0.000261258,-8.60E-05,-0.000165744,1.51E-05,0.000535394,5.16E-05,-0.000344327,-0.000464697,0.000201611,0.00012766,-1.57E-05,-9.34E-05,-0.000294315,-3.56E-05,9.95E-06,-0.000308923,0.000133608,-3.71E-05,-0.000474211,0.00046646,-0.000382891,-0.000382984,7.04E-05,-0.000267779,-0.000318399,-0.000131944,0.000679715,0.000853917,-0.000107868,-0.000228774,9.95E-05,0.000306631,-0.000278598,0.000309254
1884.143,-0.000460894,2.53E-05,5.36E-05,-9.12E-06,-4.72E-05,-8.55E-05,0.000180352,0.000134192,0.000510674,-8.67E-05,-6.31E-05,6.45E-05,0.000676275,0.00029938,-0.000340719,-0.00025934,0.000308275,4.39E-05,2.78E-06,-8.72E-05,-0.000306491,-8.52E-05,-6.84E-05,-3.95E-05,-2.18E-05,-0.000113053,-0.000612856,0.000385291,-0.000317735,-0.000310007,-4.20E-05,-0.00015916,-0.000377931,-0.000139749,0.000768281,0.000876561,-3.11E-06,-0.000118857,-4.88E-07,0.000270114,-0.000261136,0.00038274
1886.072,-0.000128201,3.07E-05,-7.12E-05,5.92E-05,-5.60E-05,-0.000313296,0.000144123,8.89E-05,0.000697176,-0.000126732,-4.46E-06,8.75E-05,0.000728662,0.000549307,-0.00033249,-9.29E-05,0.000320321,-0.000110829,-5.76E-07,-9.93E-05,-0.00028865,-0.000150123,-0.000121729,0.000279573,-0.000209714,-0.000230697,-0.000713158,0.000371195,-0.000209826,-0.000271389,-0.000175674,-5.39E-05,-0.000394692,-0.000134137,0.00085977,0.000792147,8.95E-05,-7.76E-05,-0.000128763,0.000169877,-0.000248263,0.00049595
1888,-0.000489657,0.00013283,-0.000185428,0.000100908,-5.50E-05,-0.000497493,0.000177416,1.59E-05,0.000805224,-0.000149006,2.07E-05,0.00011529,0.000755047,0.000634669,-0.000339431,4.12E-05,0.000241786,-0.000285802,-2.11E-05,-0.000106904,-0.000260177,-0.000158526,-0.000136709,0.000187465,-0.000326149,-0.000347442,-0.000741654,0.000321953,-7.75E-05,-0.000156778,-0.000254933,-0.000113792,-0.000391226,-2.69E-05,0.000944396,0.000672356,0.000190711,-3.41E-05,-0.00030556,8.15E-05,-0.000210192,0.000498114
1889.929,3.75E-05,2.75E-05,-0.00028883,8.31E-05,-5.20E-05,-0.000658954,0.000232973,-3.49E-05,0.000847736,-0.000157225,2.97E-05,0.000105115,0.000749712,0.000612688,-0.000339797,9.76E-05,0.000120311,-0.000501199,-3.72E-05,-0.000108723,-0.000212675,-0.00011372,-0.00013626,0.000196471,-0.000422013,-0.000498343,-0.000723343,0.000137635,5.32E-05,3.94E-05,-0.000321347,0.00020958,-0.000433632,6.21E-05,0.000933967,0.000483518,0.000271228,7.01E-06,-0.0005048,1.84E-05,-0.00016733,0.000396886
1891.857,0.000430406,-0.000185615,-0.000344346,4.81E-05,-4.12E-05,-0.00080227,0.000326082,-8.78E-05,0.000884116,-0.000118862,3.87E-05,5.74E-05,0.000746681,0.000411392,-0.000254821,0.000126809,4.89E-05,-0.000635592,-3.46E-05,-7.02E-05,-0.000141117,-4.93E-05,-0.000103889,0.00019303,-0.000475946,-0.000512961,-0.000669682,-6.29E-05,0.00019049,0.000353492,-0.00035812,0.000193138,-0.000413011,0.000172181,0.000864959,0.000288593,0.000295755,2.73E-05,-0.000611469,1.45E-06,-0.000149167,0.000311017
1893.786,9.91E-05,-0.000375882,-0.000374901,-1.07E-05,-3.03E-05,-0.000920808,0.000428498,-0.000233406,0.000871656,-9.37E-05,2.80E-05,-5.10E-05,0.000690456,0.000142049,-0.000113074,0.000131843,-4.07E-05,-0.00067735,-2.98E-05,-1.95E-05,-6.65E-05,-9.28E-05,-9.43E-05,-2.24E-05,-0.000461887,-0.000365707,-0.000601715,-0.000189846,0.000254219,0.000533259,-0.000393651,-0.000424196,-0.000307158,0.000310096,0.000794098,4.33E-05,0.000237716,1.10E-05,-0.00063543,2.11E-05,-0.000126335,0.000192871
