Wavenumber,WD23MI02,WD33MI03,WD71AMI01,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,OK14MI01,WD35MI04A,OK14MI06C,FI45MI02,WD70MI03,Terry3MI03,WD70MI01A,WD35MI02,FI45MI06,WD35MI01,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,SH63MI24
1834.002,0.001024455,-0.001384822,-0.000528865,0.001079425,-2.94E-05,-0.000109751,0.001606822,0.000262563,-0.000209909,-0.000457893,-0.000342471,-0.0006494,-0.000774149,-0.000739958,-0.000876277,0.000629294,-0.000639262,-0.00017447,-0.000471792,-0.002749147,-0.00013563,-0.000510737,-0.000998275,-0.000542035,0.001599741,0.001174321,-0.00031971,-0.000523618,-0.001330604,-0.000429751,-0.000112767
1835.931,0.000419005,-0.001603301,-0.000600165,0.000647034,-0.000469739,6.48E-05,0.001559125,1.52E-05,-0.000221508,-0.000393404,5.60E-06,-0.001245498,-0.000645811,-0.000986076,-0.001132793,0.000514856,-0.000733796,-0.000174481,-0.000458712,-0.002593898,-0.000249912,-0.000109201,-0.000841243,-0.00039513,0.001273617,0.00124461,-0.00032358,-0.000396268,-0.00115771,-0.000587165,-0.000657281
1837.859,0.000398726,-0.001821438,-0.000648866,0.000171846,-0.000868452,0.000293991,0.001429287,-0.000239377,-0.000183416,-0.000352871,0.000279927,-0.001632876,-0.000444312,-0.000990119,-0.001344529,0.000385559,-0.000793302,-0.00015844,-0.000173681,-0.002264691,-0.000380276,0.000296728,-0.000695377,-0.000182498,0.000926985,0.001217135,-0.000364744,-0.000227502,-0.001016142,-0.000677176,-0.0011095
1839.788,-2.92E-06,-0.001890718,-0.000666063,-0.000350685,-0.001229461,0.000420166,0.001223796,-0.000495118,-0.000158047,-0.000341011,0.000554955,-0.001719273,-0.000255537,-0.00088868,-0.001568642,0.000242021,-0.000947853,-0.000182198,-0.000118785,-0.001858802,-0.000620475,0.000622093,-0.000549432,1.16E-05,0.000520299,0.001091784,-0.000473096,-3.47E-05,-0.000792487,-0.000670616,-0.00152216
1841.716,-0.000776018,-0.001921236,-0.000682761,-0.000821752,-0.001562277,0.000555896,0.000938322,-0.00069237,-0.000127373,-0.000270729,0.000805409,-0.001560882,-8.74E-05,-0.000742849,-0.001702251,8.76E-05,-0.001053971,-0.000180733,-0.001083106,-0.001403577,-0.00087667,0.000877556,-0.000343152,0.000204663,5.93E-05,0.000943256,-0.000542458,0.000142008,-0.000449338,-0.000553424,-0.001961866
1843.645,-0.00097306,-0.001827826,-0.000726964,-0.001204171,-0.001900383,0.000794103,0.000572142,-0.000850512,-7.37E-05,-0.000187947,0.000865689,-0.001229313,0.000125172,-0.000607789,-0.001758248,-4.18E-05,-0.001047337,-0.000170406,-0.000818568,-0.000886095,-0.001123048,0.000973012,-0.000149996,0.000329892,-0.00040457,0.000694167,-0.000645215,0.000299891,-0.000170708,-0.000442872,-0.002261501
1845.573,-0.000772608,-0.0015509,-0.000768051,-0.001492563,-0.002229335,0.000983495,0.000215212,-0.00095743,-2.72E-05,-6.99E-05,0.000795576,-0.000859602,0.000391898,-0.000394585,-0.001758965,-0.00017666,-0.00103582,-0.000181349,-0.0001797,-0.000352302,-0.001239287,0.001014809,8.93E-05,0.000403219,-0.00081367,0.000339217,-0.000720055,0.000466183,-8.96E-05,-0.000413828,-0.002404668
1847.502,-0.000712355,-0.001281588,-0.000827904,-0.00173429,-0.002440836,0.001077457,-0.000161076,-0.000999557,-6.83E-06,-8.58E-05,0.000636112,-0.00048337,0.000563936,-0.000128581,-0.001669666,-0.00033005,-0.001047408,-0.000186789,-7.76E-05,0.000158433,-0.001279077,0.001128354,0.000345559,0.000489431,-0.001185786,-8.46E-05,-0.000731342,0.000577667,-9.48E-05,-0.000444373,-0.002439599
1849.43,-0.000304735,-0.000903614,-0.00083942,-0.001922238,-0.002569094,0.001181476,-0.000551172,-0.00088454,2.89E-05,-0.000175145,0.000480076,-0.0002263,0.000635539,0.00025457,-0.00149373,-0.00045719,-0.000959009,-0.000156835,0.000194199,0.000653911,-0.001277434,0.001242739,0.000497728,0.000593212,-0.001549457,-0.000554543,-0.000684375,0.000664468,3.49E-05,-0.00043664,-0.002366651
1851.359,-0.001292484,-0.000415389,-0.000889465,-0.002049692,-0.002697826,0.001305164,-0.000953435,-0.000685601,4.98E-05,-0.000335651,0.000267251,-0.000335978,0.000618401,0.000639591,-0.001225548,-0.000584691,-0.000835465,-0.000119006,8.86E-05,0.001094978,-0.001263825,0.001251576,0.000476578,0.000633111,-0.001920677,-0.00097351,-0.00062207,0.000692272,0.000320364,-0.00042557,-0.002228144
1853.287,-0.002458155,9.00E-05,-0.001008138,-0.002032586,-0.002773476,0.001468241,-0.001308885,-0.000429973,3.95E-05,-0.000464692,4.88E-05,-0.000590385,0.000525815,0.000893008,-0.000797884,-0.00071773,-0.000648661,-3.53E-05,-0.000415688,0.00150659,-0.001159623,0.001166905,0.000435977,0.000665001,-0.002241515,-0.001281819,-0.000518088,0.000661929,0.000688426,-0.000421623,-0.002073509
1855.216,-0.002065467,0.000458213,-0.001147708,-0.001859012,-0.002749555,0.001580257,-0.001600225,-0.000165005,3.69E-05,-0.000624628,-0.000162022,-0.000875415,0.000411661,0.001055585,-0.000258638,-0.000840352,-0.000401817,1.82E-06,-0.000534523,0.001853835,-0.001054356,0.001022382,0.000478487,0.000649361,-0.00247578,-0.001472657,-0.000396833,0.000653341,0.001086458,-0.000489283,-0.001958646
1857.144,-0.001479825,0.000721119,-0.001114544,-0.00143991,-0.002757307,0.001679408,-0.001785792,0.000115791,0.000139127,-0.000565712,-0.000403895,-0.000844977,0.000324802,0.001104603,0.000324947,-0.000926757,-0.000144871,-4.08E-07,-5.03E-05,0.002107207,-0.000970051,0.000865053,0.000528347,0.000481351,-0.002629033,-0.001560107,-0.000321521,0.000734316,0.001371851,-0.000590868,-0.001694023
1859.073,-0.001510353,0.001058961,-0.000979951,-0.000906604,-0.002879152,0.001652547,-0.001881295,0.00028651,0.000220134,-0.000325932,-0.00074007,-0.000846062,0.000279342,0.000770339,0.000763665,-0.000983881,1.68E-05,-4.79E-05,-0.000220896,0.002182068,-0.000827311,0.000598261,0.000473383,0.000116373,-0.00268677,-0.001633708,-0.000359235,0.000816974,0.001461292,-0.000785926,-0.00119685
1861.001,-0.002024356,0.001457057,-0.000834824,-0.000306544,-0.002932445,0.001497106,-0.001902651,0.000415636,0.000260225,-0.000105999,-0.001075154,-0.001084325,0.000279548,0.000403822,0.001087392,-0.001052419,0.000153385,-0.000100656,-0.00048616,0.002175316,-0.000619235,0.000229621,0.000489703,-0.000255191,-0.002594593,-0.001660626,-0.00041943,0.000875311,0.001489209,-0.00101726,-0.000687354
1862.93,-0.002426745,0.00159974,-0.000748992,0.00033934,-0.002890225,0.001318499,-0.001887094,0.000504182,0.000317167,6.66E-05,-0.001366507,-0.001335067,0.000219728,0.000204128,0.001323131,-0.001113159,0.000297752,-0.000136283,-0.000636507,0.002075981,-0.000458566,-0.000164795,0.000465865,-0.000617633,-0.002352269,-0.001515372,-0.000443568,0.000896925,0.001419703,-0.001130481,-0.000226178
1864.858,-0.001886324,0.001512078,-0.000684807,0.00092974,-0.00276553,0.001283345,-0.001780985,0.00056358,0.000354872,0.000281361,-0.001563673,-0.001369165,0.000110216,0.000201768,0.001487925,-0.001160893,0.00039457,-0.00012148,-0.000832888,0.001902231,-0.000366364,-0.000456247,0.000341105,-0.00095034,-0.00200002,-0.001211681,-0.000455222,0.000885949,0.001337969,-0.001052032,0.000259441
1866.786,-0.000427685,0.001331076,-0.000629978,0.001403547,-0.002545391,0.001216291,-0.001588937,0.000560859,0.000322894,0.000519033,-0.001594819,-0.001236412,2.98E-05,0.00012958,0.001582588,-0.001198078,0.000394736,-0.000133799,-0.000833462,0.001598248,-0.000296571,-0.000759756,0.000173819,-0.001215764,-0.001562511,-0.000849219,-0.00051899,0.000812395,0.001269154,-0.000833525,0.000743531
1868.715,0.000546881,0.001097859,-0.000574781,0.001839888,-0.002242814,0.001157358,-0.001320364,0.000536285,0.000282352,0.000755239,-0.001484136,-0.001108732,-2.73E-05,-6.01E-05,0.001671501,-0.001205972,0.000406733,-0.000126357,-0.00025192,0.001230041,-0.000238406,-0.001085368,4.57E-05,-0.001399157,-0.00100958,-0.000446162,-0.000554413,0.000693821,0.001119314,-0.000551112,0.001139176
1870.644,9.77E-05,0.000869213,-0.000575304,0.002124507,-0.001959768,0.001167396,-0.001024644,0.000511038,0.000243051,0.000884169,-0.001306412,-0.001065683,-0.000141805,-0.000215115,0.001624305,-0.001198277,0.000356467,-9.95E-05,0.000178703,0.000826488,-0.000113329,-0.001341623,-0.000107141,-0.00153107,-0.00043966,-1.77E-05,-0.000507563,0.000517847,0.000885788,-0.000297685,0.001406946
1872.572,-0.000464998,0.000742956,-0.000553054,0.002189198,-0.001645035,0.001169527,-0.000694315,0.000532589,0.000218175,0.000978353,-0.001010081,-0.000843595,-0.000330356,-0.000227864,0.001433387,-0.001183358,0.000231612,-6.71E-05,-0.000337455,0.000395976,0.000147629,-0.00147353,-0.00024329,-0.001547544,0.000122925,0.000427543,-0.000461563,0.00031728,0.000706756,-8.60E-05,0.001593785
1874.5,0.000109406,0.000612716,-0.000565922,0.002066338,-0.001246007,0.001011278,-0.000349111,0.000491707,0.000142213,0.000923484,-0.000632561,-0.000646135,-0.000581267,-0.00015408,0.001189992,-0.001163453,8.10E-05,-6.36E-05,-0.00052475,-5.45E-05,0.000366913,-0.00147816,-0.000416314,-0.001455435,0.000659005,0.000804874,-0.000522515,8.78E-05,0.000423135,5.33E-05,0.001713561
1876.429,0.000973988,0.000470242,-0.000546901,0.001817433,-0.000728979,0.000834904,7.39E-05,0.000453332,4.14E-05,0.000775542,-0.000177436,-0.000379319,-0.000769109,-2.46E-05,0.000939438,-0.001123954,-3.83E-05,-4.17E-05,-0.000102776,-0.000476271,0.000625556,-0.001410479,-0.00060136,-0.001290126,0.001160487,0.001139437,-0.000576592,-0.000137669,0.000164315,0.000203102,0.001768422
1878.358,0.001413229,0.000326485,-0.000506427,0.001432836,-0.000138058,0.000670304,0.000542291,0.000404654,-5.78E-05,0.00065039,0.000218699,-0.000177963,-0.00089915,7.74E-05,0.000706765,-0.001078969,-0.00018819,-5.40E-05,0.000230501,-0.000896957,0.000865599,-0.001255376,-0.000734166,-0.001104557,0.001652577,0.001424973,-0.000564614,-0.000344643,3.42E-05,0.00034817,0.001717447
1880.286,0.000904756,0.000167899,-0.000476444,0.000997251,0.000484857,0.000543395,0.001039771,0.000362846,-0.000149464,0.000583171,0.000604203,-9.71E-05,-0.001007531,0.000171514,0.000516495,-0.00101219,-0.000300854,-8.09E-05,0.000262212,-0.001273475,0.001046251,-0.001042398,-0.000766826,-0.000843526,0.002131626,0.0016637,-0.000455727,-0.000524705,-6.02E-05,0.000453566,0.001560434
1882.215,0.000179403,-7.76E-05,-0.000402244,0.000558272,0.00106496,0.000377528,0.001553866,0.000334464,-0.000186439,0.000487324,0.000933129,-8.04E-05,-0.001075373,0.000267857,0.000276652,-0.000919702,-0.000392557,-0.000158737,-0.000174314,-0.001640138,0.001052569,-0.000793208,-0.00079069,-0.000569147,0.00250738,0.001821506,-0.000310363,-0.000607008,-0.000250532,0.000546872,0.001329604
1884.143,0.000137267,-0.000378706,-0.000234123,0.000127763,0.00152993,0.000242139,0.002049219,0.000310362,-0.000135325,0.000457069,0.001184822,0.000248828,-0.001050836,0.000344319,-2.69E-05,-0.000817563,-0.000433529,-0.000228043,0.000150106,-0.001941119,0.000982647,-0.000507348,-0.000798837,-0.000332813,0.002765241,0.001849493,-0.000175405,-0.000613629,-0.000516025,0.000578947,0.0011871
1886.072,0.000445419,-0.000580012,-0.000114681,-0.000363219,0.001910326,9.81E-05,0.002419971,0.000253647,-0.000132006,0.000363168,0.001317438,0.000560612,-0.000993267,0.000345242,-0.000378772,-0.000727392,-0.000429792,-0.000264389,0.000536621,-0.002139798,0.000957282,-0.0002348,-0.000737674,-5.35E-05,0.002950697,0.001722341,-4.76E-05,-0.000680917,-0.000771249,0.00053819,0.001019826
1888,5.81E-05,-0.000653988,-1.44E-05,-0.000801239,0.002332328,-4.17E-05,0.002644254,0.000221113,-0.000159236,0.000254105,0.001389408,0.000710841,-0.000926154,0.000278788,-0.000710866,-0.00064461,-0.000395703,-0.000254043,0.000524203,-0.002201192,0.000873547,0.00012746,-0.000627736,0.000340513,0.00304756,0.001518567,9.08E-05,-0.000726322,-0.001031417,0.000496045,0.000691005
1889.929,0.000561947,-0.000892088,3.88E-05,-0.001186118,0.002730634,-0.000132408,0.00272917,0.000206471,-0.000197602,0.000107208,0.001387732,0.0007648,-0.000829614,0.000176971,-0.001038688,-0.000547907,-0.00032572,-0.0002266,0.000588615,-0.002154864,0.000630478,0.000573409,-0.000546221,0.000707763,0.002960476,0.001203804,0.000205477,-0.000749449,-0.001274978,0.000456243,0.000229785
1891.857,0.000896468,-0.001175392,8.86E-05,-0.001502611,0.003112773,-0.000206528,0.002733078,0.000246062,-0.000228252,-6.55E-05,0.001348964,0.000628261,-0.000623087,0.00012427,-0.001236658,-0.00042466,-0.000214685,-0.000168845,0.000596309,-0.002010844,0.000355874,0.001127584,-0.000386407,0.001074985,0.002731406,0.000847402,0.000260714,-0.000764712,-0.001382213,0.000432012,-0.000228476
1893.786,0.000419661,-0.001374336,0.000121001,-0.001730386,0.00344697,-0.000360804,0.002612692,0.000274965,-0.000270283,-0.000286747,0.001217039,0.00040765,-0.000341003,4.98E-05,-0.001293994,-0.000294166,-8.36E-05,-0.000136867,0.000358639,-0.001793686,0.000143905,0.001520665,-0.000130885,0.001435422,0.002426928,0.000419491,0.000226565,-0.000787371,-0.001366249,0.000415863,-0.000722323
1895.714,0.000192839,-0.001503585,0.000169867,-0.001796214,0.003653282,-0.000385766,0.002373705,0.000333977,-0.000262109,-0.000454317,0.000984114,0.000237472,-6.99E-05,-8.30E-06,-0.001220632,-0.000155963,5.97E-05,-6.17E-05,0.000247086,-0.001464745,3.55E-05,0.001768996,0.000208492,0.001779757,0.002016592,-1.31E-05,0.000282723,-0.000800703,-0.001212228,0.000418817,-0.001248615
1897.643,0.00020984,-0.001562192,0.000235107,-0.001725995,0.003633415,-0.000367005,0.002012114,0.000371053,-0.000250525,-0.000558258,0.000633223,2.84E-05,0.00010436,5.68E-06,-0.001102272,-1.61E-05,0.000180717,2.77E-05,0.000221271,-0.00106399,4.19E-06,0.001971569,0.000584003,0.002036348,0.001458094,-0.000392747,0.000332346,-0.000802634,-0.000985998,0.00038103,-0.001785343
1899.571,0.000365631,-0.00140782,0.000337989,-0.001491864,0.00355766,-0.000322722,0.001551568,0.000435027,-0.000266527,-0.00060897,0.000259119,-6.09E-05,0.000281672,7.19E-05,-0.000945754,0.000120721,0.000310195,0.000122808,0.000413481,-0.000624644,-2.76E-05,0.002039338,0.000948094,0.002196237,0.000820258,-0.000711308,0.000226741,-0.000768867,-0.000729112,0.000251913,-0.002232985
1901.5,0.000737186,-0.001169161,0.000402599,-0.001162502,0.003492834,-0.000268557,0.001011658,0.000502352,-0.000338623,-0.000765343,-0.00010392,-9.61E-05,0.000473847,0.000132248,-0.000687253,0.000237692,0.000429812,0.000190545,0.000500895,-0.000156578,-0.000128313,0.002032747,0.001197345,0.002233139,0.000111389,-0.000996932,7.06E-05,-0.000715175,-0.000473334,4.91E-05,-0.002647739
1903.428,0.000670431,-0.000870659,0.000490452,-0.000730852,0.003365857,-4.33E-05,0.000460358,0.000583122,-0.000398929,-0.000869599,-0.000458368,4.99E-05,0.000658478,0.000119886,-0.000294416,0.000365375,0.000563785,0.000253878,0.000514951,0.00033038,-0.000186473,0.001983856,0.001399249,0.002160939,-0.000525834,-0.001156941,-1.83E-05,-0.000612283,-7.57E-05,-8.26E-05,-0.003050628
1905.357,-0.000207965,-0.000524518,0.000615027,-0.000251622,0.003136038,0.00023227,-0.0001165,0.000588622,-0.000408301,-0.000873262,-0.000855982,0.000206466,0.000875368,2.31E-05,8.66E-05,0.000504625,0.000656093,0.000285374,0.000331933,0.000765851,-0.000278385,0.001839704,0.001515551,0.001970083,-0.001073089,-0.001224231,-5.94E-05,-0.00045444,0.000364227,-0.00010643,-0.003300898
1907.285,-0.000609465,-0.000122619,0.000712847,0.000233814,0.002807383,0.000429876,-0.000697681,0.000566812,-0.000388571,-0.000779777,-0.001155874,0.000254665,0.001082173,7.64E-05,0.000486857,0.000643883,0.000718531,0.000308097,-4.52E-05,0.001170067,-0.000339524,0.001550928,0.00148341,0.001700687,-0.001538546,-0.001152845,-5.29E-05,-0.000292732,0.000657968,-6.87E-05,-0.003357282
1909.214,-0.00113206,0.000248791,0.000784525,0.000701614,0.002415614,0.000591294,-0.001255606,0.000542689,-0.0003466,-0.000671992,-0.001340052,0.000292264,0.001262759,0.000158648,0.000862671,0.000769654,0.000737649,0.000306254,-7.41E-05,0.001520552,-0.000340341,0.001123911,0.001333521,0.001337773,-0.001909248,-0.000963191,8.68E-06,-0.000117818,0.000915632,3.10E-05,-0.003267557
1911.142,-0.000798086,0.000633285,0.000921691,0.00115033,0.001996651,0.000766158,-0.001760458,0.000512227,-0.000288865,-0.000463249,-0.001355292,0.00052679,0.001371096,0.000278338,0.00117809,0.000876126,0.000805545,0.000306502,0.000197581,0.001787427,-0.000318341,0.000705657,0.001199779,0.000925945,-0.002179578,-0.000733231,7.01E-05,9.74E-05,0.001174952,8.22E-05,-0.002986582
1913.071,2.45E-05,0.001096075,0.000969077,0.001542152,0.001583681,0.000797112,-0.002204169,0.000396072,-0.000274422,-0.000201114,-0.001261915,0.000773825,0.001310877,0.000365332,0.001395912,0.000957996,0.000826405,0.00030853,2.07E-05,0.001966327,-0.000315413,0.000300905,0.000992481,0.000508155,-0.002413535,-0.000462868,9.58E-05,0.000280992,0.001339542,5.82E-05,-0.002677237
1914.999,0.000191441,0.001522639,0.000932329,0.00187509,0.001215582,0.000769241,-0.002538351,0.000290096,-0.000249191,0.000104765,-0.00103975,0.00103291,0.001216613,0.000353163,0.001577747,0.001026079,0.000814227,0.000324686,-0.000487272,0.002119776,-0.000288336,-4.20E-05,0.000729789,0.000165262,-0.00258862,-0.000104836,0.000165244,0.0004454,0.001451077,7.60E-05,-0.002341685
1916.927,0.000779137,0.001859953,0.000827306,0.002057493,0.000808905,0.000738558,-0.002735096,0.000248234,-0.000200063,0.000339849,-0.000687126,0.001165235,0.00113235,0.000225006,0.001649662,0.001078963,0.000797908,0.000312472,-0.000513395,0.002232146,-0.000225039,-0.000403266,0.00037386,-0.000136594,-0.002635637,0.000257746,0.000280663,0.000564688,0.001520831,0.000114213,-0.001904345
1918.856,0.000920412,0.00215996,0.000712877,0.002110244,0.000396962,0.00064275,-0.002755207,0.000202778,-0.000142772,0.000492552,-0.000258113,0.001129969,0.001043807,1.14E-05,0.001638899,0.001128615,0.00076267,0.000338848,-0.000291004,0.002289404,-3.76E-05,-0.000780142,2.45E-05,-0.000387526,-0.002483774,0.000682548,0.000379743,0.000668219,0.001556505,0.000183091,-0.001388807
1920.785,0.000445276,0.002292685,0.000573201,0.001999768,-5.72E-05,0.000496479,-0.002658462,5.25E-05,-0.000101179,0.000582239,0.000131586,0.00121426,0.000884641,-0.000186782,0.00150591,0.001162157,0.000676725,0.000390472,0.000107173,0.002238057,0.000159099,-0.001206302,-0.000283757,-0.000595832,-0.002259676,0.001080223,0.000478246,0.000754899,0.00146492,0.000308756,-0.000866893
1922.713,0.000985577,0.002268434,0.00045854,0.001739773,-0.000583567,0.00038038,-0.00245858,-6.26E-05,-2.76E-05,0.000711737,0.0005269,0.001262057,0.000689994,-0.000265908,0.001297117,0.001184446,0.000553323,0.000465097,0.000389969,0.002097326,0.000337331,-0.001524733,-0.00056881,-0.000720504,-0.002002981,0.001395256,0.000695126,0.000839181,0.001316925,0.00045779,-0.000247325
1924.641,0.001791279,0.002273251,0.000364593,0.001387112,-0.001106592,0.000231361,-0.002146128,-0.000140092,3.13E-05,0.0008476,0.000913735,0.000894157,0.00045426,-0.000274693,0.001025768,0.001198789,0.000409197,0.000518375,0.000297556,0.00187907,0.000442172,-0.001700327,-0.000884533,-0.000797033,-0.001672661,0.001626392,0.000839542,0.00089917,0.001151864,0.000551907,0.000364622
1926.57,0.001573776,0.002249059,0.000247846,0.000975058,-0.001504572,0.000190178,-0.00174438,-0.000181675,5.73E-05,0.000937219,0.001320362,0.000438279,0.000251837,-0.000300555,0.000708236,0.001185037,0.000240109,0.00055988,0.000253202,0.001605346,0.000532244,-0.001816519,-0.001173705,-0.000805362,-0.001230322,0.001778382,0.000847795,0.000937482,0.001003148,0.000600908,0.000926223
1928.499,0.001103215,0.002033739,0.000114526,0.000441414,-0.001879342,0.000203203,-0.001274092,-0.000236733,8.01E-05,0.000919436,0.001661133,0.000158127,-1.23E-05,-0.000436882,0.000375682,0.00114841,4.65E-05,0.000571056,0.000221858,0.001283019,0.000580776,-0.001824952,-0.001400359,-0.000756245,-0.00074926,0.00182739,0.000816502,0.000938428,0.000798291,0.000594205,0.001414255
1930.427,0.000977948,0.001701055,7.25E-05,-9.13E-05,-0.002268521,0.000268582,-0.000703427,-0.000310761,0.000158444,0.000930129,0.001861692,1.77E-05,-0.000282346,-0.000569651,5.27E-05,0.001130443,-0.000133123,0.000556826,0.000291058,0.000933394,0.000551256,-0.00171967,-0.00147082,-0.000641247,-0.000245084,0.001780905,0.000760988,0.000938481,0.000500275,0.000540479,0.00197159
1932.355,0.001315536,0.001225048,8.95E-05,-0.000587219,-0.002589223,0.000216943,-0.000115023,-0.00038027,0.000280791,0.00087102,0.001856383,-5.04E-05,-0.000464309,-0.000601075,-0.000373272,0.001116489,-0.000371915,0.000491398,0.000481404,0.000501716,0.000421932,-0.001548147,-0.001466754,-0.000501273,0.000298868,0.001583178,0.000709852,0.000941826,0.000128433,0.000468297,0.002604818
1934.284,0.000822385,0.00068228,0.00018979,-0.001004809,-0.002813223,6.77E-05,0.000464455,-0.000335873,0.000400778,0.000779013,0.001705584,9.17E-06,-0.000627116,-0.000496796,-0.000749983,0.001093083,-0.000624784,0.000384948,0.000568456,3.72E-05,0.000283501,-0.001304059,-0.001394314,-0.000356043,0.000890409,0.001250941,0.000713174,0.000930174,-0.000259919,0.000400648,0.003186726
1936.213,0.000760765,0.00014679,0.000311882,-0.00134357,-0.002985568,-5.94E-05,0.000999948,-0.000296679,0.00049473,0.000690067,0.001410007,8.47E-05,-0.00073233,-0.000433809,-0.00109918,0.001049984,-0.00084238,0.000250545,0.00066644,-0.000434496,0.000195089,-0.001107721,-0.001259651,-0.000227021,0.001407867,0.00080786,0.000671675,0.000883795,-0.000567396,0.000323397,0.003653673
1938.141,0.000655842,-0.000351242,0.000479837,-0.0016056,-0.003091053,-0.00014843,0.001521483,-0.000292055,0.000616484,0.000636595,0.001043024,0.000226355,-0.000784357,-0.000354865,-0.001407244,0.00098905,-0.00097236,0.00012627,0.000732928,-0.000914977,0.000156959,-0.000833257,-0.001007956,-5.00E-05,0.001842553,0.00032898,0.00054175,0.000833814,-0.000744047,0.000211428,0.003986386
1940.069,-6.70E-05,-0.000945931,0.000565859,-0.001800071,-0.003078589,-0.000324614,0.002005982,-0.000301937,0.000717688,0.000502692,0.00062302,0.000380409,-0.000768165,-0.000226574,-0.001623286,0.000910811,-0.001063009,-6.73E-06,0.000541326,-0.001351447,0.000112583,-0.000473276,-0.000635163,0.000135053,0.002187181,-0.000144134,0.000419997,0.00073418,-0.000891483,8.22E-05,0.004127784
1941.998,0.000129637,-0.001552317,0.000605863,-0.001863507,-0.002967681,-0.000477414,0.002437103,-0.000217293,0.0008121,0.000347655,0.000205161,0.000650083,-0.000671357,-0.000136469,-0.00171616,0.000823797,-0.001075461,-8.98E-05,0.000630766,-0.001664254,0.000109219,-0.000122611,-0.000189888,0.000340063,0.002498291,-0.000592376,0.000429023,0.000603481,-0.001013297,1.92E-05,0.004156453
1943.927,4.73E-05,-0.00187681,0.000606179,-0.001785697,-0.002860574,-0.000590823,0.002775118,-0.000100796,0.000860794,0.000138515,-0.000194015,0.000821447,-0.000574568,-0.00017679,-0.001776874,0.000708697,-0.001029355,-0.000147235,0.000740584,-0.001885054,7.67E-05,0.000142379,0.000211535,0.000510113,0.002791712,-0.001030906,0.00042364,0.000454433,-0.001233098,-6.90E-05,0.004018159
1945.855,-0.001537338,-0.002053022,0.000565128,-0.001582034,-0.002730309,-0.000710974,0.002990453,-5.72E-05,0.000856794,-0.000109226,-0.0005336,0.000901525,-0.000421373,-0.000209038,-0.001758113,0.000579858,-0.000933963,-0.000187043,0.000405648,-0.00203153,2.77E-05,0.000470898,0.000664631,0.000600057,0.002973342,-0.001394103,0.000353055,0.00031696,-0.001405318,-0.000104804,0.003630308
1947.783,-0.001550341,-0.002231219,0.000477937,-0.001323856,-0.002565739,-0.00082919,0.003055308,-9.31E-05,0.000816123,-0.000375549,-0.000828179,0.000938135,-0.000270267,-2.38E-05,-0.001643204,0.000456511,-0.000820679,-0.00022196,0.000357209,-0.002147709,-6.13E-05,0.000828368,0.00111396,0.00059359,0.002938023,-0.001687653,0.000294105,0.000167598,-0.001461859,-9.55E-05,0.003068914
1949.712,-0.001329747,-0.002245839,0.000358554,-0.001007089,-0.002326443,-0.000815725,0.00298933,-6.38E-05,0.000752604,-0.000555387,-0.001068369,0.000736076,-6.99E-05,0.000314847,-0.001400543,0.000323728,-0.00064892,-0.000230279,0.000138968,-0.002167843,-7.70E-05,0.001138384,0.001489537,0.000520246,0.0027723,-0.001875662,0.000253035,1.29E-05,-0.001405061,-8.46E-05,0.002493166
1951.641,-0.001553436,-0.002121519,0.000182018,-0.000627248,-0.001982833,-0.00072262,0.002800145,-3.65E-05,0.000653771,-0.000709678,-0.001275614,0.000294437,0.000173585,0.00053521,-0.001084167,0.000176829,-0.000472697,-0.000211498,-8.50E-06,-0.002057797,-7.52E-05,0.001358065,0.001735752,0.000355757,0.00251689,-0.001917496,0.000157013,-0.000162715,-0.001326648,-6.63E-05,0.001893286
1953.569,-0.002046482,-0.001896454,2.38E-06,-0.000169733,-0.001554547,-0.000586574,0.002474866,-3.04E-05,0.000551045,-0.000820874,-0.001334835,-0.000104664,0.000432366,0.000590213,-0.000721101,3.82E-05,-0.000277004,-0.000162689,0.00015321,-0.001838276,-6.14E-06,0.001494355,0.001963406,0.000130075,0.002190533,-0.001773156,4.16E-05,-0.000320491,-0.001194836,-4.14E-05,0.001292879
1955.497,-0.001448029,-0.00161899,-0.000127765,0.000330252,-0.00115298,-0.000531789,0.001998399,-9.61E-05,0.000460185,-0.000901789,-0.001229405,-0.000287016,0.000627457,0.000612928,-0.000343109,-7.98E-05,-5.79E-05,-0.000138725,0.000239002,-0.001578364,-4.44E-05,0.001495967,0.002122778,-0.000182411,0.00172542,-0.001496032,-8.08E-05,-0.000435809,-0.000966499,-8.80E-05,0.000676188
1957.426,-0.001059824,-0.001356336,-0.00019302,0.000871444,-0.000738565,-0.000531654,0.001426696,-0.000150456,0.00040781,-0.000973101,-0.001054371,-0.000375964,0.000707013,0.000805145,2.15E-05,-0.000180167,0.00016517,-0.000119719,-9.14E-05,-0.001261105,-0.00024605,0.001429838,0.002182806,-0.000527963,0.001173985,-0.001145613,-0.000174877,-0.000522033,-0.000684733,-0.000175807,0.000151926
