Wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13
1853.287,0.207856241,0.544892357,0.363688615,0.416957439,0.271831156,0.26714098,0.36902728,0.294373999,0.33393039,0.175583581,0.281778879,0.332283082,0.363370601,0.442009884
1855.216,0.20719507,0.54369249,0.362623749,0.416223562,0.27110333,0.266496173,0.36830813,0.293599907,0.332719948,0.174963621,0.281018566,0.33124894,0.3622483,0.441182168
1857.144,0.206521568,0.542482873,0.361544681,0.415466237,0.270360973,0.265843719,0.367581561,0.292821417,0.331505091,0.174341752,0.280238239,0.330214554,0.361104355,0.440337941
1859.073,0.205839197,0.541267056,0.360449718,0.414689552,0.269603327,0.265189535,0.366847294,0.292046084,0.330289186,0.173720131,0.279438896,0.329180037,0.359934251,0.439474886
1861.001,0.205147759,0.540044085,0.359339749,0.413892694,0.268833303,0.264535269,0.366104711,0.291269554,0.329047208,0.173101027,0.278620206,0.328146249,0.358741412,0.438592352
1862.93,0.204444799,0.5388138,0.358216064,0.413071566,0.268052902,0.263878712,0.365355119,0.290488802,0.327776386,0.172485607,0.277781077,0.327115677,0.35752284,0.437689293
1864.858,0.203730626,0.537578938,0.357080529,0.412229676,0.267261381,0.263218926,0.364598638,0.28969911,0.326512035,0.171875342,0.276921797,0.326087308,0.356282946,0.436767812
1866.786,0.203006065,0.53633957,0.35593509,0.411371995,0.2664613,0.262557334,0.363838274,0.288897097,0.325244033,0.171271291,0.276044188,0.325060307,0.355023543,0.43583279
1868.715,0.202270422,0.535092303,0.354781432,0.410499504,0.265655932,0.261892781,0.36307499,0.288086049,0.323968584,0.170671924,0.275149876,0.324034697,0.353743982,0.434888071
1870.644,0.201522377,0.533836268,0.353618682,0.409609639,0.264847339,0.261223779,0.362307943,0.287269604,0.32268845,0.170076261,0.274240766,0.323012313,0.35244886,0.433939321
1872.572,0.20076268,0.532571191,0.352447888,0.408700643,0.264038547,0.260550726,0.361536024,0.286444063,0.32140165,0.169484007,0.27331733,0.32199222,0.351136244,0.432988097
1874.5,0.199992789,0.531296057,0.351271425,0.407775145,0.263231198,0.259873785,0.360758849,0.28560331,0.320113204,0.168893269,0.272381136,0.320973062,0.349809393,0.432037657
1876.429,0.199215897,0.530013629,0.350089856,0.406839052,0.26241928,0.259193156,0.359978831,0.284745234,0.318818246,0.168304269,0.271433815,0.319951616,0.348466484,0.431088893
1878.358,0.198432235,0.528727934,0.348903382,0.405896965,0.261599741,0.258507088,0.359197105,0.283867866,0.317501664,0.167714404,0.270476802,0.318926086,0.347107247,0.430141858
1880.286,0.197641099,0.527437252,0.347711943,0.404942424,0.260770861,0.257814048,0.358412296,0.282972254,0.31617538,0.167120058,0.269511947,0.317895656,0.345727589,0.429199257
1882.215,0.196842399,0.526137452,0.346514687,0.403970791,0.259933179,0.257114014,0.357624675,0.282064431,0.314855445,0.166520538,0.268540774,0.31686019,0.344323423,0.428260423
1884.143,0.196036116,0.524828503,0.345311789,0.402985212,0.259087928,0.256404412,0.356833624,0.281145747,0.313524141,0.16591467,0.267564803,0.315819219,0.342894195,0.427322432
1886.072,0.195222178,0.523511698,0.344102548,0.401986723,0.258234512,0.255683767,0.356037895,0.280216565,0.312182969,0.165299923,0.266584733,0.314771041,0.341434652,0.426383419
1888,0.194402398,0.522189767,0.342885623,0.400979365,0.257372857,0.254952556,0.355239678,0.279273446,0.310836348,0.164675373,0.265599728,0.31371461,0.339948147,0.42543456
1889.929,0.193578076,0.520864872,0.341661161,0.399967845,0.256507298,0.254210299,0.354439996,0.278318854,0.309472097,0.164042657,0.264609183,0.312650722,0.338433482,0.424470349
1891.857,0.192750794,0.519535904,0.340431419,0.398955299,0.255638764,0.253456291,0.353636909,0.277353561,0.308102156,0.163402885,0.263613599,0.31157697,0.33689325,0.42348452
1893.786,0.191920736,0.518197976,0.33919788,0.397945102,0.254766296,0.25269137,0.352829921,0.276375264,0.306725482,0.162755247,0.262614609,0.310492069,0.335329378,0.422470941
1895.714,0.191086949,0.516848426,0.33795944,0.39694002,0.253889816,0.251914311,0.352015742,0.275384217,0.305338179,0.162097775,0.261612382,0.309396701,0.333741916,0.421427552
1897.643,0.190248842,0.515486021,0.33671668,0.395938736,0.253012311,0.251125182,0.351190181,0.274383916,0.303953666,0.16143066,0.260605801,0.308292671,0.332133943,0.420351137
1899.571,0.189406607,0.514109269,0.335473242,0.394942229,0.252135447,0.250324835,0.350349584,0.273374205,0.302558844,0.160753869,0.259592892,0.307179375,0.330503259,0.419243895
1901.5,0.188560151,0.51271971,0.334229706,0.393955596,0.251257896,0.249513653,0.349493108,0.272353563,0.301143234,0.160065445,0.258572356,0.306057367,0.328855035,0.418106455
1903.428,0.187708958,0.511318832,0.332985655,0.392981637,0.250375595,0.248691942,0.34862079,0.271326333,0.299717456,0.159365209,0.257542816,0.304928255,0.327187231,0.416943467
1905.357,0.186852271,0.509904549,0.331743025,0.392020443,0.24948501,0.247859115,0.347731144,0.270295057,0.298285581,0.158653616,0.2565036,0.303793142,0.325501226,0.415759368
1907.285,0.185989301,0.508474618,0.33050087,0.391068961,0.248586126,0.247015462,0.346822799,0.269256291,0.296847473,0.157931072,0.255454194,0.302651621,0.323794587,0.414557643
1909.214,0.185120388,0.507032078,0.329259169,0.390125339,0.247681936,0.246161877,0.345897612,0.268214171,0.29539521,0.15719914,0.254392984,0.301504192,0.322063175,0.413343196
1911.142,0.184245666,0.505579856,0.328019018,0.389187648,0.246771426,0.245298798,0.344957453,0.267167597,0.293939683,0.156458435,0.253318193,0.300352334,0.320306038,0.41211948
1913.071,0.183365289,0.504120224,0.326777815,0.388257427,0.245850892,0.244428671,0.344004939,0.266114597,0.292478058,0.155709003,0.252228455,0.29919655,0.318519185,0.410891049
1914.999,0.182481184,0.502658432,0.325532464,0.387341694,0.244921744,0.243555104,0.343044109,0.265054907,0.291007916,0.154951685,0.251121767,0.29803716,0.316705338,0.409660379
1916.927,0.181593317,0.501193784,0.324281932,0.386442707,0.243987682,0.242679605,0.342077848,0.263990974,0.289539972,0.154188725,0.24999662,0.296875352,0.314862168,0.408431955
1918.856,0.180700482,0.499721785,0.323026607,0.385561722,0.243045284,0.24180334,0.341107288,0.262920416,0.288064082,0.153420774,0.248851797,0.295710676,0.312993897,0.407205076
1920.785,0.179801095,0.498238323,0.321763811,0.384700514,0.242090184,0.240928354,0.340132398,0.261842633,0.286570556,0.152647061,0.247687193,0.294543441,0.311102349,0.40598049
1922.713,0.178894038,0.496741098,0.320489381,0.38385785,0.241122852,0.240054718,0.339151985,0.260758507,0.285064832,0.151867079,0.246502502,0.293374386,0.309191043,0.404754235
1924.641,0.177978492,0.495228832,0.319202752,0.38303194,0.240143687,0.239182789,0.338165528,0.259670336,0.283555581,0.151081639,0.245297712,0.292204198,0.307265527,0.403524783
1926.57,0.177053867,0.493701359,0.317902526,0.382224528,0.239152496,0.238313208,0.337173768,0.258578352,0.282037272,0.150291517,0.244073021,0.291032574,0.305325328,0.402286134
1928.499,0.176119137,0.492156323,0.316586113,0.381440778,0.238149388,0.237448252,0.336177905,0.257482294,0.280513593,0.149496741,0.242830122,0.289860671,0.303374059,0.40103351
1930.427,0.17517265,0.490587177,0.315252772,0.380680964,0.237133836,0.23658856,0.335176108,0.256383767,0.278978876,0.148696734,0.241571088,0.288689949,0.301408722,0.399762652
1932.355,0.1742135,0.488991028,0.313901639,0.379937595,0.23610648,0.235733958,0.334167185,0.255282386,0.277426992,0.14789151,0.240298411,0.287519689,0.299430694,0.398465426
1934.284,0.17324191,0.487369205,0.312532379,0.379203773,0.235070145,0.234885348,0.333150818,0.25417628,0.275859055,0.147081528,0.239014837,0.286347832,0.297438018,0.397140166
1936.213,0.172258251,0.485722724,0.311145139,0.378476,0.234025192,0.234042982,0.33212836,0.253071084,0.274279913,0.146266182,0.237722801,0.285174097,0.295430365,0.395784228
1938.141,0.171261567,0.4840487,0.309740648,0.377751307,0.232970064,0.233206865,0.331099709,0.251967768,0.272690468,0.145444564,0.236424565,0.283998523,0.29340754,0.394397927
1940.069,0.170251577,0.482346624,0.308320489,0.377031308,0.231904565,0.23237688,0.33006555,0.250868141,0.271086566,0.144616976,0.235122596,0.2828196,0.291366615,0.392982254
1941.998,0.169229233,0.480618592,0.306885694,0.376317814,0.230829038,0.231551405,0.329026454,0.249773445,0.269471586,0.143782784,0.233817896,0.281635665,0.289310553,0.391541245
1943.927,0.168195051,0.478865703,0.305438288,0.375606563,0.229742433,0.230730259,0.327983225,0.248682152,0.267842585,0.142942716,0.232510706,0.280446483,0.287237789,0.390076477
1945.855,0.16714993,0.477091043,0.303980714,0.374892573,0.228642911,0.229912429,0.326936419,0.247590082,0.2662024,0.142097982,0.231201155,0.279250053,0.285152591,0.388593391
1947.783,0.166094997,0.475300072,0.30251375,0.37417073,0.22753032,0.229096086,0.325886886,0.246499938,0.264550895,0.141248929,0.229890159,0.278045032,0.283056836,0.38709748
1949.712,0.16503061,0.473497044,0.301036933,0.373436664,0.226404717,0.228279031,0.324833967,0.245408296,0.262895735,0.140396002,0.228577786,0.276831158,0.28095383,0.385593802
1951.641,0.163957724,0.471686279,0.299551597,0.372690581,0.225268384,0.227461349,0.323778354,0.244315887,0.261227399,0.139540799,0.227264292,0.275607537,0.278846632,0.384089226
1953.569,0.162878116,0.469868209,0.298059539,0.37193392,0.224125455,0.226643155,0.322721246,0.243229234,0.259548851,0.138684287,0.225949394,0.274373505,0.276736755,0.382585906
1955.497,0.161792478,0.468039413,0.296560681,0.371168265,0.222978302,0.225824856,0.321662034,0.242149141,0.257866794,0.137825808,0.224632699,0.273129037,0.274628855,0.381088413
1957.426,0.160700782,0.466199232,0.295053437,0.370390778,0.221828208,0.225004758,0.320599157,0.241073674,0.256170106,0.136964277,0.223313418,0.271872525,0.272522165,0.379594995
1959.354,0.159604761,0.464351067,0.293536809,0.369595992,0.220676674,0.224182258,0.319533917,0.240001629,0.254463588,0.136100672,0.22199133,0.270602547,0.270421008,0.378106655
1961.283,0.158506065,0.462497636,0.292010708,0.368785935,0.219525177,0.223357812,0.31846635,0.238930755,0.252759112,0.135235903,0.22066569,0.269317484,0.268323886,0.376623201
1963.211,0.157405789,0.46063823,0.290474194,0.367967535,0.218373445,0.222532398,0.317396233,0.237862408,0.251052326,0.13437035,0.219336603,0.268016996,0.266230116,0.375143625
1965.14,0.156304769,0.458769855,0.288928318,0.36714397,0.217222207,0.22170698,0.316323327,0.236796737,0.249345458,0.133504283,0.218003722,0.266701587,0.26413861,0.373664406
1967.068,0.155204403,0.456891767,0.287372771,0.366316661,0.216070993,0.220881376,0.315248359,0.235734189,0.247637277,0.132638095,0.21666703,0.26537105,0.262046555,0.372181158
1968.997,0.154105661,0.455003088,0.285805944,0.365486753,0.214919743,0.220053681,0.314172126,0.234675846,0.245944879,0.131771527,0.215325652,0.264026016,0.259956092,0.370687161
1970.925,0.153009158,0.453104179,0.284230099,0.364652786,0.213769789,0.219224235,0.313095578,0.233619854,0.244255572,0.130905899,0.213978754,0.262667868,0.257865782,0.369176174
1972.854,0.151916545,0.451198784,0.282646383,0.363816661,0.212620515,0.218393695,0.312019938,0.232561365,0.242553739,0.130043007,0.212626224,0.261296613,0.255781724,0.367650135
1974.782,0.150828399,0.449289376,0.281055561,0.362980741,0.211469018,0.217563337,0.31094633,0.231501063,0.240848064,0.129182409,0.211269087,0.259914925,0.253704086,0.36610734
1976.711,0.149744346,0.447376745,0.279458675,0.362143929,0.210313946,0.216735481,0.309874011,0.23043638,0.23914814,0.128323503,0.209908033,0.258524961,0.251637193,0.364552209
1978.639,0.148665025,0.445462466,0.277857979,0.361307611,0.209157454,0.215911911,0.308803917,0.229372983,0.237457595,0.127465935,0.20854479,0.257128878,0.249584483,0.362984616
1980.568,0.147590283,0.443546145,0.276253708,0.360473856,0.208001066,0.215092268,0.307737667,0.228319504,0.235775339,0.126608674,0.207180864,0.255728984,0.24754647,0.361406844
1982.496,0.146519544,0.441630704,0.274644326,0.359644289,0.206847325,0.214276675,0.306676549,0.227276416,0.234097277,0.125751142,0.205817727,0.254326842,0.245527528,0.359819789
1984.425,0.145455055,0.439722152,0.273030579,0.358822453,0.205698697,0.213466397,0.305621734,0.22624134,0.232428496,0.124894328,0.204457321,0.252923883,0.243526994,0.358229551
1986.354,0.144399998,0.437827668,0.271416787,0.358010776,0.204556919,0.212663894,0.304575619,0.225214338,0.230776221,0.124040643,0.203102872,0.251523189,0.241548468,0.356641229
1988.282,0.143355222,0.43595209,0.269805444,0.357213974,0.203422773,0.211871722,0.303539489,0.224195353,0.229137391,0.123191072,0.201757648,0.250126366,0.239589889,0.355060308
1990.21,0.142320886,0.434095101,0.268198283,0.356436789,0.20229641,0.211091616,0.302514716,0.223188951,0.227507697,0.122345544,0.200425536,0.248736316,0.237653052,0.353494489
1992.139,0.141297592,0.432257378,0.266597527,0.35567935,0.201180361,0.210324271,0.301502125,0.222195482,0.225895853,0.121504228,0.199108969,0.247355654,0.235735699,0.351947534
1994.068,0.14028524,0.430441275,0.265004193,0.354943031,0.200075004,0.209569815,0.30050341,0.221212961,0.2243,0.120667719,0.197810473,0.245985689,0.233835148,0.350427326
1995.996,0.139283425,0.428645651,0.263421384,0.354231178,0.19898048,0.208828124,0.29951924,0.220243273,0.222712599,0.119837261,0.196531389,0.244627818,0.231953211,0.34893744
1997.924,0.138292243,0.426869671,0.261853934,0.353545414,0.197898812,0.208100789,0.298549764,0.219287341,0.221137207,0.119014145,0.195273498,0.243283985,0.230086829,0.347481217
1999.853,0.137311801,0.425112935,0.260304654,0.352888682,0.196827653,0.207389517,0.297594405,0.218345543,0.219581012,0.118198178,0.194038589,0.241955153,0.228240798,0.346057395
2001.781,0.136342038,0.423373668,0.258774868,0.352260704,0.195762451,0.206695468,0.296653374,0.217416134,0.218042998,0.117389251,0.192828231,0.240643217,0.226414549,0.344666006
2003.71,0.1353823,0.421652378,0.257264447,0.351657694,0.194702229,0.206018746,0.295727039,0.216497265,0.216523194,0.116587526,0.191642903,0.239348301,0.22461198,0.34330169
2005.638,0.134432892,0.419953117,0.255773514,0.351079646,0.193648623,0.205358798,0.294816976,0.215594294,0.215023561,0.115793753,0.190482963,0.23807065,0.222834068,0.341962939
2007.567,0.13349352,0.418276276,0.254300692,0.350525975,0.192603375,0.204714094,0.293923247,0.214709147,0.21354488,0.11500828,0.189347776,0.236810249,0.221082007,0.340645351
2009.495,0.132564847,0.416622926,0.252847166,0.349995828,0.191569163,0.204084132,0.29304615,0.213837027,0.212090577,0.114231287,0.188237065,0.235566215,0.219358739,0.339342896
2011.424,0.131649802,0.414996169,0.251416585,0.349492481,0.190546577,0.203469833,0.292186062,0.212971735,0.210662889,0.113463735,0.187150176,0.234338358,0.217662245,0.33805264
2013.352,0.130749893,0.413399132,0.250011406,0.349014218,0.189535696,0.202871733,0.291343349,0.212112329,0.209260675,0.112706166,0.18608694,0.233128006,0.21599561,0.336768695
2015.281,0.129865318,0.411832194,0.248630815,0.348558313,0.188537289,0.202289114,0.290517536,0.211259874,0.207885024,0.111958176,0.18504634,0.231935128,0.214356032,0.335488594
2017.209,0.128997035,0.410297145,0.247274169,0.34812094,0.187553478,0.201720773,0.289706911,0.210417107,0.206530327,0.111220017,0.184027478,0.230761409,0.212745179,0.334209262
2019.138,0.128145585,0.40879901,0.245941933,0.347698553,0.186585671,0.20116602,0.288908982,0.209581524,0.205199422,0.110492749,0.183028954,0.229606561,0.211161663,0.33293316
2021.066,0.127311074,0.407341285,0.244634737,0.347292033,0.185633834,0.200624593,0.288122889,0.208751393,0.203895699,0.109776854,0.182049857,0.228469499,0.209604245,0.331659107
2022.995,0.126494189,0.405923955,0.243352306,0.346900568,0.18469906,0.200093353,0.287347741,0.207930093,0.202617505,0.10907263,0.181088569,0.227349678,0.208072577,0.330394934
2024.923,0.125696496,0.404547693,0.242096002,0.346523629,0.183783146,0.199569992,0.286584036,0.2071232,0.201362392,0.108381535,0.180144024,0.226247298,0.206561832,0.329144168
2026.852,0.124918862,0.403211311,0.240867365,0.346158845,0.18288528,0.199053669,0.285831751,0.206331885,0.20013665,0.107703354,0.17921589,0.225162075,0.205073539,0.327913563
2028.78,0.124161697,0.401914707,0.239664709,0.345800637,0.182004313,0.198543206,0.285091107,0.205554342,0.19894239,0.107038229,0.178304479,0.224093465,0.203604068,0.326710266
2030.709,0.123424747,0.400658882,0.238486533,0.345442926,0.181142309,0.198035949,0.284361878,0.204792109,0.197772576,0.106385932,0.177409752,0.22304014,0.202156583,0.325538014
2032.637,0.122708645,0.39944272,0.237333355,0.345084878,0.180304492,0.197530242,0.283645059,0.204048851,0.196631422,0.105747062,0.17653249,0.222000856,0.200731352,0.324403634
2034.566,0.122013603,0.398261759,0.236204805,0.344725793,0.179493758,0.197024925,0.282940662,0.20332224,0.195519395,0.105122151,0.175673284,0.220974952,0.199329951,0.323308226
2036.494,0.121339467,0.397114039,0.235102273,0.344364638,0.17870889,0.196519433,0.2822489,0.202607974,0.194436323,0.104511604,0.174832837,0.219962293,0.197954161,0.322255653
2038.423,0.120687315,0.395998762,0.234028221,0.344001226,0.177946001,0.196013716,0.281569678,0.201902792,0.193380341,0.103916397,0.174011297,0.218963251,0.1966026,0.321243308
2040.351,0.120057915,0.394913094,0.232983735,0.343631562,0.17720445,0.195508164,0.280902926,0.201208234,0.192352749,0.103337723,0.173209773,0.217979493,0.195278018,0.320271551
2042.28,0.119450485,0.393855734,0.231966926,0.343251152,0.176484559,0.195002609,0.28024778,0.200526582,0.191353101,0.102775976,0.172428783,0.217012456,0.193977408,0.319335209
2044.208,0.118864555,0.392828089,0.230976721,0.342856037,0.175786107,0.194497374,0.27960372,0.199857293,0.190377656,0.102230783,0.171669275,0.216065008,0.192702522,0.318431641
2046.137,0.118299135,0.391832401,0.230013557,0.342446321,0.175108413,0.193992489,0.278970147,0.199194869,0.18942722,0.101701737,0.170931224,0.215137858,0.191450927,0.317556226
2048.065,0.117753289,0.390870948,0.229078271,0.342025566,0.174450345,0.193487458,0.278348506,0.198539407,0.188508955,0.101188193,0.170214789,0.214231468,0.190220908,0.316703956
2049.994,0.117226536,0.389943826,0.228171268,0.341595387,0.173809136,0.192980677,0.277739818,0.197890791,0.1876162,0.100689465,0.169519814,0.213346095,0.189012121,0.315870372
2051.922,0.116718444,0.389052739,0.227294219,0.34115667,0.173183844,0.192473575,0.277144031,0.197248037,0.186739609,0.100206283,0.168846817,0.212482696,0.1878212,0.31504949
2053.851,0.116227481,0.388198738,0.226447684,0.340706587,0.172573708,0.191968162,0.276560511,0.196609098,0.185884702,0.099737168,0.16819642,0.211641049,0.186649176,0.314236258
2055.779,0.115752227,0.387383227,0.225629044,0.340244904,0.171978262,0.191464488,0.275988494,0.195974012,0.185054887,0.099279966,0.16756802,0.21082064,0.185492845,0.313423914
2057.708,0.115291527,0.386606893,0.224837134,0.339773855,0.17139847,0.190962584,0.275427995,0.195342077,0.184252553,0.098833767,0.166960675,0.210021303,0.184353529,0.312612743
2059.636,0.114845037,0.385869163,0.224072027,0.339295873,0.170836101,0.190464333,0.274880292,0.194713015,0.183471352,0.098399233,0.166375181,0.209242835,0.183229339,0.311799084
2061.565,0.114412085,0.385168262,0.223333048,0.338812335,0.170291502,0.189971703,0.274345935,0.194086144,0.182713571,0.097976581,0.165810677,0.208483921,0.18212181,0.310987893
2063.493,0.113991861,0.384502697,0.222620246,0.338324891,0.169763302,0.189486056,0.273824682,0.193465411,0.181981261,0.097565949,0.165265889,0.207744822,0.181030976,0.310181668
2065.422,0.113583865,0.383869476,0.221933694,0.33783456,0.169250336,0.18900844,0.273315296,0.192850266,0.181267164,0.097166955,0.164740193,0.20702576,0.179956487,0.309383377
2067.35,0.11318732,0.383266059,0.221273067,0.337340939,0.168754003,0.188540288,0.27281685,0.192240224,0.180584411,0.096779345,0.164233258,0.206327241,0.178900595,0.308595957
2069.279,0.112800868,0.382690763,0.220635322,0.336846418,0.16827475,0.18808272,0.272328246,0.191636307,0.179928683,0.096402198,0.16374403,0.205649444,0.177860382,0.307823077
2071.207,0.112424161,0.382141759,0.220019509,0.336354239,0.16781171,0.187637309,0.271848894,0.191037095,0.179284309,0.096034842,0.163271802,0.204992678,0.176839371,0.3070671
2073.136,0.112056398,0.381618682,0.219425045,0.335868941,0.167363271,0.187204504,0.271377596,0.19044058,0.178649374,0.095676653,0.162814693,0.204356441,0.175834992,0.306330774
2075.064,0.111696687,0.381118106,0.218850824,0.335397468,0.166927178,0.186784246,0.270914925,0.189850621,0.178034949,0.095327048,0.162372294,0.203740529,0.174847917,0.305619589
2076.993,0.11134448,0.380634166,0.218296171,0.3349407,0.166500316,0.186377163,0.270459232,0.189267788,0.177443581,0.094985348,0.161943821,0.203143435,0.173875162,0.304930624
2078.921,0.11099911,0.380167813,0.217760237,0.33449818,0.166082637,0.185984256,0.270008339,0.188691599,0.176872351,0.094650936,0.161527532,0.202564215,0.17291278,0.304267274
2080.85,0.110659865,0.379717734,0.217240088,0.334070792,0.165672166,0.185605036,0.269561616,0.188124535,0.176320454,0.09432224,0.161121046,0.202001614,0.171958937,0.303624765
2082.778,0.110327451,0.379280863,0.216732563,0.333660076,0.165266347,0.185239307,0.269119283,0.187566729,0.175778428,0.093998968,0.160723446,0.201454688,0.171007939,0.303000561
2084.707,0.110002685,0.378857299,0.216237778,0.33326604,0.164862542,0.184887541,0.268680656,0.18701273,0.175247041,0.093682204,0.16033497,0.200923309,0.170064086,0.302389581
2086.635,0.109685928,0.378448237,0.215756984,0.332887328,0.16445969,0.184549614,0.268245422,0.186462169,0.174734679,0.09337261,0.159955076,0.200406726,0.169124961,0.301787623
2088.564,0.109377032,0.378051857,0.21528962,0.332523791,0.164058173,0.184225062,0.267814501,0.185918097,0.174235834,0.09306986,0.159581438,0.19990252,0.168194406,0.301189698
2090.492,0.10907623,0.37766743,0.214835987,0.332176694,0.163660222,0.183912731,0.267388739,0.185383356,0.173740835,0.092774029,0.15921312,0.199410762,0.167274674,0.300589856
2092.421,0.108783157,0.377295512,0.214394773,0.331844474,0.16326804,0.183610024,0.26696734,0.184854842,0.173254083,0.092483924,0.158850155,0.198930793,0.166363805,0.299983781
2094.349,0.108497697,0.376938699,0.213964972,0.331526353,0.162882259,0.183315145,0.266549091,0.184332383,0.172775473,0.092198709,0.158492865,0.198461413,0.165464878,0.299363215
2096.278,0.108219443,0.376596976,0.213545596,0.331224715,0.162504677,0.18302731,0.266133598,0.183815596,0.172305471,0.091917969,0.158141049,0.198001363,0.164575731,0.298727028
2098.206,0.107948331,0.376270626,0.21313639,0.330942467,0.162136084,0.182745696,0.265720958,0.183301257,0.171847933,0.091641458,0.157794902,0.197551077,0.163698285,0.298070818
2100.135,0.10768364,0.375960101,0.212736133,0.330680664,0.161777794,0.182467132,0.265310844,0.182788384,0.171398258,0.091367931,0.157453568,0.197110071,0.162832036,0.297401529
2102.063,0.10742465,0.37566259,0.212344125,0.330437878,0.16143076,0.182189003,0.264903082,0.182280017,0.170956355,0.091097237,0.157117085,0.196676349,0.161978838,0.296720761
2103.992,0.107171125,0.375374347,0.211959745,0.330209085,0.161094756,0.18191097,0.264495428,0.181776265,0.170522514,0.09082916,0.156785099,0.196247787,0.161136911,0.296034191
2105.92,0.106922714,0.375094076,0.211582118,0.329992902,0.160770691,0.181632326,0.264087617,0.181279957,0.170094767,0.090563465,0.156456822,0.195823766,0.160306443,0.295345052
2107.849,0.106679341,0.374818041,0.211210811,0.329790486,0.160458035,0.181351273,0.263680254,0.180792474,0.169674106,0.090300434,0.156132131,0.195403955,0.159485294,0.294653965
2109.777,0.106442055,0.374544027,0.210847177,0.329601788,0.160155556,0.181066932,0.263272293,0.180309759,0.169258445,0.090041516,0.155812632,0.194988552,0.158669549,0.29396453
2111.706,0.106210609,0.374272313,0.210492229,0.329423106,0.15986046,0.180777582,0.262862294,0.179825268,0.168847248,0.089787678,0.155498342,0.194577411,0.157860122,0.293281362
2113.634,0.105984678,0.374001915,0.210146067,0.329250258,0.159571127,0.180482668,0.262451471,0.179341926,0.168444568,0.089539526,0.155188605,0.194169663,0.157053143,0.29261181
2115.563,0.105763481,0.3737287,0.209807624,0.329082274,0.159285818,0.180182069,0.262041438,0.178862008,0.168048395,0.089296856,0.154883211,0.193763664,0.156252188,0.291959756
2117.491,0.105546407,0.373450751,0.209477058,0.328918413,0.159004363,0.179875025,0.261633048,0.178385573,0.167655202,0.089059307,0.154582603,0.193359218,0.155457848,0.291332962
2119.42,0.105332701,0.373170127,0.209153215,0.328753714,0.15872598,0.179561523,0.261225648,0.177909499,0.167268638,0.088825744,0.154286684,0.19295562,0.1546723,0.290728502
2121.348,0.105121658,0.37288913,0.208834612,0.328585536,0.158449675,0.179243392,0.260818606,0.177433903,0.166885136,0.088595594,0.153995578,0.192552813,0.15389945,0.29014732
2123.277,0.104911951,0.372607742,0.208520713,0.328416978,0.15817621,0.178921123,0.26041312,0.176957038,0.166500405,0.088368194,0.153709412,0.192150536,0.153137205,0.289583007
2125.205,0.104703036,0.372329622,0.208209561,0.328248913,0.157905513,0.178594269,0.260010644,0.176477125,0.166120296,0.088143268,0.153429068,0.191749386,0.152389286,0.289032677
2127.134,0.104494347,0.37205704,0.207899179,0.328077404,0.157637475,0.178263198,0.259610915,0.175997163,0.165746185,0.08792067,0.153153963,0.191347768,0.151651805,0.288489882
2129.062,0.104285438,0.371789348,0.207589704,0.327897192,0.157371465,0.177929894,0.259213264,0.175522918,0.165375045,0.087700571,0.152884174,0.19094439,0.150925148,0.28795058
2130.991,0.104076038,0.371525804,0.207279889,0.327705326,0.157107962,0.177596213,0.258817542,0.175058797,0.165004852,0.087482925,0.152619486,0.190539846,0.150206504,0.28741112
2132.919,0.103866052,0.37126743,0.206970034,0.327501325,0.156848886,0.177263184,0.25842524,0.174608669,0.164634588,0.087268645,0.152359032,0.19013472,0.149495194,0.286865558
2134.848,0.103655544,0.371013135,0.206660203,0.327286083,0.156595605,0.176931001,0.25803612,0.17417256,0.164267807,0.087057621,0.152102183,0.189729056,0.148790984,0.286312927
2136.776,0.103445104,0.370761043,0.206350342,0.327061616,0.156347238,0.176600994,0.257648343,0.173746607,0.163908259,0.086849873,0.151849044,0.189323712,0.148093373,0.285749125
2138.705,0.10323449,0.370511827,0.206040225,0.326825127,0.156100946,0.176274173,0.257262305,0.173325492,0.163551303,0.086645909,0.151599295,0.188918981,0.147405553,0.285174971
2140.633,0.103023893,0.370264944,0.205729114,0.326572905,0.155855909,0.175951285,0.256878387,0.172911334,0.163197164,0.086446012,0.151353596,0.188514933,0.146725263,0.284588964
2142.562,0.102812886,0.370017781,0.205418209,0.32630465,0.155611968,0.175633511,0.256495981,0.172502434,0.162846358,0.08624947,0.151112183,0.188110425,0.146055164,0.283995015
2144.49,0.102601635,0.369769758,0.205109834,0.326021466,0.155369661,0.175322958,0.25611432,0.172096342,0.162498147,0.086056594,0.15087474,0.187705152,0.145393701,0.283394688
2146.419,0.102390628,0.369521751,0.204803723,0.325722022,0.15512939,0.175021669,0.255732808,0.171692314,0.162155268,0.085867962,0.150640356,0.187298879,0.144742409,0.282794256
2148.347,0.102180318,0.369274019,0.20450016,0.325406296,0.154890622,0.174731229,0.255351933,0.171287274,0.161810098,0.085683904,0.150408798,0.186892679,0.144103151,0.282198114
2150.276,0.101970734,0.369027043,0.204199617,0.325076834,0.154652662,0.174451721,0.254972563,0.170875838,0.161467057,0.085503897,0.150179667,0.186486338,0.143476266,0.281611884
2152.204,0.101762987,0.368783755,0.203901323,0.324735259,0.154415692,0.174184649,0.254595304,0.170459785,0.16113105,0.085328191,0.14995341,0.186080394,0.142865528,0.281041166
