Wavenumber,WD23MI02,WD33MI03,WD71AMI01,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,OK14MI01,WD35MI04A,OK14MI06C,FI45MI02,WD70MI03,Terry3MI03,WD70MI01A,WD35MI02,FI45MI06,WD35MI01,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,SH63MI24
1623.796,0.17534401445729159,0.1527030807346565,0.7859841200554825,0.24887822394404552,0.15346362585962547,0.6781982242018292,0.18493354591978675,0.23603907136532032,0.235578290852596,0.17182439581200043,0.2711500068996746,0.24205591551754746,0.07683924303023859,0.12644424947489546,0.20155938091417136,0.03425349985661416,0.35317394681369985,0.23633098521424395,0.1262493968797611,0.307269388782908,0.22773290801905954,0.3249300549983829,0.3462010627980318,0.16654541002614898,0.15345046728818335,0.1550217066652465,0.22736508285776286,0.05496785069034149,0.2913105505978684,0.31012667746091177,0.14443755127200708
1625.724,0.18573136835626242,0.15962123180074944,0.81660482013497,0.26051237312807446,0.16071694280011278,0.7086812630611812,0.19433015359549544,0.24782882763047687,0.24654633759962835,0.17985462400698954,0.2849911754901875,0.25703511583989824,0.08117106739595104,0.13180140598768864,0.21031777676740787,0.03601351449663315,0.3695307816331054,0.24768738590547013,0.133524811327707,0.3231930574863171,0.23886929694971915,0.33885039780146736,0.36546639287479016,0.17471182524974532,0.1611841660305831,0.16366652059007558,0.2389181966727124,0.057795956380593205,0.30336322191191056,0.325125323201566,0.15411209993337194
1627.653,0.19453009409205135,0.16583127707100348,0.8428673431557012,0.271037625730211,0.16723333697304488,0.7369454826432658,0.20288909340901218,0.25861084986679617,0.25604715872004513,0.18696260428448525,0.29747593715788456,0.2701237940521072,0.08502728258989828,0.13660941276562338,0.21821765870182458,0.037555492179099814,0.3841543813737134,0.25778913905854717,0.139397649954976,0.33743271183640594,0.24882096776759338,0.3515137627214805,0.3828943617936291,0.18207609540066705,0.16820058412309163,0.17136128762947445,0.24877429455948824,0.060299465373097605,0.31383754285720994,0.3383494626083894,0.16244831379023594
1629.581,0.2009138132799403,0.1708932760200641,0.8625673561120941,0.2797098693983491,0.17252375212210286,0.761224395565494,0.21017223962879011,0.2678578186897398,0.2634470130493684,0.1928922671544953,0.30792202611177666,0.2803776455256839,0.08830186725771139,0.14078048568574486,0.22486491848901413,0.03878279928660647,0.39641566106010456,0.26609136398519084,0.1440381366582592,0.3491769951310065,0.2571172317501057,0.3621317264211704,0.3975886715800117,0.1882792176813382,0.17411787365498682,0.17784040368183285,0.25653887631020295,0.06231102472358263,0.32292502376222576,0.3492531308363611,0.16888424941208313
1631.51,0.20759043175682218,0.17469211521569517,0.8762179535274113,0.28636815606698574,0.1762325976256246,0.7821739145026332,0.21614119648221036,0.2752863286410613,0.2687024632630121,0.19762748072706393,0.315873940923719,0.2877051595383582,0.09072672737300486,0.14433096753562508,0.23012988467200757,0.0396777658288619,0.40607256950489673,0.272325258670844,0.14771526554393655,0.35812647998558317,0.26361360006040224,0.37037706299072115,0.4094072037153542,0.193171873894666,0.17868986637819478,0.18287195039350723,0.2620741379625423,0.06381790211115917,0.33059842786318056,0.3576886126388586,0.17343754070304745
1633.438,0.21487579673783613,0.17798541377215682,0.8887059274245557,0.2921910243174083,0.17928793821289368,0.8017572681560619,0.22124346703284237,0.2815969953134152,0.27317843476478243,0.201448630396868,0.32245578576654665,0.2931056947199836,0.09257064837140816,0.1474877362327307,0.23456111662595402,0.04039780409597171,0.41415000938892443,0.2773843314075752,0.14951319087433795,0.3653927143675985,0.2691189102821818,0.377296719710629,0.4193023601679759,0.1973610544102664,0.1824133685281772,0.18685689049890364,0.2661612243127492,0.06504028899483,0.33714901535684905,0.36493493748308614,0.1768116371603377
1635.367,0.21869739341410255,0.1802929377981533,0.8937770226878825,0.2965232806366761,0.18102256077734075,0.8155740085395711,0.22481544883250482,0.2860827595632359,0.27558266135812304,0.20402422304882778,0.3265175078924567,0.2948939613817776,0.0937185044524525,0.14939254889045633,0.2375458911225264,0.040768166501143455,0.4196856111010831,0.28038374594425225,0.15002273703755936,0.36970543600610334,0.2724847519398714,0.38193213278671406,0.42590998896711024,0.20014729586006091,0.18473690825957262,0.18912667626830382,0.26796651544071354,0.06585336080912296,0.3412555782310558,0.36947187211540977,0.1781935971385341
1637.295,0.21905982546339742,0.18119281307254742,0.8889067237869821,0.29801822275569506,0.18087795256039452,0.8209256840617454,0.22649973267341467,0.28819479873521836,0.27498503194268414,0.20501915777962282,0.32751699002974743,0.29343469700772185,0.09393800212391784,0.14986642183296267,0.2385345108979926,0.04067429730234792,0.421670167966446,0.28072317861102064,0.15003654057892807,0.37034852993593825,0.2733469156990582,0.38336294465123005,0.4286070397308231,0.20117171833629865,0.18540835794603538,0.1895411361521918,0.2668837395295242,0.06602980294240385,0.3423516275799693,0.37044482960704267,0.17712768232420262
1639.224,0.21991517701410546,0.1813055930619838,0.8809742217098429,0.29824529957850104,0.1798926597859487,0.8218846127661565,0.22692851080447368,0.2887260618791796,0.27297569706945946,0.20489178548598114,0.3267887647417512,0.29113090005637365,0.09333721144144397,0.14954423359189467,0.23835895641231192,0.04033060551605919,0.4215723049792186,0.27954562706068736,0.14925405539041503,0.36871660876183937,0.272875527248217,0.38302301462184235,0.42881074316843176,0.20117538800381057,0.18499191210222332,0.18902801103545697,0.26406382189397026,0.0658949082470428,0.34193160125764704,0.3694743883556488,0.1747282247331427
1641.152,0.21764516682606388,0.18106663192944666,0.8711424049021712,0.29736351511341713,0.17806189326025634,0.8213971605644026,0.22649733664960983,0.2877203438633117,0.27050723216075523,0.20443222347308176,0.32441908242552103,0.28781845150187957,0.0919854415648057,0.14862777504264718,0.23739002660734654,0.039902928183184,0.42011269379142235,0.2772292509199861,0.14764138591909565,0.36541803516734517,0.271434956371454,0.382049718854579,0.42719284591490664,0.2001735631469706,0.18368442282371045,0.18782096320585207,0.25978731711581843,0.06559732986563183,0.34009691528619995,0.3676668760519162,0.17120666745205743
1643.081,0.21475010904569714,0.17938084808778776,0.854032822919391,0.29369446038821334,0.17438525455974502,0.8142420039481124,0.2242225603744979,0.28418155016562596,0.2655685536301593,0.2023799940038032,0.31887864191917636,0.28136537318947763,0.08972150274091623,0.14650261227772404,0.23476301564410845,0.03907919426169093,0.415356753031666,0.2724640594033326,0.144090908464387,0.35879409323029104,0.26779001120010537,0.37836425118084543,0.4216714049176505,0.19743707322305631,0.1809366015083596,0.18475921194511846,0.2530321284588235,0.06463619099487894,0.335949471600728,0.3626235645011659,0.16584766424322184
1645.009,0.21383308596192363,0.17664768479739346,0.833263028389545,0.288175257853568,0.169883637860197,0.8032190200240543,0.22064684568260978,0.27902543098457744,0.25906445827009983,0.19921882289863357,0.3116128809243504,0.27319086904876033,0.08696320132632429,0.14372302728182296,0.2310216417671746,0.03801508042016205,0.4083415076660074,0.266220257140115,0.14000213485787366,0.35014024114464265,0.26292644586628333,0.3727009958985305,0.41350267277226677,0.1937634345161648,0.177176194632443,0.18063130667173166,0.24493557268760424,0.06320550665160474,0.33063223984985596,0.3555285244712739,0.1591615154628659
1646.938,0.20966067421327161,0.17318811621406482,0.810325648471212,0.2810394998728783,0.16472855986638024,0.7885091449759094,0.21580882655760641,0.27246325490722156,0.251205125716823,0.19485165767840856,0.30281927772927697,0.2635346130980153,0.08371242541599827,0.1403740353926452,0.22629544800471912,0.036745908586773235,0.39944528908285554,0.2586758381136613,0.1358033511498351,0.3396986988660792,0.256794012379619,0.36521607798605193,0.40300743009972234,0.1892818070139773,0.1725077398780151,0.17566894816589873,0.2356519201536858,0.061301341636079254,0.32387511592993196,0.3463532041145692,0.15117750042873923
1648.866,0.20246926378928948,0.16924420966247583,0.7852889050126108,0.27285583640482797,0.1590765813941571,0.7697873865591232,0.21005080318186373,0.26490704066510107,0.24249984795770235,0.189466406036224,0.2929671329716917,0.25336755528075394,0.08014764981368933,0.13646497176819145,0.22080065685944716,0.035317038001795115,0.3891891765235808,0.25022699946654275,0.13150650865226082,0.3278990688752348,0.24973357404294338,0.3560306803608097,0.39061997719184716,0.18408456312261295,0.16715976330529386,0.17007952910835133,0.22555905136036442,0.05907375821686245,0.3159304659418067,0.3353558103802194,0.14256284221800386
1650.795,0.19115980630444146,0.16503496954989894,0.7558084172462918,0.26391483874948246,0.15271487036467063,0.7477587019778715,0.2036755141781554,0.2562346877778534,0.2332736568536987,0.18357333610889043,0.28211111914774245,0.24307821039590638,0.07641822633921991,0.13167069442876328,0.21458801287629536,0.03375626291440598,0.37762297943183615,0.24083614480921883,0.1244151162726218,0.31496093650597473,0.2418524840481202,0.34562332038934773,0.3768250653375252,0.17811347048393888,0.16121544383368153,0.16376907586188238,0.21497629770112392,0.05683951322845532,0.3065881150437394,0.32253955698966974,0.13404459837100474
1652.723,0.18349467100102812,0.1603277963919471,0.7222072025446964,0.253829254645384,0.14592358676541228,0.724238167492659,0.1965785401591596,0.2466245674001195,0.22300752769871812,0.17712871330951308,0.27043906791554145,0.2315057524474734,0.0724505864837503,0.12616079454032159,0.20774703716662524,0.03212439531561734,0.36452807794711073,0.23072381283739818,0.11765673107201113,0.30104968055506515,0.23299444611283043,0.3343838591889293,0.36148601522768337,0.17162549440785374,0.15476966396126435,0.15693270893148148,0.20369922513338623,0.054438509434567905,0.2959892858059231,0.30863172540965766,0.1254080092931646
1654.652,0.1817344473605585,0.1550378921476378,0.689296010213496,0.24289227612078573,0.13914310684937364,0.6992817299444714,0.18887464300983248,0.236323037480746,0.21217924673596295,0.16990612279772888,0.2582349906301141,0.21901774230291604,0.0682691508905579,0.12051787763917993,0.20030491592187222,0.03044697039848354,0.35041451135985885,0.22015059533449466,0.11311246624099863,0.2865110538611553,0.22338998950698197,0.3223757021302399,0.3447836567887174,0.16478676545963727,0.147940481999635,0.14987561866178467,0.1921682736644424,0.051758790059141135,0.2847958101880153,0.29401376636158005,0.11641758762069404
