,Density,Density_Sat,Tau,Na/Na+Ca,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
STD_C1_020320_256s_20x50_a,2772.9948194761405,2772.9948194761405,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_020320_256s_20x50_b,2772.687762121959,2772.687762121959,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_020320_256s_20x50_c,2771.7854303071745,2771.7854303071745,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_020520_256s_20x50_a,2772.876259508113,2772.876259508113,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_020520_256s_20x50_b,2772.8344313569405,2772.8344313569405,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_020520_256s_20x50_c,2772.894412142,2772.894412142,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_021220_256s_20x50_a,2774.4190186706483,2774.4190186706483,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_021220_256s_20x50_b,2775.59328712695,2775.59328712695,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_021220_256s_20x50_c,2775.6107070744793,2775.6107070744793,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_021420_256s_20x50_a,2773.206854151539,2773.206854151539,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_021420_256s_20x50_b,2773.661225873156,2773.661225873156,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_021420_256s_20x50_c,2773.486590440257,2773.486590440257,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_021720_256s_20x50_a,2774.1340109230578,2774.1340109230578,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_021720_256s_20x50_b,2773.9928110789306,2773.9928110789306,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_021720_256s_20x50_c,2774.263941059797,2774.263941059797,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
