,Density,Density_Sat,Tau,Na/Na+Ca,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
AC4_OL49_021920_30x30_H2O_a,2681.8976387260054,2681.8115074671364,0.7060112727805726,0.4990800551128242,66.11265736959339,7.524424586355815,37.324713653005816,8.645185750266158,263.4205192996327,20.34829048622876,1.0095554742012052,0.3008282778319748,0.861270353345374,0.2795456196279641
AC4_OL49_021920_30x30_H2O_b,2683.052420941849,2684.1810800969147,0.7060112727805726,0.4990800551128242,66.11265736959339,7.524424586355815,37.324713653005816,8.645185750266158,263.4205192996327,20.34829048622876,1.0095554742012052,0.3008282778319748,0.861270353345374,0.2795456196279641
AC4_OL49_021920_30x30_H2O_c,2682.1509557296577,2681.7193451279672,0.7060112727805726,0.4990800551128242,66.11265736959339,7.524424586355815,37.324713653005816,8.645185750266158,263.4205192996327,20.34829048622876,1.0095554742012052,0.3008282778319748,0.861270353345374,0.2795456196279641
AC4_OL50_021920_20x20_a,2685.904947579899,2685.904947579899,0.6976145444881984,0.5193895469824522,65.51339386268398,7.479592245172092,36.2814156788254,8.594124570504075,256.20648014723395,20.755606753530152,0.9702963359618173,0.2990271255442201,0.8316087259245397,0.27785721529020313
AC4_OL50_021920_20x20_b,2686.158312652936,2686.158312652936,0.6976145444881984,0.5193895469824522,65.51339386268398,7.479592245172092,36.2814156788254,8.594124570504075,256.20648014723395,20.755606753530152,0.9702963359618173,0.2990271255442201,0.8316087259245397,0.27785721529020313
AC4_OL50_021920_256s_20x20_c,2686.0346241552156,2686.0346241552156,0.6976145444881984,0.5193895469824522,65.51339386268398,7.479592245172092,36.2814156788254,8.594124570504075,256.20648014723395,20.755606753530152,0.9702963359618173,0.2990271255442201,0.8316087259245397,0.27785721529020313
AC4_OL51_021920_15x20_a,2660.5468162222796,2660.5468162222796,0.7097658752080568,0.5389592389308978,66.38061843006837,7.544502908989763,37.79122500957841,8.667972298161573,249.25522184777873,21.14416974305416,1.027110222979775,0.30163122804006376,0.8745335690217151,0.2803001811312787
AC4_OL51_021920_15x20_b,2661.5034437910567,2661.5034437910567,0.7097658752080568,0.5389592389308978,66.38061843006837,7.544502908989763,37.79122500957841,8.667972298161573,249.25522184777873,21.14416974305416,1.027110222979775,0.30163122804006376,0.8745335690217151,0.2803001811312787
AC4_OL51_021920_15x20_c,2661.1289445341954,2661.1289445341954,0.7097658752080568,0.5389592389308978,66.38061843006837,7.544502908989763,37.79122500957841,8.667972298161573,249.25522184777873,21.14416974305416,1.027110222979775,0.30163122804006376,0.8745335690217151,0.2803001811312787
AC4_OL53_101220_256s_30x30_a,2702.5934913542415,2702.5934913542415,0.6829239461909309,0.3896602699632741,64.46494509220118,7.401394075473792,34.45610099561043,8.504445180114182,302.2870069096142,18.070662589227247,0.9016100322861904,0.29585743392494407,0.7797138642462795,0.2749001423015677
AC4_OL53_101220_256s_30x30_b,2702.835219910588,2702.835219910588,0.6829239461909309,0.3896602699632741,64.46494509220118,7.401394075473792,34.45610099561043,8.504445180114182,302.2870069096142,18.070662589227247,0.9016100322861904,0.29585743392494407,0.7797138642462795,0.2749001423015677
AC4_OL53_101220_256s_30x30_c,2703.186161522288,2703.186161522288,0.6829239461909309,0.3896602699632741,64.46494509220118,7.401394075473792,34.45610099561043,8.504445180114182,302.2870069096142,18.070662589227247,0.9016100322861904,0.29585743392494407,0.7797138642462795,0.2749001423015677
AC4_RH1_OL2_022120_256s_30x30_a,2677.0865795863756,2679.7527151983836,0.6997354078527073,0.5174500620237285,65.66475710479884,7.4909068332963145,36.54493408440668,8.60703507683722,256.8953954838429,20.716891976252487,0.9802124920067525,0.29948278023331376,0.8391007224186611,0.2782837963798791
AC4_RH1_OL2_022120_256s_30x30_b,2677.7034587859166,2681.1634792826885,0.6997354078527073,0.5174500620237285,65.66475710479884,7.4909068332963145,36.54493408440668,8.60703507683722,256.8953954838429,20.716891976252487,0.9802124920067525,0.29948278023331376,0.8391007224186611,0.2782837963798791
AC4_RH1_OL2_022120_256s_30x30_c,2677.1918039481548,2683.0414975697377,0.6997354078527073,0.5174500620237285,65.66475710479884,7.4909068332963145,36.54493408440668,8.60703507683722,256.8953954838429,20.716891976252487,0.9802124920067525,0.29948278023331376,0.8391007224186611,0.2782837963798791
AC4_RH1_OL3_MI1_022120_256s_20x25_a,2752.851407309498,2752.851407309498,0.6711938772776038,0.4482700638995166,63.62778542851723,7.33917854046952,32.998633669272735,8.432515572999748,281.468497471553,19.30942461104877,0.8467657666400004,0.2933092121873845,0.7382771377484358,0.27253608495197085
AC4_RH1_OL3_MI1_022120_256s_20x25_b,2752.2095354394023,2752.2095354394023,0.6711938772776038,0.4482700638995166,63.62778542851723,7.33917854046952,32.998633669272735,8.432515572999748,281.468497471553,19.30942461104877,0.8467657666400004,0.2933092121873845,0.7382771377484358,0.27253608495197085
AC4_RH1_OL3_MI1_022120_256s_20x25_c,2752.3804451253577,2752.3804451253577,0.6711938772776038,0.4482700638995166,63.62778542851723,7.33917854046952,32.998633669272735,8.432515572999748,281.468497471553,19.30942461104877,0.8467657666400004,0.2933092121873845,0.7382771377484358,0.27253608495197085
AC4_RH1_OL3_MI2_022120_256s_20x20_a,2800.7768688732235,2800.7768688732235,0.661275944645131,0.42029234514828206,62.91995555911146,7.2867335451515975,31.766325243511957,8.371468465582002,291.40633145390086,18.723970725516867,0.8003941949147597,0.2911423436570884,0.7032418225297072,0.27053517192065585
AC4_RH1_OL3_MI2_022120_256s_20x20_b,2800.424880550885,2800.424880550885,0.661275944645131,0.42029234514828206,62.91995555911146,7.2867335451515975,31.766325243511957,8.371468465582002,291.40633145390086,18.723970725516867,0.8003941949147597,0.2911423436570884,0.7032418225297072,0.27053517192065585
AC4_RH1_OL3_MI2_022120_256s_20x20_c,2801.2083870901947,2801.2083870901947,0.661275944645131,0.42029234514828206,62.91995555911146,7.2867335451515975,31.766325243511957,8.371468465582002,291.40633145390086,18.723970725516867,0.8003941949147597,0.2911423436570884,0.7032418225297072,0.27053517192065585
AC4_RH3_OL1BIG_022120_256s_20x25_a,2668.4912815002835,2668.4912815002835,0.6990516339853236,0.5498054083267154,65.61595705894365,7.4872582830047785,36.459974816249,8.60287367542163,245.4026049936865,21.357946888522765,0.977015488144132,0.2993359286576671,0.8366852761891033,0.2781462740544545
AC4_RH3_OL1BIG_022120_256s_20x25_b,2668.870245313387,2668.870245313387,0.6990516339853236,0.5498054083267154,65.61595705894365,7.4872582830047785,36.459974816249,8.60287367542163,245.4026049936865,21.357946888522765,0.977015488144132,0.2993359286576671,0.8366852761891033,0.2781462740544545
AC4_RH3_OL1BIG_022120_256s_20x25_c,2668.2850708827496,2668.2850708827496,0.6990516339853236,0.5498054083267154,65.61595705894365,7.4872582830047785,36.459974816249,8.60287367542163,245.4026049936865,21.357946888522765,0.977015488144132,0.2993359286576671,0.8366852761891033,0.2781462740544545
AC4_RH3_OL1SMALL_022120_256s_20x25_a,2672.000806806396,2672.000806806396,0.6990516339853236,0.5498054083267154,65.61595705894365,7.4872582830047785,36.459974816249,8.60287367542163,245.4026049936865,21.357946888522765,0.977015488144132,0.2993359286576671,0.8366852761891033,0.2781462740544545
AC4_RH3_OL1SMALL_022120_256s_20x25_b,2671.632562418277,2671.632562418277,0.6990516339853236,0.5498054083267154,65.61595705894365,7.4872582830047785,36.459974816249,8.60287367542163,245.4026049936865,21.357946888522765,0.977015488144132,0.2993359286576671,0.8366852761891033,0.2781462740544545
AC4_RH3_OL1SMALL_022120_256s_20x25_c,2671.2246567383027,2671.2246567383027,0.6990516339853236,0.5498054083267154,65.61595705894365,7.4872582830047785,36.459974816249,8.60287367542163,245.4026049936865,21.357946888522765,0.977015488144132,0.2993359286576671,0.8366852761891033,0.2781462740544545
AC4_RH3_OL2_022120_256s_30x30_a,2762.220225396281,2762.220225396281,0.6677786188131087,0.5545692500144788,63.38404290247954,7.321102373715227,32.574285981311206,8.411517905450319,243.71046317783203,21.45149780024148,0.8307976300620168,0.29256433492978845,0.7262126620869207,0.27184728340989295
AC4_RH3_OL2_022120_256s_30x30_b,2763.13873763366,2763.13873763366,0.6677786188131087,0.5545692500144788,63.38404290247954,7.321102373715227,32.574285981311206,8.411517905450319,243.71046317783203,21.45149780024148,0.8307976300620168,0.29256433492978845,0.7262126620869207,0.27184728340989295
AC4_RH3_OL2_022120_256s_30x30_c,2762.1423236520377,2762.1423236520377,0.6677786188131087,0.5545692500144788,63.38404290247954,7.321102373715227,32.574285981311206,8.411517905450319,243.71046317783203,21.45149780024148,0.8307976300620168,0.29256433492978845,0.7262126620869207,0.27184728340989295
AC4_RH3_OL3_022120_256s_20x20_a,2679.978380714348,2679.978380714348,0.7073085182183919,0.5079385635045816,66.20524007839629,7.53135962215525,37.48589709138392,8.65306184338188,260.273930168786,20.52647637864621,1.0156207815686016,0.3011058726562149,0.8658529013938705,0.2798063551351479
