,H2Ot_MEAN,H2Ot_STD,H2Ot_3550_M,H2Ot_3550_STD,H2Ot_3550_SAT,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_STN,ERR_5200,PH_4500_STN,ERR_4500,Density,Density_Sat,Tau,Eta,epsilon_H2Ot_3550,sigma_epsilon_H2Ot_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500,H2O_EXP,H2O_EXP_STD,CO2_EXP,CO2_EXP_STD
Fiege73_256s_2,3.902740550163367,0.4932603356140311,1.7221599574455666,0.1314397712651822,*,1.829023239521366,0.4026119639935545,1415.4362748015665,43.795740839164885,1486.787953048041,64.67791462741901,1414.3978617212813,62.18888148790055,3.8600707335346502,1.7434436848267068,2.1706536531901475,0.9286613653369704,13.31104212,-,13.27869618,-,2922.673085955176,2851.8390543531054,0.5916736603105943,0.3510803229391978,57.98076444892184,6.903102561400342,23.118203988158577,7.936711158696661,305.4974406785684,15.523236842226495,0.4749667996480293,0.2755666905526926,0.45737026836896,0.2564647498073227,4.4,0.44,,
Fiege73_256s_3,3.8470268649555424,0.486646769021816,1.6658577186990613,0.1274243942685832,*,1.7958892033812182,0.3947869425040418,1381.0684105861362,42.79633893095512,1435.725697768854,62.52345403886745,1395.1126207090415,61.55281752322444,3.855243448179645,1.7457362906616074,2.1468231843809873,0.9188109518710176,13.2039373,-,13.58742899,-,2924.5112159859013,2853.5363750301835,0.5916736603105943,0.3510803229391978,57.98076444892184,6.903102561400342,23.118203988158577,7.936711158696661,305.4974406785684,15.523236842226495,0.4749667996480293,0.2755666905526926,0.45737026836896,0.2564647498073227,4.4,0.44,,
Fiege73_256s_4,3.902740550163367,0.4940729927447597,1.7221599574455666,0.1313054097579316,*,1.829023239521366,0.402903579247848,1415.4362748015665,43.82055965850463,1486.787953048041,64.5687392769869,1414.3978617212813,62.29631606047825,3.8600707335346502,1.7473707971999668,2.1706536531901475,0.9289618955458526,13.31104212,-,13.27869618,-,2922.673085955176,2851.8390543531054,0.5916736603105943,0.3510803229391978,57.98076444892184,6.903102561400342,23.118203988158577,7.936711158696661,305.4974406785684,15.523236842226495,0.4749667996480293,0.2755666905526926,0.45737026836896,0.2564647498073227,4.4,0.44,,
Glass_exp_ND70_4_01_33um_full_apt400um_dried_best,6.510292225137397,0.7796284109997419,6.510292225137397,0.7796284109997419,-,2.727629814916366,0.5434423003174641,5230.273993864274,372.10924016496926,5379.2605198459805,540.4286725152373,5081.287467882568,511.6619942774933,2.272029972816222,0.6377154178715111,3.263361419756349,0.9631946454609276,9.436511076,-,17.3310967,-,2689.328068777359,2689.328068777359,0.6460496765857655,0.2249663520630953,61.863031852895695,7.18630292320098,29.874453041703696,8.277328043298475,345.6135098695516,12.838628911370254,0.7292034123715356,0.2877685058033337,0.6494547519210432,0.2674887981982801,,,,
Glass_exp_ND70_4_01_33um_reflected_apt400um_CaF2,0.8481683173635263,0.1016791953063054,0.8481683173635263,0.1016791953063054,-,0.4586242885133056,0.0934747188908181,834.969903665231,70.41760630520471,821.6372114975163,97.98079083400262,848.3025958329456,101.16482461094198,2.98833773468317,0.8564664816538317,3.558596512738086,1.0881936342242071,11.66290638,-,9.516046817,-,2848.499832489298,2848.499832489298,0.6460496765857655,0.2249663520630953,61.863031852895695,7.18630292320098,29.874453041703696,8.277328043298475,345.6135098695516,12.838628911370254,0.7292034123715356,0.2877685058033337,0.6494547519210432,0.2674887981982801,,,,
Helo_NS1_100x100_256s_sp1,0.3407278097916604,0.0274563262760614,0.3407278097916604,0.0274563262760614,-,0.1998880835133871,0.038782762372379,4201.049830216986,151.69607350585258,4139.809046233582,211.26428887189377,4262.29061420039,217.7480082935896,0.507354477321202,0.1560906032742622,0.1895848184463472,0.0595451099427999,24.6916564,-,8.418784119,-,2889.2117859965383,2889.2117859965383,0.6264924629429023,0.3330511000601351,60.46671159555993,7.083889299956905,27.444458804981572,8.155635681793182,311.2324242608924,15.157668920444005,0.6377631029948843,0.2834238151445523,0.5803684609486304,0.2635311718096042,0.37,0.037,3154.0,157.70000000000002
Helo_NS1_100x100_256s_sp2,0.3515086377430849,0.0282700875115144,0.3515086377430849,0.0282700875115144,-,0.2101143563207209,0.0407204674569689,4356.281380511873,157.25249227383287,4297.5954095554935,218.9323375162933,4414.967351468253,225.7919770385549,0.508916635081994,0.158564722119395,0.2352055404496613,0.0738641679078533,23.95425184,-,11.74149561,-,2888.854164680825,2888.854164680825,0.6264924629429023,0.3330511000601351,60.46671159555993,7.083889299956905,27.444458804981572,8.155635681793182,311.2324242608924,15.157668920444005,0.6377631029948843,0.2834238151445523,0.5803684609486304,0.2635311718096042,0.37,0.037,3154.0,157.70000000000002
Helo_NS1_100x100_256s_sp3,0.3529185228115674,0.0283833698707182,0.3529185228115674,0.0283833698707182,-,0.1977214150579514,0.0383056300392713,4261.320925271688,154.05058303676685,4193.43757709676,214.1220922285018,4329.204273446615,221.53568145009996,0.4823920788519389,0.14780551628597,0.2804194205014158,0.0906318210148886,21.8438899,-,7.805230198,-,2888.8074083692445,2888.8074083692445,0.6264924629429023,0.3330511000601351,60.46671159555993,7.083889299956905,27.444458804981572,8.155635681793182,311.2324242608924,15.157668920444005,0.6377631029948843,0.2834238151445523,0.5803684609486304,0.2635311718096042,0.37,0.037,3154.0,157.70000000000002
INSOL_MX1_BA4_100x100_128s_highres_99umthick_sp1,0.1514828731208135,0.0119976793296156,0.1514828731208135,0.0119976793296156,-,0.3393533579701369,0.0651426087264921,7766.295598114679,262.8867227302932,7847.791729796795,375.61914246718135,7684.799466432563,367.8966916998786,0.351547834638573,0.1112889748204964,0.0839231743929405,0.0269183054212528,17.29548176,-,3.251265267,*,2864.674642311396,2864.674642311396,0.6235371327654315,0.3137132592941971,60.25571081245891,7.068466419504826,27.07725745258005,8.137168728874178,317.38367104807594,14.759661095100618,0.6239453725823165,0.2827631002200385,0.5699286915474917,0.2629324262992474,0.15,0.01,8207.0,377.0
INSOL_MX1_BA4_100x100_128s_highres_99umthick_sp2,0.1540161868040608,0.0122096344254947,0.1540161868040608,0.0122096344254947,-,0.3543504426502671,0.0680441386547194,8131.053845516513,275.16906541062986,8224.088228875691,393.0445144373096,8038.019462157335,385.2117182882389,0.3294598282646567,0.1060508872263836,0.0658299939053356,0.0213233077940583,9.810070745,-,1.193939712,*,2864.593600713243,2864.593600713243,0.6235371327654315,0.3137132592941971,60.25571081245891,7.068466419504826,27.07725745258005,8.137168728874178,317.38367104807594,14.759661095100618,0.6239453725823165,0.2827631002200385,0.5699286915474917,0.2629324262992474,0.15,0.01,8207.0,377.0
INSOL_MX1_BA4_100x100_128s_highres_99umthick_sp3,0.1588177334263741,0.012563869754971,0.1588177334263741,0.012563869754971,-,0.359752574202299,0.0689594402533854,8236.128265410873,278.5969313144727,8328.008004099145,397.9580802537814,8144.248526722602,389.992778025554,0.3775049947031585,0.1184766273472481,0.1026135575436619,0.0330777611727801,8.302465934,-,1.323079674,*,2864.4400214712336,2864.4400214712336,0.6235371327654315,0.3137132592941971,60.25571081245891,7.068466419504826,27.07725745258005,8.137168728874178,317.38367104807594,14.759661095100618,0.6239453725823165,0.2827631002200385,0.5699286915474917,0.2629324262992474,0.15,0.01,8207.0,377.0
LMT_BA3_1_50x50_256s_sp1,0.4346248797130854,0.1072035009003809,0.4346248797130854,0.1072035009003809,-,0.5455784615895154,0.1645865571167754,10278.45000809368,1716.6902012077248,10477.56129837888,2471.48173300663,10079.338717808478,2383.2496787170703,1.6481234043526305,0.5497609671169215,1.0394725363053063,0.377846539588582,8.425393728,-,6.032202131,-,2694.771802707994,2694.771802707994,0.6794951513758475,0.2967769952473988,64.25092794169493,7.362801127961403,34.03007114091037,8.483450988396871,322.7709912285308,14.405671508633294,0.8855786822796858,0.2950918136491866,0.7676016334376388,0.2742389774215753,,,,
LMT_BA4_1_50x50_256s_sp1,0.3252122176734165,0.0370787020341768,0.3252122176734165,0.0370787020341768,-,0.5769148545913507,0.1047175646524021,12553.352673091533,844.5045823045825,12686.459640628018,1207.4855817927803,12420.245705555046,1180.9870989542185,0.7969123297173638,0.193439288104715,1.08209955795787,0.2701104161043009,3.521525696,*,2.958246395,*,2696.6930389105432,2696.6930389105432,0.6800786817794825,0.2982675012357877,64.29259007916737,7.365895148821722,34.102575105108905,8.487025865472795,322.2968705506677,14.437037911086248,0.8883069953008276,0.2952184374070096,0.7696629675311835,0.2743565566956818,,,,
M35_100x100_051823_sp1,4.111268547089799,0.4521303803661481,4.111268547089799,0.4521303803661481,-,1.662430171776388,0.2958822463333829,980.2751504649774,73.29380394662307,1051.2435771030491,107.18783947082608,909.3067238269056,99.99346907393752,1.580427010932753,0.3708199734294415,1.8759126318730084,0.4715041395595123,7.326559644,-,15.97964972,-,2713.740983914409,2713.740983914409,0.6757978859353289,0.2898189469373277,63.986955438984786,7.343208725053277,33.570683935955905,8.460783780201261,324.98430308844553,14.258682614159738,0.8682920124144213,0.2942886273514326,0.7545409612636593,0.2734938416420057,4.2,0.42,1019.0,101.9
M35_100x100_051823_sp2,3.84396175504667,0.4230058661596227,3.84396175504667,0.4230058661596227,-,1.5726851693654815,0.2797830733119586,895.9648477190913,68.76036774832545,964.2049863679824,100.37578253220494,827.7247090702003,94.00348383218208,1.547314101618353,0.3629691802853048,1.768946697938759,0.4444987864762865,12.30951419,-,16.88937723,-,2721.362252016412,2721.362252016412,0.6757978859353289,0.2898189469373277,63.986955438984786,7.343208725053277,33.570683935955905,8.460783780201261,324.98430308844553,14.258682614159738,0.8682920124144213,0.2942886273514326,0.7545409612636593,0.2734938416420057,4.2,0.42,1019.0,101.9
M35_75x75_051823_sp3,4.339589456333101,0.4780667147668435,4.339589456333101,0.4780667147668435,-,1.79532156528973,0.3197634315619856,1050.2059341222816,77.47687641681966,1102.9656692704257,111.66462768763336,997.446198974138,107.43219461879578,1.9795544482925256,0.4873023811828655,2.231709219433238,0.5708641883337563,13.21737115,-,7.005077016,-,2707.298432560259,2707.298432560259,0.6757978859353289,0.2898189469373277,63.986955438984786,7.343208725053277,33.570683935955905,8.460783780201261,324.98430308844553,14.258682614159738,0.8682920124144213,0.2942886273514326,0.7545409612636593,0.2734938416420057,4.2,0.42,1019.0,101.9
M43_chip1_100x100_256s_sp1,2.7428838876273383,0.2758077077292843,2.7428838876273383,0.2758077077292843,-,0.8541805796193812,0.1478663772877208,2972.969588047072,167.91341169934583,3044.643051571629,241.7179659896183,2901.2961245225156,233.1353260059439,0.9857041135499376,0.2343124546890312,1.441485084725738,0.3576657318686099,10.35850905,-,17.48534449,-,2762.679116754826,2762.679116754826,0.6740030645770724,0.2704980924068398,63.858811140589445,7.333704811283225,33.34767642393742,8.44976964620857,331.1301466598562,13.845461355441262,0.8599002740373809,0.2938981644546918,0.7482007150064804,0.2731320248219987,2.62,0.26,3172.0,317.2
M43_chip1_100x100_256s_sp2,2.361849939217466,0.2284153263752895,2.361849939217466,0.2284153263752895,-,0.7742878570259518,0.1322729523090322,2613.6121841101785,138.83891227700184,2668.3379433523214,199.006489050916,2558.886424868036,193.6527602815713,0.4939486922998591,0.1136230425929599,1.174259144430812,0.28932550826088,5.626057949,-,13.98048863,-,2773.977457803687,2773.977457803687,0.6740030645770724,0.2704980924068398,63.858811140589445,7.333704811283225,33.34767642393742,8.44976964620857,331.1301466598562,13.845461355441262,0.8599002740373809,0.2938981644546918,0.7482007150064804,0.2731320248219987,2.62,0.26,3172.0,317.2
M43_chip1_100x100_256s_sp3,2.4596337142184166,0.2344051216718475,2.4596337142184166,0.2344051216718475,-,0.7566086304812625,0.1287001702963459,2618.6464319370425,135.3724189917236,2665.9521338706018,193.35422354678087,2571.3407300034837,189.51757578468695,0.5527655598917997,0.1334472173622122,1.4092183891343335,0.3458979588857789,6.505171879,-,10.18629862,-,2771.060685777252,2771.060685777252,0.6740030645770724,0.2704980924068398,63.858811140589445,7.333704811283225,33.34767642393742,8.44976964620857,331.1301466598562,13.845461355441262,0.8599002740373809,0.2938981644546918,0.7482007150064804,0.2731320248219987,2.62,0.26,3172.0,317.2
ND70_02_01_06032022_150x150_sp1,1.905001133129947,0.1799784220796811,2.7736676266269007,0.2122870280651493,*,0.5850315005574728,0.0989356093134564,1395.445205284093,42.63894457791218,1376.158320785404,59.29773210613538,1388.2208309096004,60.1626738618621,0.8947527787068442,0.2207936772277189,1.301873623498499,0.3423053260984787,12.85768183,-,11.76669042,-,2784.66378915919,2811.3695840368237,0.6543516197086039,0.2369765309972724,62.455763085951425,7.229957312505135,30.905973907123787,8.328721722128673,341.7931467030245,13.109108850778435,0.7680193838817067,0.2895986186657249,0.6787815501395684,0.2691664125907487,2.53,0.24,1837.0,35.0
ND70_02_01_06032022_150x150_sp2,1.9404479400396863,0.1822693851735266,2.7737204180542245,0.2122461100946676,*,0.60805302214281,0.1027074306800149,1400.6599036975003,43.06304107825121,1388.3517895906164,59.82833914945875,1387.4510800260864,60.88742643942932,0.5737848014253878,0.1417818048861704,1.3147195745757354,0.3461536059276225,10.45775943,-,16.51878452,-,2784.694528301303,2810.2932038369486,0.6543516197086039,0.2369765309972724,62.455763085951425,7.229957312505135,30.905973907123787,8.328721722128673,341.7931467030245,13.109108850778435,0.7680193838817067,0.2895986186657249,0.6787815501395684,0.2691664125907487,2.53,0.24,1837.0,35.0
ND70_02_01_06032022_150x150_sp3,1.7704214005849153,0.1625486716398747,2.769346436844906,0.2116121432934108,*,0.588929181841066,0.0995821756096419,1400.570808985974,42.66205696829049,1406.090201200034,60.350644624099075,1364.4097037981342,59.01810349381636,0.8995309138159635,0.222192798661302,1.162125563359022,0.3051494619922127,9.700979515,-,14.42372113,-,2784.6723562138577,2815.4708164163603,0.6543516197086039,0.2369765309972724,62.455763085951425,7.229957312505135,30.905973907123787,8.328721722128673,341.7931467030245,13.109108850778435,0.7680193838817067,0.2895986186657249,0.6787815501395684,0.2691664125907487,2.53,0.24,1837.0,35.0
ND70_02_01_100x100_256s_20231013_sp6,2.2988936659769257,0.2191542111601422,2.2988936659769257,0.2191542111601422,-,0.5974003842688038,0.1078273206363515,1263.0056067276264,68.58194291200215,1289.1775273590738,97.01427473746529,1236.833686096179,96.96474653967849,0.7422421137575892,0.1954392030160734,1.3180855797253834,0.3577960113197201,9.161902193,-,10.68286678,-,2799.4975611130376,2799.4975611130376,0.6543516197086039,0.2369765309972724,62.455763085951425,7.229957312505135,30.905973907123787,8.328721722128673,341.7931467030245,13.109108850778435,0.7680193838817067,0.2895986186657249,0.6787815501395684,0.2691664125907487,2.53,0.24,1837.0,35.0
ND70_02_01_100x100_256s_20231013_sp7,2.381176031374511,0.2267670678748091,2.381176031374511,0.2267670678748091,-,0.5827987809166418,0.1050837404534947,1194.5898359599096,64.52901336257537,1207.1560698807125,91.06222734065906,1182.023602039107,91.45296612985194,0.2724545896058325,0.0712456475392692,1.887352184977912,0.5220777713726633,1.97665177,*,10.54842909,-,2797.042006796449,2797.042006796449,0.6543516197086039,0.2369765309972724,62.455763085951425,7.229957312505135,30.905973907123787,8.328721722128673,341.7931467030245,13.109108850778435,0.7680193838817067,0.2895986186657249,0.6787815501395684,0.2691664125907487,2.53,0.24,1837.0,35.0
ND70_02_01_100x100_256s_20231013_sp8,2.405430186133071,0.2296110288609357,2.405430186133071,0.2296110288609357,-,0.5816110911991147,0.1048181278379367,1167.487510246836,63.44657827526154,1181.975128388414,89.26097969494968,1152.999892105258,90.19063523034605,0.3251421234634307,0.0908801893571168,1.935287382070262,0.5394492703368666,1.733175182,*,7.024641248,-,2796.319785808601,2796.319785808601,0.6543516197086039,0.2369765309972724,62.455763085951425,7.229957312505135,30.905973907123787,8.328721722128673,341.7931467030245,13.109108850778435,0.7680193838817067,0.2895986186657249,0.6787815501395684,0.2691664125907487,2.53,0.24,1837.0,35.0
ND70_03_01_30June2022_150x150_sp1,3.2655292496642896,0.4188612405157397,3.2655292496642896,0.4188612405157397,-,1.058961155046651,0.2158609601631033,1977.4054333937488,159.86058361686193,2011.7808400486708,228.1334927982832,1943.0300267388263,224.00163892469735,1.2066203279669965,0.3400357151874807,2.979613050164548,0.890974166701619,18.95468869,-,15.56149816,-,2778.869537125622,2778.869537125622,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,3.13,0.3,2689.0,54.0
ND70_03_01_30June2022_150x150_sp2,3.7214408439596145,0.5219024671517994,3.7214408439596145,0.5219024671517994,-,1.203428441823312,0.2559699343918934,2275.8399280015483,205.52207561808993,2313.511065758786,293.9306259900156,2238.16879024431,287.3361817985843,0.8843356358874052,0.268820908320417,3.8694202929824977,1.1684151591534402,7.416060449,-,15.88177563,-,2765.6858288401404,2765.6858288401404,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,3.13,0.3,2689.0,54.0
ND70_03_01_30June2022_150x150_sp3,4.067950011025834,0.5700974182483157,4.067950011025834,0.5700974182483157,-,1.3266054748518472,0.2821489268542401,2476.5918086903453,222.72837847096704,2522.321873889288,318.92915493788803,2430.861743491402,310.99182695985746,0.6760788978722315,0.1964466682138015,4.001086727993628,1.206518632694242,3.197157819,*,16.19715155,-,2755.828288145002,2755.828288145002,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,3.13,0.3,2689.0,54.0
ND70_03_01_30June2022_150x150_sp4,4.933359956804383,0.7749573119978929,4.933359956804383,0.7749573119978929,-,1.4815737729514202,0.328394194631127,3000.171613741447,308.2540642103166,3111.977230368426,449.72233864640685,2888.365997114468,421.70142343975846,3.196265343814723,0.9672434555477892,5.74660057775023,1.7374919140187606,3.313308517,*,4.923771913,-,2713.8669499031353,2713.8669499031353,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,3.13,0.3,2689.0,54.0
ND70_03_01_06032022_150x150_sp1,2.6305108642759647,0.2356606875777845,2.48628305411402,0.1917687194833149,*,1.005039383184932,0.1727850207958664,1881.8534368456485,57.91729089343098,1927.6337818355955,83.45320981537817,1842.065066205751,80.75191154859867,1.1107206154911689,0.2826730766449234,1.6296593613259271,0.4391999239714911,11.58064893,-,15.19833539,-,2802.1036142644925,2797.649642300239,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,3.13,0.3,2689.0,54.0
ND70_03_01_06032022_150x150_sp2,2.7727833482760103,0.2459476312911203,5.508239665599649,0.4248851512092908,*,1.0508692948472351,0.1806613232223127,2124.969616696075,65.20829184197383,2098.427769291038,90.93527668075076,2027.504093874187,88.30623949255772,1.0550973188188315,0.2689424144400058,1.6410080563436664,0.4424806597116301,14.02768749,-,15.31874296,-,2711.8914838369465,2793.3990177479454,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,3.13,0.3,2689.0,54.0
ND70_03_01_06032022_150x150_sp3,2.627756329132993,0.2302076825575573,5.541451953901322,0.4277385882947165,*,1.0284288689618613,0.1767531980280061,2103.629544622943,64.592629232397,2083.612524884079,90.02812842082108,1992.742342280888,86.61187698685292,1.039262192134221,0.2652767909912726,1.51756772282512,0.4092464020465302,11.36899084,-,16.10346648,-,2710.6838385718356,2797.732187098555,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,3.13,0.3,2689.0,54.0
ND70_04_02_150x150_29June2022_256s_sp1,4.212393691733731,0.4126297261476757,4.212393691733731,0.4126297261476757,-,1.5270215762194983,0.2739102336101014,4073.556083508253,214.56963213064816,4162.633325263408,309.27952383386116,3984.478841753098,297.5007298609985,1.2953480375664013,0.3289428355841854,1.5280815186408256,0.4095178053243917,8.370663676,-,14.6701443,-,2733.639216681895,2733.639216681895,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,3.68,0.35,4122.0,65.0
ND70_04_02_150x150_29June2022_256s_sp2,4.743490213210576,0.4823685605792573,4.743490213210576,0.4823685605792573,-,1.731133261907302,0.3143308858898024,4617.171145919709,258.31617382044243,4726.638066165144,372.4900391312598,4507.7042256742725,357.99462758109183,1.7696664574822962,0.4760853824705294,2.158976697418094,0.5880183882872548,7.745510039,-,9.141723747,-,2719.018702463973,2719.018702463973,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,3.68,0.35,4122.0,65.0
ND70_04_02_150x150_29June2022_256s_sp3,4.69894040332309,0.4983852120201354,4.69894040332309,0.4983852120201354,-,1.757518927009702,0.3237884050053323,4756.0859253416165,284.9963214423936,4883.644048894168,412.95821835244743,4628.527801789066,392.88309054724783,1.7939208154749593,0.4617195990301143,2.150359379802291,0.5885654600812578,11.33690846,-,8.981498209,-,2720.233154217275,2720.233154217275,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,3.68,0.35,4122.0,65.0
ND70_04_02_150x150_08042022_sp1,4.386850260291098,0.4325630391408151,4.386850260291098,0.4325630391408151,-,1.650001857972917,0.2967668318347078,4354.056230094296,231.81764641101427,4445.821108842774,334.2703955257374,4262.291351345817,321.28023192414935,1.719763308780679,0.4342732659254976,1.8495103600814835,0.4952479854824661,11.75816134,-,15.49761558,-,2728.8020794654253,2728.8020794654253,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,3.68,0.35,4122.0,65.0
ND70_04_02_150x150_08042022_sp2,4.058588363044993,0.3376090734963846,4.984624696525853,0.4913478324985877,*,1.8542047787817113,0.3333320875525464,4930.881255487201,262.11694098944474,5003.798636243626,375.0329110407813,4761.518676165562,358.74656494808136,1.797053776826817,0.4536869665639727,2.16469175837184,0.5800119748978414,9.148887835,-,11.91949336,-,2711.155985578689,2737.9321741043946,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,3.68,0.35,4122.0,65.0
ND70_04_02_06032022_150x150_sp1,2.7626291535012006,0.2260144981685086,5.398294618831563,0.4140346507144237,*,1.1595684669481785,0.1942965112447042,3291.1312103385226,100.20510040509808,3252.1740298565187,139.70373872607814,3145.3060613514544,135.74054645574503,0.9236312750242466,0.2241813462550333,1.5255060377381229,0.3949347907244134,8.681279845,-,13.86613223,-,2697.29023143121,2775.1977145514775,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,3.68,0.35,4122.0,65.0
ND70_04_02_06032022_150x150_sp2,3.021771714327127,0.2463781704820678,5.402333895899699,0.4143284448717479,*,1.287545485359515,0.2155646383432221,3626.009973754627,110.17462358356104,3597.805687199885,154.6698789269064,3470.826270418449,149.6569656118627,1.4172742015962452,0.3445165580600113,1.657812120262628,0.4289337049202542,11.12416598,-,16.80431499,-,2697.5995356494004,2767.5858299337197,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,3.68,0.35,4122.0,65.0
ND70_04_02_06032022_150x150_sp3,2.9946567596256193,0.2404902151953507,3.091473235039232,0.237304470621113,*,1.356212171592119,0.2271791930521675,3637.3154451435994,110.36250588287614,3699.598380434649,158.79124968780255,3567.356369782224,153.1737475237122,1.3239848257713032,0.320872223455919,1.6352846469868518,0.4228601290663694,12.8472686,-,16.20609099,-,2765.4572793414936,2768.378453088185,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,3.68,0.35,4122.0,65.0
ND70_05_02_100x100_256s_20231013_sp2,5.5847445130955915,0.5261819351010785,5.5847445130955915,0.5261819351010785,-,3.570193399144972,0.6636808446547715,13530.697665763,664.0446558741659,13413.485813280116,925.6350374063531,13647.909518245886,952.3764998706636,9.796789214397725,2.692756114202284,7.172648761118937,2.0715809049112868,10.99868325,-,10.09426373,-,2697.5276878167047,2697.5276878167047,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,5.34,0.51,12682.0,105.0
ND70_05_02_100x100_256s_20231013_sp3,5.402636265936578,0.5078677477034215,5.402636265936578,0.5078677477034215,-,3.2886529356961103,0.6121435481318643,13174.77619499067,645.6434765923325,13155.897472436824,908.584477477323,13193.65491754452,917.5490410611276,8.184059957791169,2.2693922174385186,8.233205688728646,2.37642142722749,12.2004435,-,9.868783163,-,2702.5056501008157,2702.5056501008157,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,5.34,0.51,12682.0,105.0
ND70_05_02_100x100_256s_20231013_sp4,5.217265564070143,0.49112795919029,5.217265564070143,0.49112795919029,-,2.626931571341137,0.4906172623710095,11710.238330256736,575.802587197401,12231.357788629808,845.7870700993933,11189.118871883664,781.5617120519441,4.039128288988163,1.1306375672965767,7.34086976171953,2.116862080125223,10.47838493,-,14.26153726,-,2707.610950343809,2707.610950343809,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,5.34,0.51,12682.0,105.0
ND70_05_02_100x100_256s_20231013_sp5,4.597305835447895,0.433189905861131,4.597305835447895,0.433189905861131,-,3.009601731218156,0.5610034661791193,10746.99319865567,530.141114088201,10911.224609462432,758.2932791991535,10582.761787848907,741.0733473200277,1.8776060982288436,0.5270518875282904,2.027197169100426,0.5939349392747383,11.02226695,-,15.12727017,-,2724.970686041206,2724.970686041206,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,5.34,0.51,12682.0,105.0
