,AVG_BL_BP,PCA1_BP,PCA2_BP,PCA3_BP,PCA4_BP,m_BP,b_BP,SiO2,TiO2,Al2O3,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
STD_CN92C_OL2_020520_256s_20x25_b,0.4563701578339999,0.5149807867267513,-0.02788289024980871,0.25019421092884,0.054754377975487295,-1.4467654717170316e-05,0.4195656537351954,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_020520_256s_20x25_c,0.5148982355806203,1.0668952487676375,-0.01980132894533713,0.3107589718565074,0.012123884455629345,8.870213295152729e-05,0.3931364292572621,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_021220_20x25_a,0.7719819646434629,2.9977693099009235,0.8592606304565469,0.0819031555019002,-0.4631123547251589,0.0006630955621715944,0.3098527977825742,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_021220_20x25_b,0.7298532569217553,2.599222123195954,0.8422414400664027,0.05546532467832972,-0.4103822074653911,0.0005866629885080284,0.32518094319291874,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_021220_20x25_c,0.7399635835763431,2.7793279519617067,0.8508671973146523,0.08143487028604883,-0.41730304880195945,0.0006129286754292745,0.31468027177554786,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_021420_256s_20x25_a,0.6739263011243668,2.4453475742184483,0.8936159979274328,0.002908738783891599,-0.2991783992415053,0.00047437341481850235,0.3347233458757788,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_021420_256s_20x25_b,0.6921434390092891,2.5470539404489005,0.8926478546346116,-0.004162787601750509,-0.3332164415070291,0.0004977823613368699,0.3332283908517363,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_021420_256s_20x25_c,0.7196061455555509,2.700921639979142,0.8813959308167009,-0.0005419430250277905,-0.3478893502820705,0.0005279888422914221,0.33050933291319995,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_021720_256s_20x25_a,0.1685737354832009,-0.6584720295219064,0.3917089019735337,0.021093727401542937,0.27392433608094496,-0.0002208998766080981,0.4537644676887573,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_021720_256s_20x25_b,0.1917268496397608,-0.4163595407740309,0.3917765988169388,0.04397372471298859,0.2594119049143305,-0.00017425301912379153,0.4475201848941637,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_021720_256s_20x25_c,0.1525482261658898,-0.7670892697662879,0.3945092541105568,0.012622655351545557,0.28567561360000715,-0.00024299004514247968,0.4605344904695551,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_021920_256s_20x25_a,0.11066158327362824,-1.2421401035187372,0.3764200495598458,-0.06161238455097235,0.3048744268150487,-0.0003341281039840298,0.5058653683135207,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_021920_256s_20x25_b,0.11682518930402655,-1.1563534518281169,0.3656914438536378,-0.08074340709133218,0.28280320543088183,-0.0003166658144953546,0.5124400309087986,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_021920_256s_20x25_c,0.13736435738306393,-0.8641991593495617,0.37168917102966736,-0.04622381948156814,0.2735008270199644,-0.000268212416067947,0.4963507333399409,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_022120_256s_20x25_a,0.07467896193923106,-1.3310098721694037,0.39930570497771023,-0.0701867899741697,0.29462186245746663,-0.0003725913552695143,0.5207354663620293,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_022120_256s_20x25_b,0.03768045587512525,-1.521212551137318,0.424824475274588,-0.07950486731168895,0.31296564927363113,-0.0004200110462143064,0.5290779330258286,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_CN92C_OL2_022120_256s_20x25_c,0.0602561999685048,-1.2509325304096333,0.4226269123742673,-0.041311789805300016,0.30561463557953217,-0.0003741069764382885,0.514773908826763,0.7699733688415445,0.013021811534319987,0.1730090231463319,0.0,0.1373809921496576,0.002537448510940632,0.14191998888458826,0.20275547725108511,0.03436653441735816,0.003397027600849257,0.0011976511946570668
STD_D1010_012821_256s_100x100_a,4.108080947741003,2.9543159798979097,-0.8474772379407101,0.3166638780994153,0.29656920454915003,-4.04383528457072e-05,2.340428761030924,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_012821_256s_100x100_b,4.390422911473206,5.224283171470133,-0.8541325653601185,0.5381950056054015,0.1233479221208664,0.00041396267849162967,2.236007481915877,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_012821_256s_100x100_c,4.039694530110067,2.688774209145014,-0.815704404902066,0.2536089431542045,0.29273691433128146,-0.0001058342933748764,2.340566892058461,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_020320_256s_100x100_a,3.9364505584727154,1.950300324443704,-0.983251591675848,0.15671375143605254,0.3484935659405935,-0.00024685091156956317,2.073822930304032,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_020320_256s_100x100_b,3.996863396875004,2.0764401335005145,-0.9499604227099726,0.04450787249213909,0.23354820558321246,-0.00018809096833494657,2.083591246734921,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_020320_256s_100x100_c,4.125029409920117,3.0769644014487514,-0.9505437470686914,0.16907540605113533,0.17384029055255068,1.0731323650924796e-05,2.0394400724375297,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_020520_256s_100x100_a,4.176518140076887,4.794403533765222,-0.4511297299038733,0.21314828032316416,0.0966014028974951,0.0003895959355225875,1.7606644866430277,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_020520_256s_100x100_b,4.231629300536441,4.961002285031217,-0.4893472071553139,0.2055969240445656,0.06390744306283938,0.0004374439183812402,1.7504025441288793,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_020520_256s_100x100_c,4.361710771899904,5.5272856260111665,-0.55782982718862,0.2241506095324506,-0.016215063904423697,0.0005725114284782978,1.7308626269260206,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021220_256s_100x100_a,4.258597259967062,6.687744552048231,-1.0,0.7499999999999999,0.35937053610189124,0.00047235554269602764,1.7423387127383536,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021220_256s_100x100_b,4.1225787059817245,5.736925283468825,-1.0,0.6881980880291413,0.462004308751209,0.00026942124100187915,1.7859690737220617,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021220_256s_100x100_c,4.242348916285137,6.6905297922696745,-1.0,0.7499999999999999,0.41206428391056377,0.000489619643578469,1.6461009528531954,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021420_256s_100x100_a,4.050311194440156,3.4114072236873514,-1.0,0.06518737937222031,0.3957408676597988,-9.912179289956224e-05,2.0597922747799395,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021420_256s_100x100_b,4.0567851451632055,3.0884482091033267,-1.0,0.02016993349390715,0.41685367461105416,-0.0001283813009359703,2.0702953272663183,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021420_256s_100x100_c,4.246905713623959,5.353082259131872,-1.0,0.35551041631225866,0.3351513584727126,0.00025718251978042997,1.9200187833643283,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021720_256s_100x100_a,4.240933688762516,4.613829396109894,-0.32074195713987697,0.22497448443158385,-0.15370070031215133,0.0003839546643565232,1.9148619471360384,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021720_256s_100x100_b,4.1798338456262565,4.073928232705157,-0.31743026911737,0.17475057467839944,-0.11530231349439787,0.00028173191652004954,1.9402110639759618,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021720_256s_100x100_c,4.148282439420454,3.6487741804961686,-0.32561219109570616,0.1307760590913195,-0.07569837144811868,0.0002100964290650473,1.9635157349105559,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021720_256s_50x50_b,3.9215050728514154,1.8820861482856448,-0.3434141598404201,-0.09092206430592746,0.012967007655424495,-0.00014756507458662114,1.997080625511131,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021720_256s_80x80_a,4.024536552616893,2.518642838908041,-0.3383514393881784,-0.013389500106932824,0.01787762760505783,-2.4365644710814296e-06,2.037053005408875,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021720_256s_80x80_b,4.25096111952321,4.675972788696979,-0.32677221462131323,0.22411057420116184,-0.16113718817207948,0.00039426931026975535,1.9315402946013915,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021720_256s_80x80_c,4.3447691596061775,5.245556997493701,-0.33997631424333435,0.2969835990989696,-0.18678466122117815,0.0005241782631110552,1.9093338937638464,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021920_256s_100x100_a,4.1337837956666705,3.463023310567805,-0.4329883531675709,0.05876303022303104,0.020292745510380364,0.00024528194396066096,1.6981781740997095,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021920_256s_100x100_b,4.128602676514955,3.5678042982701585,-0.42384130435946016,0.05817283286133078,-0.0076324264897928125,0.0002548852147557436,1.6814064011031482,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_021920_256s_100x100_c,4.187699813781445,3.8298834929574537,-0.43917524103894656,0.10504514665071013,-0.003274869858539533,0.00032624081504262816,1.6686141184223335,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_022120_256s_100x100_a,4.135566776052108,3.8762241435510782,-0.4291070254763883,0.015088112056741487,-0.024998545021375152,0.0002603323460288384,1.7937518639171457,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_022120_256s_100x100_b,4.238652435610809,4.5291333206985005,-0.4475703293746015,0.08920549210746631,-0.06770287250215247,0.0004027038873811176,1.7578262793374793,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_022120_256s_100x100_c,4.150409792858707,3.781856887085983,-0.4565546130812169,0.01984733366039966,0.004664528193700814,0.00025422287124081817,1.785100747348625,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_030920_256s_100x100_a,4.154700842223907,3.533313948280115,-0.6694669127837689,-0.018708655025011997,0.13440747745625853,-3.0643288446056074e-05,2.2456717174784044,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_030920_256s_100x100_b,4.146908208468304,3.38052282426956,-0.6888454223010804,-0.034311747167813766,0.15312785175995894,-5.849228167912964e-05,2.2549182782150794,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_030920_256s_100x100_c,4.169284815426845,3.614297379359388,-0.6879830934580081,-0.0024452332536119238,0.1353698859910642,-2.1790529427962038e-05,2.24389860163809,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_031020_256s_100x100_a,3.9766191139687184,2.544098467212719,-0.6435853321951374,0.4767195667897303,0.1582146859209406,-0.00015972658631027367,2.236377788518892,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_031020_256s_100x100_b,4.0105584984633955,2.9621844653421148,-0.6495093923033001,0.539214056653477,0.13349684543765833,-9.633800860100264e-05,2.215678858312144,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_D1010_031020_256s_100x100_c,4.168362960926584,4.197567646914436,-0.6524417205657678,0.7039868165850204,0.09267381843741833,0.00015350152953448262,2.1580489601824366,0.8556924101198402,0.015776425512733828,0.1626127893291487,0.0,0.10550637492344525,0.0,0.18782068459026807,0.1958008038889107,0.04856491483391928,0.003927813163481953,0.0012681012649310116
STD_ETF46_020320_256s_15x15_a,0.4204941873725272,-0.8720256936733876,0.6980721460292599,-0.4939205712764595,-0.08762447675246998,-1.3037665228747547e-05,0.6270912239177477,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_020320_256s_15x15_b,0.3513641683491753,-1.75607365326059,0.6730616074812863,-0.6216512939619891,-0.0561731346347587,-0.00016797116736043,0.6742776479639581,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_020320_256s_15x15_c,0.4203446975089753,-1.0125465308665806,0.6671641976543888,-0.5148352442299701,-0.10721068228137501,-5.424668323466186e-05,0.6355309101769016,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_020520_256s_15x15_a,0.4679991274427871,-0.4517948892869544,0.6886816741916884,-0.4732595198524096,-0.12477474737236202,6.721434889712213e-05,0.5975226144691637,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_020520_256s_15x15_b,0.4101749753920231,-0.8916700066183311,0.6864746829538532,-0.5310638089751932,-0.0925934361370838,-1.8305933942385032e-05,0.6197108113814039,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_020520_256s_15x15_c,0.4857615558773221,-0.4033872961314397,0.6683045433499908,-0.4718176886995047,-0.13552928011758444,8.484921788613418e-05,0.600697201576614,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_021220_256s_15x20_a,0.37777133341439895,-0.7584546469032256,-0.1172687574074635,-0.3874735334159269,0.3736830039565153,-0.0003258803852818557,0.6685994208358318,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_021220_256s_15x20_b,0.4596570346431839,0.0956609634038288,-0.11617103829665057,-0.295507712720657,0.30485804486008106,-0.00017756305511117086,0.6262805264182781,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_021220_256s_15x20_c,0.4167145194495509,-0.1797991279372343,-0.09268285898880316,-0.31326317253569985,0.3482951132551125,-0.00023128009574004853,0.6359649433291429,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_021420_256s_15x20_a,0.4489426879785078,0.3178896647129336,-0.05642238742380477,-0.2546748984308837,0.3347977098508135,-0.00013898173191799674,0.6025426733676518,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_021420_256s_15x20_b,0.24912609128549526,-2.4022882337337155,-0.14177132220391614,-0.6694856776090045,0.4300030867620115,-0.0005813506857295019,0.7533889516588441,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_021420_256s_15x20_c,0.28128889126052514,-1.8202019091889816,-0.11942636078193535,-0.5774462716397788,0.4190676026511616,-0.0004941552429617138,0.7185820134618803,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_021720_256s_15x20_a,0.3627042995632502,-0.6802945827477663,0.11561630663241028,-0.2617696427770308,0.2754648626329548,-0.00012440687972092512,0.6233199184728879,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_021720_256s_15x20_b,0.4768029497135318,0.3898630219745006,0.1524930452148955,-0.1279826253594866,0.14916260552946012,5.831312544803722e-05,0.5665991002169021,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_021720_256s_15x20_c,0.3791646920207704,-0.5159535881595829,0.12967862952151454,-0.21121330079784836,0.2284612786586183,-0.00011283395626391057,0.6093841246917592,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_021920_256s_15x20_a,0.34561912337101125,-0.6985387675224617,0.2248204835168792,-0.25300333862425833,0.24032391265570655,-0.00011621788194449187,0.6164350161964639,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_021920_256s_15x20_b,0.32666161676692623,-0.6867985301582631,0.2235437482110771,-0.2498510143618801,0.2758198696947713,-0.000123966917176014,0.6159941105664117,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_021920_256s_15x20_c,0.314394227957082,-0.8389598357947494,0.22340487763238054,-0.2728923346674848,0.2796701862606612,-0.00014511549774002733,0.6247545742578857,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_022120_256s_15x20_a,0.2494716819067073,-2.121268317440199,0.12165078431684175,-0.4051381124666069,0.2606806658940565,-0.0004117345884736597,0.6903950305590769,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_022120_256s_15x20_b,0.3340701786896541,-0.6569608597861839,0.16179484573442668,-0.20985817967891487,0.31105819292488596,-0.00013388499341260225,0.6174160697922421,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETF46_022120_256s_15x20_c,0.3909320339688677,0.04913672013760137,0.14846151053914586,-0.09061049856658547,0.2907482566097762,-2.3033199943576613e-05,0.5796556673190787,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETFS_15x20_256s_2,0.5385514347763648,0.20975375648067307,0.2694932914264319,-0.3271645761873732,0.004869471889979629,-1.5526527579844238e-08,0.607401045249528,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
STD_ETFS_15x25_256s,0.5542222544472919,1.3176413909495717,0.18013377505786232,-0.28543334153762384,0.0016913847840554267,0.0001694191601720005,0.5880239708130028,0.7899467376830892,0.01051761700848922,0.10965084346802668,0.0,0.12527142141306163,0.0019735710640649364,0.3084030527684322,0.23485396969189015,0.02646061804904572,0.011677282377919321,0.0019021518973965177
VF74_127-7_101220_256s_15x20_a,0.9930384842962564,1.885691801587792,0.5043667248416874,0.1329048787730148,-0.24678682756592135,0.0003652936025701937,0.5811902056191703,0.8550266311584553,0.013898279618360756,0.16967438211063163,0.011584945832550568,0.10300094649518403,0.0023964791492217083,0.09403439822947371,0.13481366825138114,0.05905235491433375,0.009023354564755838,0.0015499015460267922
VF74_127-7_101220_256s_15x20_b,1.0908686686210156,2.625068802467472,0.7046151081339149,0.4024394317457271,-0.2961782986290911,0.000453706179097833,0.6125128555470584,0.8550266311584553,0.013898279618360756,0.16967438211063163,0.011584945832550568,0.10300094649518403,0.0023964791492217083,0.09403439822947371,0.13481366825138114,0.05905235491433375,0.009023354564755838,0.0015499015460267922
VF74_127-7_101220_256s_15x20_c,1.013922213080111,1.8263237958554936,0.5033229922982597,0.17983269073400113,-0.2215447241287414,0.00035902550917605664,0.5904608785424114,0.8550266311584553,0.013898279618360756,0.16967438211063163,0.011584945832550568,0.10300094649518403,0.0023964791492217083,0.09403439822947371,0.13481366825138114,0.05905235491433375,0.009023354564755838,0.0015499015460267922
