,H2OT_MEAN,H2OT_STD,H2OT_3550_M,H2OT_3550_STD,H2OT_3550_SAT,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_S2N,ERR_5200,PH_4500_S2N,ERR_4500,H2O_EXP,H2O_EXP_STD,CO2_EXP,CO2_EXP_STD
INSOL_MX1_BA4_100x100_128s_highres_99umthick_sp2,0.1540907951038792,0.0122195403251119,0.1540907951038792,0.0122195403251119,-,0.2977687699923294,0.0573213552148648,7771.201672563922,268.8904257918805,7939.200797350232,388.4250254663063,7603.2025477776115,371.9331175381597,0.3294600833739914,0.1062850121346275,0.0658300193245536,0.0213169781117466,9.810070745024907,-,1.1939397124463529,*,,,,
INSOL_MX1_BA4_100x100_128s_highres_99umthick_sp3,0.1588946727482033,0.0126106741756817,0.1588946727482033,0.0126106741756817,-,0.3009672373226814,0.0579814353893806,7863.221764028425,272.41920552196456,8036.631917993952,393.6140880848564,7689.811610062899,376.71852066231145,0.3775053207756146,0.1185404012637457,0.1026136571327431,0.0330782400563149,8.302465934234133,-,1.323079673690572,*,,,,
LMT_BA3_1_50x50_256s_sp1,0.4348335596666338,0.1168237269522998,0.4348335596666338,0.1168237269522998,-,0.5319040949012146,0.1594853449440571,9952.674805292078,1664.2763029426208,10086.946572828734,2386.802470620353,9818.403037755425,2320.007848345779,1.6481271577306844,0.5518079993663879,1.0394748792901467,0.3767029559940594,8.425393727957564,-,6.032202131365112,-,,,,
LMT_BA3_2_50x50_256s_sp1,0.3872352107554904,0.3239254862322944,0.3872352107554904,0.3239254862322944,-,1.6022242366404745e-37,0.0150779086438373,8898.404564668566,8264.267931996297,8915.873625483955,13794.76812750278,8880.935503853178,9104.771832161572,0.7571720275919173,4.9710575941080295,2.540656161270025,1.4937065974427282,4.664332245531782,-,9.848224442628927,-,,,,
LMT_BA3_2_50x50_256s_sp2,0.3970687611334722,1.6523024692126678,0.3970687611334722,1.6523024692126678,-,0.0008013721533388,0.1717918818646098,9351.93310033362,57664.91915774008,8777.38156810182,25814.55232740208,9926.484632565418,112403.64982513076,0.6848125889410098,51.34940458511774,1.5161218914503438,36.41502840260135,2.875633012047464,*,6.690889833643742,-,,,,
LMT_BA4_1_50x50_256s_sp1,0.32536816299377,0.0370897551253091,0.32536816299377,0.0370897551253091,-,0.5237233757780638,0.0953078335444903,12010.317814880906,811.7794443549648,12193.246120637912,1164.5454440725164,11827.3895091239,1131.272457809774,0.7969136278239894,0.193572709782566,1.0821014191488676,0.2698903812534487,3.5215256955482253,*,2.9582463948062667,*,,,,
M35_100x100_051823_sp1,4.113323102592381,0.4529321685718237,4.113323102592381,0.4529321685718237,-,1.6628925605368678,0.2960243753707622,944.6812969396668,70.29971075146418,1013.4166412873132,102.58848497700144,875.9459525920205,96.14468304114206,1.580461149074678,0.3706196422432509,1.8759529672692667,0.4711367684757744,7.326559643641595,-,15.97964972478652,-,4.2,0.42,1019.0,101.9
M35_100x100_051823_sp2,3.8458778125163673,0.424148671394577,3.8458778125163673,0.424148671394577,-,1.572716902814464,0.2803498184683007,862.1151051616666,65.78668935506226,927.7771115212764,95.7717978646878,796.4530988020567,90.2181618021739,1.5473455565652985,0.3641139610085197,1.768982651996306,0.4450728957398236,12.309514187107276,-,16.889377229744223,-,4.2,0.42,1019.0,101.9
M35_75x75_051823_sp3,4.341762796713854,0.4794614886562485,4.341762796713854,0.4794614886562485,-,1.795362022847224,0.3200546113592535,1010.5313144206516,74.1875784133619,1061.2978966631026,106.419052218935,959.7647321782003,103.39329034409567,1.9795992872866943,0.487484402236963,2.231759650118101,0.570292021677283,13.217371148398865,-,7.005077016328946,-,4.2,0.42,1019.0,101.9
M43_chip1_100x100_256s_sp1,2.744235675950958,0.2763518252590647,2.744235675950958,0.2763518252590647,-,0.8540882440020114,0.1478672916772288,2856.9783922987917,162.0903228653435,2925.4688199507827,233.5598380579464,2788.4879646468,224.8174662091694,0.9857183244573512,0.2347007796804837,1.441506026892751,0.3582352422365432,10.358509046230436,-,17.485344494897237,-,2.79,0.279,3172.0,317.2
M43_chip1_100x100_256s_sp2,2.363009454903937,0.2285912904676857,2.363009454903937,0.2285912904676857,-,0.7692910873842101,0.1313122925504115,2554.9124619673926,135.00786271025203,2570.969196949375,192.1542460540365,2538.85572698541,189.69775353905968,0.4939548374693001,0.1137266075525959,1.174273901144956,0.289610436106731,5.62605794912912,-,13.980488634154526,-,2.79,0.279,3172.0,317.2
M43_chip1_100x100_256s_sp3,2.460842441225068,0.2349059346553983,2.460842441225068,0.2349059346553983,-,0.7562789482644761,0.1285300628542002,2541.1268335039617,132.29991445597412,2575.112157090465,188.7473228139767,2507.1415099174583,185.43871653672747,0.5527728294239802,0.1334321727371075,1.409236856880045,0.3461411439867062,6.50517187907496,-,10.186298619554735,-,2.79,0.279,3172.0,317.2
ND70-5-2_200x200um_apt_156 scans_Large_Chip_map0001,7.655000372930605,0.6817625652299307,7.352111053221395,0.8257621852529906,*,4.255146811068344,0.8572900623218379,14564.112480241063,940.339441244314,14988.1196815024,1368.179525775958,14234.887608765668,1298.6708839363516,3.824150208436734,1.1478893620365953,3.4247626928114685,1.0647917930147457,12.092400789004811,-,11.87723688016754,-,,,,
ND70-5-2_200x200um_apt_156 scans_Large_Chip_map0002,7.125790699081903,0.6181201499212011,6.866927239224324,0.7704606206247302,*,4.285974710712156,0.8628455220287834,14026.28062530983,904.7005917460052,14450.509381448872,1317.4780205643726,13680.964361447734,1247.2485875471043,3.739143542521496,1.1294607079054917,2.859860999535921,0.8890866602383799,10.150171266866783,-,13.085315476137708,-,,,,
ND70-5-2_200x200um_apt_156 scans_Large_Chip_map0003,8.464982760909493,0.7471771729211334,9.397398357161382,1.0575538885046152,*,4.758132008310133,0.9581549427817544,17741.66813931893,1147.2886084040038,18105.12211114684,1653.5435541418326,17034.508538470935,1553.810762422587,4.294530202273898,1.3160776663552305,3.624855581636979,1.127005651715654,5.581693329163758,-,12.254216123128964,-,,,,
ND70-5-2_200x200um_apt_156 scans_Large_Chip_map0004,7.788599406038463,0.6779909906836773,9.130948630775505,1.010243285526025,*,4.477697999533178,0.8948957739209972,17429.93492893596,1096.3723884479568,17691.43660432262,1575.2656581240074,16677.288583452475,1480.1312256999145,3.637505069370473,1.0930881289341228,3.2011669438870545,0.9922865510610608,10.02813701275266,-,12.814275603958087,-,,,,
ND70-6-2_50x50um_apt_156 scans_Chip1_map0001,5.2176716030453125,0.4260608857596409,4.947192438707099,0.4513998352241065,*,4.175350868175721,0.7878876131390724,12690.433712071608,576.6872359293889,12853.8478478015,823.9547197052585,12604.934234379074,811.5547888686211,4.703203326538131,1.3657410643223076,1.0583380400274052,0.3312656982601821,5.915550876201901,-,4.959902857792147,-,,,,
ND70-6-2_50x50um_apt_156 scans_Chip1_map0002,5.890579708658304,0.4782344132711861,5.52595968129007,0.5339313696458494,*,4.62929542779376,0.8654596246064545,14387.340528011931,732.212326801937,14596.700612826817,1051.977416113078,14289.960243197062,1029.7058818096098,5.553855013706311,1.5454194636494452,1.2842081122834013,0.4158318135447366,8.291067550945984,-,4.234398189884246,-,,,,
ND70-6-2_50x50um_apt_156 scans_Chip1_map0003,6.349458369097977,0.5288794951480812,5.827399750907883,0.5735261820503668,*,4.893017361744042,0.9191179471030904,15582.790980057634,821.9128021906222,15789.348568517767,1177.4913586227174,15548.481297818704,1160.0037893001663,5.21705643117602,1.4482257066118098,1.4915335947830897,0.5357076456255706,8.321281664738658,-,4.435682258590977,-,,,,
ND70-6-2_50x50um_apt_156 scans_Chip1_map0004,6.422602899209173,0.5187548722666743,6.010778315940415,0.5955250654743355,*,4.946134634644935,0.9313575688205769,15759.271985879072,837.5529374750223,15970.148360868763,1200.2775867677888,15685.420171157935,1178.477166481386,5.766571876879794,1.6017325869680945,1.5043900600263729,0.4686752486442978,4.118628426135019,-,2.875789670216261,*,,,,
ND70-6-2_50x50um_apt_156 scans_Chip1_map0005,6.372494434355707,0.5069687100495075,5.109832383458583,0.504911190024578,*,4.754683651575497,0.8941056023347438,14180.059744334205,752.9982025970571,14493.597224439647,1088.5541404010387,14248.670420618026,1069.7917913506246,5.100804045747208,1.4157501118361722,1.7036791445359816,0.5031160703105984,6.180436882559076,-,3.9202145450084855,*,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0002,7.213014287677953,0.6477574083416484,7.835352969164027,0.9210847609959416,*,6.050356457986712,1.239687966102231,19528.07300167157,1342.652633383878,19103.607978618777,1858.287554902991,19691.75782213689,1915.853186322035,7.546557751167645,2.297238259079472,1.1144961056172364,0.3494233631596224,9.949160724059828,-,3.85705295624568,*,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0003,8.987385142288446,0.8204249372458302,9.151808448114128,1.1678091691082684,*,7.30068081597957,1.5406725267754715,23260.97187279584,1797.2567114852338,23052.558831746745,2519.0512905105707,23390.10450945873,2555.2887715949505,9.806375928511711,3.078089190345699,1.671388467359569,0.5482854203347054,8.045537645003257,-,3.606571965500386,*,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0004,8.45675270851826,0.7685429922243898,8.56612723786971,1.052928489994612,*,7.056201343603028,1.4700312415975876,21937.43342762754,1613.4356275264993,21944.93531446157,2281.911457974374,21879.560350607782,2277.2408148530158,9.141262185768776,2.7941024138590445,1.3908424648189726,0.4423485988105641,8.322942681086888,-,3.137072258133267,*,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0005,8.014979237442471,0.7570768928599372,8.566923497491343,1.101864549352188,*,6.89537336495435,1.458892522581885,21621.038188423976,1682.269488586837,21339.398145889285,2343.113540039614,21651.00987861364,2379.9675040434213,8.667627812370908,2.680329472330197,1.0729587919643293,0.3573018656408125,8.891854355894308,-,3.577471381203466,*,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0006,10.5188263648901,0.9487135328685472,7.813666416350009,0.97366233605147,*,6.551516401252657,1.3681281562212202,18853.263174739583,1408.04826069245,19188.997735149977,2025.4607140435708,19575.648005200776,2065.3027061683706,5.994726220552968,1.8342790639079336,4.262488947846769,1.3895482018149552,9.353800154945771,-,8.41039812435721,-,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0007,6.779967235788935,0.8435572309194814,6.779967235788935,0.8435572309194814,-,6.13657730652216,1.282636596102115,16904.69703606837,1262.579508881763,16479.093832259357,1739.7089502491835,17330.300239877382,1830.257040258373,6.064141649061918,1.873704255507861,1.711388434007295,0.543191738244259,9.314152118666176,-,5.665874633855623,-,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0008,8.973697869667879,0.7882209408344213,7.1209700769497175,0.8866924482840803,*,5.9753837387516615,1.2492838498692875,17190.997534834463,1284.1479669292337,17233.18887158889,1819.628440529039,17825.78695276311,1879.2995735572,6.23279234624764,1.9110858328343117,3.1750060518997345,1.009085104596104,12.143322530002877,-,8.086324406865216,-,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0009,10.159726101680562,0.9005331991657887,7.576747495961133,0.94062683407024,*,6.470373035767772,1.349799401352488,18365.83562648093,1370.5747234932749,18820.20820357906,1982.2715577198103,18902.11838048216,1995.8303830012155,7.5482260610610385,2.3232482706215456,3.963361475598958,1.2591657299162138,9.454751267576038,-,6.651601882297638,-,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0010,10.068877396452976,0.9035752710706516,7.922411920008226,0.9860799847009252,*,6.597988182546443,1.3808909658865098,19514.796731071157,1457.9057253433089,19775.29926943153,2087.902167254948,20126.14823588121,2127.6355648672848,6.350049058798817,1.943798759513716,3.6958106309538272,1.2277614887663582,5.14291775512766,-,3.773869430846584,*,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0011,8.16179524172447,0.7413485506414002,8.642498156341887,1.0759191608071197,*,6.743584718298467,1.4092111089856745,21611.628589301807,1613.2791473829234,21302.99581222553,2244.885139849912,21701.70823084433,2293.201301393457,8.150186818956687,2.502599131019138,1.3769413998545772,0.43789795371463,12.097827230744302,-,3.909669734710567,*,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0012,8.910975199635164,0.7965223455467286,8.809223529262491,1.0963389947564592,*,7.108180967445927,1.4863659863163037,22471.55635985712,1677.0508453379748,22332.57717262112,2352.2121520917644,22658.170555288325,2391.5474389118203,8.92125168017987,2.7553655989989427,1.812238935748359,0.5780113124604473,7.282370819318157,-,4.427605684989061,-,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0013,8.712869826652081,0.7940717098815208,8.771756440473805,1.0905855774220732,*,7.272888065711165,1.5212157136898696,22499.50108195368,1679.3141602215771,22526.980367788165,2377.481908165169,22444.350819188094,2363.0904095596625,8.965836301263172,2.8043636848808573,1.434624006137848,0.4565692338667151,16.749651019490205,-,3.069726177788884,*,,,,
ND70-6-2_50x50um_apt_156 scans_Chip2_map_actual_focusedProperly0014,8.224184262705812,0.7427037546283365,8.151738929496702,1.014656661737886,*,6.692693465872505,1.4001822771263193,20965.73381100341,1565.2934180653067,20850.25829597672,2197.37830278456,21113.33541090042,2230.145992833952,8.13842417955282,2.50431232280548,1.5377918126716872,0.5029037939327371,13.857188318535606,-,3.385716823999508,*,,,,
ND70_02-01_30June2022_150x150_sp1,3.786864916108848,0.5968968057774277,3.786864916108848,0.5968968057774277,-,0.9137847856285912,0.2052724456915042,2093.920663034338,219.4945888982165,2108.7648577695645,311.1252771382063,2079.0764682991107,309.6975300968069,2.098814721633179,0.6135469611286134,0.9921493266235528,0.302407224288276,16.280037075609997,-,11.908546647230336,-,,,,
ND70_02-01_30June2022_150x150_sp2,3.663213891105437,0.5777764785712436,3.663213891105437,0.5777764785712436,-,0.8700904159761153,0.1954182532473808,1917.0001772534035,201.23385254483424,1901.2146934197908,280.7368515990167,1932.785661087016,288.3870208494412,0.2645931962274998,0.0773578605732928,4.13818720598189,1.2666001086113892,3.855762268791485,*,21.365677704137735,-,,,,
ND70_02-01_30June2022_150x150_sp3,3.3722558333783024,0.474209656594924,3.3722558333783024,0.474209656594924,-,0.8101979723604872,0.1715188190524614,1741.8362637002983,160.594007257477,1799.3696419964897,232.13237913233587,1684.3028854041072,221.9826552377905,3.2198896025893773,0.9052922770602576,0.6925785619443134,0.2042669747730087,32.66659752650963,-,5.671344822618927,-,,,,
ND70_02-01_30June2022_150x150_sp4,3.9355605098850943,0.618936195313032,3.9355605098850943,0.618936195313032,-,0.9330526823317205,0.2098886090979435,2067.3657412449784,216.8327904262183,2051.594840202669,302.4712902043525,2083.1366422872884,310.768329496742,1.4431690305374247,0.500168013603167,5.2102505525599785,1.6269346014964428,4.8491407757466325,-,4.126657591547533,-,,,,
ND70_02_01_06032022_150x150_sp1,1.9025559248108532,0.1795512201035703,2.774926669572758,0.2128033505942493,*,0.5825665271471312,0.0984183472753758,1349.8003431359225,41.82379567266272,1317.5058078564443,57.60593237411782,1356.341154993693,59.34768473722438,0.8947292375321547,0.2210820520430825,1.301839343349735,0.34160461441681,12.857681825086924,-,11.766690420954744,-,,,,
ND70_02_01_06032022_150x150_sp2,1.9378527805866264,0.1822430017673234,2.7749750716080595,0.2129710255421832,*,0.6054364850826481,0.1023018979993449,1353.8359358977705,42.15234164726056,1328.5243918454405,58.35397709640413,1354.3693032200763,59.88617905575579,0.5737687370794479,0.141675383642952,1.314682810448308,0.3462877957792225,10.457759434565432,-,16.51878451964227,-,,,,
ND70_02_01_06032022_150x150_sp3,1.768419258109105,0.1626586881590345,2.7706165367860702,0.212023916775199,*,0.5869106213190427,0.0990563022767202,1366.5817160136553,42.780880198397305,1355.9504577268483,59.477525968184686,1347.2167341650313,59.97371020347783,0.89951141170918,0.2220688642301254,1.1621003832971435,0.3062101987990355,9.700979514621777,-,14.423721129935416,-,,,,
ND70_03-01_30June2022_150x150_sp1,3.267155245058908,0.4189481236743648,3.267155245058908,0.4189481236743648,-,1.0455149396893852,0.2131131962164854,1920.059450842633,153.6780024028573,1912.4894999653616,216.51744163255364,1927.629401719904,218.14653597759505,1.206641033610099,0.3402131852095119,2.979664128059144,0.8927001907124872,18.954688688076065,-,15.561498163695244,-,,,,
ND70_03-01_30June2022_150x150_sp2,3.723302042668524,0.5228725529756408,3.723302042668524,0.5228725529756408,-,1.1878623099111971,0.2531224124964046,2212.297938718687,198.3075590661806,2199.4667911128004,278.6392702440627,2225.129086324574,282.2476023086875,0.8843529158003803,0.2692474505068837,3.869495235208324,1.1706486763288868,7.416060448700574,-,15.88177562771937,-,,,,
ND70_03-01_30June2022_150x150_sp3,4.0699911992684745,0.5725883407860658,4.0699911992684745,0.5725883407860658,-,1.3132441703785485,0.2793260797582091,2398.225449482872,214.61450141498176,2401.9880652399124,303.86550928346304,2394.4628337258323,303.1555527090119,0.6760932189686549,0.1963252385090843,4.001170967375811,1.2082711424193795,3.197157819405575,*,16.19715155106054,-,,,,
ND70_03-01_30June2022_150x150_sp4,4.935850936638441,0.7786794564046539,4.935850936638441,0.7786794564046539,-,1.485019444010571,0.3293016570019708,2874.481962840923,295.89932653285325,2988.775880026228,433.35405145827286,2760.1880456556187,403.0259443945079,3.1963447276647945,0.9658795777391138,5.746743746610297,1.7349989312686178,3.313308517070764,*,4.92377191326563,-,,,,
ND70_03_01_06032022_150x150_sp1,2.629925673250337,0.2356987553738239,2.487462966900066,0.1923419965942931,*,1.0044120897408058,0.1726558432070373,1826.7326155099308,56.96295167912441,1859.2394373284733,81.99941839346964,1799.97103670119,79.57877709937327,1.110713781803487,0.2828874041112415,1.6296492632368906,0.4397271662844095,11.580648929864958,-,15.198335385423276,-,,,,
ND70_03_01_06032022_150x150_sp2,2.771360627382246,0.24606780053539,5.5108046364565775,0.4261292914473374,*,1.0493960504253554,0.1803367444233064,2062.263160272758,63.90180589867291,2019.6838903980072,88.60128968717105,1984.320674703886,86.85674552003987,1.055081397409768,0.2683617513150576,1.6409833389137132,0.442723780020677,14.0276874879979,-,15.31874295652029,-,,,,
ND70_03_01_06032022_150x150_sp3,2.6241367745744943,0.2300841881794415,5.543901542620336,0.4287406726704194,*,1.0248098334662887,0.1759336526584294,2024.95021957388,62.845556416090254,1993.9261349845976,87.50694598309987,1929.7024548957893,84.72794743059151,1.03922196158673,0.2648924548261908,1.517508978361999,0.4093661095403168,11.368990838518902,-,16.103466477079767,-,,,,
ND70_04_02_06032022_150x150_sp1,2.766138884309803,0.2264576241807377,5.401088071440487,0.4152794690249097,*,1.1629488144978024,0.1946541512572593,3175.366319891231,98.10636614681164,3132.4366429930824,136.90027882597374,3040.07369443272,132.8570943266056,0.9236658645473096,0.2238514585357549,1.5255631772056597,0.3954560605726581,8.681279845083479,-,13.866132231032635,-,,,,
ND70_04_02_06032022_150x150_sp2,3.0290815480700504,0.2467304200629221,5.405344620286922,0.4155100452484724,*,1.2946889827005463,0.217006199234674,3524.4500445030235,108.71744142715217,3484.3480883511697,152.3445702920156,3386.641526685955,147.70191874347827,1.4173836405061115,0.3436038493967471,1.6579401646966423,0.4293142109958693,11.124165977469682,-,16.804314991252884,-,,,,
ND70_04_02_06032022_150x150_sp3,3.006277071614304,0.2410291459436979,3.0933371439101567,0.238311540588412,*,1.3679393968096538,0.2291030308744567,3554.3604266557504,109.66801548131656,3605.195089467343,157.25741949783048,3496.7815236360434,152.5088199597561,1.3241474806833693,0.3215816856142457,1.6354855365477834,0.4231703967172331,12.847268597117484,-,16.206090988808825,-,,,,
ND70_0503_29June2022_100x60_256s_sp1,5.145208219277598,0.7246901358993537,5.145208219277598,0.7246901358993537,-,1.7291968801170974,0.374682755968985,1304.7556457423116,124.38171844052984,1364.2221217228007,181.71570069987305,1245.289169761823,169.8901163930119,3.746991720541799,1.1554273689509926,1.848382981856248,0.5781561945798472,10.272530911002097,-,7.214143592914842,-,,,,
ND70_0503_29June2022_95x80_256s_sp2,4.424928053023162,0.568710991675392,4.424928053023162,0.568710991675392,-,1.4730691784606602,0.3059763930640558,992.3077694936862,87.31193738983453,1063.353110028744,128.980470244561,921.2624289586282,117.71803574031232,1.7097833983525197,0.505764507953955,2.128977740070829,0.6507161641433514,9.430184972704904,-,9.390016654630658,-,,,,
ND70_05_02_06032022_150x150_sp1,4.129696605410716,0.3260696233552384,4.199558158312847,0.3166428881031445,*,2.309822814607271,0.4052600215018092,8374.399775012433,237.59468235751456,8808.912202489502,352.48648183154256,7926.976438739799,317.88938843435204,1.9909023612232672,0.5341381745122387,1.816690390341428,0.5108571616341868,12.061527501268152,-,15.012916700445189,-,,,,
ND70_05_02_06032022_150x150_sp2,,,4.005552935176793,0.3020454296396193,*,,,,,,,,,2.002232092848404,0.535592281168395,1.5672355745269757,0.4418541508972343,11.269862162964897,-,15.7880813438395,-,,,,
ND70_05_02_06032022_150x150_sp3,,,1.922604971199634,0.145115424191776,*,,,,,,,,,1.9627375965431784,0.5251335105319718,1.4685714915748458,0.4131308379701737,11.187755324043598,-,15.081534051153248,-,,,,
ND70_05_03_06032022_150x50_sp1,3.0940871774951493,0.286527297748825,3.830702950404811,0.3428941108832601,*,1.2565083525277254,0.2300973374081488,903.1377964860648,45.48530310025716,929.908349941063,64.75315959934584,861.4642844122565,62.53889878565115,1.245996918370119,0.3409766861079964,1.8120505759291203,0.5192443509671216,13.267780013906403,-,17.55749791277631,-,,,,
ND70_05_03_06032022_200x50_sp2,3.412724313148661,0.3062989112742227,3.412724313148661,0.3062989112742227,-,1.1237651238907935,0.2060801025632034,819.6043220084382,42.23926070324495,869.0988733381505,61.39417890946498,770.109770678726,58.02909076540298,1.0924126840058248,0.3001733443824061,1.6874393046866951,0.4838161413908182,11.403142261627131,-,16.642992734434284,-,,,,
ND70_05_03_06032022_80x100_sp3,2.0848615806148345,0.1870581480231703,2.0848615806148345,0.1870581480231703,-,0.7024977800959263,0.1288946522652468,551.049682339755,32.22292641297269,570.0587216607147,45.37496314412371,532.0406430187953,45.76440391978058,0.7880227499960376,0.2157572331847936,1.008485147622735,0.2892193249234084,14.315283827503876,-,14.657526612599584,-,,,,
ND70_06_02_75um,1.8379972353100336,0.1534489617647629,1.8379972353100336,0.1534489617647629,-,1.563863248186242,0.2891058795094262,4995.6520880187945,187.87373164862103,4971.185935269656,263.67038962170653,5020.118240767934,267.7014789108379,1.7525976533732457,0.5042355148532925,0.4894983557827589,0.1466798691476291,11.111070712945734,-,4.366395670824093,-,,,,
ND70_4-2_150x150_08042022_sp1,4.389054351452317,0.4339055684642232,4.389054351452317,0.4339055684642232,-,1.6469182373621676,0.2960926079709017,4244.232409459614,226.71998090774463,4293.219586471738,324.4746309186077,4195.245232447491,316.73966101747607,1.7198019121965455,0.4341381941725302,1.8495517361699152,0.4962198658716029,11.758161339737107,-,15.497615578442582,-,,,,
ND70_4-2_150x150_08042022_sp2,4.053376171832122,0.3378737353705023,4.986752008912838,0.492175815649828,*,1.848843484488833,0.3321011744419551,4785.957818942719,255.24239213931577,4817.392705346665,363.0096338144856,4660.1677017228585,350.54319975486465,1.7969580562741625,0.453018825604241,2.164576501064004,0.5801318644285182,9.14888783538749,-,11.919493355699744,-,,,,
ND70_4_2_150x150_29June2022_256s_sp1,4.214506720804296,0.4133966458523803,4.214506720804296,0.4133966458523803,-,1.5189342483300092,0.272281612371676,3935.94696782981,208.0801322032232,3991.973022010368,298.11599177236087,3879.920913649252,290.3725557287138,1.2953760692863283,0.3294437790324259,1.528114556853342,0.4093530522282443,8.370663675712954,-,14.670144303908232,-,,,,
ND70_4_2_150x150_29June2022_256s_sp2,4.74588124675064,0.48365047972075,4.74588124675064,0.48365047972075,-,1.737560842639121,0.3149031150298261,4530.582703867833,254.150692224297,4604.016431223624,365.0501484415957,4457.148976512042,353.70706319654727,1.769708923466306,0.475532700151911,2.15902860097405,0.588158800970059,7.74551003915207,-,9.141723747093272,-,,,,
ND70_4_2_150x150_29June2022_256s_sp3,4.701308026446154,0.4988934735195526,4.701308026446154,0.4988934735195526,-,1.75123347636479,0.3225033809378678,4624.251986824953,277.6605215337684,4703.591930151318,399.2754239698962,4544.912043498589,385.9541380621234,1.7939635750108631,0.4615433197454681,2.1504105552002213,0.5881572892205426,11.33690846377432,-,8.981498209002757,-,,,,
ND70_5_2_29June2022_150x150_256s_sp1,7.803033618552417,0.6605461618229138,9.244721352982252,1.0330164609581904,*,4.471764127711383,0.8764880132892432,16934.909766057972,1096.145802110063,17178.34000444749,1572.3037790145822,16201.91405009488,1483.1263285077,4.27720905336378,1.2309378213673128,3.218481884270914,0.963337864901356,11.290886882220248,-,9.212598539138414,-,,,,
ND70_5_2_29June2022_150x150_sp2,9.31357008727721,0.8137537542353901,9.99893094263107,1.1911426105712364,*,5.105974300394361,1.0248639183339825,20400.330457034197,1440.426503200769,20900.014422370477,2088.172557211149,19626.875618806705,1958.1121698706213,5.108923709669043,1.4836941821220786,4.145102088119059,1.2502921492159926,7.372138548364977,-,7.5425743130759715,-,,,,
ND70_5_2_29June2022_150x150_sp3,6.663056863833173,0.5483062495485441,8.571793319304069,0.8738526076407533,*,3.841338766578853,0.729077308217167,14966.08703597174,835.78493667069,14988.37361577167,1184.228705977482,14359.822433462185,1134.4175301534688,3.5803298864352406,1.038615798531659,2.69172156699258,0.790442340974101,6.390315187020381,-,9.988923277763002,-,,,,
ND70_6-2_08042022_150x150_sp1,8.060796454006296,1.194640455004728,8.060796454006296,1.194640455004728,-,5.463990787167843,1.2340360929032343,21175.19059613823,1984.0043291013203,20687.71974006094,2742.293275418304,21662.661452215518,2867.9121854001514,6.370021312430875,2.047719184414477,2.144402769051894,0.7288900608695129,7.4776244511850045,-,4.186549200758312,-,,,,
ND70_6-2_08042022_150x150_sp2,8.77297357012166,1.2986924992418878,8.77297357012166,1.2986924992418878,-,5.852513697720834,1.3207568413049138,22823.52954483412,2142.605092915236,22169.153019734797,2938.777205387207,23477.906069933448,3118.7521340821227,5.463263942569922,1.7520805944404554,3.3079491799481198,1.0943008656985342,7.160399274248644,-,4.372334527381335,-,,,,
ND70_6-2_08042022_150x150_sp3,8.865512244843927,1.3186839655575,8.865512244843927,1.3186839655575,-,5.690948301141582,1.2886093485904533,22468.716193722503,2106.1566462692435,21769.621323613028,2885.498888127303,23167.81106383197,3068.791201941333,7.479163116607806,2.394835250889809,1.7475317411443996,0.581613039440616,8.927321689065813,-,3.815159450858853,*,,,,
ND70_6_2_chip3_100x100_256s_sp1,5.882130418160892,0.8726266216955596,5.882130418160892,0.8726266216955596,-,3.9353888957656458,0.8890877574523928,15868.255498165629,1488.9720203724753,15247.042483160909,2022.267810432393,16489.468513170348,2185.997166671846,3.660910961378211,1.1741924806796789,2.225942685096894,0.7399183362807078,9.94995300293582,-,14.134504794325771,-,,,,
ND70_6_2_chip3_100x100_256s_sp2,5.41590877909924,0.760804352713913,5.41590877909924,0.760804352713913,-,3.583927868360404,0.7902810822478117,14301.32629540018,1251.091299894772,13966.23963480698,1728.680935182836,14636.412955993375,1809.02735939094,3.219404829302653,1.0159064155463695,1.454791704287571,0.4777451904706845,7.352870776453486,-,7.281654282769773,-,,,,
ND70_6_2_chip4_100x100_256s_sp1,6.762673082328733,2.2856845837763,6.762673082328733,2.2856845837763,-,4.644497307666232,1.9221676600231663,17301.282328309422,7130.354638283985,16587.214905787667,12594.00610194314,18015.349750831178,6690.204733415169,9.701150432422438,9.63107468310365,8.402945284543067,4.840386749818948,9.751856098572452,-,9.038645516357729,-,,,,
