,Density,Density_Sat,Tau,Eta,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
CI_Ref_25_chip1_100x100_256s_sp1,2859.115446161885,2859.115446161885,0.6599454281394214,0.2735740797276453,62.82499833774507,7.279709186865217,31.601007857181727,8.363262558635004,343.5214369381178,15.449507412537981,0.7941733277378522,0.2908507795457025,0.698541743701925,0.27026659742659703
CI_Ref_25_chip1_100x100_256s_sp2,2860.853613768536,2860.853613768536,0.6599454281394214,0.2735740797276453,62.82499833774507,7.279709186865217,31.601007857181727,8.363262558635004,343.5214369381178,15.449507412537981,0.7941733277378522,0.2908507795457025,0.698541743701925,0.27026659742659703
CI_Ref_25_chip1_100x100_256s_sp4,2863.665366555398,2863.665366555398,0.6599454281394214,0.2735740797276453,62.82499833774507,7.279709186865217,31.601007857181727,8.363262558635004,343.5214369381178,15.449507412537981,0.7941733277378522,0.2908507795457025,0.698541743701925,0.27026659742659703
CI_Ref_25_chip1_100x100_256s_sp5,2862.5672458691038,2862.5672458691038,0.6599454281394214,0.2735740797276453,62.82499833774507,7.279709186865217,31.601007857181727,8.363262558635004,343.5214369381178,15.449507412537981,0.7941733277378522,0.2908507795457025,0.698541743701925,0.27026659742659703
CI_Ref_25_chip1_100x100_256s_sp6,2865.914811194027,2865.914811194027,0.6599454281394214,0.2735740797276453,62.82499833774507,7.279709186865217,31.601007857181727,8.363262558635004,343.5214369381178,15.449507412537981,0.7941733277378522,0.2908507795457025,0.698541743701925,0.27026659742659703
CI_Ref_25_chip1_100x100_256s_sp7,2860.492476798349,2860.492476798349,0.6599454281394214,0.2735740797276453,62.82499833774507,7.279709186865217,31.601007857181727,8.363262558635004,343.5214369381178,15.449507412537981,0.7941733277378522,0.2908507795457025,0.698541743701925,0.27026659742659703
CI_Ref_27_1_100x100_256s_sp1,2839.9071509629216,2839.9071509629216,0.6673739411863341,0.2839727556870938,63.35516158997965,7.318961662228325,32.5240045700866,8.409028205100459,339.8277721243391,15.695504661199175,0.8289055484870582,0.2924759843869274,0.7247831294674314,0.27176565157267923
CI_Ref_27_chip1_100x100_256s_sp2,2843.502773874763,2843.502773874763,0.6673739411863341,0.2839727556870938,63.35516158997965,7.318961662228325,32.5240045700866,8.409028205100459,339.8277721243391,15.695504661199175,0.8289055484870582,0.2924759843869274,0.7247831294674314,0.27176565157267923
CI_Ref_27_chip1_100x100_256s_sp3,2845.961604571401,2845.961604571401,0.6673739411863341,0.2839727556870938,63.35516158997965,7.318961662228325,32.5240045700866,8.409028205100459,339.8277721243391,15.695504661199175,0.8289055484870582,0.2924759843869274,0.7247831294674314,0.27176565157267923
CI_Ref_27_chip2_100x100_256s_sp1,2840.9416594395725,2840.9416594395725,0.6673739411863341,0.2839727556870938,63.35516158997965,7.318961662228325,32.5240045700866,8.409028205100459,339.8277721243391,15.695504661199175,0.8289055484870582,0.2924759843869274,0.7247831294674314,0.27176565157267923
CI_Ref_27_chip3_100x100_256s_sp1,2835.8619632044997,2835.8619632044997,0.6673739411863341,0.2839727556870938,63.35516158997965,7.318961662228325,32.5240045700866,8.409028205100459,339.8277721243391,15.695504661199175,0.8289055484870582,0.2924759843869274,0.7247831294674314,0.27176565157267923
CI_Ref_27_chip3_100x100_256s_sp2,2844.587043351478,2844.587043351478,0.6673739411863341,0.2839727556870938,63.35516158997965,7.318961662228325,32.5240045700866,8.409028205100459,339.8277721243391,15.695504661199175,0.8289055484870582,0.2924759843869274,0.7247831294674314,0.27176565157267923
CI_Ref_28_1_100x100_256s_sp1,2835.870246391429,2835.870246391429,0.6670099679755203,0.28876599721723967,63.3291852983648,7.317036483039607,32.47878070428129,8.406788628624902,338.1251873286512,15.808045091254,0.8272037815486484,0.2923965043640383,0.7234973860928209,0.2716922279327899
CI_Ref_28_1_100x100_256s_sp2,2837.009135845636,2837.009135845636,0.6670099679755203,0.28876599721723967,63.3291852983648,7.317036483039607,32.47878070428129,8.406788628624902,338.1251873286512,15.808045091254,0.8272037815486484,0.2923965043640383,0.7234973860928209,0.2716922279327899
CI_Ref_28_1_100x100_256s_sp3,2838.8494288316538,2838.8494288316538,0.6670099679755203,0.28876599721723967,63.3291852983648,7.317036483039607,32.47878070428129,8.406788628624902,338.1251873286512,15.808045091254,0.8272037815486484,0.2923965043640383,0.7234973860928209,0.2716922279327899
CI_Ref_28_1_100x100_256s_sp4,2836.558122168906,2836.558122168906,0.6670099679755203,0.28876599721723967,63.3291852983648,7.317036483039607,32.47878070428129,8.406788628624902,338.1251873286512,15.808045091254,0.8272037815486484,0.2923965043640383,0.7234973860928209,0.2716922279327899
CI_Ref_28_2_100x100_256s_sp1,2837.151978127957,2837.151978127957,0.6670099679755203,0.28876599721723967,63.3291852983648,7.317036483039607,32.47878070428129,8.406788628624902,338.1251873286512,15.808045091254,0.8272037815486484,0.2923965043640383,0.7234973860928209,0.2716922279327899
CI_Ref_28_2_100x100_256s_sp2,2835.986118131026,2835.986118131026,0.6670099679755203,0.28876599721723967,63.3291852983648,7.317036483039607,32.47878070428129,8.406788628624902,338.1251873286512,15.808045091254,0.8272037815486484,0.2923965043640383,0.7234973860928209,0.2716922279327899
CI_Ref_4_100x100_256s_sp3,2844.90405496119,2844.90405496119,0.6693607024920277,0.29137348810784974,63.496954143696456,7.32947381395504,32.77086072324957,8.421247978855348,337.19899274460477,15.869046666032043,0.8381947066011453,0.2929095589088683,0.7318014074885428,0.272166391816953
CI_Ref_4_100x100_256s_sp5,2842.594629780463,2842.594629780463,0.6693607024920277,0.29137348810784974,63.496954143696456,7.32947381395504,32.77086072324957,8.421247978855348,337.19899274460477,15.869046666032043,0.8381947066011453,0.2929095589088683,0.7318014074885428,0.272166391816953
CI_Ref_6_1_100x100_256s_040523_sp1,2841.274418626223,2841.274418626223,0.6685785968356563,0.28616007418969186,63.441136286777535,7.325334911956689,32.67368367780101,8.416438575049423,339.05082499942824,15.746926057261001,0.8345379497058225,0.29273893300581966,0.7290386020510864,0.27200864612998604
CI_Ref_6_1_100x100_256s_040523_sp2,2842.3593371855595,2842.3593371855595,0.6685785968356563,0.28616007418969186,63.441136286777535,7.325334911956689,32.67368367780101,8.416438575049423,339.05082499942824,15.746926057261001,0.8345379497058225,0.29273893300581966,0.7290386020510864,0.27200864612998604
CI_Ref_6_1_100x100_256s_060223_sp1,2841.300747173665,2841.300747173665,0.6685785968356563,0.28616007418969186,63.441136286777535,7.325334911956689,32.67368367780101,8.416438575049423,339.05082499942824,15.746926057261001,0.8345379497058225,0.29273893300581966,0.7290386020510864,0.27200864612998604
CI_Ref_6_1_100x100_256s_060223_sp2,2839.190857035339,2839.190857035339,0.6685785968356563,0.28616007418969186,63.441136286777535,7.325334911956689,32.67368367780101,8.416438575049423,339.05082499942824,15.746926057261001,0.8345379497058225,0.29273893300581966,0.7290386020510864,0.27200864612998604
CI_Ref_6_2_100x100_256s_sp2,2840.043338530524,2840.043338530524,0.6685785968356563,0.28616007418969186,63.441136286777535,7.325334911956689,32.67368367780101,8.416438575049423,339.05082499942824,15.746926057261001,0.8345379497058225,0.29273893300581966,0.7290386020510864,0.27200864612998604
CI_Ref_6_chip1_100x100_256s_sp1,2841.404606276408,2841.404606276408,0.6685785968356563,0.28616007418969186,63.441136286777535,7.325334911956689,32.67368367780101,8.416438575049423,339.05082499942824,15.746926057261001,0.8345379497058225,0.29273893300581966,0.7290386020510864,0.27200864612998604
CI_Ref_6_chip1_100x100_256s_sp2,2841.355120057783,2841.355120057783,0.6685785968356563,0.28616007418969186,63.441136286777535,7.325334911956689,32.67368367780101,8.416438575049423,339.05082499942824,15.746926057261001,0.8345379497058225,0.29273893300581966,0.7290386020510864,0.27200864612998604
CI_Ref_6_chip1_100x100_256s_sp4,2840.4752253395945,2840.4752253395945,0.6685785968356563,0.28616007418969186,63.441136286777535,7.325334911956689,32.67368367780101,8.416438575049423,339.05082499942824,15.746926057261001,0.8345379497058225,0.29273893300581966,0.7290386020510864,0.27200864612998604
CI_Ref_6_chip1_100x100_256s_sp5,2841.20857223471,2841.20857223471,0.6685785968356563,0.28616007418969186,63.441136286777535,7.325334911956689,32.67368367780101,8.416438575049423,339.05082499942824,15.746926057261001,0.8345379497058225,0.29273893300581966,0.7290386020510864,0.27200864612998604
CI_Ref_8_1_100x100_256s_sp1,2944.1927389762045,2944.1927389762045,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_8_1_100x100_256s_sp2,2942.55679964925,2942.55679964925,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_8_1_100x100_256s_sp3,2942.17069065976,2942.17069065976,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_8_1_100x100_256s_sp4,2942.4059335427983,2942.4059335427983,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_8_2_100x100_256s_sp1,2939.676553173697,2939.676553173697,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_9_1_100x100_256s_sp1,2916.47988228774,2916.47988228774,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_9_1_100x100_256s_sp4,2918.3124412450575,2918.3124412450575,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_bas_1_1_100x100_256s_sp1,2896.3903477244903,2896.3903477244903,0.6193669050836769,0.4370514197456681,59.928962264543266,7.066808643301925,26.55910469857416,8.11107335440877,285.45341933381405,19.075888074778213,0.6044473069920735,0.28185534481642993,0.5551972182800005,0.2620581786914164
CI_Ref_bas_1_1_100x100_256s_sp2,2893.7148738839905,2893.7148738839905,0.6193669050836769,0.4370514197456681,59.928962264543266,7.066808643301925,26.55910469857416,8.11107335440877,285.45341933381405,19.075888074778213,0.6044473069920735,0.28185534481642993,0.5551972182800005,0.2620581786914164
CI_Ref_bas_1_2_100x100_256s_sp1,2900.8551664680685,2900.8551664680685,0.6193669050836769,0.4370514197456681,59.928962264543266,7.066808643301925,26.55910469857416,8.11107335440877,285.45341933381405,19.075888074778213,0.6044473069920735,0.28185534481642993,0.5551972182800005,0.2620581786914164
CI_Ref_bas_1_2_100x100_256s_sp2,2858.19098243667,2858.19098243667,0.6193669050836769,0.4370514197456681,59.928962264543266,7.066808643301925,26.55910469857416,8.11107335440877,285.45341933381405,19.075888074778213,0.6044473069920735,0.28185534481642993,0.5551972182800005,0.2620581786914164
CI_Ref_bas_2_1_100x100_256s_sp1,2900.578433168814,2900.578433168814,0.6207354877957568,0.43030410525800233,60.026636221229644,7.073945842385012,26.729151831373272,8.11964143836405,287.8501012005997,18.934651471156442,0.6108461537827194,0.28216209252747215,0.5600317668192427,0.26233558666692386
CI_Ref_bas_2_2_100x100_256s_sp1,2897.8606701424937,2897.8606701424937,0.6207354877957568,0.43030410525800233,60.026636221229644,7.073945842385012,26.729151831373272,8.11964143836405,287.8501012005997,18.934651471156442,0.6108461537827194,0.28216209252747215,0.5600317668192427,0.26233558666692386
CI_Ref_bas_2_2_100x100_256s_sp2,2891.358110613191,2891.358110613191,0.6207354877957568,0.43030410525800233,60.026636221229644,7.073945842385012,26.729151831373272,8.11964143836405,287.8501012005997,18.934651471156442,0.6108461537827194,0.28216209252747215,0.5600317668192427,0.26233558666692386
CI_Ref_bas_2_2_100x100_256s_sp3,2899.686596194832,2899.686596194832,0.6207354877957568,0.43030410525800233,60.026636221229644,7.073945842385012,26.729151831373272,8.11964143836405,287.8501012005997,18.934651471156442,0.6108461537827194,0.28216209252747215,0.5600317668192427,0.26233558666692386
CI_Ref_bas_2_3_100x100_256s_sp1,2895.0764148669336,2895.0764148669336,0.6207354877957568,0.43030410525800233,60.026636221229644,7.073945842385012,26.729151831373272,8.11964143836405,287.8501012005997,18.934651471156442,0.6108461537827194,0.28216209252747215,0.5600317668192427,0.26233558666692386
CI_Ref_bas_3_1_100x100_256s_051423_sp1,2900.43217280898,2900.43217280898,0.6171318713275104,0.4215757785173148,59.76945083102485,7.055159573957993,26.28140056086245,8.097071109421993,290.9504491190236,18.751053956005695,0.5939973440841717,0.28135387330361916,0.5473019123655996,0.26160505592514427
CI_Ref_bas_3_1_100x100_256s_060223_sp1,2911.5275691569586,2911.5275691569586,0.6171318713275104,0.4215757785173148,59.76945083102485,7.055159573957993,26.28140056086245,8.097071109421993,290.9504491190236,18.751053956005695,0.5939973440841717,0.28135387330361916,0.5473019123655996,0.26160505592514427
CI_Ref_bas_3_1_100x100_256s_sp2,2907.0945115516433,2907.0945115516433,0.6171318713275104,0.4215757785173148,59.76945083102485,7.055159573957993,26.28140056086245,8.097071109421993,290.9504491190236,18.751053956005695,0.5939973440841717,0.28135387330361916,0.5473019123655996,0.26160505592514427
CI_Ref_bas_3_1_100x100_256s_sp3,2909.908587282145,2909.908587282145,0.6171318713275104,0.4215757785173148,59.76945083102485,7.055159573957993,26.28140056086245,8.097071109421993,290.9504491190236,18.751053956005695,0.5939973440841717,0.28135387330361916,0.5473019123655996,0.26160505592514427
CI_Ref_bas_3_2_100x100_256s_051423_sp1,2919.4433070367545,2919.4433070367545,0.6171318713275104,0.4215757785173148,59.76945083102485,7.055159573957993,26.28140056086245,8.097071109421993,290.9504491190236,18.751053956005695,0.5939973440841717,0.28135387330361916,0.5473019123655996,0.26160505592514427
CI_Ref_bas_3_2_100x100_256s_060223_sp1,2900.444773705032,2900.444773705032,0.6171318713275104,0.4215757785173148,59.76945083102485,7.055159573957993,26.28140056086245,8.097071109421993,290.9504491190236,18.751053956005695,0.5939973440841717,0.28135387330361916,0.5473019123655996,0.26160505592514427
CI_Ref_bas_3_3_100x100_256s_sp1,2898.386462641716,2898.386462641716,0.6171318713275104,0.4215757785173148,59.76945083102485,7.055159573957993,26.28140056086245,8.097071109421993,290.9504491190236,18.751053956005695,0.5939973440841717,0.28135387330361916,0.5473019123655996,0.26160505592514427
CI_Ref_bas_3_chip1_100x100_256s_sp1,2899.4836865649095,2899.4836865649095,0.6171318713275104,0.4215757785173148,59.76945083102485,7.055159573957993,26.28140056086245,8.097071109421993,290.9504491190236,18.751053956005695,0.5939973440841717,0.28135387330361916,0.5473019123655996,0.26160505592514427
CI_Ref_bas_3_chip1_100x100_256s_sp2,2901.2407808028897,2901.2407808028897,0.6171318713275104,0.4215757785173148,59.76945083102485,7.055159573957993,26.28140056086245,8.097071109421993,290.9504491190236,18.751053956005695,0.5939973440841717,0.28135387330361916,0.5473019123655996,0.26160505592514427
CI_Ref_bas_3_chip1_100x100_256s_sp3,2906.126410219626,2906.126410219626,0.6171318713275104,0.4215757785173148,59.76945083102485,7.055159573957993,26.28140056086245,8.097071109421993,290.9504491190236,18.751053956005695,0.5939973440841717,0.28135387330361916,0.5473019123655996,0.26160505592514427
CI_Ref_bas_4_1_100x100_256s_sp1,2923.1415699712493,2923.1415699712493,0.6142433054504429,0.42226048273347283,59.56329766551128,7.040116639581031,25.922494708142636,8.078956644801206,290.70723855251197,18.765493534411956,0.5804917734460986,0.2807048063710273,0.5370979898564094,0.26101927673527875
CI_Ref_bas_4_1_100x100_256s_sp2,2926.7272131485083,2926.7272131485083,0.6142433054504429,0.42226048273347283,59.56329766551128,7.040116639581031,25.922494708142636,8.078956644801206,290.70723855251197,18.765493534411956,0.5804917734460986,0.2807048063710273,0.5370979898564094,0.26101927673527875
CI_Ref_bas_4_2_100x100_256s_sp2,2932.186087190004,2932.186087190004,0.6142433054504429,0.42226048273347283,59.56329766551128,7.040116639581031,25.922494708142636,8.078956644801206,290.70723855251197,18.765493534411956,0.5804917734460986,0.2807048063710273,0.5370979898564094,0.26101927673527875
CI_Ref_bas_4_2_100x100_256s_sp3,2917.6319507520234,2917.6319507520234,0.6142433054504429,0.42226048273347283,59.56329766551128,7.040116639581031,25.922494708142636,8.078956644801206,290.70723855251197,18.765493534411956,0.5804917734460986,0.2807048063710273,0.5370979898564094,0.26101927673527875
CI_Ref_bas_5_1_100x100_256s_sp1,2901.9420288176666,2901.9420288176666,0.6185172434515296,0.4206716121446816,59.86832302606399,7.062379198560299,26.45353378706055,8.10575173596306,291.27161380666473,18.731976419463482,0.6004746902404432,0.2816647837350625,0.5521957698718842,0.2618859341393049
CI_Ref_bas_5_1_100x100_256s_sp2,2901.0924698147724,2901.0924698147724,0.6185172434515296,0.4206716121446816,59.86832302606399,7.062379198560299,26.45353378706055,8.10575173596306,291.27161380666473,18.731976419463482,0.6004746902404432,0.2816647837350625,0.5521957698718842,0.2618859341393049
CI_Ref_bas_5_1_100x100_256s_sp3,2900.2089179493973,2900.2089179493973,0.6185172434515296,0.4206716121446816,59.86832302606399,7.062379198560299,26.45353378706055,8.10575173596306,291.27161380666473,18.731976419463482,0.6004746902404432,0.2816647837350625,0.5521957698718842,0.2618859341393049
CI_Ref_bas_5_1_100x100_256s_sp4,2900.6589670943163,2900.6589670943163,0.6185172434515296,0.4206716121446816,59.86832302606399,7.062379198560299,26.45353378706055,8.10575173596306,291.27161380666473,18.731976419463482,0.6004746902404432,0.2816647837350625,0.5521957698718842,0.2618859341393049
CI_Ref_bas_5_2_100x100_256s_sp1,2902.5729582470294,2902.5729582470294,0.6185172434515296,0.4206716121446816,59.86832302606399,7.062379198560299,26.45353378706055,8.10575173596306,291.27161380666473,18.731976419463482,0.6004746902404432,0.2816647837350625,0.5521957698718842,0.2618859341393049
CI_Ref_bas_6_1_100x100_256s_sp1,2893.8410056558064,2893.8410056558064,0.621891647494686,0.4379737892210113,60.109149825529165,7.0799776679752835,26.872805291354496,8.126876134752722,285.12578880761384,19.095149391473274,0.6162518108275341,0.2824210404423874,0.564115926391223,0.2625699054713892
CI_Ref_bas_6_2_100x100_256s_sp1,2892.8096501054083,2892.8096501054083,0.621891647494686,0.4379737892210113,60.109149825529165,7.0799776679752835,26.872805291354496,8.126876134752722,285.12578880761384,19.095149391473274,0.6162518108275341,0.2824210404423874,0.564115926391223,0.2625699054713892
CI_Ref_bas_6_2_100x100_256s_sp2,2891.5737314730504,2891.5737314730504,0.621891647494686,0.4379737892210113,60.109149825529165,7.0799776679752835,26.872805291354496,8.126876134752722,285.12578880761384,19.095149391473274,0.6162518108275341,0.2824210404423874,0.564115926391223,0.2625699054713892
CI_Ref_bas_7_1_100x100_256s_051423_sp1,2917.6358117462014,2917.6358117462014,0.6143688486776187,0.4235987959754262,59.572257521298724,7.040770146656221,25.938093521159303,8.079744359464817,290.2318625959099,18.793698582367448,0.5810787543199689,0.28073303887083195,0.5375414740683588,0.2610447397504419
CI_Ref_bas_7_1_100x100_256s_060223_sp1,2916.6572684948214,2916.6572684948214,0.6143688486776187,0.4235987959754262,59.572257521298724,7.040770146656221,25.938093521159303,8.079744359464817,290.2318625959099,18.793698582367448,0.5810787543199689,0.28073303887083195,0.5375414740683588,0.2610447397504419
CI_Ref_bas_7_1_100x100_256s_sp2,2917.0550241981787,2917.0550241981787,0.6143688486776187,0.4235987959754262,59.572257521298724,7.040770146656221,25.938093521159303,8.079744359464817,290.2318625959099,18.793698582367448,0.5810787543199689,0.28073303887083195,0.5375414740683588,0.2610447397504419
CI_Ref_bas_7_1_100x100_256s_sp3,2918.9251221232544,2918.9251221232544,0.6143688486776187,0.4235987959754262,59.572257521298724,7.040770146656221,25.938093521159303,8.079744359464817,290.2318625959099,18.793698582367448,0.5810787543199689,0.28073303887083195,0.5375414740683588,0.2610447397504419
CI_Ref_bas_7_1_100x100_256s_sp4,2917.7205377195132,2917.7205377195132,0.6143688486776187,0.4235987959754262,59.572257521298724,7.040770146656221,25.938093521159303,8.079744359464817,290.2318625959099,18.793698582367448,0.5810787543199689,0.28073303887083195,0.5375414740683588,0.2610447397504419
CI_Ref_bas_7_1_100x100_256s_sp5,2917.864999761128,2917.864999761128,0.6143688486776187,0.4235987959754262,59.572257521298724,7.040770146656221,25.938093521159303,8.079744359464817,290.2318625959099,18.793698582367448,0.5810787543199689,0.28073303887083195,0.5375414740683588,0.2610447397504419
CI_Ref_bas_7_2_100x100_256s_sp1,2919.5805215229575,2919.5805215229575,0.6143688486776187,0.4235987959754262,59.572257521298724,7.040770146656221,25.938093521159303,8.079744359464817,290.2318625959099,18.793698582367448,0.5810787543199689,0.28073303887083195,0.5375414740683588,0.2610447397504419
CI_Ref_bas_7_2_100x100_256s_sp2,2918.637634908853,2918.637634908853,0.6143688486776187,0.4235987959754262,59.572257521298724,7.040770146656221,25.938093521159303,8.079744359464817,290.2318625959099,18.793698582367448,0.5810787543199689,0.28073303887083195,0.5375414740683588,0.2610447397504419
CI_Ref_bas_7_2_100x100_256s_sp3,2920.4181209363783,2920.4181209363783,0.6143688486776187,0.4235987959754262,59.572257521298724,7.040770146656221,25.938093521159303,8.079744359464817,290.2318625959099,18.793698582367448,0.5810787543199689,0.28073303887083195,0.5375414740683588,0.2610447397504419
CI_Ref_bas_8_1_100x100_256s_051423_sp1,2935.5977767181585,2935.5977767181585,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_bas_8_1_100x100_256s_060223_sp1,2928.43850304347,2928.43850304347,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_bas_8_1_100x100_256s_sp2,2930.6710960220967,2930.6710960220967,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_bas_8_1_100x100_256s_sp3,2924.429671433454,2924.429671433454,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_bas_8_1_100x100_256s_sp4,2927.5566254285263,2927.5566254285263,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_bas_8_2_100x100_256s_sp1,2929.4043827746127,2929.4043827746127,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_bas_8_2_100x100_256s_sp2,2929.377615691062,2929.377615691062,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_bas_8_2_100x100_256s_sp3,2921.6237900288224,2921.6237900288224,0.6106415807246555,0.4041923692419904,59.306247286489494,7.021379408999593,25.474978487642545,8.056341411625741,297.125128225688,18.38228284225105,0.563651808642387,0.2798939589382152,0.5243748180246213,0.2602886172881568
CI_Ref_bas_9_1_100x100_256s_050923_sp1,2937.0794643368245,2937.0794643368245,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_bas_9_1_100x100_256s_050923_sp2,2937.1539997686555,2937.1539997686555,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_bas_9_1_100x100_256s_050923_sp3,2946.9578633893593,2946.9578633893593,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_bas_9_1_100x100_256s_050923_sp4,2940.6873579294934,2940.6873579294934,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_bas_9_1_100x100_256s_051423_sp1,2891.385494388473,2891.385494388473,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_bas_9_1_100x100_256s_051423_sp2,2898.409230379062,2898.409230379062,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_bas_9_1_100x100_256s_051423_sp3,2910.882472309792,2910.882472309792,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_bas_9_1_100x100_256s_060223_sp1,2922.029358472147,2922.029358472147,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_bas_9_1_100x100_256s_060223_sp2,2925.8871970258797,2925.8871970258797,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_bas_9_1_100x100_256s_060223_sp3,2924.642698129462,2924.642698129462,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_bas_9_1_100x100_256s_060223_sp4,2918.4524786308502,2918.4524786308502,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
CI_Ref_bas_9_2_100x100_256s_sp1,2929.078772389557,2929.078772389557,0.6113404306677716,0.4191601641025083,59.35612329213511,7.025013318475992,25.561810966260595,8.0607319741471,291.8084881619193,18.700060577907326,0.5669193011192246,0.2800514228947066,0.5268435208233777,0.2604304110303073
