,PH_3550_M,PH_3550_STD,H2Ot_3550_MAX,BL_H2Ot_3550_MAX,H2Ot_3550_SAT,PH_1635_BP,PH_1635_STD,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,PH_5200_M,PH_5200_STD,PH_4500_M,PH_4500_STD,STN_P5200,ERR_5200,STN_P4500,ERR_4500,AVG_BL_BP,AVG_BL_STD,PC1_BP,PC1_STD,PC2_BP,PC2_STD,PC3_BP,PC3_STD,PC4_BP,PC4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PC1_BP,PH_1635_PC1_STD,PH_1635_PC2_BP,PH_1635_PC2_STD
CI_Ref_27_chip3_100x100_256s_sp1,0.4656771933397372,0.0007792303667250855,0.4509163,-0.004073727708532135,-,0.08140555989052563,0.0030781705671033797,0.4578118297215429,0.0036565954565938147,1526.6823464248391,0.3215792251712714,31.978583403226597,0.43059960981881024,0.46271639555973615,0.004252018786920283,1427.478601340536,0.3935427665237704,39.99999999999999,0.32229768479525045,0.0020277414176346777,4.040011495504427e-05,0.0034129249638290993,3.186279584825582e-05,14.261176982888204,-,12.94984471927682,-,0.785666155430704,0.03369802996814525,2.591609762197302,0.35431610874518515,0.08652205059281914,0.020566220570259256,0.1757732592946197,0.05705786253782315,-0.29999999999999993,0.012479370105284644,0.0003854524906679563,6.122302918118554e-05,0.17137395567806987,0.019522153300172814,-0.014175448762817953,0.014461945215429437,0.5578947503539289,0.02407054204106629
CI_Ref_27_chip3_100x100_256s_sp2,0.36986350647018823,0.00093803035692068,0.3393953,-0.022209967373502008,-,0.06850113657926374,0.00310880100316076,0.3842586795732592,0.0036317655836360283,1526.3375247162185,0.4113735866537282,32.13572483046949,0.5548770761113878,0.38517912525553544,0.0043642993590212575,1427.5597050745898,0.5011755074161797,39.25726608197296,0.5307109893246111,0.0008305489526617419,2.8850676031420164e-05,0.0018399318184129836,5.0977672080885075e-06,5.624215426019879,-,13.150953243731243,-,0.6916938830953181,0.03369777393600897,2.979836235219969,0.34693846931361766,-0.0079348604636618,0.021180564931921986,0.2479896603377315,0.05397240361558829,-0.29999999999999993,0.024615573546130413,0.00046990857254833757,5.997002048563502e-05,0.09602139440957108,0.01870103139825506,-0.026133106246916712,0.014579995138175957,0.46668299904086574,0.02511493694795801
CI_Ref_28_1_100x100_256s_sp1,0.48127951381340095,0.0005537929558759926,0.4152846,-0.05369286743074579,-,0.12060182069983742,0.0030999899759019027,0.7066585201274326,0.0038372241157761705,1526.3010896930234,0.21068533308250895,32.02204902325663,0.2775510981363559,0.7120117764095347,0.004412766569687,1427.8392191429034,0.25806802792108713,39.99999999999999,0.218989028053559,0.0025033379854942695,0.00014847549235677795,0.004620115085891082,0.0001822350502582522,6.687533638110653,-,5.3941217127831536,-,0.6410053896165301,0.03421605423893871,1.762739671351387,0.36063536792692164,0.13017004997113535,0.02100433764138948,0.07571275061864831,0.05907016856169031,-0.29999999999999993,0.010637080995941321,0.0002162290272649758,6.248823793010246e-05,0.16675453424667003,0.02002743753347799,-0.07141472011562378,0.014370536838405558,0.8788211150726811,0.024039656090614866
CI_Ref_28_1_100x100_256s_sp2,0.48019281939674485,0.000738068812416991,0.4181058,-0.05042998369629203,-,0.10139083292147284,0.0031392901800189163,0.6115862648246759,0.0038470316189934523,1526.371787439574,0.2474432503001864,32.031515912473274,0.32778105805932245,0.6183864287279744,0.004626006451261844,1427.6654824035438,0.30318583000639443,39.88680403923258,0.28300557987005676,0.002213485831969451,0.0001123303463651066,0.004265468543471461,5.427627209064231e-05,3.8692922821404867,*,5.304186559406166,-,0.6558271465781108,0.0358267433196894,1.7349799466601645,0.3770053898986978,0.10423051258622922,0.021263540788778297,0.17966747589546386,0.061669575683598286,-0.29999999999999993,0.010585414496544461,0.00026893389543093216,6.549574007186175e-05,0.15309529306673578,0.02096726817441644,-0.0427396391837987,0.014186899593355716,0.7346492945541945,0.024469558515647003
CI_Ref_28_1_100x100_256s_sp3,0.4217351152317696,0.0011035866333528749,0.3603691,-0.050796804042112384,-,0.08800919197848192,0.0030760486551677504,0.5162756118774166,0.003876760805965963,1526.54508942626,0.29179518391434156,32.13646662189822,0.38779987409537703,0.5223806321926653,0.004496658250723425,1427.5746861174548,0.3517144342994455,39.99999999999999,0.2991852292475931,0.0019532224829181327,0.00010954690647700831,0.002820158417649888,3.961329896283842e-06,12.258490272396875,-,8.568390995368572,-,0.5737096285050146,0.03579407180919991,1.5260508952961171,0.3777943083639509,0.19086040436368543,0.021027089513955998,0.11250220470841256,0.06096105295162609,-0.29999999999999993,0.01242487483400971,0.00024009250061600597,6.532551557294794e-05,0.12275762784230192,0.020877231741821975,-0.02414490565041487,0.01430288775282767,0.6148346096410273,0.024841589896916358
CI_Ref_28_1_100x100_256s_sp4,0.4626328000469897,3.985442262468476e-05,0.3964986,-0.054216790089957674,-,0.11197031022033004,0.003099951705638619,0.690085318010435,0.003842555906674923,1526.3796727621184,0.21622083078700638,32.312934956385526,0.2906104167723472,0.6995698072226236,0.0043833928528401915,1427.6408343239627,0.2697443390318084,39.99999999999999,0.2046121307653045,0.0021164640605625625,8.211042025445564e-05,0.003965231455120861,0.000177334757160259,5.284909197440828,-,6.510506743419654,-,0.6334468118956977,0.034103270229725376,1.9269526667825645,0.3618298042103781,0.05251558963338984,0.021022523746170647,0.15391501867731114,0.05938982859831718,-0.29999999999999993,0.009780428527200187,0.00021905738475680835,6.249190858094641e-05,0.14977796954476133,0.020095649320506816,-0.0386507745251046,0.014427489655139902,0.8169825251771645,0.02463525269426141
CI_Ref_28_2_100x100_256s_sp1,0.4785140502579736,0.00016982816327728374,0.4135025,-0.05272159180805745,-,0.09742736058109118,0.0030885890122478543,0.6255478681027499,0.003776811552805327,1526.3373097595108,0.24085391625906627,32.086683012782935,0.32324787312834713,0.6394234363423121,0.004405919197875672,1427.7016491330216,0.2940640623671952,39.99999999999999,0.2531328408426231,0.002466514818628691,0.000102789413338684,0.0037156915957661098,6.020019766458732e-05,5.197736073623729,-,15.73522918106321,-,0.6916914811980909,0.03441784207505704,2.442781730945291,0.3633257841524533,0.08854393719074634,0.02112265368398765,0.18501611304241913,0.05933126356620938,-0.29999999999999993,0.010291148770598979,0.0003056483305731217,6.289901152888582e-05,0.1333975069188242,0.020160443631780843,-0.016555498443975462,0.014414915696076213,0.7280101112043373,0.024528446230775592
CI_Ref_28_2_100x100_256s_sp2,0.48131491993819236,4.778084234626834e-06,0.4169465,-0.05119497392991056,-,0.0943261344800648,0.0031249889156820384,0.5758019080456849,0.003874759142387213,1526.2500487600805,0.2813454558500943,32.00338877497679,0.37079784063232335,0.577127039261497,0.004881815016559651,1427.8217954622626,0.34434568996947434,39.22022498971847,0.4084816395570216,0.0019958176449794978,0.0008163345423852586,0.005117880675701041,0.00012601990809857157,7.593918750590959,-,4.282439355853208,-,0.6460968103831133,0.041458673169737295,1.9507569664568807,0.4320946275428687,0.08338513296380283,0.021980603160685164,0.10318610093433232,0.06819165160782038,-0.29999999999999993,0.018329515670168117,0.0002106374297900949,7.522230731794693e-05,0.1664825192441645,0.02375740568236814,-0.037331630884413915,0.014647035557068581,0.6865025836523696,0.02538891849830913
CI_Ref_4_100x100_256s_sp3,0.7181846856795574,0.00025265198469581426,0.6826644,-0.019528207690499507,-,0.18739660051154466,0.0030679699609459624,1.1947534506260642,0.0038542695775647356,1527.045135660005,0.11940673530976284,32.54310420413279,0.16439698836701125,1.2160776941009053,0.004230475124940746,1427.9522471013709,0.1477442717538497,39.99999999999999,0.05749408794440934,0.0033259489930722737,5.61848449256642e-05,0.004409397927831438,8.744467523285494e-05,8.485610530057565,-,15.27660043234188,-,0.8261029942564497,0.03127371804043225,0.7609837984562549,0.33434482072432836,0.25278779759319847,0.020388608879229355,-0.08361814141881752,0.05600977606816502,-0.29999999999999993,0.004460043213250114,-9.549327856523738e-05,5.750160978375912e-05,0.47516245970290655,0.01863156528543244,-0.05973772431039629,0.01431425994015985,1.4607949556782318,0.024608020431047494
CI_Ref_4_100x100_256s_sp5,0.8948752295258499,0.0010043050376256203,0.8643855,-0.010294733465200781,-,0.23638786828118505,0.003070993593556258,1.4786479699883766,0.0038218260603933873,1527.0612597075124,0.09611946582815077,32.776809578488326,0.133805279504111,1.513585578630182,0.004216996543710803,1427.6586839490242,0.11828830788947067,39.99999999999999,0.027036429163984684,0.004087021525151683,0.00012303531107892937,0.005756643470488831,2.0355245468877017e-05,17.35256989632417,-,13.757842295311264,-,0.9499895673987163,0.03073363606925256,0.07260852631901367,0.3307299234597073,0.3621472455475093,0.020367212263186038,-0.22994899469808433,0.055482069036888106,-0.29999999999999993,0.003386366391793976,-0.00025587452574600886,5.671902828762895e-05,0.6531636678167836,0.018471092504729246,-0.052472408158133435,0.01412742715483171,1.8138782741215274,0.024693538721854702
CI_Ref_6_1_100x100_256s_040523_sp1,0.5168940163536971,2.366457302383004e-05,0.4955798,-0.010676579951208817,-,0.07935041673806313,0.0031498510952215836,0.5325653511534509,0.003825603599811909,1525.632047085025,0.3086276783502237,32.19625296345309,0.3991879072253236,0.5344930454628407,0.00472829421398333,1427.7328000593075,0.37586225740108575,39.35514132834233,0.41763068880965964,0.004211442936588355,0.0008744118026092651,0.005723115713354389,0.0008196147964846538,5.452131455954356,-,4.412911365545561,-,0.875636933494596,0.03776342904163914,2.222997318733859,0.39373726126708336,-0.035928744636164946,0.022162762272813955,0.380753639213204,0.06394885423382486,-0.29999999999999993,0.01304004843858923,0.0002435900291578868,6.863476933619595e-05,0.30744388162362435,0.021833069750894784,-0.02455871469864973,0.014568961884761958,0.5866257370763974,0.02520837699183362
CI_Ref_6_1_100x100_256s_040523_sp2,0.5086907889016499,0.0010154629952597307,0.4810334,-0.016509359625973462,-,0.060006988265822334,0.0031409424075997095,0.49467892485395804,0.003494743426795612,1525.3925617267782,0.33688845165883974,32.396739995084275,0.4566338759589094,0.49565398795756466,0.004439685490251189,1427.0366990987916,0.3989986811272289,37.76161408665553,0.4910559082755197,0.004124515448147979,0.00021959669329231152,0.00481610439248202,0.000253592141965842,14.259408907339742,-,7.354266889828007,-,0.9251000560138136,0.01062931925069895,2.9999999999999996,0.0796187696951117,0.003397966283480283,0.020724554256473206,0.119520531847715,0.02440947483017817,-0.28321707296267584,0.02598038896777827,0.00032831285346107106,1.5314603860410026e-05,0.2726195135619809,0.004925636838675427,0.038163582706219674,0.014484459870857124,0.46329076661241436,0.025433978143132162
CI_Ref_6_1_100x100_256s_060223_sp1,0.9316485584355356,0.0004806927682307997,0.9282517,0.01644613045626816,-,0.14877771968351702,0.003128973582727016,0.9519223718300269,0.003837517556493557,1525.8544377052156,0.15757177787741516,32.15084316830614,0.2081525569278905,0.9639881849239148,0.004490924683999351,1427.7701550408492,0.19707952848064655,39.99999999999976,0.16786560632560002,0.00564814304858519,0.00019962123632982475,0.006443936430289105,0.00010397327721936368,27.533620442731934,-,17.978892641770916,-,1.29345005604282,0.03403843438967181,0.993623555755262,0.36059216133887845,0.2816690259517445,0.02103264435987701,0.025253448749496168,0.05946684956289691,-0.29999999999999993,0.005509535163598977,-4.3737877575511065e-05,6.249652788903566e-05,0.7342964860313185,0.02013264167955083,-0.03750286373363907,0.014328547063162068,1.0756255921227054,0.023777495668417616
CI_Ref_6_1_100x100_256s_060223_sp2,0.983996827120019,0.0006301359206596755,0.9862735,0.023785653860600012,-,0.14317923414129485,0.0031221100369259462,0.9790966687967746,0.003373631018786113,1525.8550897209482,0.1634202260307393,32.1085674183118,0.21555639987459793,0.9948426217053407,0.003449913582660376,1427.595784454506,0.20290226069185086,39.74397266656669,0.1999242115687527,0.0037538240111315412,0.00021516519673308568,0.00482650822872837,2.748830785456113e-06,17.985690777480546,-,10.346657212311536,-,1.4978380680883523,0.018646139687531375,2.9999999999999996,0.18386477075108162,0.2457804765066159,0.02055352973778634,0.04049984061845549,0.03441178756850504,-0.29999999999999993,0.005426216376102014,0.00015441950322290759,3.267373856824634e-05,0.6943281496065192,0.010446392889387101,-0.002767471035046884,0.014546724009867257,1.0615832833434466,0.024559971131616197
CI_Ref_6_2_100x100_256s_sp2,0.5478538008928681,0.0008022648582553424,0.5193117,-0.017524980404941794,-,0.08227567383369838,0.003141358784887589,0.557634826735604,0.0034840417439996833,1525.45891901716,0.30960564927663875,32.229836354393655,0.38833623079459545,0.5591757342934824,0.003972871931924417,1427.538357887182,0.36452771187536326,38.69386470673052,0.4199586720680363,0.0031415370812407097,3.074932019123474e-05,0.003365160322342586,7.328612581880093e-06,10.669466788240506,-,14.10480971296929,-,0.975315657437471,0.024163700261940892,2.9999999999999996,0.24358535961000025,0.07022467425348056,0.020982785452891083,0.1701807952617351,0.041572221438710664,-0.29999999999999993,0.01552315281773298,0.000380599646187468,4.281698265093463e-05,0.2747214022734795,0.013524702518704591,-0.016006404991909844,0.01433047204750878,0.6011384044784742,0.0248920658951848
CI_Ref_6_chip1_100x100_256s_sp1,0.5409764994697603,0.000781778805184369,0.5202911,-0.010011929058462477,-,0.08643054066026061,0.0031815604202523893,0.552868934017051,0.0038754903905088766,1525.6371671861482,0.29604274311395806,32.12854286048261,0.3829404882249682,0.5596661340035972,0.0047848667599095515,1427.7487104099152,0.3580050827495123,39.413312671736264,0.39888892318432173,0.0032022605570600133,0.00023073319983294143,0.004318146936304445,2.7944642175161977e-05,14.17115032746515,-,9.799779522682693,-,0.8155376764855577,0.037970651590583895,1.2789828536357066,0.3979502899495917,0.2652949465882212,0.021919288095620534,-0.009170809079219406,0.064850654731341,-0.29999999999999993,0.011535441853454976,0.0001395981396093037,6.92880921696014e-05,0.3509577521781072,0.022117426125088744,-0.02277609105105258,0.014561607938126336,0.6209282515554295,0.02480348987221491
CI_Ref_6_chip1_100x100_256s_sp2,0.5448715135007148,0.0006548943440906181,0.5205919,-0.012717077392642238,-,0.0781477723316123,0.003137674307431971,0.5420181712441718,0.0035669214169529707,1525.1630781399815,0.314539325842439,32.42832824305965,0.4247497056465836,0.537587078975538,0.004711914853017648,1427.487553654865,0.37846408037146295,37.73650258878239,0.46528045312860816,0.0025689233402478046,0.0001846720732203495,0.004336346059209614,3.8638058105305735e-05,14.824995916499821,-,16.776993872189227,-,0.9395495507278608,0.013996352788230422,2.9999999999999996,0.12362628744467519,-0.01023178402721362,0.02085891800902658,0.0544766552168537,0.02759362767119639,-0.2661494564353702,0.02957460148004381,0.0003120337753509049,2.2148138918961365e-05,0.29085288740623183,0.006945337375122978,-0.008721302178862892,0.01457431403012333,0.562041899601815,0.0255718351686267
CI_Ref_6_chip1_100x100_256s_sp4,0.5322301248363815,0.0009621679455048784,0.5093547,-0.012400210804901874,-,0.08157280952566213,0.0031723887795204395,0.5422229599333972,0.003829930371976147,1525.7546322239634,0.29015328123380385,32.004004863122454,0.37258420308089507,0.5489153163363065,0.00461711654294111,1427.6915782912943,0.3491113822219729,39.63793868106296,0.3630456416651138,0.0027583162319400304,0.00010137385215215112,0.003873022364947408,8.219102682617846e-05,11.338654245709181,-,13.087161334116866,-,0.8976752292451007,0.03623949760003255,2.200141711398663,0.38059859074534585,0.2065302700449081,0.02145812112883108,0.10781294553248917,0.06222860305345261,-0.29999999999999993,0.009614267506343756,0.00027086459744396735,6.625830213349585e-05,0.2984319306912574,0.021199107572726146,-0.008985396119336358,0.01437502707668204,0.5961788440923982,0.02436403756820839
CI_Ref_6_chip1_100x100_256s_sp5,0.562675094128965,0.0016136041124861322,0.5386174,-0.013519360685817605,-,0.0854074862795756,0.0031447817950537625,0.5773258534726173,0.003871137241291849,1525.8254829172522,0.2625346080532578,31.965518126247865,0.35197366868838287,0.5873590484343877,0.004655501963851008,1427.6930211029714,0.32820669603293695,39.8367623472972,0.31919672521960774,0.0035614506102442807,7.650666154841542e-05,0.0038966136490241085,2.5230625505394128e-05,24.898676146057824,-,11.135633099583407,-,0.9313116793443648,0.03570129277405714,1.9224220449669622,0.3755914005797331,0.25627092351771796,0.021576754027377576,0.08739436486207491,0.061774681831698694,-0.29999999999999993,0.008003208874351414,0.00027310297554625153,6.531165664622066e-05,0.3311890259416106,0.020949324893510243,-0.005054934296415386,0.014479372235202908,0.6320591145110652,0.024219212944542746
CI_Ref_8_1_100x100_256s_sp1,0.39895930501413673,0.0007471276141322038,0.3840665,-0.007540107248756107,-,0.10463827208904153,0.003134074250324729,0.8209262409312132,0.003820118834088175,1526.1727220434236,0.18062853188079914,32.39484489874555,0.24946886552619585,0.8270743741906432,0.004439062085799502,1427.331641383702,0.22621218771243004,39.99999999999999,0.17640698033766172,0.003802957964019934,7.976435969816137e-05,0.0015730394621306914,3.2873419193917735e-06,28.563961089192144,-,7.354313616880627,-,0.7582482298448932,0.03360792683627293,1.1671027699803498,0.3577675159425237,0.15068056253594841,0.0206161378563933,0.08512229973274227,0.05933392626901321,-0.29999999999999993,0.0072553920149552595,0.00015100233200475164,6.177254134663282e-05,0.30965635138715314,0.01993802637549217,-0.028874843223670052,0.014379318484873428,0.9324848813709486,0.02461252496399835
CI_Ref_8_1_100x100_256s_sp2,0.4389422724297864,3.6510890949792236e-05,0.4241259,-0.005883426023716544,-,0.11239926108582723,0.0030931169120470086,0.8787766297169026,0.003637803513193756,1526.1611949081503,0.16746402473764438,32.39559527499082,0.2268852112149743,0.8926979905011214,0.004082439421224787,1427.4068447028883,0.20590117047445364,39.99999999999999,0.1598650033054997,0.0007012627853056997,8.684700104906631e-05,0.002633059072838399,7.784080298732565e-05,3.117159027426125,*,9.75841888683219,-,0.9048214226143703,0.02845285697419926,2.790330403196546,0.2988951183751476,0.09931213070723653,0.020337777856511682,0.08411981107284706,0.050317595442047516,-0.29999999999999993,0.006033441376619277,0.0002134831970200795,5.189250128360767e-05,0.30830513745790483,0.016708974437160608,-0.031214323187914138,0.014328643102613808,0.9919618295509284,0.024251848131382637
CI_Ref_8_1_100x100_256s_sp3,0.4104147786512751,0.0012255329006927284,0.3848521,-0.01647789392446473,-,0.1041844817146802,0.003152842262023927,0.8162199160258303,0.003755661342544413,1526.1833135921113,0.1883650182498614,32.33928808122693,0.25096176315980356,0.8263225732590266,0.004406352313799124,1427.3386994408443,0.22883237021661004,39.96520643438372,0.20882971749680537,0.001358019898156871,8.872382479471958e-05,0.002192362817107651,5.228764174447156e-05,10.545255356758268,-,10.947119832415543,-,0.857517376225819,0.033040858191549435,2.5909053112558538,0.346919800468129,0.08761066026352683,0.02121970287214065,0.1439732014024653,0.05729314709332117,-0.29999999999999993,0.007808722849593327,0.00033804012847849375,6.0296228374653146e-05,0.25243443830089385,0.019331701848773863,-0.028225637119446735,0.014096953781508565,0.9274724747359301,0.024591258215809812
CI_Ref_8_1_100x100_256s_sp4,0.44115934496629866,0.0013058727619753106,0.4044018,-0.02718524808542549,-,0.11258461908562555,0.0031404560612971573,0.890273556948117,0.0038563460962064743,1526.1648650925868,0.16088372215571056,32.45050412876368,0.22050288565001308,0.9082187417488096,0.004405435292650655,1427.105578587773,0.20049288113062647,39.99999999999999,0.12116710968442634,0.0016242467719547026,8.511329376679547e-05,0.0038170830820294954,7.24382581854924e-05,11.945973180962683,-,16.76102825063671,-,0.7515811278519542,0.03246763937486555,0.497097228214411,0.3442703372505037,0.3612009961298711,0.020849497625688284,-0.13732826071845822,0.05762179608544422,-0.29999999999999993,0.0050931447232914415,-2.5573727832104967e-05,5.956436787755121e-05,0.3949203181722854,0.019212734190812805,-0.011806616510300988,0.014212342342181158,1.0006685905992074,0.024047117198894276
CI_Ref_8_2_100x100_256s_sp1,0.4998083557171464,0.0005893670461467875,0.4767889,-0.013225024623142496,-,0.1285169845944531,0.003099046267155343,1.0068806222059805,0.0037676984716442977,1526.1353944236084,0.14412867649687505,32.51892199786735,0.19614681034325304,1.0178831112070392,0.004218949580673004,1427.1472361534975,0.18004509537776298,39.99999999999999,0.12312136687838454,0.0034385544623276427,4.66920243616386e-05,0.0030545938089807253,3.570994367551437e-05,18.363502611737868,-,11.829282601078555,-,0.9887346406471077,0.030120156145592308,2.5608517781674345,0.3185012620175805,0.11181987423494519,0.02062578392951165,0.06983490796992387,0.05366951497611786,-0.29999999999999993,0.006062150808871035,0.00019955790879762434,5.51285345622663e-05,0.38359736392808946,0.017810044419879715,-0.031718614995309306,0.014178566062498529,1.1334239458567734,0.023744622808432567
CI_Ref_9_1_100x100_256s_sp1,1.5407163508977197,0.003177993216315445,1.521269,0.006610424181186944,-,0.2728691332332679,0.0031744764032729184,1.674277886945158,0.0037764588538756303,1524.811542165199,0.11232714819991264,31.98755347733846,0.1331260780926466,1.683814210029991,0.004987223336104636,1428.515103486299,0.13406528264365164,39.35936314403112,0.16786343912565557,0.006896292421709329,2.0660175415103303e-05,0.009622735754436769,0.00011615533959703924,20.820479516201267,-,10.242132080773755,-,1.2675339320640107,0.0387948689784405,-0.2554410667364409,0.4002724812533376,0.6780423928649638,0.02250517073307564,-0.42182214616495634,0.06538373743758924,-0.29999999999999993,0.0030668682479322007,-0.00025185785573822044,7.071846516127554e-05,0.8857054899415446,0.022471390654172155,-0.04733613155473492,0.014381001642880894,1.68075434806965,0.024828732729651005
CI_Ref_9_1_100x100_256s_sp4,1.4891714838020376,0.001869900796745978,1.476047,0.01611725791311885,-,0.2656430407706165,0.0031914718709410996,1.6070416871752136,0.0038067307254607712,1524.8172799401905,0.11541551090568876,32.04978888633637,0.13804924342157204,1.6147486616479445,0.00504105288074522,1428.579230906408,0.13767045122326044,39.25740229961719,0.1755514445279953,0.007831782762327908,0.00013992264704680606,0.009783555737371575,0.0002586477082939974,20.163052935451343,-,16.80743199382489,-,1.2086030818314528,0.03939247229978239,-0.47049103288639976,0.40744492938862875,0.49161608414303787,0.022758820468545375,-0.24844486570280164,0.0671334141482133,-0.29999999999999993,0.003349722594441364,-0.00027226335809267207,7.186806042249396e-05,0.8644603948276668,0.02288798496659929,-0.0634799926293796,0.01467340985088712,1.6234078154952059,0.02517419315806504
CI_Ref_bas_3_1_100x100_256s_060223_sp1,0.33497125769836433,0.0001765515627675154,0.2977904,-0.021275461005661182,-,0.04616016263544234,0.0031206192149213327,0.305858929092145,0.0040233658661167244,1521.0253564071008,0.5361063440386216,34.09493734486693,0.7658994777293809,0.2956926236133227,0.004856147235203097,1422.163651150739,0.6242768121484953,35.06639392605543,0.745967421864509,0.002539979006445554,4.877459618733474e-05,0.00218579013373588,6.001966794729978e-06,10.538150647842519,-,7.124437658588082,-,0.4202313715462729,0.05408502582198115,2.3291262816176017,0.5598773472493573,0.051003158130086726,0.021635812639185955,0.15299248021892742,0.07692117657794116,-0.26558599114117376,0.04601229026880813,0.0003418747102545808,9.549430577724835e-05,-0.0014063742257118675,0.029039819299502192,-0.00401263237149568,0.014843280908146834,0.18850676056177784,0.02448052932003245
CI_Ref_bas_3_1_100x100_256s_sp2,0.34663920521542896,3.056011143058426e-05,0.3086245,-0.02246439243940759,-,0.038396250914734656,0.0031575224424166457,0.328798486406883,0.004026396783763136,1521.5679774489274,0.5203440758980915,33.52462305585703,0.6937761831920416,0.32356410944933284,0.005312182115155795,1423.2204260647966,0.5948644263392199,36.38413857730729,0.7692527085380723,0.0026905925830235052,0.00020631173541326965,0.004347441039695734,0.00014430901915210627,4.3336836978002315,-,6.098126321853736,-,0.33909081051556544,0.06710570965486846,1.5306497653066318,0.6944621054319526,0.015199234276452433,0.021918444217427835,0.054849279947671144,0.09106204340643059,-0.15617191864824484,0.06210284920852149,0.00019287838657274637,0.00011781520021647741,0.041749225978547945,0.03545010981614837,-0.04951335558283077,0.015103262015787742,0.26501459019759116,0.024167987268243447
CI_Ref_bas_3_1_100x100_256s_sp3,0.30659709225123066,0.0007081756839937715,0.2671271,-0.023938145354327162,-,0.04224464317163723,0.003210762000546245,0.33354904907546945,0.0039880843342146996,1521.2191180759996,0.5243719942265944,33.80367290575021,0.6992284747523638,0.3293110036210186,0.005097444214305839,1422.0702343852934,0.6011203760222047,36.79979418411025,0.7425114528420699,0.001042565849421766,7.51756947136478e-05,0.0022952836506725527,0.00017807667281988002,4.7670698160474885,-,8.469523735680395,-,0.3982823012648537,0.05274563076743148,2.383279853448626,0.5456104596816024,0.12145141924019819,0.022269294393386208,0.19681951003185416,0.07666521933993099,-0.29300864736929066,0.04262041678420527,0.0003720265952481568,9.335819387421982e-05,-0.027645562192591774,0.02853723696767944,-0.0034519263875827533,0.014618522226680739,0.240825235858174,0.024493929145704613
CI_Ref_bas_3_2_100x100_256s_060223_sp1,0.3963489523011517,0.000463950977693458,0.3182049,-0.058635472095655755,-,0.057093513331740384,0.0031779060550593615,0.36772507935088145,0.003918257720125202,1521.340930688176,0.46737017798631575,33.90908825074856,0.6410395003183601,0.35454966017820544,0.004845678752445339,1422.7763813573465,0.5343253800496496,35.557941243228804,0.6591363164378653,0.0020410134271511694,0.0002458703384621826,0.003000456009950248,0.00012358732227630767,4.790052457306386,-,8.718801518059585,-,0.5190366516881156,0.045687309462846874,2.835919523850984,0.4722610087328773,0.09213858340756348,0.02171274347832086,0.18121286762082278,0.06745553936455527,-0.29999999999999993,0.03857111913023475,0.000438931769800098,8.087628227414449e-05,-0.037877642203833814,0.024778524224199145,-0.027404085725792667,0.014655976405939318,0.26155863239055,0.02476628621348176
CI_Ref_bas_3_chip1_100x100_256s_sp1,0.5248384604179545,1.5885900638979212e-05,0.4787361,-0.01798515617930251,-,0.05806683368636661,0.003207488115752967,0.3671852402697536,0.00406403928465294,1521.3560974791296,0.4549925929278496,33.87948317044365,0.6298612391463956,0.3581743454438028,0.005197062322387751,1422.4245587104892,0.5154815722375863,35.67580451243455,0.6727506636012489,0.002730815234449151,0.0001061459512377173,0.0035770241598861306,9.038750408209234e-06,11.270757035886199,-,7.24112069053264,-,0.4825296014813702,0.0651350052256969,1.765592238054186,0.6743975438692635,-0.09378674409115831,0.021941784655619623,0.15053336104641982,0.0883912632085156,-0.11734307739967689,0.06084769340580887,0.00020112858579249604,0.00011436456749621608,0.12624754217045653,0.0344245397044338,-0.013968726947540235,0.015012680752401196,0.23008650634887554,0.024628977851898118
CI_Ref_bas_3_chip1_100x100_256s_sp2,0.5599532326045927,8.105921449490145e-06,0.5096425,-0.020902377754269494,-,0.06631222087106725,0.003195203412818689,0.4843909283599236,0.004045246375266761,1521.2787521343357,0.3541073450932234,33.899940559273375,0.4834971681310343,0.4718148309925342,0.005330145138832275,1422.406965402227,0.4023433864423017,35.67660332348586,0.5264202912370282,0.002357232474828093,8.85040423936529e-05,0.0031401222815887163,1.2023657769192798e-06,6.750540766433287,-,7.929719911319321,-,0.5994939945790504,0.036694774426467416,2.9999999999999996,0.37255710075601983,-0.10019870942986722,0.021567109485608586,0.1860044666407696,0.052476556759544254,-0.19728363384057956,0.044436297320035595,0.00032558508669780587,6.348937620194313e-05,0.09805028068360312,0.01911751729484212,-0.019275345805305117,0.01474622682000497,0.31480073107105844,0.024498514441822147
CI_Ref_bas_3_chip1_100x100_256s_sp3,0.5390038872685173,0.0005051732414924028,0.4917546,-0.019748643253872777,-,0.06287270382764815,0.003149938641824018,0.4341581476792197,0.004127525422772828,1521.03308868439,0.38093985985914297,33.74055935824693,0.5205565134270838,0.4274503663010193,0.004761750861360642,1422.1675053573358,0.43267922859670344,35.77749301139154,0.5302315587514717,0.0030820702516460552,0.0001209740275469643,0.0030522018000147277,2.7931726796488225e-05,8.420475288720583,-,9.30164551310204,-,0.5524489454916441,0.043545000502095095,2.487680207010103,0.4509289611971654,0.24518366054191945,0.021890693956169903,-0.05360639106284047,0.06829659534953908,-0.29999999999999993,0.02840129712730488,0.0002805757216569633,7.792593348282872e-05,0.11324292685407132,0.02423086417799408,-0.02475005981897375,0.014389369093099494,0.30397382948357565,0.023917931901566426
