Wavenumber,Absorbance
5546.504,0.66149
5548.433,0.6601555
5550.361,0.6612464
5552.29,0.6661245
5554.219,0.6686431
5556.147,0.6668395
5558.076,0.6644709
5560.004,0.6617936
5561.933,0.662191
5563.861,0.6627984
5565.79,0.6639045
5567.718,0.665835
5569.647,0.6680491
5571.576,0.6672042
5573.504,0.6657112
5575.433,0.6683888
5577.361,0.666254
5579.29,0.6665253
5581.218,0.6696067
5583.147,0.66912
5585.075,0.671514
5587.004,0.6707386
5588.933,0.6664519
5590.861,0.6667739
5592.79,0.6713632
5594.718,0.6698644
5596.646,0.6665971
5598.575,0.6649175
5600.504,0.6648361
5602.432,0.6662248
5604.361,0.6678621
5606.29,0.6685422
5608.218,0.6685823
5610.146,0.6717926
5612.075,0.6709683
5614.003,0.6659325
5615.932,0.6651049
5617.861,0.663227
5619.789,0.6657334
5621.718,0.6720669
5623.646,0.6688725
5625.575,0.6641588
5627.503,0.6628667
5629.432,0.6666805
5631.36,0.6679932
5633.289,0.669978
5635.218,0.6722414
5637.146,0.6704229
5639.075,0.6704521
5641.003,0.6721037
5642.932,0.6710904
5644.86,0.6715164
5646.789,0.6723731
5648.717,0.6712833
5650.646,0.6678848
5652.575,0.6676868
5654.503,0.671145
5656.432,0.6729395
5658.36,0.6759291
5660.289,0.6749991
5662.217,0.6712745
5664.146,0.6717035
5666.074,0.6724418
5668.003,0.6737027
5669.932,0.6767154
5671.86,0.6725345
5673.789,0.6666015
5675.717,0.6687368
5677.646,0.6736805
5679.574,0.6777202
5681.503,0.6811675
5683.431,0.6787732
5685.36,0.6763412
5687.289,0.6750728
5689.217,0.6765523
5691.146,0.6757995
5693.074,0.6748684
5695.002,0.6749858
5696.931,0.6754397
5698.86,0.6722773
5700.788,0.6721559
5702.717,0.6757516
5704.646,0.6768798
5706.574,0.6755743
5708.502,0.6763277
5710.431,0.6782105
5712.359,0.6783705
5714.288,0.6765858
5716.217,0.6784207
5718.145,0.6788204
5720.074,0.6760961
5722.002,0.6756711
5723.931,0.679298
5725.859,0.6805222
5727.788,0.6809514
5729.716,0.6800408
5731.645,0.6788114
5733.574,0.6801162
5735.502,0.6826352
5737.431,0.681444
5739.359,0.6788774
5741.288,0.6751675
5743.216,0.6786838
5745.145,0.6820584
5747.073,0.6811938
5749.002,0.6809271
5750.931,0.680931
5752.859,0.6819671
5754.788,0.6817405
5756.716,0.6830612
5758.645,0.684119
5760.573,0.6799664
5762.502,0.6791812
5764.43,0.6796589
5766.359,0.6795255
5768.288,0.6824985
5770.216,0.6828473
5772.145,0.6831577
5774.073,0.6853287
5776.001,0.6859985
5777.93,0.6868187
5779.859,0.6891851
5781.787,0.6868719
5783.716,0.6844293
5785.645,0.6813748
5787.573,0.6797739
5789.501,0.6807492
5791.43,0.6802568
5793.358,0.6804696
5795.287,0.6868289
5797.216,0.6890615
5799.144,0.6887224
5801.073,0.6898369
5803.001,0.687277
5804.93,0.6866412
5806.858,0.6876589
5808.787,0.683911
5810.715,0.6834363
5812.644,0.687075
5814.573,0.6895167
5816.501,0.6900175
5818.43,0.6862651
5820.358,0.6847641
5822.287,0.6846636
5824.215,0.6878921
5826.144,0.6935482
5828.072,0.6897923
5830.001,0.687336
5831.93,0.6893694
5833.858,0.6896251
5835.787,0.686502
5837.715,0.6882061
5839.644,0.6888635
5841.572,0.687342
5843.501,0.6881515
5845.429,0.6871602
5847.358,0.6872981
5849.287,0.6875514
5851.215,0.6881653
5853.144,0.6892291
5855.072,0.6876234
5857,0.6864547
5858.929,0.6920007
5860.858,0.7011521
5862.786,0.7003295
5864.715,0.6916177
5866.644,0.6851776
5868.572,0.684452
5870.5,0.6910433
5872.429,0.6976108
5874.357,0.6978354
5876.286,0.6938291
5878.215,0.6896489
5880.143,0.6916719
5882.072,0.696264
5884,0.6987463
5885.929,0.6961088
5887.857,0.6905084
5889.786,0.6974577
5891.714,0.6989328
5893.643,0.6952131
5895.572,0.6960377
5897.5,0.6944759
5899.429,0.6914503
5901.357,0.6978163
5903.286,0.7002075
5905.214,0.6986611
5907.143,0.6998329
5909.071,0.6974733
5911,0.6969397
5912.929,0.7021406
5914.857,0.7022216
5916.786,0.7010803
5918.714,0.7027529
5920.643,0.7015368
5922.571,0.7014711
5924.5,0.7005727
5926.428,0.6934302
5928.357,0.693068
5930.286,0.6968325
5932.214,0.7026004
5934.143,0.7033203
5936.071,0.6980402
5938,0.6999387
5939.928,0.7036078
5941.857,0.7050259
5943.785,0.7031622
5945.714,0.7078247
5947.643,0.7136738
5949.571,0.7064057
5951.5,0.7029748
5953.428,0.7059373
5955.356,0.7063254
5957.285,0.7054847
5959.214,0.7050478
5961.142,0.7028053
5963.071,0.7005453
5965,0.7064404
5966.928,0.7145231
5968.856,0.711565
5970.785,0.7067105
5972.713,0.7066089
5974.642,0.7013526
5976.571,0.6999575
5978.499,0.7050102
5980.428,0.7078855
5982.356,0.7114053
5984.285,0.7159243
5986.213,0.7156719
5988.142,0.7139931
5990.07,0.7125354
5991.999,0.7047896
5993.928,0.6988649
5995.856,0.7029734
5997.785,0.7077287
5999.713,0.7136381
6001.642,0.7155831
6003.57,0.7137746
6005.499,0.7099709
6007.427,0.7124323
6009.356,0.7175929
6011.285,0.7169081
6013.213,0.714314
6015.142,0.7201581
6017.07,0.7190276
6018.999,0.7144427
6020.927,0.7145885
6022.856,0.7164745
6024.784,0.7148436
6026.713,0.7158267
6028.642,0.7171373
6030.57,0.7143321
6032.499,0.7166144
6034.427,0.7199631
6036.355,0.7174878
6038.284,0.7130907
6040.213,0.7116416
6042.141,0.7119147
6044.07,0.7142043
6045.999,0.7181127
6047.927,0.7136328
6049.855,0.7075825
6051.784,0.707803
6053.712,0.7118026
6055.641,0.7150794
6057.57,0.7169985
6059.498,0.7175615
6061.427,0.7160948
6063.355,0.717602
6065.284,0.7176548
6067.212,0.7142911
6069.141,0.7155651
6071.069,0.7177573
6072.998,0.7215463
6074.927,0.7240747
6076.855,0.7187269
6078.784,0.7144282
6080.712,0.7174314
6082.641,0.7252344
6084.569,0.7248245
6086.498,0.7199177
6088.426,0.72357
6090.355,0.7293828
6092.284,0.7294917
6094.212,0.7296283
6096.141,0.729054
6098.069,0.7287481
6099.998,0.7308452
6101.926,0.7308773
6103.855,0.7258345
6105.783,0.7262634
6107.712,0.7283261
6109.641,0.7281944
6111.569,0.726728
6113.498,0.7241457
6115.426,0.7242464
6117.354,0.7329584
6119.283,0.7337186
6121.212,0.7295771
6123.14,0.7297304
6125.069,0.731438
6126.998,0.7311786
6128.926,0.724901
6130.854,0.7209179
6132.783,0.720863
6134.711,0.728124
6136.64,0.7337894
6138.569,0.7284181
6140.497,0.727377
6142.426,0.7276511
6144.354,0.7307935
6146.283,0.7299976
6148.211,0.7262109
6150.14,0.7277787
6152.068,0.7300934
6153.997,0.7259014
6155.926,0.7243546
6157.854,0.7279302
6159.783,0.7305492
6161.711,0.7312185
6163.64,0.7368166
6165.568,0.7385848
6167.497,0.7391366
6169.425,0.7353036
6171.354,0.7317166
6173.283,0.7314582
6175.211,0.7303959
6177.14,0.729934
6179.068,0.7327097
6180.997,0.7290018
6182.925,0.7328495
6184.854,0.7446965
6186.782,0.7488677
6188.711,0.7396518
6190.64,0.7378921
6192.568,0.7450014
6194.497,0.7466072
6196.425,0.7389168
6198.354,0.7310376
6200.282,0.7267907
6202.211,0.7327331
6204.139,0.7388897
6206.068,0.744723
6207.997,0.7396186
6209.925,0.7348862
6211.854,0.7333552
6213.782,0.7384138
6215.71,0.7450083
6217.639,0.7412326
6219.568,0.7375936
6221.496,0.7448821
6223.425,0.7478117
6225.354,0.7505087
6227.282,0.7568708
6229.21,0.7554135
6231.139,0.7517762
6233.067,0.7482826
6234.996,0.7452109
6236.925,0.7418416
6238.853,0.7399454
6240.782,0.7442924
6242.71,0.7478143
6244.639,0.7439175
6246.567,0.7417516
6248.496,0.7434587
6250.424,0.7523281
6252.353,0.7605508
6254.282,0.7547275
6256.21,0.7556772
6258.139,0.7568309
6260.067,0.7611517
6261.996,0.7593135
6263.924,0.7472166
6265.853,0.7444249
6267.781,0.7442263
6269.71,0.7511408
6271.639,0.751819
6273.567,0.748558
6275.496,0.7528738
6277.424,0.7531953
6279.353,0.753971
6281.281,0.7540351
6283.21,0.7488244
6285.138,0.7466418
6287.067,0.7451959
6288.996,0.7508715
6290.924,0.7586985
6292.853,0.7520447
6294.781,0.7521207
6296.709,0.756872
6298.638,0.7550826
6300.567,0.755012
6302.495,0.7512907
6304.424,0.7503945
6306.353,0.7573795
6308.281,0.7623292
6310.209,0.7556041
6312.138,0.7512776
6314.066,0.7496161
6315.995,0.753087
6317.924,0.7529824
6319.852,0.7525204
6321.781,0.7611773
6323.709,0.765236
6325.638,0.7593651
6327.566,0.7603596
6329.495,0.7631927
6331.423,0.7546105
6333.352,0.7591999
6335.28,0.769348
6337.209,0.7694278
6339.138,0.7582336
6341.066,0.7551603
6342.995,0.7592499
6344.923,0.7542633
6346.852,0.7578602
6348.78,0.7673393
6350.709,0.7616661
6352.637,0.7529233
6354.566,0.7588989
6356.495,0.7655951
6358.423,0.7704006
6360.352,0.7722977
6362.28,0.7715233
6364.208,0.7734791
6366.137,0.7672403
6368.066,0.7680484
6369.994,0.77311
6371.923,0.7695431
6373.852,0.7618685
6375.78,0.7642294
6377.708,0.7740115
6379.637,0.7724887
6381.565,0.7639971
6383.494,0.7684131
6385.423,0.7750606
6387.351,0.7793791
6389.28,0.7738498
6391.208,0.7678859
6393.137,0.7653008
6395.065,0.7645866
6396.994,0.7639372
6398.922,0.7687449
6400.851,0.7807965
6402.78,0.7860319
6404.708,0.7744296
6406.637,0.7659135
6408.565,0.7653248
6410.494,0.7673658
6412.422,0.767803
6414.351,0.7723808
6416.279,0.7714047
6418.208,0.780462
6420.137,0.7796755
6422.065,0.7656028
6423.994,0.7619039
6425.922,0.7698205
6427.851,0.7678477
6429.779,0.7660959
6431.708,0.7732523
6433.636,0.7750712
6435.565,0.7753189
6437.494,0.7766969
6439.422,0.7806213
6441.351,0.7797735
6443.279,0.7828864
6445.208,0.7830889
6447.136,0.7782757
6449.065,0.7744973
6450.993,0.7696603
6452.922,0.7721673
6454.851,0.7810455
6456.779,0.7866565
6458.708,0.7937772
6460.636,0.7892422
6462.564,0.78034
6464.493,0.7764167
6466.422,0.7775775
6468.35,0.7748103
6470.279,0.7783878
6472.208,0.7770236
6474.136,0.7701737
6476.064,0.7720135
6477.993,0.7836013
6479.921,0.7909571
6481.85,0.784846
6483.779,0.7792615
6485.707,0.7809241
6487.636,0.7830742
6489.564,0.7799779
6491.493,0.7758788
6493.421,0.7762346
6495.35,0.7754448
6497.278,0.7778345
6499.207,0.7793702
6501.136,0.788882
6503.064,0.7939962
6504.993,0.7943707
6506.921,0.8044384
6508.85,0.7986771
6510.778,0.7865027
6512.707,0.7872222
6514.635,0.7902191
6516.564,0.78628
6518.493,0.7844838
6520.421,0.7871348
6522.35,0.7879062
6524.278,0.7879615
6526.207,0.7911004
6528.135,0.7886901
6530.064,0.7932941
6531.992,0.7907444
6533.921,0.7880321
6535.85,0.7927665
6537.778,0.7959584
6539.707,0.7929427
6541.635,0.7901866
6543.563,0.792947
6545.492,0.7914096
6547.421,0.7898113
6549.349,0.7980239
6551.278,0.8012955
6553.207,0.7948257
6555.135,0.7922697
6557.063,0.7905537
6558.992,0.7863273
6560.92,0.788884
6562.849,0.7876921
6564.778,0.7838701
6566.706,0.7891195
6568.635,0.7967354
6570.563,0.8000478
6572.492,0.799408
6574.42,0.7921269
6576.349,0.7983913
6578.277,0.7955579
6580.206,0.7904655
6582.135,0.7939894
6584.063,0.7992696
6585.992,0.8022014
6587.92,0.8005223
6589.849,0.7967479
6591.777,0.8090518
6593.706,0.8124037
6595.634,0.8028412
6597.563,0.8005459
6599.492,0.7998658
6601.42,0.7976073
6603.349,0.798937
6605.277,0.8032032
6607.206,0.803346
6609.134,0.7981542
6611.063,0.7954811
6612.991,0.8035068
6614.92,0.8016768
6616.849,0.8047556
6618.777,0.8156376
6620.706,0.8230917
6622.634,0.8187078
6624.563,0.8178741
6626.491,0.812759
6628.42,0.8045078
6630.348,0.7999377
6632.277,0.8036069
6634.206,0.803017
6636.134,0.8021153
6638.063,0.802843
6639.991,0.8078494
6641.919,0.8057832
6643.848,0.7943598
6645.777,0.7989969
6647.705,0.8129627
6649.634,0.8147663
6651.563,0.8226175
6653.491,0.8215958
6655.419,0.8030763
6657.348,0.795947
6659.276,0.8021979
6661.205,0.8024598
6663.134,0.7968609
6665.062,0.7983523
6666.991,0.8121927
6668.919,0.8213711
6670.848,0.8262261
6672.776,0.8172045
6674.705,0.8022054
6676.633,0.7988064
6678.562,0.8039261
6680.491,0.8124478
6682.419,0.8126981
6684.348,0.8075671
6686.276,0.8078202
6688.205,0.815757
6690.133,0.8271987
6692.062,0.8312787
6693.99,0.8143873
6695.919,0.8045298
6697.848,0.8075904
6699.776,0.8136979
6701.705,0.820299
6703.633,0.8169034
6705.562,0.8159151
6707.49,0.8177181
6709.419,0.812512
6711.347,0.8169658
6713.276,0.8200828
6715.205,0.8130417
6717.133,0.8155414
6719.062,0.8233346
6720.99,0.8174708
6722.918,0.8059177
6724.847,0.809462
6726.776,0.8194009
6728.704,0.8059862
6730.633,0.7978564
6732.562,0.8010099
6734.49,0.8086681
6736.418,0.8226239
6738.347,0.8319025
6740.275,0.8296468
6742.204,0.8234223
6744.133,0.8237285
6746.061,0.8215339
6747.99,0.8155042
6749.918,0.8111138
6751.847,0.8105468
6753.775,0.8095547
6755.704,0.8199342
6757.632,0.8370702
6759.561,0.8443331
6761.49,0.8294441
6763.418,0.8282421
6765.347,0.8316087
6767.275,0.8256577
6769.204,0.8235353
6771.132,0.8258454
6773.061,0.8246031
6774.989,0.8282742
6776.918,0.8343418
6778.847,0.8400611
6780.775,0.8321716
6782.704,0.8385085
6784.632,0.8360032
6786.561,0.823311
6788.489,0.8153637
6790.418,0.8178251
6792.346,0.8193676
6794.275,0.8196173
6796.204,0.836794
6798.132,0.836967
6800.061,0.8256189
6801.989,0.8172125
6803.917,0.8054304
6805.846,0.8027276
6807.775,0.8214685
6809.703,0.8362437
6811.632,0.8304431
6813.561,0.8244968
6815.489,0.8188286
6817.417,0.8198895
6819.346,0.8266069
6821.274,0.849672
6823.203,0.8559551
6825.132,0.8427451
6827.06,0.8338406
6828.989,0.8285571
6830.917,0.8267601
6832.846,0.8427628
6834.774,0.8519843
6836.703,0.8333417
6838.631,0.826796
6840.56,0.8331822
6842.489,0.8401326
6844.417,0.8429804
6846.346,0.8328375
6848.274,0.827404
6850.203,0.8206028
6852.131,0.8255326
6854.06,0.8239508
6855.988,0.8347906
6857.917,0.8453165
6859.846,0.8481082
6861.774,0.8493921
6863.703,0.849704
6865.631,0.848973
6867.56,0.8521236
6869.488,0.8481882
6871.417,0.8426034
6873.345,0.8492132
6875.274,0.8452054
6877.203,0.8490467
6879.131,0.8453447
6881.06,0.828079
6882.988,0.8292789
6884.917,0.8412074
6886.845,0.8453484
6888.774,0.8380417
6890.702,0.8332894
6892.631,0.829614
6894.56,0.8313895
6896.488,0.8467833
6898.417,0.8475876
6900.345,0.839925
6902.273,0.8264234
6904.202,0.8225096
6906.131,0.8410277
6908.059,0.8511472
6909.988,0.8559598
6911.917,0.8615221
6913.845,0.8658183
6915.773,0.8644525
6917.702,0.8542947
6919.63,0.8451074
6921.559,0.8386717
6923.488,0.844445
6925.416,0.851998
6927.345,0.8486321
6929.273,0.8500541
6931.202,0.8524026
6933.13,0.8605935
6935.059,0.8512505
6936.987,0.8430908
6938.916,0.8364781
6940.845,0.8414769
6942.773,0.8535491
6944.702,0.8559555
6946.63,0.8531883
6948.559,0.8553098
6950.487,0.8470005
6952.416,0.8435364
6954.344,0.8430948
6956.273,0.8447132
6958.202,0.8490286
6960.13,0.8686387
6962.059,0.8698176
6963.987,0.8702902
6965.916,0.8700951
6967.844,0.8829082
6969.773,0.8773605
6971.701,0.8569708
6973.63,0.8520235
6975.559,0.8606016
6977.487,0.8563121
6979.416,0.8538983
6981.344,0.8570752
6983.272,0.8548529
6985.201,0.8579245
6987.13,0.8548491
6989.058,0.853084
6990.987,0.8574892
6992.916,0.8575071
6994.844,0.8452092
6996.772,0.8567044
6998.701,0.8670214
7000.629,0.85003
7002.558,0.8435564
7004.487,0.8611242
7006.415,0.8784312
7008.344,0.8696636
7010.272,0.8579802
7012.201,0.8547147
7014.129,0.8492253
7016.058,0.8521106
7017.986,0.8609979
7019.915,0.868448
7021.844,0.8652394
7023.772,0.873301
7025.701,0.8716473
7027.629,0.8588147
7029.558,0.84501
7031.486,0.8443202
7033.415,0.8658756
7035.343,0.8775095
7037.272,0.8759654
7039.201,0.8748048
7041.129,0.885258
7043.058,0.8712523
7044.986,0.8660046
7046.915,0.8610231
7048.843,0.8715755
7050.772,0.8828003
7052.7,0.8757376
7054.629,0.8679014
7056.558,0.8655788
7058.486,0.8668993
7060.415,0.8726076
7062.343,0.8821476
7064.271,0.8822586
7066.2,0.8858415
7068.129,0.9115438
7070.057,0.9044133
7071.986,0.8749844
7073.915,0.844072
7075.843,0.8477438
7077.771,0.867785
7079.7,0.8874916
7081.628,0.8813089
7083.557,0.8882517
7085.486,0.9007818
7087.414,0.8991867
7089.343,0.8795269
7091.271,0.8680216
7093.2,0.8797258
7095.128,0.8900242
7097.057,0.885116
7098.985,0.8710722
7100.914,0.8582358
7102.843,0.8796964
7104.771,0.8907163
7106.7,0.8790662
7108.628,0.8771781
7110.557,0.889949
7112.485,0.8914475
7114.414,0.8971688
7116.342,0.8924447
7118.271,0.8907363
7120.2,0.8989871
7122.128,0.8959598
7124.057,0.888519
7125.985,0.8913264
7127.914,0.9033104
7129.842,0.9158481
7131.771,0.8913766
7133.699,0.8516771
7135.628,0.865617
7137.557,0.8889433
7139.485,0.9009614
7141.414,0.9078124
7143.342,0.9095435
7145.271,0.9060068
7147.199,0.896552
7149.128,0.8761106
7151.056,0.8562462
7152.985,0.8586414
7154.914,0.8509137
7156.842,0.8671378
7158.771,0.8983321
7160.699,0.9048654
7162.627,0.8781806
7164.556,0.867309
7166.485,0.8748457
7168.413,0.8904858
7170.342,0.8934312
7172.271,0.9006253
7174.199,0.898725
7176.127,0.8712947
7178.056,0.8753031
7179.984,0.8840822
7181.913,0.8725964
7183.842,0.8797839
7185.77,0.8859252
7187.699,0.9101324
7189.627,0.9258136
7191.556,0.9096439
7193.484,0.8956124
7195.413,0.9104224
7197.341,0.9015067
7199.27,0.9019527
7201.199,0.8998986
7203.127,0.8929471
7205.056,0.8988211
7206.984,0.9022145
7208.913,0.8795853
7210.841,0.8707463
7212.77,0.888972
7214.698,0.8962373
7216.627,0.885632
7218.556,0.8870458
7220.484,0.9073145
7222.413,0.9139388
7224.341,0.9085098
7226.27,0.8834135
7228.198,0.8794615
7230.127,0.9078482
7232.055,0.8953198
7233.984,0.8668326
7235.913,0.8808648
7237.841,0.881512
7239.77,0.8897591
7241.698,0.9042894
7243.626,0.8958756
7245.555,0.8881506
7247.484,0.8979577
7249.412,0.8969049
7251.341,0.9016179
7253.27,0.9182683
7255.198,0.9183884
7257.126,0.9070413
7259.055,0.9043378
7260.983,0.9163947
7262.912,0.9277812
7264.841,0.9085338
7266.769,0.8884448
7268.698,0.9012422
7270.626,0.9241484
7272.555,0.9390746
7274.483,0.9476141
7276.412,0.9528633
7278.34,0.9519092
7280.269,0.9360054
7282.198,0.9307197
7284.126,0.9235626
7286.055,0.9068701
7287.983,0.9104254
7289.912,0.9129272
7291.84,0.8885309
7293.769,0.8968433
7295.697,0.9006781
7297.626,0.8880475
7299.555,0.9144929
7301.483,0.9256326
7303.412,0.8823603
7305.34,0.881886
7307.269,0.9029381
7309.197,0.8937326
7311.126,0.8870571
7313.054,0.8983694
7314.983,0.9030443
7316.912,0.9042221
7318.84,0.923993
7320.769,0.902988
7322.697,0.8722012
7324.625,0.8876043
7326.554,0.9138685
7328.483,0.9081622
7330.411,0.9012564
7332.34,0.8734732
7334.269,0.8938697
7336.197,0.9363413
7338.125,0.9156393
7340.054,0.906407
7341.982,0.9316134
7343.911,0.9304218
7345.84,0.898836
7347.768,0.9102831
7349.697,0.9205244
7351.625,0.8988153
7353.554,0.9018118
7355.482,0.9064531
7357.411,0.9149529
7359.339,0.9177628
7361.268,0.9040606
7363.197,0.9039783
7365.125,0.8984283
7367.054,0.8898979
7368.982,0.8800243
7370.911,0.8701017
7372.839,0.8754245
7374.768,0.8868718
7376.696,0.8799883
7378.625,0.8977895
7380.554,0.9461496
7382.482,0.949174
7384.411,0.9002411
7386.339,0.8796064
7388.268,0.8910031
7390.196,0.9220517
7392.125,0.8897009
7394.053,0.8834382
7395.982,0.9159228
7397.911,0.8939385
7399.839,0.8666629
7401.768,0.884571
7403.696,0.9158903
7405.625,0.9120554
7407.553,0.8831397
7409.482,0.8542324
7411.41,0.8810981
7413.339,0.9312119
7415.268,0.918547
7417.196,0.9286742
7419.125,0.9347395
7421.053,0.918882
7422.981,0.9154162
7424.91,0.8910398
7426.839,0.8867014
7428.767,0.9213405
7430.696,0.955786
7432.625,0.9673148
7434.553,0.9519467
7436.481,0.9250765
7438.41,0.883433
7440.338,0.8601036
7442.267,0.8992278
7444.196,0.9040402
7446.124,0.8882268
7448.053,0.8937098
7449.981,0.9053004
7451.91,0.9162914
7453.838,0.9072771
7455.767,0.8958043
7457.695,0.9011685
7459.624,0.8944789
7461.553,0.8867713
7463.481,0.9173976
7465.41,0.9433899
7467.338,0.9537856
7469.267,0.9139524
7471.195,0.9010406
7473.124,0.9112634
7475.052,0.9047
7476.981,0.9220325
7478.91,0.9215794
7480.838,0.9049944
7482.767,0.9326963
7484.695,0.9233316
7486.624,0.9254257
7488.552,0.9555395
7490.481,0.9302965
7492.409,0.8758661
7494.338,0.8646454
7496.267,0.883983
7498.195,0.891638
7500.124,0.8983143
7502.052,0.9155977
7503.98,0.9192359
7505.909,0.9074144
7507.838,0.8742775
7509.766,0.8790305
7511.695,0.9269544
7513.624,0.9101729
7515.552,0.8562129
7517.48,0.8594661
7519.409,0.8753747
7521.337,0.8712908
7523.266,0.9025663
7525.195,0.9533929
7527.123,0.9268498
7529.052,0.8944189
7530.98,0.8739904
7532.909,0.8813888
7534.837,0.9387371
7536.766,0.9849418
7538.694,0.9262136
7540.623,0.8838168
7542.552,0.8921829
7544.48,0.8966599
7546.409,0.883706
7548.337,0.8828582
7550.266,0.9278783
7552.194,0.9878672
7554.123,0.9529622
7556.051,0.8914846
7557.98,0.8717884
7559.909,0.8826678
7561.837,0.9175747
7563.766,0.9710106
7565.694,0.9318531
7567.623,0.898775
7569.551,0.8773293
7571.48,0.8848333
7573.408,0.8855122
7575.337,0.9251419
7577.266,0.9766775
7579.194,0.9914734
7581.123,0.9621152
7583.051,0.9266669
7584.979,0.9441161
7586.908,0.9628431
7588.837,0.9222603
7590.765,0.9137469
7592.694,0.9283027
7594.623,0.8944455
7596.551,0.8861889
7598.479,0.8681384
7600.408,0.8469233
7602.336,0.8758428
7604.265,0.8920493
7606.194,0.8822903
7608.122,0.8804481
7610.051,0.8786171
7611.979,0.8588973
7613.908,0.8850268
7615.836,0.915934
7617.765,0.9106894
7619.693,0.9128736
7621.622,0.9053643
7623.551,0.9063962
7625.479,0.8987343
7627.408,0.919477
7629.336,0.9411328
7631.265,0.9125838
7633.193,0.9058252
7635.122,0.9315162
7637.05,0.9252532
7638.979,0.8986098
7640.908,0.8824434
7642.836,0.8974589
7644.765,0.903381
7646.693,0.8943201
7648.622,0.8961443
7650.55,0.9157509
7652.479,0.9728552
7654.407,0.9471452
7656.336,0.8719469
7658.265,0.8417822
7660.193,0.8597254
7662.122,0.8867803
7664.05,0.884796
7665.979,0.8599597
7667.907,0.8896604
7669.836,0.9374583
7671.764,0.9512796
7673.693,0.9047814
7675.622,0.8769347
7677.55,0.8995575
7679.479,0.9107841
7681.407,0.8875194
7683.335,0.8776405
7685.264,0.8934518
7687.193,0.9024746
7689.121,0.8786137
7691.05,0.8756991
7692.979,0.8754584
7694.907,0.8948725
7696.835,0.9361663
7698.764,0.9676867
7700.692,0.9645038
7702.621,0.8949918
7704.55,0.882909
7706.478,0.9072695
7708.407,0.9154013
7710.335,0.9267562
7712.264,0.9082537
7714.192,0.8759599
7716.121,0.9115116
7718.049,0.9682037
7719.978,0.9518501
7721.907,0.8775038
7723.835,0.8968604
7725.764,0.9979942
7727.692,1.019738
7729.621,0.943873
7731.549,0.884173
7733.478,0.8737541
7735.406,0.9034755
7737.335,0.9708258
7739.264,0.9914331
7741.192,0.9747534
7743.121,0.9082944
7745.049,0.8763438
7746.978,0.8749332
7748.906,0.9104874
7750.835,0.9338045
7752.763,0.9352597
7754.692,0.9434531
7756.621,0.9824851
7758.549,1.021595
7760.478,0.9715279
7762.406,0.9517041
7764.334,0.946371
7766.263,0.9001388
7768.192,0.9077865
7770.12,0.899869
7772.049,0.902743
7773.978,0.9095293
7775.906,0.9277926
7777.834,0.975497
7779.763,0.9636915
7781.691,0.9540641
7783.62,0.9695339
7785.549,0.9809802
7787.477,0.9672375
7789.406,0.9627103
7791.334,0.9489838
7793.263,0.9079068
7795.191,0.940886
7797.12,0.9484271
7799.048,0.9134668
7800.977,0.9264491
7802.906,0.9267514
7804.834,0.9102324
7806.763,0.9336855
7808.691,0.9752216
7810.62,0.9821826
7812.548,0.9380222
7814.477,0.9275391
7816.405,0.9782583
7818.334,1.042508
7820.263,0.983483
7822.191,0.9007189
7824.12,0.860138
7826.048,0.8996879
7827.977,0.985933
7829.905,1.023201
7831.834,1.013322
7833.762,0.9517449
7835.691,0.9851711
7837.62,0.9953169
7839.548,0.9473768
7841.477,0.9411351
7843.405,0.9798195
7845.333,0.9715362
7847.262,0.9239141
7849.191,0.9225516
7851.119,0.9882279
7853.048,1.011043
7854.977,1.022541
7856.905,0.948348
7858.833,0.9452284
7860.762,0.9225217
7862.69,0.8856859
7864.619,0.878982
7866.548,0.8857901
7868.476,0.8843049
7870.405,0.9150152
7872.333,0.9317493
7874.262,0.9126136
7876.19,0.8611039
7878.119,0.8707923
7880.047,0.9534796
7881.976,0.9072179
7883.905,0.8545778
7885.833,0.8829043
7887.762,0.9262649
7889.69,0.9101934
7891.619,0.8706175
7893.547,0.8738183
7895.476,0.9890952
7897.404,1.029774
7899.333,1.022643
7901.262,1.045292
7903.19,1.009596
7905.119,0.9381031
7907.047,0.8936878
7908.976,0.9033601
7910.904,0.9149503
7912.833,0.8853649
7914.761,0.8715894
7916.69,0.8959628
7918.619,0.9458688
7920.547,0.9761081
7922.476,0.9697147
7924.404,0.9799439
7926.333,0.9570814
7928.261,0.8834203
7930.19,0.8938304
7932.118,0.933803
7934.047,0.8955181
7935.976,0.9102662
7937.904,0.9350892
7939.833,0.9448119
7941.761,0.9186336
7943.689,0.9425631
7945.618,0.9661596
7947.547,0.9059365
7949.475,0.868921
7951.404,0.8906572
7953.333,0.924436
7955.261,0.8941315
7957.189,0.912593
7959.118,0.9378828
7961.046,0.9421409
7962.975,0.8975607
7964.904,0.8543225
7966.832,0.8075702
7968.761,0.812669
7970.689,0.9063423
7972.618,0.9500584
7974.546,0.9066272
7976.475,0.9096875
7978.403,0.9480417
7980.332,0.9692115
7982.261,1.020499
7984.189,1.049474
7986.118,0.9335916
7988.046,0.8572671
7989.975,0.8576635
7991.903,0.8947828
7993.832,0.9088613
7995.76,0.9313788
7997.689,0.9332154
7999.618,0.9218275
