Sample ID,PH_3550_M,PH_3550_STD,H2Ot_3550_MAX,BL_H2Ot_3550_MAX,H2Ot_3550_SAT_x,PH_1635_BP,PH_1635_STD,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,PH_5200_M,PH_5200_STD,PH_4500_M,PH_4500_STD,STN_P5200,ERR_5200_x,STN_P4500,ERR_4500_x,AVG_BL_BP,AVG_BL_STD,PC1_BP,PC1_STD,PC2_BP,PC2_STD,PC3_BP,PC3_STD,PC4_BP,PC4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PC1_BP,PH_1635_PC1_STD,PH_1635_PC2_BP,PH_1635_PC2_STD,Repeats,PH_1430,PH_1515,Thickness,H2Ot_MEAN,H2Ot_STD,H2Ot_3550_M,H2Ot_3550_STD,H2Ot_3550_SAT_y,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_STN,ERR_5200_y,PH_4500_STN,ERR_4500_y,Density,Density_Sat,Tau,Eta,epsilon_H2Ot_3550,sigma_epsilon_H2Ot_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500,PH_1515_norm,PH_1515_BP_norm,PH_1515_STD_norm,PH_1430_norm,PH_1430_BP_norm,PH_1430_STD_norm,Py_Devol_1430,Py_Devol_1515
CI_Ref_bas_9_2_100x100_256s_sp1,0.323530876,1.32e-05,0.3064432,-0.002618914,-,0.033150287,0.003158421,0.187192901,0.004178319,1518.858943,0.894010317,34.09353281,1.20027176,0.185018922,0.005270914,1419.901054,1.015196776,35.61294241,1.211024617,0.004378077,2.04e-05,0.003106005,0.000376614,11.95459151,-,6.717632197,-,0.172334124,0.070488219,-0.274447409,0.731136062,-0.034657269,0.022126627,-0.173581449,0.09537299,0.103395334,0.064621355,-0.000219105,0.000123867,0.19136909,0.037302102,0.001987099,0.017438232,0.144371483,0.021407759,CI_Ref_bas_9,0.2047507,0.2032938,26.7,1.2551102913100018,0.1769613511881204,1.2551102913100018,0.1769613511881204,-,0.2988422907306893,0.0772055059752565,3690.936628670467,337.2699101812151,3712.4942961738457,477.33342847336854,3669.378961167089,476.6096592773158,1.7799381800745588,0.6784670907126468,1.3586867901121673,0.5533554801226751,11.95459151,-,6.717632197,-,2929.015959186363,2929.015959186363,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.3807,0.3505485037453183,0.007824567415730337,0.3834282771535581,0.3464773820224719,0.009870625468164794,0.9036302293472012,0.9207998522335654
CI_Ref_bas_9_2_100x100_256s_sp2,0.283441482,0.001231386,0.2565635,-0.01350754,-,0.01456916,0.00308155,0.131327508,0.004118927,1523.08891,1.1236369,34.86794406,1.643519934,0.134857182,0.004853297,1419.530903,1.069032823,33.37935173,1.398061671,0.001459243,5.84e-05,0.002443987,4.06e-05,5.911100294,-,6.312482825,-,0.487242769,0.02171565,3.0,0.212545826,0.027622621,0.02065003,0.120166263,0.035644999,-0.139722911,0.035053081,0.000443241,3.67e-05,-0.018225796,0.011213921,0.028034402,0.017114902,-0.028308349,0.024539462,CI_Ref_bas_9,0.1528473,0.1413302,24.4,1.2025150595566247,0.1826633707197448,1.2025150595566247,0.1826633707197448,-,0.1436316778508802,0.0481599450419644,2886.6255699023427,291.9526919489641,2848.348209841479,405.8422161303955,2924.9029299632066,419.80661375370966,0.6487988910915939,0.2531897858904311,1.1691683515370412,0.4538460033391872,5.911100294,-,6.312482825,-,2930.773231048612,2930.773231048612,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.2896110655737705,0.26911374590163933,0.008440424180327867,0.3132116803278689,0.2763466844262295,0.009945280737704919,0.8823000602562164,0.9292246667732729
CI_Ref_bas_9_chip2_100x100_256s_sp1,0.331575641,0.000432826,0.2996795,-0.016175001,-,0.059241458,0.003154302,0.687346366,0.004164704,1521.216516,0.264396762,34.90097633,0.37058015,0.67313475,0.005129586,1421.17925,0.308493333,37.12210181,0.368829227,0.001871661,0.000109246,0.001944144,3.89e-06,11.44512596,-,7.036321861,-,0.351530854,0.040245201,1.535922362,0.417493671,0.195770608,0.022765643,0.002264692,0.067537125,-0.3,0.012803105,0.000166308,7.32e-05,0.079063927,0.023232317,-0.103528264,0.017310276,0.446555372,0.025067708,CI_Ref_bas_9,0.73344574,0.73682838,39.1,0.8745586123401413,0.0947732148554816,0.8745586123401413,0.0947732148554816,-,0.3630953178244621,0.0810521993006103,9172.317696259726,583.2799268340942,9268.131930942016,832.9753494721606,9076.503461577437,816.7092257113771,0.5173552498758607,0.1917015280502533,0.5782102389857512,0.2107912728396913,11.44512596,-,7.036321861,-,2941.8199978659372,2941.8199978659372,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.9422357800511508,0.878959547314578,0.005325708439897698,0.9379101534526855,0.860786125319693,0.0065595728900255754,0.9177703452200839,0.9328445872293899
CI_Ref_bas_9_chip2_100x100_256s_sp3,0.310800301,0.000420909,0.2802283,-0.015342661,-,0.055797293,0.003152917,0.636816155,0.004149363,1521.12728,0.289361056,35.33349614,0.414667839,0.620612036,0.005084113,1420.8632,0.344177473,36.73167546,0.394467496,0.001771858,0.000185563,0.002044876,1.21e-05,8.664934622,-,8.248669118,-,0.333693929,0.040791681,1.529206952,0.422012807,0.179602816,0.022618261,0.0053247,0.067384514,-0.3,0.014034514,0.000168714,7.39e-05,0.067429394,0.023384725,-0.077667401,0.017273256,0.382768411,0.025474701,CI_Ref_bas_9,0.679371398,0.684009539,41.1,0.7790108185396094,0.0819961049055556,0.7790108185396094,0.0819961049055556,-,0.3249853583964919,0.0723990423565348,8056.112434414792,493.32675668747703,8159.929261092441,706.2115610919577,7952.295607737142,689.0213250946597,0.4654213895549082,0.1783284279206825,0.5779364441852448,0.2097835211309954,8.664934622,-,8.248669118,-,2945.067656338994,2945.067656338994,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.832128392944039,0.7747155170316301,0.005047886861313868,0.8264858856447689,0.7550024768856448,0.006185052311435523,0.9135092201806235,0.9310047867621916
CI_Ref_bas_9_chip2_100x100_256s_sp4,0.313424758,5.79e-06,0.2871723,-0.010794783,-,0.056213645,0.003206577,0.643849697,0.004163126,1521.054425,0.281955565,35.13534383,0.401616964,0.626250862,0.005108088,1421.108193,0.328656604,36.61912789,0.389546255,0.00196237,0.000146603,0.001854186,7.2e-05,10.24135348,-,5.446902638,-,0.313592531,0.041330924,1.339758655,0.427864336,0.138907044,0.022614383,0.004726158,0.068402581,-0.3,0.015944819,0.000121749,7.49e-05,0.08334583,0.023658412,-0.103330112,0.017010744,0.406574716,0.024752754,CI_Ref_bas_9,0.687045593,0.690460787,39.68,0.8136177130006083,0.0874049770352812,0.8136177130006083,0.0874049770352812,-,0.3390919263508041,0.075992496511249,8427.630196373564,529.8387379845486,8544.405574682012,758.6316517452573,8310.854818065116,739.8610477964761,0.5338550533504485,0.1998638691032385,0.5427395107515278,0.1993134410568746,10.24135348,-,5.446902638,-,2943.889834227387,2943.889834227387,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.8700362739415322,0.8113025415826614,0.005245874495967741,0.8657328540826613,0.7891265902217743,0.0064366028225806456,0.9115128142594754,0.932492777464566
LMT_BA3_1_50x50_256s_sp1,0.065162774,0.001181154,0.0864346,0.022689235,-,0.043323711,0.003225385,0.323035261,0.003791231,1527.13915,0.567101877,35.12652508,0.975760251,0.310757601,0.005039604,1427.542953,0.719332394,36.50456992,0.773723934,0.003405826,0.000131565,0.001861892,0.000179393,8.425393728,-,6.032202131,-,0.362601285,0.06254695,1.533170975,0.647917586,-0.194012051,0.022231527,0.285129092,0.087353284,-0.229696549,0.052380485,0.000251499,0.000110303,0.065725751,0.033409619,-0.060111605,0.018424268,0.256670292,0.032821418,CI_LMT_BA3,0.318872266,0.32500149,15.62,0.4346248797130854,0.1072035009003809,0.4346248797130854,0.1072035009003809,-,0.5455784615895154,0.1645865571167754,10278.45000809368,1716.6902012077248,10477.56129837888,2471.48173300663,10079.338717808478,2383.2496787170703,1.6481234043526305,0.5497609671169215,1.0394725363053063,0.377846539588582,8.425393728,-,6.032202131,-,2694.771802707994,2694.771802707994,0.6794951513758475,0.2967769952473988,64.25092794169493,7.362801127961403,34.03007114091037,8.483450988396871,322.7709912285308,14.405671508633294,0.8855786822796858,0.2950918136491866,0.7676016334376388,0.2742389774215753,1.040337676056338,1.034043729193342,0.01213582266325224,1.020717880921895,0.9947426408450705,0.01613189500640205,0.9745519887891411,0.9939500923518844
LMT_BA4_1_50x50_256s_sp1,0.110482369,0.000196739,0.1338372,0.029349403,-,0.10395948,0.003145676,0.884405392,0.003901618,1528.475581,0.202983272,35.4966238,0.314569738,0.865846941,0.004598393,1425.060688,0.2389817,40.0,0.174324427,0.003740579,0.000252346,0.004400814,6.24e-05,3.521525696,*,2.958246395,*,0.565687426,0.035167888,1.648702693,0.3694732,0.05359133,0.021555346,0.020308477,0.060841445,-0.3,0.007804534,0.000138855,6.42e-05,0.235313856,0.020566361,-0.190873367,0.017725035,0.815106928,0.031790661,CI_LMT_BA4,0.927469519,0.966047241,35.34,0.3252122176734165,0.0370787020341768,0.3252122176734165,0.0370787020341768,-,0.5769148545913507,0.1047175646524021,12553.352673091533,844.5045823045825,12686.459640628018,1207.4855817927803,12420.245705555046,1180.9870989542185,0.7969123297173638,0.193439288104715,1.08209955795787,0.2701104161043009,3.521525696,*,2.958246395,*,2696.6930389105432,2696.6930389105432,0.6800786817794825,0.2982675012357877,64.29259007916737,7.365895148821722,34.102575105108905,8.487025865472795,322.2968705506677,14.437037911086248,0.8883069953008276,0.2952184374070096,0.7696629675311835,0.2743565566956818,1.3667900976230898,1.251280973401245,0.005520116015846066,1.312209279852858,1.225023968590832,0.006505932371250706,0.9335583792916002,0.9154887612789114
ND70_02_01_06032022_150x150_sp1,3.23051504,0.005652334,2.930676,-0.030427625,*,0.337183656,0.00313668,0.359059341,0.003581251,1525.162086,0.477693359,31.00677377,0.579375234,0.362206622,0.003986304,1431.282046,0.567797911,37.85570465,0.671749935,0.012815043,0.000106221,0.016479487,0.000232495,12.85768183,-,11.76669042,-,2.019942297,0.027932343,2.8285539,0.287689955,0.766425517,0.021069653,-0.014096114,0.049376219,-0.3,0.006517701,0.000268245,5.05e-05,1.032915049,0.016157405,-0.106823283,0.016853944,0.343184528,0.022063412,ND70-2,0.316455906,0.362817312,119.5,1.905001133129947,0.1799784220796811,2.7736676266269007,0.2122870280651493,*,0.5850315005574728,0.0989356093134564,1395.445205284093,42.63894457791218,1376.158320785404,59.29773210613538,1388.2208309096004,60.1626738618621,0.8947527787068442,0.2207936772277189,1.301873623498499,0.3423053260984787,12.85768183,-,11.76669042,-,2784.66378915919,2811.3695840368237,0.6543516197086039,0.2369765309972724,62.455763085951425,7.229957312505135,30.905973907123787,8.328721722128673,341.7931467030245,13.109108850778435,0.7680193838817067,0.2895986186657249,0.6787815501395684,0.2691664125907487,0.1518064066945607,0.15023403389121337,0.0014984313807531382,0.13240832887029289,0.15155088786610876,0.0016679096234309624,1.1445721667144362,0.9896422500368447
ND70_02_01_06032022_150x150_sp2,3.229339646,0.005508781,3.011005,-0.005930488,*,0.350317963,0.003148596,0.362102101,0.003686116,1524.925107,0.488639474,30.99177582,0.581506016,0.361867183,0.004667912,1431.728231,0.571302614,37.62781098,0.72553053,0.008214852,6.93e-05,0.016635723,0.000311069,10.45775943,-,16.51878452,-,2.009968767,0.037091869,2.08079,0.387831409,0.676163447,0.022053212,0.065589117,0.064193686,-0.3,0.007215738,0.000288863,6.77e-05,1.046732281,0.021651319,-0.120185802,0.017002424,0.346844215,0.022455294,ND70-2,0.288433199,0.333362993,119.5,1.9404479400396863,0.1822693851735266,2.7737204180542245,0.2122461100946676,*,0.60805302214281,0.1027074306800149,1400.6599036975003,43.06304107825121,1388.3517895906164,59.82833914945875,1387.4510800260864,60.88742643942932,0.5737848014253878,0.1417818048861704,1.3147195745757354,0.3461536059276225,10.45775943,-,16.51878452,-,2784.694528301303,2810.2932038369486,0.6543516197086039,0.2369765309972724,62.455763085951425,7.229957312505135,30.905973907123787,8.328721722128673,341.7931467030245,13.109108850778435,0.7680193838817067,0.2895986186657249,0.6787815501395684,0.2691664125907487,0.1394824238493724,0.15150715523012553,0.001542307949790795,0.12068334686192467,0.1514088631799163,0.0019531012552301253,1.2545961569423916,1.0862096531512722
ND70_02_01_06032022_150x150_sp3,3.230187453,0.003182242,2.957131,-0.000672624,*,0.339925251,0.003100966,0.367404185,0.00331505,1524.487196,0.456765223,31.43865244,0.582137802,0.356513284,0.003690692,1431.298718,0.548349987,35.95245509,0.592762574,0.012902272,7.85e-05,0.014731976,0.000253226,9.700979515,-,14.42372113,-,2.039998859,0.017413556,3.0,0.170959166,0.428987903,0.020054047,0.229158981,0.032720275,-0.3,0.014833272,0.000377502,3e-05,1.007118319,0.009596813,-0.139046691,0.017023711,0.343137207,0.022060369,ND70-2,0.281350617,0.328214452,119.5,1.7704214005849153,0.1625486716398747,2.769346436844906,0.2116121432934108,*,0.588929181841066,0.0995821756096419,1400.570808985974,42.66205696829049,1406.090201200034,60.350644624099075,1364.4097037981342,59.01810349381636,0.8995309138159635,0.222192798661302,1.162125563359022,0.3051494619922127,9.700979515,-,14.42372113,-,2784.6723562138577,2815.4708164163603,0.6543516197086039,0.2369765309972724,62.455763085951425,7.229957312505135,30.905973907123787,8.328721722128673,341.7931467030245,13.109108850778435,0.7680193838817067,0.2895986186657249,0.6787815501395684,0.2691664125907487,0.13732822259414224,0.15372560041841005,0.0013870502092050208,0.11771992343096234,0.1491687380753138,0.0015442225941422593,1.2671494656789752,1.1194028256866644
ND70_02_01_100x100_256s_20231013_sp6,1.10553918,0.002626624,1.050466,-0.031212713,-,0.142164338,0.003187607,0.138882799,0.003746875,1524.436145,1.185328312,31.39053772,1.475935029,0.133243809,0.004596503,1431.846489,1.459067692,36.40935658,1.61285558,0.004389353,0.000268315,0.006889003,0.000173456,9.161902193,-,10.68286678,-,0.672453044,0.066188089,-0.105625112,0.685377039,0.469500788,0.021648922,-0.214212659,0.091592432,-0.202242029,0.055327259,6.6e-06,0.000116565,0.396471857,0.035232374,-0.085002647,0.017273387,0.164452935,0.021896556,ND70-2,0.143963,0.160454,49.55366818,2.2988936659769257,0.2191542111601422,2.2988936659769257,0.2191542111601422,-,0.5974003842688038,0.1078273206363515,1263.0056067276264,68.58194291200215,1289.1775273590738,97.01427473746529,1236.833686096179,96.96474653967849,0.7422421137575892,0.1954392030160734,1.3180855797253834,0.3577960113197201,9.161902193,-,10.68286678,-,2799.4975611130376,2799.4975611130376,0.6543516197086039,0.2369765309972724,62.455763085951425,7.229957312505135,30.905973907123787,8.328721722128673,341.7931467030245,13.109108850778435,0.7680193838817067,0.2895986186657249,0.6787815501395684,0.2691664125907487,0.16189921542958519,0.1401337217817242,0.0037806232491101937,0.14525968035006526,0.1344439411790887,0.004637903881609275,0.9255420420524717,0.865561463098458
ND70_02_01_100x100_256s_20231013_sp7,1.144566189,0.004036737,1.091131,-0.03198489,-,0.138623851,0.003131339,0.129985022,0.003546786,1525.063848,1.204819759,31.0082974,1.633314962,0.12727879,0.004154864,1431.145907,1.487035409,36.449423,1.597386345,0.001610435,8.56e-05,0.009859613,0.000528983,1.97665177,*,10.54842909,-,0.971989738,0.037640017,3.0,0.387677048,0.480881606,0.020634468,-0.052190368,0.056705162,-0.3,0.03196805,0.000486652,6.63e-05,0.263006156,0.02037237,-0.045015457,0.016768842,0.131887789,0.02244002,ND70-2,0.141276,0.167948,49.56545985,2.381176031374511,0.2267670678748091,2.381176031374511,0.2267670678748091,-,0.5827987809166418,0.1050837404534947,1194.5898359599096,64.52901336257537,1207.1560698807125,91.06222734065906,1182.023602039107,91.45296612985194,0.2724545896058325,0.0712456475392692,1.887352184977912,0.5220777713726633,1.97665177,*,10.54842909,-,2797.042006796449,2797.042006796449,0.6543516197086039,0.2369765309972724,62.455763085951425,7.229957312505135,30.905973907123787,8.328721722128673,341.7931467030245,13.109108850778435,0.7680193838817067,0.2895986186657249,0.6787815501395684,0.2691664125907487,0.16942039931462471,0.13112460006764168,0.00357788065593827,0.142514566017892,0.12839464254461064,0.004191289672862785,0.9009229451569977,0.7739599280729752
ND70_02_01_100x100_256s_20231013_sp8,1.154293616,0.003695072,1.101676,-0.03080593,-,0.13811032,0.003107727,0.127061025,0.003521541,1524.738035,1.234830609,30.98586481,1.579395575,0.123946219,0.004268432,1431.165428,1.420148016,35.59480246,1.623282527,0.001918653,0.000203142,0.010093145,0.000629402,1.733175182,*,7.024641248,-,0.974479853,0.029841951,3.0,0.302803375,0.427878113,0.020483775,-0.077071751,0.045344232,-0.27034034,0.032823979,0.000453089,5.18e-05,0.277659782,0.015798445,-0.037636302,0.016720428,0.122002246,0.021693376,ND70-2,0.138794,0.166893,49.50022297,2.405430186133071,0.2296110288609357,2.405430186133071,0.2296110288609357,-,0.5816110911991147,0.1048181278379367,1167.487510246836,63.44657827526154,1181.975128388414,89.26097969494968,1152.999892105258,90.19063523034605,0.3251421234634307,0.0908801893571168,1.935287382070262,0.5394492703368666,1.733175182,*,7.024641248,-,2796.319785808601,2796.319785808601,0.6543516197086039,0.2369765309972724,62.455763085951425,7.229957312505135,30.905973907123787,8.328721722128673,341.7931467030245,13.109108850778435,0.7680193838817067,0.2895986186657249,0.6787815501395684,0.2691664125907487,0.16857802852842382,0.12834389157904028,0.0035570960984703617,0.14019532809389282,0.1251976370643003,0.004311528053708886,0.8930228900384745,0.7613322607898473
ND70_03_01_30June2022_150x150_sp1,0.938791418,0.00240945,0.8512006,-0.066109267,-,0.148630691,0.003147121,0.131158395,0.003682064,1523.738961,1.247180407,30.18338775,1.443667751,0.126676174,0.004361382,1433.038061,1.480772138,35.91065496,1.652291937,0.004167453,0.000137891,0.009133614,0.000486306,18.95468869,-,15.56149816,-,0.590618931,0.052466804,1.335309683,0.547032542,0.386475672,0.020909096,0.01512157,0.077388313,-0.291980781,0.03929035,0.000265413,9.34e-05,0.157096857,0.028677582,-0.074716194,0.01664984,0.139412263,0.019928887,ND70-3,0.12695089,0.141618387,30.0,3.2655292496642896,0.4188612405157397,3.2655292496642896,0.4188612405157397,-,1.058961155046651,0.2158609601631033,1977.4054333937488,159.86058361686193,2011.7808400486708,228.1334927982832,1943.0300267388263,224.00163892469735,1.2066203279669965,0.3400357151874807,2.979613050164548,0.890974166701619,18.95468869,-,15.56149816,-,2778.869537125622,2778.869537125622,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,0.23603064500000004,0.218597325,0.006136773333333333,0.2115848166666667,0.21112695666666664,0.007268969999999999,0.9978360451037402,0.9261395908993088
ND70_03_01_30June2022_150x150_sp2,0.944108094,0.002712098,0.8552208,-0.067950616,-,0.149054059,0.003104071,0.133101232,0.003761458,1523.453826,1.199309339,29.80330961,1.356531011,0.12876663,0.004359858,1433.038079,1.441674255,35.99368424,1.624931469,0.002695332,0.000243299,0.010467037,0.000231804,7.416060449,-,15.88177563,-,0.597447408,0.047090499,1.295894298,0.490604621,0.403615762,0.021176562,0.017517036,0.071910519,-0.3,0.032065626,0.000276904,8.4e-05,0.158175264,0.025991928,-0.082212654,0.016671452,0.1492094,0.019493079,ND70-3,0.127281421,0.141806731,26.6,3.7214408439596145,0.5219024671517994,3.7214408439596145,0.5219024671517994,-,1.203428441823312,0.2559699343918934,2275.8399280015483,205.52207561808993,2313.511065758786,293.9306259900156,2238.16879024431,287.3361817985843,0.8843356358874052,0.268820908320417,3.8694202929824977,1.1684151591534402,7.416060449,-,15.88177563,-,2765.6858288401404,2765.6858288401404,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,0.2665540056390977,0.25019028571428575,0.00707040977443609,0.23925079135338345,0.24204253759398495,0.008195221804511278,1.01166870222167,0.9386101143534579
ND70_03_01_30June2022_150x150_sp3,1.028337132,0.002937548,0.9510617,-0.055245212,-,0.163724861,0.003170748,0.144597342,0.003709397,1523.376545,1.136415195,30.28538764,1.323378506,0.1393542,0.004383835,1432.869608,1.366555852,35.77597658,1.570144141,0.00205325,8.83e-05,0.010784627,0.000202979,3.197157819,*,16.19715155,-,0.584544103,0.057074228,0.645027337,0.594232772,0.405254318,0.02128853,-0.025969073,0.082218285,-0.267398508,0.044286128,0.000196341,0.000101225,0.213669764,0.030921303,-0.08598998,0.017006141,0.153796096,0.020193571,ND70-3,0.140806098,0.157009582,26.6,4.067950011025834,0.5700974182483157,4.067950011025834,0.5700974182483157,-,1.3266054748518472,0.2821489268542401,2476.5918086903453,222.72837847096704,2522.321873889288,318.92915493788803,2430.861743491402,310.99182695985746,0.6760788978722315,0.1964466682138015,4.001086727993628,1.206518632694242,3.197157819,*,16.19715155,-,2755.828288145002,2755.828288145002,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,0.29513079323308267,0.271799515037594,0.006972550751879699,0.26467311654135334,0.261943984962406,0.008240291353383458,0.9896886710119616,0.9209459713102097
ND70_03_01_30June2022_150x150_sp4,1.084763632,3.6e-05,1.010081,-0.048538343,-,0.162435497,0.003198369,0.151790003,0.003637166,1521.391153,1.035483888,30.90500397,1.35555565,0.140883127,0.004143368,1432.093975,1.232962032,32.85427638,1.393001013,0.008755541,0.000767725,0.0138805,0.000218378,3.313308517,*,4.923771913,-,0.542422033,0.071573426,0.790779191,0.741410964,-0.184099879,0.021198293,0.047478003,0.097716313,0.132151028,0.059497032,4.95e-05,0.000126002,0.247386371,0.037989576,-0.10730191,0.017314551,0.142908479,0.020617944,ND70-3,0.124916181,0.143899934,23.3,4.933359956804383,0.7749573119978929,4.933359956804383,0.7749573119978929,-,1.4815737729514202,0.328394194631127,3000.171613741447,308.2540642103166,3111.977230368426,449.72233864640685,2888.365997114468,421.70142343975846,3.196265343814723,0.9672434555477892,5.74660057775023,1.7374919140187606,3.313308517,*,4.923771913,-,2713.8669499031353,2713.8669499031353,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,0.3087981416309013,0.32572962017167384,0.007805077253218884,0.26806047424892704,0.3023243068669528,0.008891347639484978,1.1278212788141513,1.0548302475246445
ND70_03_01_06032022_150x150_sp1,2.693703384,0.00651863,2.748995,0.133411022,*,0.53161254,0.00309296,0.47361301,0.003511238,1522.730835,0.369480537,31.20570158,0.441082392,0.45258907,0.004442206,1432.136109,0.440771342,34.91020392,0.512827998,0.014457346,3.12e-05,0.018826227,0.000107618,11.58064893,-,15.19833539,-,1.670430633,0.016115591,3.0,0.147952673,0.573847591,0.020035389,-0.183134005,0.029343387,-0.199426158,0.030325112,0.000401771,2.59e-05,0.996895923,0.007957976,-0.258588187,0.016577664,0.458214851,0.02066451,ND70-3,0.477138263,0.538978056,112.3,2.6305108642759647,0.2356606875777845,2.48628305411402,0.1917687194833149,*,1.005039383184932,0.1727850207958664,1881.8534368456485,57.91729089343098,1927.6337818355955,83.45320981537817,1842.065066205751,80.75191154859867,1.1107206154911689,0.2826730766449234,1.6296593613259271,0.4391999239714911,11.58064893,-,15.19833539,-,2802.1036142644925,2797.649642300239,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,0.2399724203027605,0.21086955031166518,0.0015633294746215493,0.2124391197684773,0.20150893588601956,0.0019778299198575243,0.9485491001169193,0.878724105235186
ND70_03_01_06032022_150x150_sp2,5.958702195,0.0058766,4.235761,0.036250061,*,0.555009593,0.003152241,0.514793163,0.003664696,1523.214533,0.346023055,30.87439606,0.39947182,0.497393935,0.004323617,1432.292101,0.410793439,35.81297243,0.487919319,0.013712477,0.000120383,0.018928527,7.61e-05,14.02768749,-,15.31874296,-,1.911960248,0.033906943,2.283482639,0.358035726,0.756901045,0.021122902,-0.105055138,0.05903801,-0.3,0.010041619,0.000352381,6.2e-05,1.027814304,0.019873998,-0.264891353,0.016658157,0.497741262,0.020876327,ND70-3,0.445742164,0.512862021,112.3,2.7727833482760103,0.2459476312911203,5.508239665599649,0.4248851512092908,*,1.0508692948472351,0.1806613232223127,2124.969616696075,65.20829184197383,2098.427769291038,90.93527668075076,2027.504093874187,88.30623949255772,1.0550973188188315,0.2689424144400058,1.6410080563436664,0.4424806597116301,14.02768749,-,15.31874296,-,2711.8914838369465,2793.3990177479454,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,0.22834462199465716,0.2292044358860196,0.0016316544968833482,0.19846044701691898,0.2214576736420303,0.0019250298308103298,1.115878135773577,1.0037654221231562
ND70_03_01_06032022_150x150_sp3,6.003929552,0.004875134,6.0,-0.006000136,*,0.544000388,0.003138804,0.511951557,0.003500812,1523.03852,0.338860985,30.90611139,0.394472621,0.489624406,0.003990441,1432.341087,0.406989984,35.32925674,0.459661852,0.013527629,7.25e-05,0.017531834,3.52e-06,11.36899084,-,16.10346648,-,1.919336967,0.030311096,2.885837254,0.313864242,0.612670375,0.020840665,-0.009520558,0.050456116,-0.3,0.019568368,0.000406284,5.4e-05,0.992140267,0.017011154,-0.27646013,0.01672403,0.501587799,0.020370055,ND70-3,0.467781615,0.531831336,112.3,2.627756329132993,0.2302076825575573,5.541451953901322,0.4277385882947165,*,1.0284288689618613,0.1767531980280061,2103.629544622943,64.592629232397,2083.612524884079,90.02812842082108,1992.742342280888,86.61187698685292,1.039262192134221,0.2652767909912726,1.51756772282512,0.4092464020465302,11.36899084,-,16.10346648,-,2710.6838385718356,2797.732187098555,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,0.23679044345503117,0.22793925066785392,0.0015586874443455029,0.20827320347284062,0.21799839982190564,0.0017766878895814782,1.046694419574399,0.9626201435411469
