Sample ID,PH_3550_M,PH_3550_STD,H2OT_3550_MAX,BL_H2OT_3550_MAX,H2OT_3550_SAT,PH_1635_BP,PH_1635_STD,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,PH_5200_M,PH_5200_STD,PH_4500_M,PH_4500_STD,STN_P5200,ERR_5200_x,STN_P4500,ERR_4500_x,AVG_BL_BP,AVG_BL_STD,PC1_BP,PC1_STD,PC2_BP,PC2_STD,PC3_BP,PC3_STD,PC4_BP,PC4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PC1_BP,PH_1635_PC1_STD,PH_1635_PC2_BP,PH_1635_PC2_STD,Repeats,PH_1430,PH_1515,Thickness,H2Ot_MEAN,H2Ot_STD,H2Ot_3550_M,H2Ot_3550_STD,H2Ot_3550_SAT,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_S2N,ERR_5200_y,PH_4500_S2N,ERR_4500_y,Density,Density_Sat,Tau,Eta,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
CI_Ref_bas_7_1_100x100_256s_051423_sp1,0.276394266,3.78e-05,0.2729674,0.008075689,-,0.019843048,0.003200865,0.157495139,0.004121605,1520.885814,0.971689565,34.21968966,1.380530111,0.155460081,0.00485597,1421.86177,1.056437028,34.10314596,1.298893804,0.001007755,7.57e-05,0.002039133,1.74e-05,2.896492361,*,6.596874983,-,0.342692565,0.067155693,1.628346433,0.692321049,-0.049038134,0.02181555,0.0122311,0.091003644,-0.037510318,0.060761677,0.000195963,0.000117673,0.054878775,0.03534099,-0.023804268,0.017338302,0.07942733,0.022492082,CI_Ref_bas_7,0.162824806,0.178070199,22.46,1.39746534,0.250057345,1.39746534,0.250057345,-,0.230423307,0.07282612,4040.093785,486.1522033,4066.365356,689.8152474,4013.822214,685.2231635,0.522367368,0.210657,1.142587976,0.45267431,2.896492361,*,6.596874983,-,2917.635812,2917.635812,0.614368849,0.423598796,59.57225752,7.040770147,25.93809352,8.079744359,284.9884006,17.78029898,0.581078754,0.280733039,0.537541474,0.26104474
CI_Ref_bas_7_1_100x100_256s_060223_sp1,0.282178909,0.000630253,0.2810713,0.009635447,-,0.035225195,0.003127475,0.166560163,0.004179806,1519.397071,0.992878252,34.91538839,1.398037734,0.157914421,0.005192306,1419.373744,1.14973248,35.13958166,1.341818295,0.001225023,4.13e-05,0.001952145,6.55e-06,12.52063649,-,11.39022305,-,0.412229697,0.061929305,1.976158676,0.638595089,0.073132354,0.021992766,0.135440188,0.083744839,-0.158237924,0.058877372,0.000350677,0.000108371,0.010092822,0.03252932,0.003610812,0.01729692,0.061705026,0.022909647,CI_Ref_bas_7,0.162016966,0.183256038,20.48,1.427191493,0.255623483,1.427191493,0.255623483,-,0.409182556,0.114581075,4190.208305,505.2545045,4301.857912,729.5117029,4078.558697,699.2432572,0.63520075,0.250477997,1.094212953,0.432533625,12.52063649,-,11.39022305,-,2916.657268,2916.657268,0.614368849,0.423598796,59.57225752,7.040770147,25.93809352,8.079744359,284.9884006,17.78029898,0.581078754,0.280733039,0.537541474,0.26104474
CI_Ref_bas_7_1_100x100_256s_sp2,0.264812051,2.19e-06,0.2445565,-0.009321466,-,0.012485579,0.003176775,0.15249901,0.003981789,1521.540251,0.980961712,34.44902301,1.411743691,0.156545844,0.004389971,1423.125977,0.972376402,32.14453982,1.137029748,0.000858814,8.48e-06,0.001215032,3.38e-06,6.565329253,-,6.404744841,-,0.184289586,0.071803041,0.065737494,0.741754796,-0.009138163,0.021747874,-0.08712291,0.097089438,-0.029327583,0.060933553,-2.55e-05,0.000126129,0.117197553,0.037934361,-0.037246072,0.01762049,0.102906678,0.022788864,CI_Ref_bas_7,0.166076612,0.157538906,19.37,1.415103979,0.267831884,1.415103979,0.267831884,-,0.153237586,0.059578186,4216.667476,540.0996127,4161.451694,752.7689352,4271.883258,774.7059422,0.470499086,0.188513566,0.719565617,0.289763542,6.565329253,-,6.404744841,-,2917.055024,2917.055024,0.614368849,0.423598796,59.57225752,7.040770147,25.93809352,8.079744359,284.9884006,17.78029898,0.581078754,0.280733039,0.537541474,0.26104474
CI_Ref_bas_7_1_100x100_256s_sp3,0.310733324,0.001396992,0.2958458,-0.004394729,-,0.037842825,0.003113751,0.31468817,0.004107583,1520.085062,0.533737054,34.53997054,0.763416483,0.306330417,0.00519934,1420.888523,0.616308374,35.32180614,0.74558314,0.002602561,1.88e-05,0.002457184,3.37e-06,10.55957517,-,5.803277777,-,0.383604242,0.061659066,2.020192673,0.636339939,0.06274055,0.021819107,0.0422729,0.084342118,-0.187705958,0.057663765,0.000174659,0.000108098,0.066892809,0.032531838,-0.025088253,0.017223019,0.192909535,0.022975414,CI_Ref_bas_7,0.3484034,0.3473547,23.7,1.358355635,0.211589063,1.358355635,0.211589063,-,0.379940171,0.09893854,6931.504145,706.5709547,7024.789275,1011.477863,6838.219015,986.8548976,1.166368109,0.440928564,1.190406849,0.452955009,10.55957517,-,5.803277777,-,2918.925122,2918.925122,0.614368849,0.423598796,59.57225752,7.040770147,25.93809352,8.079744359,284.9884006,17.78029898,0.581078754,0.280733039,0.537541474,0.26104474
CI_Ref_bas_7_1_100x100_256s_sp4,0.335109752,0.00090278,0.2964433,-0.02382591,-,0.031853892,0.003101443,0.274329628,0.003943334,1522.607412,0.625187384,35.13710896,0.943037117,0.269420327,0.005017698,1422.495192,0.710222186,35.64430546,0.854161438,0.002544729,1.37e-05,0.002230866,8.05e-06,4.246798492,-,4.187198296,-,0.529163285,0.041501701,3.0,0.426963948,0.045145508,0.02152554,0.235440347,0.060829824,-0.293449248,0.040166877,0.000480206,7.3e-05,0.005611526,0.02226028,-0.080145543,0.017505346,0.125397175,0.025943249,CI_Ref_bas_7,0.2833735,0.2867915,24.9,1.39489329,0.208144058,1.39489329,0.208144058,-,0.304524633,0.079798843,5778.969248,560.5228211,5831.145252,798.2944154,5726.793245,787.0637574,1.085936721,0.406532994,1.029104515,0.388127571,4.246798492,-,4.187198296,-,2917.720538,2917.720538,0.614368849,0.423598796,59.57225752,7.040770147,25.93809352,8.079744359,284.9884006,17.78029898,0.581078754,0.280733039,0.537541474,0.26104474
CI_Ref_bas_7_1_100x100_256s_sp5,0.312606349,0.000522197,0.3042254,0.004723209,-,0.03636452,0.003118754,0.215330179,0.004062307,1520.947449,0.714051475,35.24396833,1.123746963,0.205881047,0.004610722,1420.982351,0.798945654,32.87668136,0.927625082,0.000970839,4.91e-05,0.001858372,0.000102594,6.516878238,-,8.926863264,-,0.429156799,0.05883911,2.014025758,0.610193129,0.042954162,0.021409147,0.131373667,0.082406145,-0.236795283,0.050094631,0.000324443,0.000103776,0.033923571,0.031463485,-0.024197299,0.017486326,0.069184512,0.024342435,CI_Ref_bas_7,0.217489381,0.219349928,23.31,1.390508464,0.219977708,1.390508464,0.219977708,-,0.371500762,0.097969444,4783.799958,499.0218307,4891.116084,721.1606558,4676.483831,689.9409093,0.442723034,0.170506868,0.916095134,0.355290548,6.516878238,-,8.926863264,-,2917.865,2917.865,0.614368849,0.423598796,59.57225752,7.040770147,25.93809352,8.079744359,284.9884006,17.78029898,0.581078754,0.280733039,0.537541474,0.26104474
CI_Ref_bas_7_2_100x100_256s_sp1,0.324351177,0.000727386,0.3021734,-0.007193317,-,0.031276644,0.003156706,0.159192292,0.004140455,1522.13164,1.011919436,35.14558907,1.503083817,0.1553669,0.004707708,1421.631764,1.067323925,33.90457106,1.271699763,0.003236837,4.22e-05,0.004626313,0.000104194,5.757299773,-,4.415497035,-,0.464430267,0.046878774,1.817143694,0.48966343,0.171408408,0.021020051,0.168887277,0.072193262,-0.3,0.032109608,0.000344666,8.4e-05,0.047155898,0.026096425,-0.023760986,0.017296662,0.050597403,0.025243957,CI_Ref_bas_7,0.1558055,0.1634023,25.1,1.338499636,0.198289525,1.338499636,0.198289525,-,0.296434627,0.077770144,3314.380693,323.1355902,3354.687274,460.8562753,3274.074113,453.0760776,1.3694074,0.513062241,2.115776903,0.797876957,5.757299773,-,4.415497035,-,2919.580522,2919.580522,0.614368849,0.423598796,59.57225752,7.040770147,25.93809352,8.079744359,284.9884006,17.78029898,0.581078754,0.280733039,0.537541474,0.26104474
CI_Ref_bas_7_2_100x100_256s_sp2,0.323251281,0.000641062,0.2950513,-0.01280506,-,0.02433661,0.003128713,0.142814641,0.004087213,1520.361321,1.178420425,34.25739481,1.571846947,0.144773513,0.005258688,1421.295048,1.34380646,37.09121291,1.459972387,0.004136897,1.43e-05,0.001691197,0.000154512,11.66322283,-,6.537669614,-,0.417814689,0.065328723,1.794258528,0.675439871,0.203256209,0.022464799,0.050661191,0.089352057,-0.195758852,0.059327774,0.000234057,0.000114688,0.05928195,0.034559076,-0.011928999,0.017400537,0.103278776,0.022299335,CI_Ref_bas_7,0.168604005,0.162015642,24.46,1.367070621,0.207035421,1.367070621,0.207035421,-,0.236383296,0.065888162,3105.409801,312.24143,3084.257677,435.5643195,3126.561925,447.507057,1.793636632,0.675496123,0.792641808,0.311497761,11.66322283,-,6.537669614,-,2918.637635,2918.637635,0.614368849,0.423598796,59.57225752,7.040770147,25.93809352,8.079744359,284.9884006,17.78029898,0.581078754,0.280733039,0.537541474,0.26104474
CI_Ref_bas_7_2_100x100_256s_sp3,0.295472904,2.46e-05,0.2638582,-0.018704758,-,0.02988076,0.003184389,0.1278221,0.004124108,1520.580768,1.089142581,34.46656708,1.616636577,0.124839477,0.004488356,1420.290783,1.124701738,31.74110427,1.344963082,0.005183428,5.49e-06,0.002992949,9.48e-06,8.4983779,-,8.608521582,-,0.353317489,0.069160651,1.444736237,0.713999547,-0.004650122,0.021608537,0.032567824,0.093528005,-0.096851874,0.060007305,0.000190521,0.000121386,0.079607945,0.036493396,0.008302089,0.017308942,0.023032113,0.022280594,CI_Ref_bas_7,0.1312998,0.1292814,23.3,1.31314796,0.207895468,1.31314796,0.207895468,-,0.304995652,0.083055208,2867.03131,304.0923377,2900.876083,434.2242572,2833.186538,425.8378727,2.361685888,0.898103622,1.474101539,0.564259973,8.4983779,-,8.608521582,-,2920.418121,2920.418121,0.614368849,0.423598796,59.57225752,7.040770147,25.93809352,8.079744359,284.9884006,17.78029898,0.581078754,0.280733039,0.537541474,0.26104474
CI_Ref_bas_8_1_100x100_256s_051423_sp1,0.327963171,0.000639096,0.3245697,0.011713989,-,0.035504592,0.003171049,0.43589403,0.004199752,1521.251672,0.408637215,34.79938148,0.572052536,0.440485832,0.005657743,1420.81788,0.455196401,36.74791964,0.58061506,0.005307337,0.00035851,0.005442284,7.9e-05,4.65358486,-,4.547231892,-,0.052424125,0.053579353,-2.37604757,0.556033629,0.319404993,0.021770161,-0.396374974,0.074223554,0.121383421,0.056164377,-0.000409714,9.4e-05,0.299440332,0.028401329,0.040118779,0.017624996,0.253273469,0.024645902,CI_Ref_bas_8,0.4528728,0.4528031,31.5,1.07735429,0.13398124,1.07735429,0.13398124,-,0.271521743,0.066709773,7154.831954,550.0648662,7117.344133,771.1470275,7192.319775,784.6130832,1.834423784,0.700815186,2.021963383,0.758093852,4.65358486,-,4.547231892,-,2935.597777,2935.597777,0.610641581,0.404192369,59.30624729,7.021379409,25.47497849,8.056341412,291.4789662,17.3894749,0.563651809,0.279893959,0.524374818,0.260288617
CI_Ref_bas_8_1_100x100_256s_060223_sp1,0.392082942,1.59e-05,0.2824397,-0.091606846,-,0.028874681,0.003128908,0.234826761,0.004081229,1519.681927,0.648722077,33.25351963,0.870161318,0.230479709,0.004908842,1421.262458,0.710268018,34.11204877,0.933525688,0.004425396,0.000375958,0.004953075,1.87e-05,9.475600705,-,5.10680717,-,0.590917548,0.044621689,3.0,0.457283156,-0.010201385,0.021264622,0.182663768,0.062132625,-0.235754149,0.04748184,0.000418638,7.78e-05,0.015159329,0.023422659,-0.080244212,0.016791444,0.187215381,0.021077408,CI_Ref_bas_8,0.2422202,0.2441947,31.5,1.291135608,0.160599095,1.291135608,0.160599095,-,0.221359275,0.056406321,3808.084543,296.1263809,3843.66097,421.0858399,3772.508116,416.4733476,1.533329843,0.593657862,1.84470715,0.69035772,9.475600705,-,5.10680717,-,2928.438503,2928.438503,0.610641581,0.404192369,59.30624729,7.021379409,25.47497849,8.056341412,291.4789662,17.3894749,0.563651809,0.279893959,0.524374818,0.260288617
CI_Ref_bas_8_1_100x100_256s_sp2,0.362608905,2.35e-05,0.2708265,-0.07702758,-,0.036877986,0.003106964,0.287668729,0.004105322,1520.693117,0.587060764,34.99611132,0.860306852,0.281328404,0.005230466,1420.877582,0.657047313,34.82663249,0.818369308,0.000646531,1.39e-05,0.004456567,0.000207643,2.501875521,*,11.36758364,-,0.550317755,0.043762309,3.0,0.449409443,-0.026878223,0.021361209,0.161648981,0.061745279,-0.214313196,0.047270543,0.000349994,7.63e-05,-0.011741397,0.023028342,-0.045717518,0.017119963,0.17528941,0.02406231,CI_Ref_bas_8,0.311482229,0.309101378,30.66,1.224259777,0.154947514,1.224259777,0.154947514,-,0.289860428,0.070951193,4774.399697,378.2243207,4827.600748,539.7122522,4721.198645,530.0238032,0.22967515,0.086350584,1.701743783,0.646568032,2.501875521,*,11.36758364,-,2930.671096,2930.671096,0.610641581,0.404192369,59.30624729,7.021379409,25.47497849,8.056341412,291.4789662,17.3894749,0.563651809,0.279893959,0.524374818,0.260288617
CI_Ref_bas_8_1_100x100_256s_sp3,0.430825191,0.000123625,0.313814,-0.09611906,-,0.037637546,0.003151094,0.240717556,0.004045668,1521.448013,0.735950389,36.8640586,1.145730858,0.235933508,0.00477916,1420.211647,0.806560042,34.63097222,0.886149809,0.008997106,0.001038467,0.004290677,5.27e-05,6.095612597,-,3.252961613,*,0.575064112,0.042542637,2.601778413,0.442006616,0.219535008,0.021656129,0.112087936,0.065891628,-0.3,0.030169982,0.00032243,7.6e-05,0.010271143,0.023592561,-0.005157282,0.017453783,0.092181575,0.027117269,CI_Ref_bas_8,0.274508228,0.266218369,31.74,1.411696109,0.174847112,1.411696109,0.174847112,-,0.287109819,0.069806248,3881.631247,299.5785564,3920.590376,426.2566806,3842.672118,421.0635202,3.101933656,1.233017556,1.590100476,0.596174947,6.095612597,-,3.252961613,*,2924.429671,2924.429671,0.610641581,0.404192369,59.30624729,7.021379409,25.47497849,8.056341412,291.4789662,17.3894749,0.563651809,0.279893959,0.524374818,0.260288617
CI_Ref_bas_8_1_100x100_256s_sp4,0.382222426,2.52e-05,0.2778483,-0.088497939,-,0.039923871,0.003180889,0.277962892,0.004105227,1521.429515,0.563007007,33.23182154,0.765216073,0.272036841,0.005059619,1422.32914,0.634597396,35.61511274,0.830236226,0.002838803,0.000205564,0.006145832,0.000436027,10.30406029,-,6.30614496,-,0.400664999,0.07069388,1.309474527,0.729206678,-0.094436692,0.022599901,0.009719418,0.095772662,-0.060214123,0.06387644,4.66e-05,0.00012385,0.088346733,0.037199223,-0.045632598,0.017465565,0.194125691,0.022005302,CI_Ref_bas_8,0.296875608,0.294138691,30.12,1.3176041,0.169327173,1.3176041,0.169327173,-,0.3203967,0.078195746,4711.995113,379.7779245,4762.76518,542.2929085,4661.225046,531.83032,1.02965935,0.397459514,2.396117294,0.923783811,10.30406029,-,6.30614496,-,2927.556625,2927.556625,0.610641581,0.404192369,59.30624729,7.021379409,25.47497849,8.056341412,291.4789662,17.3894749,0.563651809,0.279893959,0.524374818,0.260288617
CI_Ref_bas_8_2_100x100_256s_sp1,0.370027184,0.000691295,0.3458883,-0.007292455,-,0.033625854,0.003153954,0.214455483,0.004100074,1521.811415,0.727572504,33.41639995,0.984747801,0.210553861,0.005116058,1422.003793,0.793431691,35.34481388,1.063924967,0.001929715,0.00010231,0.001668289,4.15e-06,10.29151846,-,3.930785036,*,0.487815734,0.055935458,2.387823381,0.576398374,0.139864462,0.021619596,0.068022484,0.076809572,-0.215744892,0.053872811,0.000264189,9.8e-05,0.074360696,0.029492099,-0.008810877,0.017469017,0.135615698,0.022370768,CI_Ref_bas_8,0.245163462,0.241281849,30.37,1.262179995,0.161408098,1.262179995,0.161408098,-,0.267022343,0.066676943,3602.962318,289.9217012,3636.037819,411.7116395,3569.886817,408.3036825,0.692580682,0.263674726,0.643602266,0.242449546,10.29151846,-,3.930785036,*,2929.404383,2929.404383,0.610641581,0.404192369,59.30624729,7.021379409,25.47497849,8.056341412,291.4789662,17.3894749,0.563651809,0.279893959,0.524374818,0.260288617
CI_Ref_bas_8_2_100x100_256s_sp2,0.311796974,0.000561911,0.271235,-0.025612054,-,0.031537519,0.003151375,0.207072702,0.004179547,1522.193658,0.80924344,35.06695282,1.2125414,0.204946046,0.005422061,1420.906191,0.897502511,35.83990109,1.153231013,0.002598781,0.000110329,0.002370545,0.00031693,8.399106629,-,10.15097804,-,0.483743224,0.055038835,2.412653936,0.567013607,0.018162604,0.021964283,0.158523257,0.075566804,-0.192707754,0.054860224,0.000402991,9.63e-05,-0.016441852,0.028962054,-0.03460422,0.017456198,0.104081417,0.025717958,CI_Ref_bas_8,0.207480129,0.207474604,25.61,1.262981952,0.184484422,1.262981952,0.184484422,-,0.297398923,0.078325469,4147.780891,393.547728,4169.189875,556.5163063,4126.371906,556.604759,1.107603885,0.431620218,1.086005611,0.453552407,8.399106629,-,10.15097804,-,2929.377616,2929.377616,0.610641581,0.404192369,59.30624729,7.021379409,25.47497849,8.056341412,291.4789662,17.3894749,0.563651809,0.279893959,0.524374818,0.260288617
CI_Ref_bas_8_2_100x100_256s_sp3,0.302248702,1.31e-05,0.2523127,-0.03620614,-,0.033641438,0.003168825,0.217968549,0.004156086,1522.312,0.78479048,35.27350566,1.179744366,0.212602288,0.005375302,1421.45899,0.887518825,35.77774778,1.102588168,0.004656178,0.000118237,0.003170458,0.000101859,6.422707842,-,9.509556337,-,0.295798001,0.071587157,0.886871912,0.740507195,-0.075456323,0.022196925,0.004645717,0.096938397,-0.005883939,0.065706572,4e-05,0.000125645,0.105680216,0.037772972,-0.044695866,0.017843077,0.110905112,0.025911484,CI_Ref_bas_8,0.226296208,0.226748893,20.97,1.49644731,0.261357261,1.49644731,0.261357261,-,0.387755668,0.109158229,5298.039314,617.1553916,5364.069475,881.2695621,5232.009153,864.2262832,2.425582771,0.983078217,1.775323927,0.719492846,6.422707842,-,9.509556337,-,2921.62379,2921.62379,0.610641581,0.404192369,59.30624729,7.021379409,25.47497849,8.056341412,291.4789662,17.3894749,0.563651809,0.279893959,0.524374818,0.260288617
CI_Ref_bas_9_1_100x100_256s_050923_sp1,0.22834622,9.47e-05,0.1987274,-0.016561574,-,0.038561062,0.003214598,0.49638332,0.004224101,1521.881274,0.369367966,35.38671914,0.531656325,0.48851623,0.005861149,1420.305201,0.427554828,37.47991718,0.551818261,0.001578946,5.35e-06,0.002671009,0.000115485,6.368927358,-,7.528849348,-,0.230683382,0.07000678,1.05524806,0.724916369,0.115040887,0.022934106,-0.016931742,0.095121455,-0.16291175,0.066229379,0.000109777,0.000122848,0.041088291,0.036950583,-0.06410828,0.017971745,0.33781022,0.025938911,CI_Ref_bas_9,0.5303917,0.5241102,23.2,1.017104635,0.161537042,1.017104635,0.161537042,-,0.398836322,0.106018714,11102.63479,1152.195118,11191.31939,1641.660745,11013.95018,1617.146983,0.736348437,0.287314058,1.340389579,0.529325125,6.368927358,-,7.528849348,-,2937.079464,2937.079464,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_1_100x100_256s_050923_sp2,0.250444897,0.000359852,0.2163052,-0.01862795,-,0.05483005,0.003195904,0.440438185,0.004205255,1521.046593,0.406326709,35.84222972,0.617066568,0.425168661,0.005037464,1421.179973,0.470229162,35.30398246,0.535432613,0.004627114,9.68e-06,0.003412057,6.76e-05,6.805822222,-,6.781097458,-,0.194662095,0.042521404,0.528374729,0.442653884,0.115574087,0.022223677,-0.097835115,0.06929847,-0.3,0.021961581,-3.09e-06,7.68e-05,0.088355897,0.024142268,-0.032038446,0.017456792,0.241659158,0.026203321,CI_Ref_bas_9,0.4983691,0.4886391,25.5,1.014894215,0.148402096,1.014894215,0.148402096,-,0.515942307,0.128031546,8877.518402,836.0559667,9034.120075,1202.25115,8720.916729,1162.131873,1.963193351,0.753061869,1.557789429,0.5995514,6.805822222,-,6.781097458,-,2937.154,2937.154,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_1_100x100_256s_050923_sp3,0.202298401,2.29e-05,0.1746734,-0.017250377,-,0.034858698,0.003188528,0.361401437,0.004175243,1521.495291,0.485505646,35.26547365,0.711838929,0.346191736,0.005285102,1420.908522,0.580862179,36.20447832,0.695227997,0.002862276,0.000153593,0.00337645,8.74e-06,6.577513922,-,8.044883557,-,0.279461892,0.056274671,1.800604091,0.583253349,0.044517377,0.022408568,0.134219902,0.081206151,-0.277999397,0.046139269,0.00023342,9.97e-05,-0.01136705,0.030426053,-0.081899353,0.017469225,0.231497371,0.025275539,CI_Ref_bas_9,0.3873125,0.3847663,28.7,0.725959036,0.096707053,0.725959036,0.096707053,-,0.290472309,0.073075084,6426.368247,542.623185,6564.502903,783.3536331,6288.233591,751.0770726,1.075413439,0.410358509,1.365098134,0.514350208,6.577513922,-,8.044883557,-,2946.957863,2946.957863,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_1_100x100_256s_050923_sp4,0.232854533,2.25e-06,0.2041117,-0.016576067,-,0.029655344,0.003174202,0.408941503,0.004193002,1521.931269,0.445233678,34.90111577,0.609137289,0.399419552,0.005789086,1420.551246,0.516917782,37.62209175,0.674243253,0.002289133,4.07e-05,0.002645286,1.99e-05,9.335727355,-,5.988335193,-,0.286429668,0.066868279,1.571643276,0.692561715,0.067343824,0.022934744,0.085066986,0.090878227,-0.182277289,0.063511896,0.000202136,0.00011748,0.014129487,0.035378554,-0.088382658,0.017669815,0.267405237,0.024728599,CI_Ref_bas_9,0.4344857,0.4296831,26.4,0.910347919,0.129381876,0.910347919,0.129381876,-,0.269215204,0.071113562,7998.165706,729.8860138,8092.378733,1042.475504,7903.952679,1021.850868,0.936996607,0.358110193,1.165142986,0.444664854,9.335727355,-,5.988335193,-,2940.687358,2940.687358,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_1_100x100_256s_051423_sp1,0.533231376,6.05e-06,0.5114903,0.005989201,-,0.051731546,0.003166416,0.613337482,0.004141027,1521.048899,0.279780836,34.65722019,0.401561658,0.613019213,0.00545632,1421.098329,0.313809755,36.06127249,0.401448721,0.003180734,0.000148071,0.003230507,6.54e-05,11.05567448,-,7.727156714,-,0.363210662,0.073329062,0.052689687,0.758600311,0.274256381,0.022354914,-0.225430762,0.098583005,-0.07674478,0.067886094,-0.000168584,0.000128555,0.305389389,0.038602066,-0.032488482,0.01788271,0.356505604,0.024186247,CI_Ref_bas_9,0.6598024,0.657487649,40.39,2.412665985,0.383777224,2.412665985,0.383777224,-,0.543514172,0.140354283,14043.02343,1456.657591,14046.66793,2060.563316,14039.37893,2059.486384,1.506791431,0.595154908,1.646781869,0.645811302,11.05567448,-,7.727156714,-,2891.385494,2891.385494,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_1_100x100_256s_051423_sp2,0.533969218,7.22e-06,0.51342,0.007573998,-,0.064987337,0.003130935,0.68508212,0.004126894,1521.123649,0.251426341,34.80881872,0.36972591,0.673981357,0.004962723,1421.043312,0.28862666,35.97049823,0.342027872,0.002772372,4.67e-05,0.002940639,4.25e-05,6.436365684,-,8.424533017,-,0.547873046,0.046581989,2.124748647,0.483892152,0.186530552,0.022130647,0.027659632,0.071963211,-0.3,0.030843673,0.000178603,8.34e-05,0.195636242,0.025913964,-0.091129198,0.017232458,0.423895714,0.024585112,CI_Ref_bas_9,0.730460511,0.730901597,38.4,2.192763661,0.321211712,2.192763661,0.321211712,-,0.619695374,0.152663019,14124.64866,1327.969993,14240.01809,1892.367497,14009.27923,1863.588598,1.191986654,0.458361404,1.360508318,0.522764358,6.436365684,-,8.424533017,-,2898.40923,2898.40923,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_1_100x100_256s_051423_sp3,0.497422477,6.6e-06,0.4789244,0.007281796,-,0.053172268,0.003252064,0.562054094,0.004221874,1521.101377,0.311130943,34.5976644,0.431255421,0.560535928,0.005466074,1421.169933,0.344052314,36.11710936,0.442909712,0.002587987,0.000228928,0.003228339,3.39e-05,9.838814366,-,8.437277155,-,0.393073676,0.070716905,0.648918041,0.732088081,0.216939859,0.022744178,-0.134552976,0.096202493,-0.148864653,0.06489476,-4.89e-05,0.000124166,0.247897841,0.037369483,-0.049392092,0.017663314,0.338037664,0.02359032,CI_Ref_bas_9,0.605764729,0.602121433,43.53,1.807150517,0.240694079,1.807150517,0.240694079,-,0.448567717,0.107838154,10321.72792,866.7527279,10335.6868,1225.754355,10307.76904,1225.79257,0.984408366,0.384093945,1.321392806,0.498496608,9.838814366,-,8.437277155,-,2910.882472,2910.882472,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_1_100x100_256s_060223_sp1,0.327829922,1.56e-05,0.3123577,3.21e-05,-,0.025987175,0.003156913,0.105479104,0.004100283,1517.519882,1.495652906,34.45819078,1.917144905,0.102717023,0.00493164,1419.299854,1.653260569,34.36513259,1.807686327,0.001023472,0.000170568,0.005054646,0.000116736,3.09896189,*,9.918930795,-,0.151036155,0.068714547,-0.516898835,0.710336743,-0.081855817,0.021843075,-0.175025783,0.093378298,0.159529722,0.061361188,-0.000257841,0.000120592,0.200656941,0.036286362,-0.014403467,0.017327099,0.078608738,0.019877192,CI_Ref_bas_9,0.1143434,0.1122822,23.2,1.467748072,0.233347153,1.467748072,0.233347153,-,0.270169245,0.076123649,2359.054005,255.6353899,2390.350929,362.6580601,2327.757082,360.3844359,0.479759054,0.210282217,2.549632336,1.001993707,3.09896189,*,9.918930795,-,2922.029359,2922.029359,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
