,BL5200_BL_M,BL5200_BL_STD,BL4500_BL_M,BL4500_BL_STD,BL3550_BL_M,BL3550_BL_STD,BL1635_M,BL1635_STD,BL1515_M,BL1515_STD,BL1430_M,BL1430_STD,Thickness,H2Ot_3550_SAT,ERR_5200,ERR_4500
M43_chip1_100x100_256s_sp2,-0.021394481831173377,1.5975568798831866e-05,-0.0396712930117351,4.6655360222650895e-05,-0.018126591216336627,0.001971318914132587,0.12757196820093453,0.0016544640012368253,0.12757196820093453,0.0016544640012368253,0.12757196820093453,0.0016544640012368253,47.6,-,-,-
M43_chip1_100x100_256s_sp3,-0.023098848176849346,5.899239345725183e-05,-0.03976398629435572,0.00018388519352029729,-0.022181453018790074,0.001117097948917172,0.15943343336315885,0.0016015275354888598,0.15943343336315885,0.0016015275354888598,0.15943343336315885,0.0016015275354888598,49.1,-,-,-
ND70_02_01_06032022_150x150_sp1,-0.06250684580405551,3.677802934058055e-05,-0.09727952536654044,0.00023600841242884103,-0.026922262670947234,0.004792384920375026,0.4933219903130597,0.001525178268205881,0.4933219903130597,0.001525178268205881,0.4933219903130597,0.001525178268205881,119.5,*,-,-
ND70_02_01_06032022_150x150_sp2,-0.07092426194837347,8.726275891916539e-05,-0.0940662639310813,6.518083320751037e-05,-0.002426722264653106,0.004804219833666828,0.47586748763129405,0.0016026547598326072,0.47586748763129405,0.0016026547598326072,0.47586748763129405,0.0016026547598326072,119.5,*,-,-
ND70_02_01_06032022_150x150_sp3,-0.06259024151923333,6.299824778974015e-05,-0.09630770714487653,4.1487497489584857e-07,0.0014283828402836109,0.002811327428262997,0.48962870612489173,0.0014609125553894217,0.48962870612489173,0.0014609125553894217,0.48962870612489173,0.0014609125553894217,119.5,*,-,-
ND70_02_01_100x100_256s_20231013_sp6,-0.043981422357073856,0.00014147441367061775,-0.052770572229200376,6.886336096651228e-05,-0.02940573247164749,0.002371221893149982,0.1437702879046956,0.0017502134822706967,0.1437702879046956,0.0017502134822706967,0.1437702879046956,0.0017502134822706967,49.55,-,-,-
ND70_02_01_100x100_256s_20231013_sp7,-0.05160218533298769,9.417453318912867e-06,-0.057827880181911186,0.00041174447684898957,-0.029274910959483813,0.0037767125512831266,0.16692116069814006,0.0015919987290779734,0.16692116069814006,0.0015919987290779734,0.16692116069814006,0.0015919987290779734,49.57,-,*,-
ND70_02_01_100x100_256s_20231013_sp8,-0.054377966477353844,5.175285434010169e-06,-0.060909094539143976,0.000396295383605579,-0.028315408823200564,0.0034681989664544274,0.17449023113764103,0.001540243024724026,0.17449023113764103,0.001540243024724026,0.17449023113764103,0.001540243024724026,49.5,-,*,-
ND70_03_01_06032022_150x150_sp1,0.08581796962578324,2.780666315559053e-05,0.047713545855568806,7.451665729925448e-05,0.1374305559213663,0.005473795430513449,0.6362753867795944,0.0014891583252268927,0.6362753867795944,0.0014891583252268927,0.6362753867795944,0.0014891583252268927,112.3,*,-,-
ND70_03_01_06032022_150x150_sp2,-0.06514691866827964,0.00013001099452351748,-0.07503575420672871,0.00013091066579136896,0.0404894100415735,0.005795584442959603,0.5232486295844039,0.0015377915675392577,0.5232486295844039,0.0015377915675392577,0.5232486295844039,0.0015377915675392577,112.3,*,-,-
ND70_03_01_06032022_150x150_sp3,-0.06442192840717532,4.672646614383663e-05,-0.11208152676946069,6.512727796934942e-05,-0.0022915628283417784,0.0050040952187034304,0.5263004770627958,0.0015917186304745495,0.5263004770627958,0.0015917186304745495,0.5263004770627958,0.0015917186304745495,112.3,*,-,-
ND70_03_01_30June2022_150x150_sp1,-0.053527822782580066,0.00016711825611620204,-0.04711230003622227,0.0005915741437335792,-0.06441367405548747,0.0021581460380425796,0.05954601652647465,0.0016253594331287298,0.05954601652647465,0.0016253594331287298,0.05954601652647465,0.0016253594331287298,30.0,-,-,-
ND70_03_01_30June2022_150x150_sp2,-0.06680876639136675,0.00013497208218313787,-0.051738670464740254,0.0001097288469283175,-0.0660984042692394,0.0024223770032627823,0.05823874342276541,0.0016539389834782107,0.05823874342276541,0.0016539389834782107,0.05823874342276541,0.0016539389834782107,26.6,-,-,-
ND70_03_01_30June2022_150x150_sp3,-0.06711914334225472,4.738323615602072e-05,-0.05199255957873106,0.0003269682295076672,-0.05320928991617624,0.0025641398541601484,0.06876684303675594,0.0016904185590460544,0.06876684303675594,0.0016904185590460544,0.06876684303675594,0.0016904185590460544,26.6,-,*,-
ND70_03_01_30June2022_150x150_sp4,-0.05002003622094417,3.7251696065233385e-05,-0.059707648377754656,0.00037184775181015967,-0.04853103319609036,4.1851514520750254e-05,0.1093223154696157,0.0018078059925715068,0.1093223154696157,0.0018078059925715068,0.1093223154696157,0.0018078059925715068,23.3,-,*,-
ND70_04_02_06032022_150x150_sp1,-0.0803926810896368,0.00010678970002860805,-0.10464797106035867,8.147331853933863e-05,-0.006214189535214882,0.0040279496671517725,0.4017399380683538,0.0014727030170769726,0.4017399380683538,0.0014727030170769726,0.4017399380683538,0.0014727030170769726,115.2,*,-,-
ND70_04_02_06032022_150x150_sp2,-0.07020418054960573,0.00012961188536997982,-0.0953365277607257,0.00013647592878791346,0.013879968223539504,0.005584784534100601,0.49902046762988084,0.0014582184689398655,0.49902046762988084,0.0014582184689398655,0.49902046762988084,0.0014582184689398655,115.2,*,-,-
ND70_04_02_06032022_150x150_sp3,-0.06797637601178928,0.0001149539740247471,-0.09442084281082358,0.00010553528036614078,0.010793486376184427,0.005656152623582696,0.5026214181091686,0.0014516687728812628,0.5026214181091686,0.0014516687728812628,0.5026214181091686,0.0014516687728812628,115.2,*,-,-
ND70_04_02_150x150_08042022_sp1,-0.06532329302740364,0.00010532965047416374,-0.08163515531320623,8.594661412103681e-05,-0.031271791935044556,0.0026239538951503155,0.20115487757175865,0.0016401182895502428,0.20115487757175865,0.0016401182895502428,0.20115487757175865,0.0016401182895502428,46.0,-,-,-
ND70_04_02_150x150_08042022_sp2,-0.07257143408556103,2.0968757852565557e-05,-0.09022105901550026,4.2561712336541825e-05,-0.02951495013636955,0.0033016565397068734,0.2278307657359881,0.0015756851715201506,0.2278307657359881,0.0015756851715201506,0.2278307657359881,0.0015756851715201506,46.0,*,-,-
ND70_04_02_150x150_29June2022_256s_sp1,-0.14136155335635436,0.00015937623168036844,-0.15204018463943034,6.764830145709932e-07,-0.1007775042098729,0.003218337964132447,0.13264258446798408,0.0015847997769155601,0.13264258446798408,0.0015847997769155601,0.13264258446798408,0.0015847997769155601,46.6,-,-,-
ND70_04_02_150x150_29June2022_256s_sp2,-0.12795219383479797,0.00010826124926858438,-0.14137453858599222,4.04318250480195e-05,-0.09035810126220746,0.0021098465321557915,0.13824074973985187,0.0017459214685507333,0.13824074973985187,0.0017459214685507333,0.13824074973985187,0.0017459214685507333,43.3,-,-,-
ND70_04_02_150x150_29June2022_256s_sp3,-0.12978152021051784,6.759208820518166e-05,-0.14165429050487577,0.0001904268280058751,-0.09417323067918344,0.002468590037791817,0.11830593186949802,0.0015723240910521592,0.11830593186949802,0.0015723240910521592,0.11830593186949802,0.0015723240910521592,40.0,-,-,-
ND70_05_02_100x100_256s_20231013_sp2,-0.06433079011838627,6.5394951325317905e-06,-0.07320248685281057,2.626223413672582e-05,-0.043907799456627754,0.0014020269650770465,0.03069000624835409,0.0015322961837755365,0.03069000624835409,0.0015322961837755365,0.03069000624835409,0.0015322961837755365,13.66,-,-,-
ND70_05_02_100x100_256s_20231013_sp3,-0.06188049461407082,0.00038051117520177517,-0.07108968224893014,3.723353342553802e-07,-0.048703440909285085,0.0011994511554888404,0.03241524902934019,0.0015523868566187113,0.03241524902934019,0.0015523868566187113,0.03241524902934019,0.0015523868566187113,13.66,-,-,-
ND70_05_02_100x100_256s_20231013_sp4,-0.06557176869316857,0.00011152539045626019,-0.06552047507078677,1.8730906766534164e-06,-0.03628544248997825,0.0004276888798398828,0.0332070050239012,0.0014619476846589527,0.0332070050239012,0.0014619476846589527,0.0332070050239012,0.0014619476846589527,13.66,-,-,-
ND70_05_02_100x100_256s_20231013_sp5,-0.045967044085124385,0.00013467446166689017,-0.04897061234091472,7.211784619771245e-05,-0.028980062381299354,0.0013717886683801141,0.015894878341593872,0.0015298854432683555,0.015894878341593872,0.0015298854432683555,0.015894878341593872,0.0015298854432683555,13.66,-,-,-
ND70_05_02_100x100_256s_20231013_sp6,-0.04926630720447816,2.0975526424857492e-06,-0.04589101714289163,0.00021757524169139204,-0.027010661828282097,7.953700463249112e-05,0.044232871031733324,0.0014430517225408714,0.044232871031733324,0.0014430517225408714,0.044232871031733324,0.0014430517225408714,13.66,-,-,-
ND70_05_02_100x100_256s_20231013_sp7,-0.05048041908100103,0.00013662953771402284,-0.05249330744861772,4.376514293369858e-07,-0.03450913887843824,0.00087489756935661,0.023562591169105036,0.0015320868079474928,0.023562591169105036,0.0015320868079474928,0.023562591169105036,0.0015320868079474928,13.66,-,-,-
ND70_06_02_chip3_100x100_256s_sp1,-0.08254722680258396,8.67739233376139e-05,-0.0739303570662453,8.877644058637102e-05,-0.05833558526782923,0.0020894593705722566,0.049605242795275145,0.0014326553515208065,0.049605242795275145,0.0014326553515208065,0.049605242795275145,0.0014326553515208065,25.0,-,-,-
ND70_06_02_chip3_100x100_256s_sp2,-0.07518089060282752,4.196729718749331e-05,-0.07295100746887066,0.00016305270260397447,-0.0453914660661742,0.00023161435970844857,0.08430418172551075,0.0016564353594872583,0.08430418172551075,0.0016564353594872583,0.08430418172551075,0.0016564353594872583,26.7,-,-,-
ND70_06_02_chip5_100x100_256s_sp1,-0.052291805327078306,0.00016863455363261734,-0.06011990193951152,0.00019433042750146865,-0.040416615177963584,0.0007750406431727519,0.05226545954456213,0.0015862554679239096,0.05226545954456213,0.0015862554679239096,0.05226545954456213,0.0015862554679239096,24.2,-,-,-
ND70_degassed_06032022_150x150_sp1,0.02897038261110153,3.236121162287594e-05,0.008694153362921743,7.258013738429354e-05,-0.012620540339736279,0.0023425692155766313,0.2706478562052597,0.0012458408011188581,0.2706478562052597,0.0012458408011188581,0.2706478562052597,0.0012458408011188581,140.5,-,*,*
ND70_degassed_06032022_150x150_sp2,0.03231539658005694,1.1759682791921627e-05,0.012436132924334355,2.0511303344266436e-06,-0.013178155947925096,0.00253321051601758,0.2995329919161524,0.0012659118941979726,0.2995329919161524,0.0012659118941979726,0.2995329919161524,0.0012659118941979726,140.5,-,*,*
ND70_degassed_100x100_033123_sp1,0.011515471892029212,0.00014875998819664272,-0.00022823347929766907,6.02259850268914e-05,-0.01707980999316998,0.0009695417442035548,0.13302251098921902,0.0017496198251440143,0.13302251098921902,0.0017496198251440143,0.13302251098921902,0.0017496198251440143,,-,-,*
ND70_degassed_100x100_033123_sp2,0.0007476549730419321,0.0002458683300779007,-0.00926430282562905,0.00015630328598925634,-0.01906908576594077,8.91068925644473e-05,0.16551340478822674,0.0013860738679709658,0.16551340478822674,0.0013860738679709658,0.16551340478822674,0.0013860738679709658,,-,*,*
ND70_degassed_100x100_033123_sp3,0.01016557570727702,4.35221002757201e-05,-0.003373761797459829,0.00015651297328407495,-0.0197469145670227,9.278680925080668e-05,0.15947986619818572,0.00167306978567285,0.15947986619818572,0.00167306978567285,0.15947986619818572,0.00167306978567285,,-,-,*
ND70_degassed_100x100_033123_sp4,0.011113884889509257,0.00032105478907402507,0.00406624436557755,0.0002658971856551327,-0.011237463196941645,0.0019098681897550198,0.11317933983604116,0.00153301770047979,0.11317933983604116,0.00153301770047979,0.11317933983604116,0.00153301770047979,,-,-,-
ND70_org_100x100_051823_sp1,0.15547450496268878,0.0001379032638987237,0.08430737301698009,0.0002819950130980648,0.03903709198604667,7.075641024218371e-05,0.409963192091099,0.0015273148152295125,0.409963192091099,0.0015273148152295125,0.409963192091099,0.0015273148152295125,155.3,-,-,-
ND70_org_100x100_051823_sp2,0.09175233950836381,0.00021454427829774452,0.04167021959877809,1.756381991898625e-05,0.015809256603713597,1.8453572106402448e-05,0.24524215288567386,0.0014913281599012102,0.24524215288567386,0.0014913281599012102,0.24524215288567386,0.0014913281599012102,155.3,-,-,-
ND70_org_80x80_051823_sp3,0.17783268161404275,6.807892026061915e-05,0.11177590507763217,7.066597672452571e-06,0.07697108675555138,0.0009454499603960389,0.39843805913439184,0.0015525274393307451,0.39843805913439184,0.0015525274393307451,0.39843805913439184,0.0015525274393307451,155.3,-,*,-
STD_CN92C_OL2_020320_256s_20x25_a,0.09915577230431975,0.0006534459936528651,0.0874124590240435,6.439037329853996e-05,0.11393605532162639,0.00013859749056066936,0.26097202532785685,0.0017971874533605301,0.26097202532785685,0.0017971874533605301,0.26097202532785685,0.0017971874533605301,28.0,-,-,-
STD_CN92C_OL2_020320_256s_20x25_b,0.11780003944303745,0.000637798376394342,0.10580213184479621,0.0004995045156703996,0.13143393215270335,0.0002227856964719707,0.28061724980178854,0.0018203471191421115,0.28061724980178854,0.0018203471191421115,0.28061724980178854,0.0018203471191421115,28.0,-,-,-
STD_CN92C_OL2_020320_256s_20x25_c,0.09704448185792462,0.0005120321220091474,0.0847607115271913,0.0008512196919901544,0.11085606077969495,9.309541089982517e-05,0.2564993802452762,0.0017489650655743612,0.2564993802452762,0.0017489650655743612,0.2564993802452762,0.0017489650655743612,28.0,-,-,-
STD_CN92C_OL2_020520_256s_20x25_a,0.12780165094434648,0.0005761323199756418,0.11484968220683837,0.00029281550301061144,0.13992922872973418,0.0005777813197240304,0.28708366634927734,0.0017616779652058412,0.28708366634927734,0.0017616779652058412,0.28708366634927734,0.0017616779652058412,28.0,-,-,-
STD_CN92C_OL2_020520_256s_20x25_b,0.11434642865768134,0.0007070723291980289,0.1016387620599725,0.0004361315701305127,0.12650776253910137,0.00035616055914034904,0.2717735759416395,0.001796839861688213,0.2717735759416395,0.001796839861688213,0.2717735759416395,0.001796839861688213,28.0,-,-,-
STD_CN92C_OL2_020520_256s_20x25_c,0.11578587832969629,0.0008423971516576136,0.10247898876110256,0.00017261374416130607,0.12631532436731538,1.8633022985696096e-05,0.27112655461119406,0.0017983921406584092,0.27112655461119406,0.0017983921406584092,0.27112655461119406,0.0017983921406584092,28.0,-,-,-
STD_CN92C_OL2_021220_20x25_a,0.14034826275165754,4.242831746155556e-06,0.1513897703439596,0.000536717678914642,0.15987515636018695,0.003768917438918565,0.30441987363730494,0.0015855926280073686,0.30441987363730494,0.0015855926280073686,0.30441987363730494,0.0015855926280073686,28.0,-,*,-
STD_CN92C_OL2_021220_20x25_b,0.13720271663084338,1.0852487501708668e-05,0.14636832539831365,0.0007405075649588276,0.1553901471857615,0.0036721901526789343,0.30059921329189776,0.0016606564223872972,0.30059921329189776,0.0016606564223872972,0.30059921329189776,0.0016606564223872972,28.0,-,*,-
STD_CN92C_OL2_021220_20x25_c,0.13650794227780985,3.202229602621811e-06,0.14585175513572723,0.0006430993869166233,0.1539664923522437,0.0030129166477489756,0.29910006740776024,0.0015874623367056185,0.29910006740776024,0.0015874623367056185,0.29910006740776024,0.0015874623367056185,28.0,-,*,-
STD_CN92C_OL2_021420_256s_20x25_a,0.1447073530185536,0.00032887085254712907,0.1324266493783443,0.0007372931292692201,0.1307503575542079,0.002484556443099693,0.3016792008537833,0.0015939893177280176,0.3016792008537833,0.0015939893177280176,0.3016792008537833,0.0015939893177280176,28.0,-,-,-
STD_CN92C_OL2_021420_256s_20x25_b,0.14659844335870106,0.00012450200940617906,0.13356661615963228,0.0003098385675124204,0.1317335743609144,0.0025877339427223104,0.3024993055834145,0.0015714581755611088,0.3024993055834145,0.0015714581755611088,0.3024993055834145,0.0015714581755611088,28.0,-,-,-
STD_CN92C_OL2_021420_256s_20x25_c,0.14775382494554645,0.0006151752175624687,0.13293711213984216,0.000569817983401482,0.13224053668491711,0.0030439150811387887,0.304644903226745,0.001551512897490852,0.304644903226745,0.001551512897490852,0.304644903226745,0.001551512897490852,28.0,-,-,-
STD_CN92C_OL2_021720_256s_20x25_a,0.13549751502744653,0.0007624547075225958,0.14036754714211305,0.00023555057951356954,0.1834184329999314,0.00591065109032322,0.31822390261848776,0.0018517642212876279,0.31822390261848776,0.0018517642212876279,0.31822390261848776,0.0018517642212876279,28.0,-,-,-
STD_CN92C_OL2_021720_256s_20x25_b,0.1457597039930519,4.84823916618264e-05,0.14995653826251268,0.00014498430442681304,0.19123318077262885,0.004889185657513169,0.3245893780416308,0.0017611898506304337,0.3245893780416308,0.0017611898506304337,0.3245893780416308,0.0017611898506304337,28.0,-,-,-
STD_CN92C_OL2_021720_256s_20x25_c,0.13914296833205006,0.0004665867136226924,0.14331820116042177,0.00010021319056934985,0.18557295613812638,0.005029746877045207,0.320074297539324,0.0017603484335068761,0.320074297539324,0.0017603484335068761,0.320074297539324,0.0017603484335068761,28.0,-,-,-
STD_CN92C_OL2_021920_256s_20x25_a,0.12373668618790405,0.00013497413470296143,0.12752031447125736,0.00015076202874698646,0.18163125115327317,0.005079240766428816,0.3391916084645748,0.0018206879474649625,0.3391916084645748,0.0018206879474649625,0.3391916084645748,0.0018206879474649625,28.0,-,-,-
STD_CN92C_OL2_021920_256s_20x25_b,0.13919477277716658,0.00020586656086382063,0.14155364312464055,0.00016405969965041089,0.19586961762618885,0.005903788751299868,0.3520757781633075,0.001793600332290296,0.3520757781633075,0.001793600332290296,0.3520757781633075,0.001793600332290296,28.0,-,-,-
STD_CN92C_OL2_021920_256s_20x25_c,0.13946122374223027,0.0004335975768406892,0.14184383648410084,0.0001720979149198846,0.196503413212661,0.006027787906367758,0.35334174734553675,0.0017358589296634312,0.35334174734553675,0.0017358589296634312,0.35334174734553675,0.0017358589296634312,28.0,-,-,-
STD_CN92C_OL2_022120_256s_20x25_a,0.1415600418206535,0.00012011953039222024,0.14409236609614082,0.0002595421398612234,0.1962119877009598,0.004705626625234038,0.3522934126818966,0.001852573658852573,0.3522934126818966,0.001852573658852573,0.3522934126818966,0.001852573658852573,28.0,-,-,-
STD_CN92C_OL2_022120_256s_20x25_b,0.1405251687724609,0.0001745544975996592,0.14279095782572312,0.0001926032495775481,0.19635159518842238,0.005421166336745898,0.35454809514579083,0.0017069224069552053,0.35454809514579083,0.0017069224069552053,0.35454809514579083,0.0017069224069552053,28.0,-,-,-
STD_CN92C_OL2_022120_256s_20x25_c,0.1415560949862712,0.00014321284149161118,0.14443289560111539,0.00013308431561900728,0.19701174182211326,0.005041565381153939,0.3547085538651313,0.0017516523614855026,0.3547085538651313,0.0017516523614855026,0.3547085538651313,0.0017516523614855026,28.0,-,-,-
STD_CN_C_OL1_020320_256s_20x50_a,0.13608067578842556,1.2118001395823418e-05,0.15003007422763823,0.0003362713537402362,0.15171362214350959,0.003300041718848127,0.3097824122227846,0.001712750065981378,0.3097824122227846,0.001712750065981378,0.3097824122227846,0.001712750065981378,41.0,-,*,-
STD_CN_C_OL1_020320_256s_20x50_b,0.1421249248437734,8.640231385520475e-06,0.15544044064294985,0.0003823788910872597,0.15634609233034158,0.003471355558531888,0.31320121173843407,0.0016425998449582017,0.31320121173843407,0.0016425998449582017,0.31320121173843407,0.0016425998449582017,41.0,-,*,-
STD_CN_C_OL1_020320_256s_20x50_c,0.1339543388162637,1.6545911100594758e-05,0.14757468140852023,2.9389341607458456e-05,0.1464885103629284,0.0030014234818570838,0.30147511035680824,0.0016984401228596318,0.30147511035680824,0.0016984401228596318,0.30147511035680824,0.0016984401228596318,41.0,-,*,-
STD_CN_C_OL1_020520_256s_20x50_a,0.16149706009077994,5.484082169902667e-05,0.15922548654596932,0.0001574411538257928,0.1470472231034756,0.0033133758778432173,0.3121498713507753,0.0016454902345955007,0.3121498713507753,0.0016454902345955007,0.3121498713507753,0.0016454902345955007,41.0,-,-,-
STD_CN_C_OL1_020520_256s_20x50_b,0.15656099850505037,7.865481006820736e-05,0.15284755725617263,0.00028021654094890846,0.14199260745559597,0.0031462005350771627,0.3075965427056329,0.0016761288482885835,0.3075965427056329,0.0016761288482885835,0.3075965427056329,0.0016761288482885835,41.0,-,*,-
STD_CN_C_OL1_020520_256s_20x50_c,0.15862591430680698,0.0002052279740092099,0.15545128987961723,0.00016925096236862958,0.1436326639459251,0.0032389613598440125,0.30853514488690714,0.0017245073077996136,0.30853514488690714,0.0017245073077996136,0.30853514488690714,0.0017245073077996136,41.0,-,-,-
STD_CN_C_OL1_021220_256s_20x50_a,0.15408000026132518,0.0009335762423342433,0.1280943522554899,7.439407750814225e-06,0.16035339828115322,0.0009655030853988384,0.352037212830392,0.0017158489192982392,0.352037212830392,0.0017158489192982392,0.352037212830392,0.0017158489192982392,41.0,-,-,-
STD_CN_C_OL1_021220_256s_20x50_b,0.17497237786940803,0.0008037944402737717,0.1496374395661884,0.00013029278880461844,0.18166671386958988,0.0009730582746699061,0.375837221583984,0.0017607761358380601,0.375837221583984,0.0017607761358380601,0.375837221583984,0.0017607761358380601,41.0,-,-,-
STD_CN_C_OL1_021220_256s_20x50_c,0.1738821822081341,0.0008960156859022329,0.14865024413723574,0.00012715801592167274,0.1803069992537563,0.0010058619914340757,0.3725446413136412,0.0016973962250504066,0.3725446413136412,0.0016973962250504066,0.3725446413136412,0.0016973962250504066,41.0,-,-,-
STD_CN_C_OL1_021420_256s_20x50_a,0.15312736049732426,0.000674230792529216,0.12493027602582675,9.953424287609135e-06,0.1620942117530918,0.0038787076493800917,0.34941770330882177,0.0016785439483228883,0.34941770330882177,0.0016785439483228883,0.34941770330882177,0.0016785439483228883,41.0,-,-,*
STD_CN_C_OL1_021420_256s_20x50_b,0.1530497253369032,0.0010831346067679526,0.12472938620798397,3.541945857724273e-06,0.16186595030909895,0.0038746573706418632,0.3495623199792479,0.0016681343623329576,0.3495623199792479,0.0016681343623329576,0.3495623199792479,0.0016681343623329576,41.0,-,-,*
STD_CN_C_OL1_021420_256s_20x50_c,0.1536783515899034,0.0004554080663069872,0.12496828417095575,1.564602126136569e-05,0.16174207105659494,0.0032489574088130865,0.3483150116223498,0.0017671457468769953,0.3483150116223498,0.0017671457468769953,0.3483150116223498,0.0017671457468769953,41.0,-,-,-
STD_CN_C_OL1_021720_256s_20x50_a,0.16352312329700225,0.000348909255945242,0.1517094502361722,0.000212160426273971,0.16151408108853707,5.871335767172425e-05,0.3583602090575437,0.0017263008262209806,0.3583602090575437,0.0017263008262209806,0.3583602090575437,0.0017263008262209806,41.0,-,*,-
STD_CN_C_OL1_021720_256s_20x50_b,0.16523585324591075,0.0005179564569394353,0.15368271241924739,0.00011606922481779214,0.16216845907725705,2.329586506049386e-05,0.35779414433709245,0.0017312400040239769,0.35779414433709245,0.0017312400040239769,0.35779414433709245,0.0017312400040239769,41.0,-,*,-
STD_CN_C_OL1_021720_256s_20x50_c,0.1632676558487193,0.0007184102857975095,0.15190359128316236,0.0003353222072642842,0.16165847593194996,2.740987626904359e-05,0.358169720418012,0.0016674502569911259,0.358169720418012,0.0016674502569911259,0.358169720418012,0.0016674502569911259,41.0,-,-,-
STD_CN_C_OL1_021920_256s_20x50_a,0.13851291394524,0.00033210545093480454,0.13814737523142323,0.00047789765889011567,0.1385560400256489,3.899713756739191e-05,0.33058341047173256,0.0016830505301361509,0.33058341047173256,0.0016830505301361509,0.33058341047173256,0.0016830505301361509,41.0,-,*,-
STD_CN_C_OL1_021920_256s_20x50_b,0.14072510220232873,0.00047613217134088597,0.14096245300675067,0.0005248299864894793,0.1413876861842105,3.934685060937689e-05,0.3332652901470209,0.0018247919219320289,0.3332652901470209,0.0018247919219320289,0.3332652901470209,0.0018247919219320289,41.0,-,*,-
STD_CN_C_OL1_021920_256s_20x50_c,0.14304386059106175,0.0002603919096768916,0.1427729622194504,0.0005434213226616081,0.1434756766706673,4.058940644611571e-05,0.33428014618957275,0.0017450276978579831,0.33428014618957275,0.0017450276978579831,0.33428014618957275,0.0017450276978579831,41.0,-,*,-
STD_CN_C_OL1_022120_256s_20x50_a,0.12975415991721018,1.563054085161383e-05,0.12931688606675182,0.0007709210673235751,0.13062098329193877,3.768509322942157e-05,0.3262109734518147,0.001766615430520568,0.3262109734518147,0.001766615430520568,0.3262109734518147,0.001766615430520568,41.0,-,*,-
STD_CN_C_OL1_022120_256s_20x50_b,0.1308595848336009,0.00017738221156804056,0.13076997747303828,0.0005668466324518596,0.1318524918882352,3.819548300418332e-05,0.3250768610363596,0.001629769206300527,0.3250768610363596,0.001629769206300527,0.3250768610363596,0.001629769206300527,41.0,-,*,-
STD_CN_C_OL1_022120_256s_20x50_c,0.130216267769153,0.00017240303558244789,0.13028400351101277,0.0008523604231047095,0.1319441620038982,3.772269311255378e-05,0.32620669255086876,0.0016726582645116863,0.32620669255086876,0.0016726582645116863,0.32620669255086876,0.0016726582645116863,41.0,-,*,-
STD_D1010_012821_256s_100x100_a,0.3514578229621787,0.00018171322577198042,0.22696682171551705,7.432341680239079e-05,0.2076407080360472,0.0015042902914850446,1.015968094629259,0.0014706433494718408,1.015968094629259,0.0014706433494718408,1.015968094629259,0.0014706433494718408,231.0,*,-,-
STD_D1010_012821_256s_100x100_b,0.35436233744987106,0.00024026477948802067,0.23193101341788944,7.19515834268777e-05,0.21115564031495568,0.0014532498092768179,0.9743766146744973,0.0009540835913069547,0.9743766146744973,0.0009540835913069547,0.9743766146744973,0.0009540835913069547,231.0,*,-,-
STD_D1010_012821_256s_100x100_c,0.35321755974782504,0.0002090495016579663,0.22831403996512378,1.7150903903928503e-05,0.20677763009525577,0.0014332525964071486,0.9625239174106822,0.001390570969450125,0.9625239174106822,0.001390570969450125,0.9625239174106822,0.001390570969450125,231.0,*,-,-
STD_D1010_020320_256s_100x100_a,0.18344857485429403,0.0002861304305585183,0.03926147378827984,0.0001018198148369261,-0.0275195814577578,0.0008013525219938497,0.7284200781306367,0.0014948717726723075,0.7284200781306367,0.0014948717726723075,0.7284200781306367,0.0014948717726723075,231.0,*,-,-
STD_D1010_020320_256s_100x100_b,0.1829009096267735,0.00022096908358021976,0.03895436381878754,4.0795713566414186e-05,-0.02663105672055314,0.0005316869196804602,0.6694079677647458,0.0013874865514274352,0.6694079677647458,0.0013874865514274352,0.6694079677647458,0.0013874865514274352,231.0,*,-,-
STD_D1010_020320_256s_100x100_c,0.1843081523633113,0.00020614213200398286,0.04000583352448689,9.56494004221341e-05,-0.02583662127721716,0.0005289207096528278,0.7331800340602417,0.0014626995399975972,0.7331800340602417,0.0014626995399975972,0.7331800340602417,0.0014626995399975972,231.0,*,-,-
STD_D1010_020520_256s_100x100_a,0.03829475591759655,0.00022355318863284232,-0.10231770587131746,0.00020662619081656498,-0.1639514746080062,0.00034880514045044396,0.5943030877920404,0.0013321680193325574,0.5943030877920404,0.0013321680193325574,0.5943030877920404,0.0013321680193325574,231.0,*,-,-
STD_D1010_020520_256s_100x100_b,0.025513204120678756,0.0003729542235663471,-0.11451551899609587,0.0002817338668266256,-0.17620969502130676,0.00031496957977444017,0.5324107548426957,0.0009328195025643747,0.5324107548426957,0.0009328195025643747,0.5324107548426957,0.0009328195025643747,231.0,*,-,-
STD_D1010_020520_256s_100x100_c,0.012909158810450424,0.0004469486165683416,-0.1256230071655853,0.00041449452182448754,-0.18762565705881376,0.0002708033252969616,0.5704329634434517,0.0013940801714916263,0.5704329634434517,0.0013940801714916263,0.5704329634434517,0.0013940801714916263,231.0,*,-,-
STD_D1010_021220_256s_100x100_a,0.10437718448906956,0.0006783572113528487,-0.03783330510797304,0.00011779587789961823,-0.11533930634800023,8.258709224997497e-05,0.6568021727087476,0.0015237652489678932,0.6568021727087476,0.0015237652489678932,0.6568021727087476,0.0015237652489678932,231.0,*,-,-
STD_D1010_021220_256s_100x100_b,0.10783548369310249,0.000817550503738897,-0.03388220203788761,0.00010971366047851187,-0.11190978892453511,7.392646161459048e-05,0.6565457475556106,0.001357748442250075,0.6565457475556106,0.001357748442250075,0.6565457475556106,0.001357748442250075,231.0,*,-,-
