Wavenumber,Absorbance
5388.363,0.1171663
5390.292,0.1179734
5392.22,0.1174067
5394.149,0.1169582
5396.077,0.1172139
5398.006,0.1178937
5399.935,0.117985
5401.863,0.1185911
5403.792,0.1188342
5405.72,0.1182626
5407.648,0.1177698
5409.577,0.1178107
5411.506,0.1172025
5413.434,0.1171319
5415.363,0.1181804
5417.292,0.1186603
5419.22,0.1183812
5421.148,0.1179715
5423.077,0.1183801
5425.005,0.118408
5426.934,0.1170161
5428.863,0.1161184
5430.791,0.1158662
5432.72,0.1164956
5434.648,0.1169504
5436.577,0.1159166
5438.505,0.1163649
5440.434,0.1181391
5442.362,0.1185993
5444.291,0.1178075
5446.22,0.1159317
5448.148,0.1158979
5450.077,0.1157886
5452.005,0.1159211
5453.934,0.1169969
5455.862,0.1166619
5457.791,0.115827
5459.719,0.116855
5461.648,0.1182221
5463.577,0.1187476
5465.505,0.1191454
5467.434,0.1184304
5469.362,0.1164618
5471.291,0.1171881
5473.219,0.117836
5475.148,0.1179089
5477.076,0.1183465
5479.005,0.1177676
5480.934,0.1176966
5482.862,0.1172776
5484.791,0.1175373
5486.719,0.1184605
5488.647,0.1189293
5490.576,0.1183366
5492.505,0.1174597
5494.433,0.1175526
5496.362,0.1175063
5498.291,0.1169238
5500.219,0.1176391
5502.147,0.1181357
5504.076,0.1176997
5506.004,0.116639
5507.933,0.1169678
5509.862,0.1171553
5511.79,0.1163772
5513.719,0.1160515
5515.647,0.1168397
5517.576,0.1166624
5519.504,0.1148826
5521.433,0.1142686
5523.361,0.1149571
5525.29,0.1154667
5527.219,0.1163261
5529.147,0.1167655
5531.076,0.1162946
5533.004,0.1167428
5534.933,0.1173892
5536.861,0.1170401
5538.79,0.1171768
5540.718,0.1175941
5542.647,0.1168402
5544.576,0.1167504
5546.504,0.1167725
5548.433,0.1163377
5550.361,0.1163182
5552.29,0.116448
5554.218,0.1169768
5556.147,0.1181733
5558.075,0.1175578
5560.004,0.1164988
5561.933,0.1175975
5563.861,0.1180118
5565.79,0.1165619
5567.718,0.1161914
5569.646,0.1161293
5571.575,0.1151533
5573.504,0.1155525
5575.432,0.1164719
5577.361,0.1170724
5579.29,0.1160995
5581.218,0.1156386
5583.146,0.1159427
5585.075,0.1156084
5587.003,0.1152102
5588.932,0.1160585
5590.861,0.1170588
5592.789,0.1174309
5594.718,0.1160053
5596.646,0.1152482
5598.575,0.1158391
5600.503,0.1159588
5602.432,0.116533
5604.36,0.1163192
5606.289,0.1147513
5608.218,0.1146957
5610.146,0.1159893
5612.075,0.1175213
5614.003,0.1169944
5615.932,0.1164946
5617.86,0.1164054
5619.789,0.1155858
5621.717,0.1149747
5623.646,0.1154205
5625.575,0.1153336
5627.503,0.1161786
5629.432,0.1165704
5631.36,0.1160047
5633.289,0.1152544
5635.217,0.1152916
5637.146,0.1150515
5639.074,0.116062
5641.003,0.1170695
5642.932,0.1165113
5644.86,0.1162868
5646.789,0.116742
5648.717,0.1161364
5650.646,0.1148038
5652.574,0.1156624
5654.503,0.1161865
5656.431,0.1151425
5658.36,0.1144166
5660.289,0.1154305
5662.217,0.116375
5664.146,0.1151117
5666.074,0.1135292
5668.002,0.1144298
5669.931,0.1151695
5671.86,0.1133955
5673.788,0.1136089
5675.717,0.1146312
5677.646,0.1152055
5679.574,0.1146657
5681.502,0.1145798
5683.431,0.1150788
5685.359,0.1143618
5687.288,0.1143329
5689.217,0.115066
5691.145,0.1157824
5693.074,0.1147696
5695.002,0.1150945
5696.931,0.1166671
5698.859,0.1163792
5700.788,0.1150754
5702.716,0.1144667
5704.645,0.1155872
5706.574,0.1158299
5708.502,0.1142383
5710.431,0.1137718
5712.359,0.1149887
5714.288,0.1154488
5716.216,0.1145588
5718.145,0.1137688
5720.073,0.1131472
5722.002,0.112706
5723.931,0.1134162
5725.859,0.1140147
5727.788,0.1148945
5729.716,0.1153485
5731.645,0.1150785
5733.573,0.1143717
5735.502,0.1128508
5737.43,0.1116788
5739.359,0.1121349
5741.288,0.1122896
5743.216,0.1124427
5745.145,0.1122992
5747.073,0.1129543
5749.001,0.1147082
5750.93,0.1151659
5752.859,0.1143175
5754.787,0.1138914
5756.716,0.1143369
5758.645,0.1144969
5760.573,0.1148603
5762.501,0.1149008
5764.43,0.1141484
5766.358,0.1141543
5768.287,0.1144636
5770.216,0.1165264
5772.144,0.1166676
5774.073,0.1141197
5776.001,0.1136453
5777.93,0.1143469
5779.858,0.1144705
5781.787,0.1134212
5783.715,0.1136869
5785.644,0.1143741
5787.573,0.1135361
5789.501,0.1125321
5791.43,0.1133002
5793.358,0.1133135
5795.287,0.1116657
5797.215,0.1112172
5799.144,0.11163
5801.072,0.11162
5803.001,0.1118647
5804.93,0.1126516
5806.858,0.1127694
5808.787,0.111661
5810.715,0.112442
5812.644,0.1126956
5814.572,0.1129643
5816.501,0.1131424
5818.429,0.1127025
5820.358,0.1130584
5822.287,0.1121251
5824.215,0.1114258
5826.144,0.1134215
5828.072,0.1140617
5830,0.1128163
5831.929,0.1129642
5833.858,0.1133808
5835.786,0.1133679
5837.715,0.1126934
5839.644,0.1127275
5841.572,0.1134473
5843.5,0.1127778
5845.429,0.1120833
5847.357,0.1125943
5849.286,0.1118082
5851.215,0.1109276
5853.143,0.1109081
5855.072,0.1109858
5857,0.111692
5858.929,0.1118969
5860.857,0.1125583
5862.786,0.1131885
5864.714,0.1134833
5866.643,0.1139847
5868.572,0.1136975
5870.5,0.1126127
5872.429,0.1118891
5874.357,0.1106831
5876.286,0.1102632
5878.214,0.1108303
5880.143,0.1121977
5882.071,0.1132661
5884,0.1132214
5885.929,0.1129547
5887.857,0.1120022
5889.786,0.1114732
5891.714,0.1119706
5893.643,0.1130794
5895.571,0.1126429
5897.5,0.110322
5899.428,0.1110479
5901.357,0.1121959
5903.286,0.1120865
5905.214,0.1115799
5907.143,0.1126481
5909.071,0.113263
5911,0.1117216
5912.928,0.1112887
5914.857,0.1120693
5916.785,0.1126662
5918.714,0.1117905
5920.643,0.1100557
5922.571,0.1094569
5924.5,0.1101929
5926.428,0.1111416
5928.356,0.1120822
5930.285,0.1133026
5932.213,0.1129966
5934.142,0.1118159
5936.071,0.1120024
5937.999,0.1124077
5939.928,0.1122157
5941.856,0.1122926
5943.785,0.112262
5945.713,0.1127141
5947.642,0.1124096
5949.57,0.110753
5951.499,0.110318
5953.428,0.1127089
5955.356,0.113672
5957.285,0.1129431
5959.213,0.1133903
5961.142,0.1114482
5963.07,0.1110666
5964.999,0.1122337
5966.927,0.1118047
5968.856,0.1110497
5970.785,0.1103973
5972.713,0.1108595
5974.642,0.1110422
5976.57,0.1113948
5978.499,0.1115804
5980.427,0.1115062
5982.356,0.1112541
5984.284,0.110854
5986.213,0.1104939
5988.142,0.1113941
5990.07,0.1128423
5991.999,0.112715
5993.927,0.1120261
5995.855,0.1123614
5997.784,0.1121819
5999.713,0.1125015
6001.641,0.1130324
6003.57,0.1124064
6005.499,0.1109764
6007.427,0.1111367
6009.355,0.1126449
6011.284,0.1129308
6013.212,0.1112531
6015.141,0.1102671
6017.07,0.1110106
6018.998,0.113515
6020.927,0.1146401
6022.855,0.1130928
6024.784,0.1105968
6026.712,0.1099978
6028.641,0.1107733
6030.569,0.1108935
6032.498,0.1103702
6034.427,0.1117546
6036.355,0.1108814
6038.284,0.1094401
6040.212,0.1091523
6042.141,0.1102394
6044.069,0.1112246
6045.998,0.1119792
6047.926,0.1116945
6049.855,0.1119031
6051.784,0.1112596
6053.712,0.1102891
6055.641,0.1120579
6057.569,0.1123792
6059.498,0.111995
6061.426,0.1118327
6063.355,0.1106325
6065.283,0.1110494
6067.212,0.112485
6069.141,0.113097
6071.069,0.1127141
6072.998,0.1123418
6074.926,0.1111847
6076.854,0.109779
6078.783,0.1099845
6080.712,0.1093996
6082.64,0.1113149
6084.569,0.1133527
6086.498,0.1123719
6088.426,0.1102913
6090.354,0.1110437
6092.283,0.1119794
6094.211,0.1115013
6096.14,0.1114353
6098.069,0.1120425
6099.997,0.1120542
6101.926,0.110333
6103.854,0.1111699
6105.783,0.1115993
6107.711,0.1112584
6109.64,0.1111658
6111.568,0.1105379
6113.497,0.109533
6115.426,0.1099517
6117.354,0.1102008
6119.283,0.1111457
6121.211,0.1127934
6123.14,0.113392
6125.068,0.1127838
6126.997,0.1123674
6128.925,0.1104757
6130.854,0.1088496
6132.783,0.1096952
6134.711,0.1103156
6136.64,0.1092594
6138.568,0.1102821
6140.497,0.1108902
6142.425,0.1086947
6144.354,0.1093536
6146.282,0.1113019
6148.211,0.1132459
6150.14,0.1124583
6152.068,0.1113764
6153.997,0.111612
6155.925,0.1106027
6157.854,0.1103735
6159.782,0.1091509
6161.711,0.1089373
6163.639,0.1096078
6165.568,0.1092966
6167.497,0.1086968
6169.425,0.1103673
6171.354,0.1123658
6173.282,0.1130621
6175.21,0.1123859
6177.139,0.1128321
6179.068,0.1113968
6180.996,0.1096369
6182.925,0.1091825
6184.854,0.110159
6186.782,0.1116301
6188.71,0.1134887
6190.639,0.1128432
6192.567,0.1116965
6194.496,0.1112235
6196.425,0.1122325
6198.353,0.1117486
6200.282,0.1102046
6202.21,0.110069
6204.139,0.1109476
6206.067,0.110121
6207.996,0.1096143
6209.924,0.1106558
6211.853,0.1115845
6213.782,0.1114986
6215.71,0.1121604
6217.639,0.1120792
6219.567,0.1108913
6221.496,0.1112519
6223.424,0.1129737
6225.353,0.112242
6227.281,0.1112827
6229.21,0.11046
6231.139,0.1119623
6233.067,0.1133618
6234.996,0.1139017
6236.924,0.1125617
6238.853,0.1122213
6240.781,0.1136259
6242.71,0.1134545
6244.638,0.1117375
6246.567,0.110594
6248.496,0.1106629
6250.424,0.1140001
6252.353,0.1138875
6254.281,0.1118938
6256.209,0.1100332
6258.138,0.1100495
6260.067,0.1141015
6261.995,0.1139675
6263.924,0.1122136
6265.853,0.1120968
6267.781,0.1106473
6269.709,0.1116308
6271.638,0.112318
6273.566,0.1116136
6275.495,0.1119783
6277.424,0.1126373
6279.352,0.1113039
6281.281,0.1103253
6283.209,0.1123848
6285.138,0.1131241
6287.066,0.1124775
6288.995,0.1108389
6290.923,0.1104263
6292.852,0.1108244
6294.781,0.1123464
6296.709,0.1130867
6298.638,0.1123885
6300.566,0.1123166
6302.495,0.1130054
6304.423,0.1126581
6306.352,0.1120502
6308.28,0.1128359
6310.209,0.1139668
6312.138,0.1151302
6314.066,0.1157388
6315.995,0.115237
6317.923,0.1141885
6319.852,0.1141587
6321.78,0.1147821
6323.709,0.113071
6325.637,0.1107017
6327.566,0.1103567
6329.495,0.1110781
6331.423,0.1125124
6333.352,0.1133695
6335.28,0.1146432
6337.208,0.1148202
6339.137,0.112412
6341.066,0.112199
6342.994,0.1125516
6344.923,0.1134627
6346.852,0.1125807
6348.78,0.1135953
6350.708,0.1140906
6352.637,0.1135067
6354.565,0.1141713
6356.494,0.1131483
6358.423,0.1121506
6360.351,0.1142116
6362.28,0.1148421
6364.208,0.1151008
6366.137,0.115572
6368.065,0.1140844
6369.994,0.112364
6371.922,0.1123597
6373.851,0.1144575
6375.78,0.1148137
6377.708,0.1132432
6379.637,0.1129782
6381.565,0.1147674
6383.494,0.1169907
6385.422,0.1158012
6387.351,0.1136869
6389.279,0.1138742
6391.208,0.1160102
6393.137,0.1158143
6395.065,0.1151961
6396.994,0.1159355
6398.922,0.1151099
6400.851,0.1148099
6402.779,0.1146659
6404.708,0.1145362
6406.636,0.1137805
6408.565,0.1150857
6410.494,0.1153584
6412.422,0.1143479
6414.351,0.1140827
6416.279,0.1137322
6418.208,0.1157481
6420.136,0.1178447
6422.065,0.1169292
6423.993,0.1167551
6425.922,0.1177197
6427.851,0.1162915
6429.779,0.1162306
6431.708,0.1156474
6433.636,0.1137783
6435.564,0.1156705
6437.493,0.1171464
6439.422,0.1164871
6441.35,0.1176911
6443.279,0.1174243
6445.208,0.1178666
6447.136,0.1185294
6449.064,0.1182991
6450.993,0.1178874
6452.921,0.1166814
6454.85,0.1157313
6456.779,0.1145851
6458.707,0.1137977
6460.636,0.1160413
6462.564,0.1171604
6464.493,0.1176056
6466.421,0.1176275
6468.35,0.1165011
6470.278,0.1168362
6472.207,0.1153475
6474.136,0.1137334
6476.064,0.115536
6477.993,0.1154884
6479.921,0.1148613
6481.85,0.1150061
6483.778,0.1145202
6485.707,0.1137026
6487.635,0.1137295
6489.564,0.1137067
6491.493,0.1138535
6493.421,0.1143541
6495.35,0.1149323
6497.278,0.1151226
6499.207,0.1136271
6501.135,0.1164173
6503.064,0.1187364
6504.992,0.11646
6506.921,0.1153288
6508.85,0.1145411
6510.778,0.1155689
6512.707,0.1192753
6514.635,0.1211573
6516.563,0.1205829
6518.492,0.1177242
6520.421,0.1154799
6522.349,0.1180026
6524.278,0.1206339
6526.207,0.1213409
6528.135,0.12093
6530.063,0.1210683
6531.992,0.12089
6533.92,0.121043
6535.849,0.1216724
6537.778,0.1207058
6539.706,0.119598
6541.635,0.1188924
6543.563,0.1183655
6545.492,0.1190321
6547.42,0.1189644
6549.349,0.1175717
6551.277,0.1176305
6553.206,0.1200696
6555.135,0.1233453
6557.063,0.1216009
6558.992,0.1189868
6560.92,0.1202103
6562.849,0.1232704
6564.777,0.1212066
6566.706,0.1163414
6568.634,0.1164761
6570.563,0.1158027
6572.492,0.1157378
6574.42,0.1199766
6576.349,0.1226969
6578.277,0.1203529
6580.206,0.1204821
6582.134,0.1208746
6584.063,0.1217978
6585.991,0.1229204
6587.92,0.1234529
6589.849,0.1231176
6591.777,0.12196
6593.706,0.1211339
6595.634,0.1204635
6597.563,0.1196754
6599.491,0.1205019
6601.42,0.1205634
6603.348,0.1229242
6605.277,0.1225065
6607.206,0.1207689
6609.134,0.1211721
6611.063,0.1227515
6612.991,0.123009
6614.919,0.1237442
6616.848,0.1238624
6618.777,0.1215943
6620.705,0.1212675
6622.634,0.1193764
6624.563,0.120106
6626.491,0.1196861
6628.419,0.1199467
6630.348,0.1222786
6632.276,0.1253131
6634.205,0.126212
6636.134,0.1227908
6638.062,0.118765
6639.991,0.1175736
6641.919,0.1225713
6643.848,0.1222998
6645.776,0.1234402
6647.705,0.1254121
6649.633,0.1262292
6651.562,0.1259536
6653.491,0.1243946
6655.419,0.1248131
6657.348,0.1279007
6659.276,0.1287461
6661.205,0.1288224
6663.133,0.1274664
6665.062,0.1240944
6666.99,0.1230351
6668.919,0.1256682
6670.848,0.1273852
6672.776,0.1267347
6674.705,0.1247834
6676.633,0.1233431
6678.562,0.1233234
6680.49,0.1231365
6682.419,0.1221119
6684.347,0.1244263
6686.276,0.125059
6688.205,0.1261915
6690.133,0.1290984
6692.062,0.1299845
6693.99,0.1280537
6695.918,0.1256446
6697.847,0.1249104
6699.776,0.1241481
6701.704,0.1219461
6703.633,0.1211863
6705.562,0.1225219
6707.49,0.1250916
6709.418,0.1263242
6711.347,0.1241164
6713.275,0.1231805
6715.204,0.1236012
6717.133,0.1246389
6719.061,0.1258812
6720.99,0.1257708
6722.918,0.1243812
6724.847,0.1271592
6726.775,0.1291514
6728.704,0.1287081
6730.632,0.1264011
6732.561,0.1303117
6734.49,0.1339572
6736.418,0.1304402
6738.347,0.1276359
6740.275,0.128522
6742.204,0.1285038
6744.132,0.1292768
6746.061,0.1280667
6747.989,0.1249539
6749.918,0.1277872
6751.847,0.1298624
6753.775,0.1319654
6755.704,0.1315919
6757.632,0.1288367
6759.561,0.1291303
6761.489,0.1308877
6763.418,0.1296294
6765.346,0.1286068
6767.275,0.1276526
6769.204,0.1298849
6771.132,0.1326161
6773.061,0.1324316
6774.989,0.1318517
6776.917,0.1311769
6778.846,0.1307115
6780.775,0.1305328
6782.703,0.1306797
6784.632,0.1293171
6786.561,0.1316105
6788.489,0.1323406
6790.417,0.1303164
6792.346,0.127915
6794.274,0.1313512
6796.203,0.1339943
6798.132,0.1334192
6800.06,0.1319675
6801.989,0.1301932
6803.917,0.1278701
6805.846,0.1267239
6807.774,0.13289
6809.703,0.1371396
6811.631,0.134581
6813.56,0.1329764
6815.489,0.132974
6817.417,0.1301979
6819.346,0.1292018
6821.274,0.13459
6823.203,0.1396422
6825.131,0.1364547
6827.06,0.1348652
6828.988,0.1347189
6830.917,0.1324371
6832.846,0.1329426
6834.774,0.1355222
6836.703,0.1379324
6838.631,0.1373318
6840.56,0.134235
6842.488,0.1317184
6844.417,0.1313705
6846.345,0.1323452
6848.274,0.1319311
6850.203,0.1354736
6852.131,0.1393828
6854.06,0.1379961
6855.988,0.1348979
6857.917,0.1326981
6859.845,0.1344336
6861.774,0.1370102
6863.702,0.1388436
6865.631,0.1414755
6867.56,0.1413741
6869.488,0.1391115
6871.417,0.1379366
6873.345,0.1402382
6875.273,0.141235
6877.202,0.1389084
6879.131,0.1358633
6881.059,0.1335702
6882.988,0.1328651
6884.917,0.132749
6886.845,0.136849
6888.773,0.139718
6890.702,0.1398767
6892.63,0.1383411
6894.559,0.1376066
6896.488,0.1362243
6898.416,0.1396714
6900.345,0.1420813
6902.273,0.1407201
6904.202,0.1388596
6906.13,0.1383828
6908.059,0.136994
6909.987,0.1375859
6911.916,0.1405539
6913.845,0.1453579
6915.773,0.1445551
6917.702,0.1439394
6919.63,0.1428567
6921.559,0.1378555
6923.487,0.1388884
6925.416,0.1435136
6927.344,0.1446639
6929.273,0.1416548
6931.202,0.1421535
6933.13,0.1426508
6935.059,0.1450923
6936.987,0.1475283
6938.916,0.1457918
6940.844,0.1436645
6942.773,0.1447067
6944.701,0.1462453
6946.63,0.1442655
6948.559,0.1407739
6950.487,0.1429983
6952.416,0.1458323
6954.344,0.1431398
6956.272,0.1418306
6958.201,0.1427807
6960.13,0.1426782
6962.058,0.1418851
6963.987,0.1431518
6965.916,0.1463186
6967.844,0.1495375
6969.772,0.1483679
6971.701,0.1488742
6973.629,0.1499749
6975.558,0.1470316
6977.487,0.143706
6979.415,0.1445784
6981.344,0.1459014
6983.272,0.146891
6985.201,0.1458293
6987.129,0.1429541
6989.058,0.1430405
6990.986,0.1453169
6992.915,0.1445731
6994.844,0.1455694
6996.772,0.1482019
6998.701,0.147226
7000.629,0.1466344
7002.558,0.1463186
7004.486,0.1474535
7006.415,0.1519142
7008.343,0.154456
7010.272,0.1502572
7012.201,0.1487543
7014.129,0.1520205
7016.058,0.1567599
7017.986,0.1566848
7019.915,0.1577227
7021.843,0.1571682
7023.772,0.1540324
7025.7,0.1512001
7027.629,0.1546017
7029.558,0.1574349
7031.486,0.1543837
7033.415,0.1535014
7035.343,0.1551407
7037.271,0.1550876
7039.2,0.1523891
7041.129,0.1529293
7043.057,0.1566494
7044.986,0.1573613
7046.915,0.154557
7048.843,0.1538406
7050.771,0.1539694
7052.7,0.1518293
7054.628,0.1503752
7056.557,0.1521021
7058.486,0.1540333
7060.414,0.1557118
7062.343,0.1569025
7064.271,0.1547889
7066.2,0.155454
7068.128,0.1598381
7070.057,0.1562349
7071.985,0.1528552
7073.914,0.1544622
7075.843,0.1562115
7077.771,0.1583849
7079.7,0.1581672
7081.628,0.1571276
7083.557,0.1556137
7085.485,0.1566321
7087.414,0.1558518
7089.342,0.155123
7091.271,0.1567737
7093.2,0.1564865
7095.128,0.1552816
7097.057,0.1526534
7098.985,0.1553555
7100.914,0.1622919
7102.842,0.1637394
7104.771,0.1608734
7106.699,0.1580029
7108.628,0.1547385
7110.557,0.157903
7112.485,0.1604174
7114.414,0.1599219
7116.342,0.1597374
7118.271,0.1572343
7120.199,0.1587802
7122.128,0.157611
7124.056,0.1574998
7125.985,0.1567907
7127.914,0.1536957
7129.842,0.1539603
7131.771,0.1553771
7133.699,0.1571573
7135.627,0.1555819
7137.556,0.16047
7139.485,0.1653221
7141.413,0.1625672
7143.342,0.1565484
7145.271,0.1566658
7147.199,0.1568771
7149.127,0.1579811
7151.056,0.1592341
7152.984,0.1598912
7154.913,0.1592767
7156.842,0.1610593
7158.77,0.160068
7160.699,0.16184
7162.627,0.1639661
7164.556,0.1613352
7166.484,0.1584557
7168.413,0.1626811
7170.341,0.1679909
7172.27,0.1627788
7174.199,0.1629281
7176.127,0.1620805
7178.056,0.1606938
7179.984,0.160913
7181.913,0.1609226
7183.841,0.1629665
7185.77,0.1664834
7187.698,0.170482
7189.627,0.1695206
7191.556,0.1671746
7193.484,0.1651212
7195.413,0.1623523
7197.341,0.1609572
7199.27,0.161003
7201.198,0.1572938
7203.127,0.1590512
7205.055,0.1652077
7206.984,0.1692467
7208.913,0.1695115
7210.841,0.1681876
7212.77,0.1655345
7214.698,0.1659363
7216.626,0.1675896
7218.555,0.1666068
7220.484,0.1632976
7222.412,0.1653736
7224.341,0.1697501
7226.27,0.1680042
7228.198,0.1641155
7230.126,0.1657633
7232.055,0.1691604
7233.983,0.1673575
7235.912,0.1631982
7237.841,0.164001
7239.769,0.1651132
7241.698,0.1696667
7243.626,0.1690685
7245.555,0.1683706
7247.483,0.1703826
7249.412,0.1676886
7251.34,0.1665176
7253.269,0.1646281
7255.198,0.1623417
7257.126,0.1637524
7259.055,0.1650945
7260.983,0.1665673
7262.912,0.1682773
7264.84,0.1670681
7266.769,0.1699408
7268.697,0.1714
7270.626,0.1634543
7272.555,0.1600137
7274.483,0.160155
7276.412,0.1637218
7278.34,0.1723599
7280.269,0.1722266
7282.197,0.1684902
7284.126,0.1705524
7286.054,0.170113
7287.983,0.1676054
7289.912,0.1695498
7291.84,0.1726053
7293.769,0.1710583
7295.697,0.171802
7297.625,0.1689651
7299.554,0.166567
7301.483,0.168584
7303.411,0.1706273
7305.34,0.1727668
7307.269,0.1737553
7309.197,0.1724784
7311.125,0.1664669
7313.054,0.1615914
7314.982,0.1671868
7316.911,0.1656469
7318.84,0.1623398
7320.768,0.1692376
7322.697,0.1709122
7324.625,0.1711107
7326.554,0.1739213
7328.482,0.1661787
7330.411,0.1596549
7332.339,0.1582501
7334.268,0.1593467
7336.197,0.1612889
7338.125,0.163704
7340.054,0.1680506
7341.982,0.1725565
7343.911,0.1711106
7345.839,0.1707131
7347.768,0.1678841
7349.696,0.1625314
7351.625,0.1672695
7353.554,0.1639108
7355.482,0.1630651
7357.411,0.1700729
7359.339,0.1683977
7361.268,0.1663489
7363.196,0.165057
7365.125,0.1646091
7367.053,0.1655336
7368.982,0.1678584
7370.911,0.1689407
7372.839,0.1688896
7374.768,0.170537
7376.696,0.1679417
7378.625,0.1722905
7380.553,0.1762895
7382.482,0.17188
7384.41,0.1679835
7386.339,0.1635705
7388.268,0.1627686
7390.196,0.1680986
7392.125,0.1695883
7394.053,0.1641972
7395.981,0.1673365
7397.91,0.1757476
7399.839,0.1785121
7401.767,0.1742467
7403.696,0.1676042
7405.625,0.1697572
7407.553,0.1671089
7409.481,0.1605034
7411.41,0.1614296
7413.338,0.166585
7415.267,0.1651499
7417.196,0.1646669
7419.124,0.168092
7421.053,0.1716142
7422.981,0.1705809
7424.91,0.1667843
7426.838,0.1696712
7428.767,0.1672946
7430.695,0.165383
7432.624,0.1690302
7434.553,0.1694603
7436.481,0.164957
7438.41,0.166942
7440.338,0.1681957
7442.267,0.1625844
7444.195,0.1653276
7446.124,0.1760835
7448.052,0.1734371
7449.981,0.1704948
7451.91,0.1741412
7453.838,0.171347
7455.767,0.1748767
7457.695,0.1783646
7459.624,0.1702957
7461.552,0.1618601
7463.481,0.1630463
7465.409,0.1718772
7467.338,0.1725956
7469.267,0.1686093
7471.195,0.1684416
7473.124,0.1696051
7475.052,0.1730088
7476.98,0.1704698
7478.909,0.1678518
7480.838,0.1668547
7482.766,0.1655565
7484.695,0.1714263
7486.624,0.1745529
7488.552,0.1667717
7490.48,0.1644002
7492.409,0.165417
7494.337,0.1669272
7496.266,0.1696019
7498.195,0.1705374
7500.123,0.1687319
7502.052,0.1675862
7503.98,0.1685117
7505.909,0.1671628
7507.837,0.1707541
7509.766,0.1732364
7511.694,0.1729514
7513.623,0.1754022
7515.551,0.1758545
7517.48,0.1738065
7519.409,0.1735633
7521.337,0.1723997
7523.266,0.1714285
7525.194,0.1744876
7527.123,0.1734754
7529.051,0.1621235
7530.98,0.1617942
7532.908,0.1723229
7534.837,0.1801822
7536.766,0.1815658
7538.694,0.1782245
7540.623,0.1739478
7542.551,0.1588419
7544.479,0.1620707
7546.408,0.171363
7548.337,0.1726163
7550.265,0.175109
7552.194,0.1811653
7554.123,0.175885
7556.051,0.1661177
7557.979,0.171459
7559.908,0.1737442
7561.836,0.1678898
7563.765,0.167854
7565.694,0.1642253
7567.622,0.1649705
7569.551,0.1667161
7571.479,0.1647926
7573.408,0.1723253
7575.336,0.1762068
7577.265,0.1753643
7579.193,0.175223
7581.122,0.1693495
7583.051,0.1716008
7584.979,0.1768241
7586.908,0.1767079
7588.836,0.1813267
7590.765,0.1792472
7592.693,0.1742327
7594.622,0.1773888
7596.55,0.176024
7598.479,0.1658261
7600.408,0.1676157
7602.336,0.1800968
7604.265,0.1807649
7606.193,0.1802918
7608.122,0.1787063
7610.05,0.1724765
7611.979,0.1707443
7613.907,0.1816673
7615.836,0.1859787
7617.765,0.1812844
7619.693,0.1849684
7621.622,0.1878707
7623.55,0.1884869
7625.479,0.1811663
7627.407,0.1779761
7629.336,0.1796387
7631.264,0.1777268
7633.193,0.1772564
7635.122,0.1804176
7637.05,0.1828879
7638.979,0.1836395
7640.907,0.1860061
7642.835,0.1816894
7644.764,0.1726443
7646.693,0.1713367
7648.621,0.1790872
7650.55,0.1802388
7652.479,0.1766906
7654.407,0.1807702
7656.335,0.1849383
7658.264,0.1803333
7660.192,0.1785973
7662.121,0.1766228
7664.05,0.1781302
7665.978,0.1890165
7667.907,0.1876798
7669.835,0.1843173
7671.764,0.1885302
7673.692,0.1804304
7675.621,0.1725417
7677.549,0.1748583
7679.478,0.1781857
7681.407,0.1765054
7683.335,0.1748901
7685.264,0.1807935
7687.192,0.1904561
7689.121,0.2026231
7691.049,0.194846
7692.978,0.1830706
7694.906,0.1818936
7696.835,0.1845877
7698.764,0.1892221
7700.692,0.191826
7702.621,0.1834955
7704.549,0.1772962
7706.478,0.1803606
7708.406,0.181316
7710.335,0.1867805
7712.263,0.1948766
7714.192,0.1862083
7716.121,0.1811545
7718.049,0.1798215
7719.978,0.1822293
7721.906,0.186403
7723.834,0.1872569
7725.763,0.1860185
7727.692,0.1866971
7729.62,0.1824474
7731.549,0.1793532
7733.478,0.1712175
7735.406,0.1721567
7737.334,0.1811897
7739.263,0.1828094
7741.191,0.1774246
7743.12,0.1769346
7745.049,0.1785779
7746.977,0.1774369
7748.906,0.1827129
7750.834,0.1891028
7752.763,0.1799057
7754.691,0.1726948
7756.62,0.1748809
7758.548,0.1756105
7760.477,0.1763385
7762.406,0.1816122
7764.334,0.1829649
7766.263,0.1814239
7768.191,0.1784911
7770.12,0.1829557
7772.048,0.1870536
7773.977,0.1813561
7775.905,0.1788722
7777.834,0.1765935
7779.763,0.176947
7781.691,0.1848737
7783.62,0.1813132
7785.548,0.1784298
7787.477,0.1821831
7789.405,0.1942599
7791.334,0.2023868
7793.262,0.1944025
7795.191,0.187602
7797.12,0.1897348
7799.048,0.1819525
7800.977,0.1887642
7802.905,0.1996249
7804.833,0.1817828
7806.762,0.1772588
7808.691,0.1949761
7810.619,0.2082154
7812.548,0.2003681
7814.477,0.1993035
7816.405,0.1987245
7818.333,0.1957996
7820.262,0.1947865
7822.19,0.1941847
7824.119,0.1928854
7826.048,0.1932748
7827.976,0.1881346
7829.905,0.185138
7831.833,0.184258
7833.762,0.1922581
7835.69,0.2041226
7837.619,0.1956856
7839.547,0.1820964
7841.476,0.1736827
7843.405,0.1810544
7845.333,0.1906401
7847.262,0.185406
7849.19,0.1877714
7851.119,0.1981564
7853.047,0.1890454
7854.976,0.1738241
7856.904,0.1739968
7858.833,0.1831406
7860.762,0.1944001
