Wavenumber
1.03197E-30
5.43463E-31
2.85327E-31
1.49293E-31
7.78766E-32
4.05126E-32
2.10109E-32
1.08597E-32
5.59582E-33
2.87559E-33
1.4732E-33
7.52168E-34
3.82858E-34
1.94349E-34
9.83551E-35
4.96053E-35
2.49418E-35
1.2507E-35
6.25243E-36
3.115E-36
1.54773E-36
7.66376E-37
3.78458E-37
1.86254E-37
9.14159E-38
4.47144E-38
2.18124E-38
1.0604E-38
5.14122E-39
2.4841E-39
1.19704E-39
5.74844E-40
2.75314E-40
1.31404E-40
6.25259E-41
2.96721E-41
1.4038E-41
6.6186E-42
3.11096E-42
1.45836E-42
6.81558E-43
3.17424E-43
1.47441E-43
6.82489E-44
3.15076E-44
1.44954E-44
6.65106E-45
3.0412E-45
1.3869E-45
6.30287E-46
2.85679E-46
1.29036E-46
5.81289E-47
2.60953E-47
1.16838E-47
5.21308E-48
2.31983E-48
1.02874E-48
4.54995E-49
2.00537E-49
8.8153E-50
3.86157E-50
1.68712E-50
7.34534E-51
3.18959E-51
1.38019E-51
5.95666E-52
2.56181E-52
1.09888E-52
4.69713E-53
2.00252E-53
8.50742E-54
3.60481E-54
1.5221E-54
6.41013E-55
2.69009E-55
1.12598E-55
4.69645E-56
1.95378E-56
8.09938E-57
3.34886E-57
1.37979E-57
5.67021E-58
2.32196E-58
9.48376E-59
3.85989E-59
1.5669E-59
6.33832E-60
2.5573E-60
1.02814E-60
4.12287E-61
1.64744E-61
6.56596E-62
2.60764E-62
1.03294E-62
4.07722E-63
1.60521E-63
6.29738E-64
2.46416E-64
9.60805E-65
3.73666E-65
1.44807E-65
5.5973E-66
2.15587E-66
8.28232E-67
3.17056E-67
1.21061E-67
4.60604E-68
1.74798E-68
6.60996E-69
2.49315E-69
9.37021E-70
3.51269E-70
1.31214E-70
4.88889E-71
1.81505E-71
6.7214E-72
2.48014E-72
9.12826E-73
3.34768E-73
1.2246E-73
4.46366E-74
1.62287E-74
5.87918E-75
2.12446E-75
7.64931E-76
2.74723E-76
9.83121E-77
3.5093E-77
1.24816E-77
4.42817E-78
1.56536E-78
5.5196E-79
1.93926E-79
6.79627E-80
2.37322E-80
8.26632E-81
2.86892E-81
9.93193E-82
3.42593E-82
1.17878E-82
4.04127E-83
1.38202E-83
4.70909E-84
1.60056E-84
